t_s,rms,cheer_2_8k
3866.75,0.02475,0.0000645
3867.00,0.02609,0.0000759
3867.25,0.02582,0.0000859
3867.50,0.06320,0.0001183
3867.75,0.07612,0.0002710
3868.00,0.05418,0.0001296
3868.25,0.03013,0.0001215
3868.50,0.02428,0.0001268
3868.75,0.02394,0.0000968
3869.00,0.02244,0.0001148
3869.25,0.01850,0.0000733
3869.50,0.01439,0.0000589
3869.75,0.01543,0.0000586
3870.00,0.01477,0.0000529
3870.25,0.01642,0.0000547
3870.50,0.03034,0.0001376
3870.75,0.04383,0.0002185
3871.00,0.04941,0.0001862
3871.25,0.05674,0.0001545
3871.50,0.05409,0.0001809
3871.75,0.05262,0.0002421
3872.00,0.05413,0.0002207
3872.25,0.05205,0.0001224
3872.50,0.06062,0.0004346
3872.75,0.06436,0.0002014
3873.00,0.05050,0.0004684
3873.25,0.02306,0.0000583
3873.50,0.00937,0.0000331
3873.75,0.01566,0.0000701
3874.00,0.05487,0.0001714
3874.25,0.06324,0.0002269
3874.50,0.06964,0.0001878
3874.75,0.06720,0.0002262
3875.00,0.03517,0.0001790
3875.25,0.02327,0.0001236
3875.50,0.02233,0.0000806
3875.75,0.02739,0.0001556
3876.00,0.02362,0.0000815
3876.25,0.01689,0.0000748
3876.50,0.01686,0.0000774
3876.75,0.03584,0.0001298
3877.00,0.04073,0.0001379
3877.25,0.02694,0.0001063
3877.50,0.01731,0.0000807
3877.75,0.01378,0.0000511
3878.00,0.01999,0.0000787
3878.25,0.02188,0.0000932
3878.50,0.01733,0.0000527
3878.75,0.01499,0.0000837
3879.00,0.01305,0.0000582
3879.25,0.01326,0.0000554
3879.50,0.01217,0.0000523
3879.75,0.02311,0.0001147
3880.00,0.02381,0.0000477
3880.25,0.01212,0.0000361
3880.50,0.02239,0.0000528
3880.75,0.02712,0.0001373
3881.00,0.02065,0.0000546
3881.25,0.01222,0.0000712
3881.50,0.02006,0.0000402
3881.75,0.02385,0.0000840
3882.00,0.01922,0.0000745
3882.25,0.01578,0.0000833
3882.50,0.02306,0.0000488
3882.75,0.03084,0.0001270
3883.00,0.02874,0.0000922
3883.25,0.02874,0.0001156
3883.50,0.02418,0.0000672
3883.75,0.01305,0.0000483
3884.00,0.01143,0.0000428
3884.25,0.01725,0.0000634
3884.50,0.01725,0.0000344
3884.75,0.00972,0.0000417
3885.00,0.01786,0.0000420
3885.25,0.01994,0.0000650
3885.50,0.01299,0.0000453
3885.75,0.01811,0.0000424
3886.00,0.02077,0.0000636
3886.25,0.01598,0.0000633
3886.50,0.01325,0.0000423
3886.75,0.01113,0.0000295
3887.00,0.01890,0.0000807
3887.25,0.01839,0.0000350
3887.50,0.01105,0.0000424
3887.75,0.01191,0.0000687
3888.00,0.02210,0.0000684
3888.25,0.02285,0.0000644
3888.50,0.01314,0.0000462
3888.75,0.01321,0.0000552
3889.00,0.01786,0.0000616
3889.25,0.02093,0.0000520
3889.50,0.01789,0.0000426
3889.75,0.02244,0.0000294
3890.00,0.04057,0.0000700
3890.25,0.05131,0.0001033
3890.50,0.04676,0.0000809
3890.75,0.06757,0.0000792
3891.00,0.08579,0.0003408
3891.25,0.06750,0.0002646
3891.50,0.03772,0.0001502
3891.75,0.03558,0.0001561
3892.00,0.03729,0.0002422
3892.25,0.03742,0.0002393
3892.50,0.03853,0.0001780
3892.75,0.04318,0.0001817
3893.00,0.05071,0.0001617
3893.25,0.06795,0.0001798
3893.50,0.06971,0.0002273
3893.75,0.04969,0.0001828
3894.00,0.03978,0.0001455
3894.25,0.03862,0.0001442
3894.50,0.03430,0.0001469
3894.75,0.02875,0.0001161
3895.00,0.02938,0.0001112
3895.25,0.02887,0.0000961
3895.50,0.02417,0.0001128
3895.75,0.02163,0.0001039
3896.00,0.02053,0.0000846
3896.25,0.01722,0.0000948
3896.50,0.02006,0.0000756
3896.75,0.02652,0.0001124
3897.00,0.02284,0.0000572
3897.25,0.01247,0.0000584
3897.50,0.01421,0.0000356
3897.75,0.01533,0.0000536
3898.00,0.01236,0.0000350
3898.25,0.00872,0.0000246
3898.50,0.00715,0.0000327
3898.75,0.00956,0.0000247
3899.00,0.01580,0.0000298
3899.25,0.01705,0.0000289
3899.50,0.01256,0.0000332
3899.75,0.04482,0.0000491
3900.00,0.05290,0.0001592
3900.25,0.03315,0.0000949
3900.50,0.02084,0.0000513
3900.75,0.01511,0.0000284
3901.00,0.02475,0.0000653
3901.25,0.02596,0.0000764
3901.50,0.01610,0.0000520
3901.75,0.01540,0.0000555
3902.00,0.03852,0.0001819
3902.25,0.04032,0.0001354
3902.50,0.01974,0.0000622
3902.75,0.01919,0.0000756
3903.00,0.02031,0.0000601
3903.25,0.02560,0.0001159
3903.50,0.02502,0.0000658
3903.75,0.01617,0.0000600
3904.00,0.01566,0.0000578
3904.25,0.02116,0.0000757
3904.50,0.03087,0.0001640
3904.75,0.03103,0.0001616
3905.00,0.02404,0.0001020
3905.25,0.02070,0.0000766
3905.50,0.02232,0.0000649
3905.75,0.02326,0.0000655
3906.00,0.02793,0.0000735
3906.25,0.03242,0.0000679
3906.50,0.03325,0.0000440
3906.75,0.03361,0.0001067
3907.00,0.02511,0.0000717
3907.25,0.02446,0.0000730
3907.50,0.03176,0.0001030
3907.75,0.03523,0.0000903
3908.00,0.03250,0.0000989
3908.25,0.02624,0.0000956
3908.50,0.02235,0.0000888
3908.75,0.02224,0.0000817
3909.00,0.04497,0.0001037
3909.25,0.07474,0.0002708
3909.50,0.07936,0.0003169
3909.75,0.07069,0.0003064
3910.00,0.06642,0.0002591
3910.25,0.06016,0.0002219
3910.50,0.08579,0.0003079
3910.75,0.09172,0.0002637
3911.00,0.06709,0.0002035
3911.25,0.05704,0.0002707
3911.50,0.05861,0.0002234
3911.75,0.05462,0.0002493
3912.00,0.04939,0.0002153
3912.25,0.04573,0.0002217
3912.50,0.04818,0.0002673
3912.75,0.05891,0.0002098
3913.00,0.05666,0.0002181
3913.25,0.04711,0.0001499
3913.50,0.03889,0.0001147
3913.75,0.02931,0.0000887
3914.00,0.03657,0.0001072
3914.25,0.05134,0.0002697
3914.50,0.05967,0.0002840
3914.75,0.06285,0.0002825
3915.00,0.05688,0.0002064
3915.25,0.04512,0.0001098
3915.50,0.05392,0.0001614
3915.75,0.06695,0.0001450
3916.00,0.06413,0.0001054
3916.25,0.05878,0.0001133
3916.50,0.06053,0.0001453
3916.75,0.05213,0.0000871
3917.00,0.03141,0.0000980
3917.25,0.02390,0.0000976
3917.50,0.02634,0.0001126
3917.75,0.02441,0.0001211
3918.00,0.02185,0.0001112
3918.25,0.02145,0.0000840
3918.50,0.02198,0.0000703
3918.75,0.02195,0.0000807
3919.00,0.01838,0.0000620
3919.25,0.01939,0.0000867
3919.50,0.01961,0.0000835
3919.75,0.01772,0.0001142
3920.00,0.01790,0.0000735
3920.25,0.02489,0.0001312
3920.50,0.02518,0.0000788
3920.75,0.01590,0.0000592
3921.00,0.01614,0.0000559
3921.25,0.01860,0.0000572
3921.50,0.01921,0.0000736
3921.75,0.01667,0.0000529
3922.00,0.01320,0.0000463
3922.25,0.01055,0.0000389
3922.50,0.00911,0.0000309
3922.75,0.03495,0.0003261
3923.00,0.05164,0.0001466
3923.25,0.05490,0.0000680
3923.50,0.05474,0.0001396
3923.75,0.06587,0.0001201
3924.00,0.08562,0.0002001
3924.25,0.08076,0.0002406
3924.50,0.06482,0.0001661
3924.75,0.05576,0.0002871
3925.00,0.05041,0.0001566
3925.25,0.05900,0.0001544
3925.50,0.06271,0.0001076
3925.75,0.05672,0.0001999
3926.00,0.04568,0.0001663
3926.25,0.04832,0.0001005
3926.50,0.06283,0.0002019
3926.75,0.06246,0.0002335
3927.00,0.04841,0.0001714
3927.25,0.05511,0.0002988
3927.50,0.06484,0.0002473
3927.75,0.06083,0.0003131
3928.00,0.04836,0.0001927
3928.25,0.03340,0.0001139
3928.50,0.03418,0.0001649
3928.75,0.04830,0.0001469
3929.00,0.06092,0.0001519
3929.25,0.06062,0.0001021
3929.50,0.05340,0.0001987
3929.75,0.05112,0.0002794
3930.00,0.05316,0.0001553
3930.25,0.05703,0.0001174
3930.50,0.06175,0.0003234
3930.75,0.06018,0.0001924
3931.00,0.04416,0.0001616
3931.25,0.03206,0.0001205
3931.50,0.03255,0.0000813
3931.75,0.02993,0.0001672
3932.00,0.03041,0.0000753
3932.25,0.03154,0.0001188
3932.50,0.03262,0.0001149
3932.75,0.04837,0.0001176
3933.00,0.06832,0.0002100
3933.25,0.08255,0.0002194
3933.50,0.07400,0.0003082
3933.75,0.06243,0.0003439
3934.00,0.06894,0.0002305
3934.25,0.05631,0.0002503
3934.50,0.03225,0.0001165
3934.75,0.03149,0.0001261
3935.00,0.04125,0.0001760
3935.25,0.05287,0.0002595
3935.50,0.05979,0.0001673
3935.75,0.06120,0.0002916
3936.00,0.05905,0.0001935
3936.25,0.05262,0.0001924
3936.50,0.03772,0.0000999
3936.75,0.02366,0.0000803
3937.00,0.02480,0.0001126
3937.25,0.02159,0.0001061
3937.50,0.01889,0.0000798
3937.75,0.03546,0.0001223
3938.00,0.05491,0.0003151
3938.25,0.06110,0.0001505
3938.50,0.05199,0.0001235
3938.75,0.06085,0.0002034
3939.00,0.07109,0.0001531
3939.25,0.06024,0.0002524
3939.50,0.06074,0.0001599
3939.75,0.05709,0.0001060
3940.00,0.05437,0.0002135
3940.25,0.07203,0.0001690
3940.50,0.07069,0.0002736
3940.75,0.05573,0.0002186
3941.00,0.04197,0.0000883
3941.25,0.05211,0.0002985
3941.50,0.06197,0.0001658
3941.75,0.05023,0.0004599
3942.00,0.03281,0.0001262
3942.25,0.01372,0.0000476
3942.50,0.01064,0.0000322
3942.75,0.00875,0.0000329
3943.00,0.02487,0.0000552
3943.25,0.02990,0.0001528
3943.50,0.01971,0.0000742
3943.75,0.01154,0.0000439
3944.00,0.02580,0.0001207
3944.25,0.02819,0.0000909
3944.50,0.01534,0.0000493
3944.75,0.00988,0.0000342
3945.00,0.00880,0.0000317
3945.25,0.01877,0.0000411
3945.50,0.02839,0.0001084
3945.75,0.02618,0.0000974
3946.00,0.02231,0.0001289
3946.25,0.01925,0.0000846
3946.50,0.01361,0.0000552
3946.75,0.02970,0.0001073
3947.00,0.03843,0.0001078
3947.25,0.02924,0.0000690
3947.50,0.02796,0.0000779
3947.75,0.02921,0.0001202
3948.00,0.01674,0.0000696
3948.25,0.01005,0.0000354
3948.50,0.01418,0.0000369
3948.75,0.02769,0.0001270
3949.00,0.03263,0.0000981
3949.25,0.03073,0.0001355
3949.50,0.04054,0.0000789
3949.75,0.05177,0.0000860
3950.00,0.07305,0.0002134
3950.25,0.07237,0.0002582
3950.50,0.05635,0.0002840
3950.75,0.05235,0.0002478
3951.00,0.05329,0.0002429
3951.25,0.06306,0.0001322
3951.50,0.07903,0.0002700
3951.75,0.07787,0.0001415
3952.00,0.05572,0.0001514
3952.25,0.03801,0.0001155
3952.50,0.04228,0.0001839
3952.75,0.06105,0.0002621
3953.00,0.05735,0.0000571
3953.25,0.04998,0.0001142
3953.50,0.05093,0.0001660
3953.75,0.06193,0.0000801
3954.00,0.07118,0.0002002
3954.25,0.05887,0.0000522
3954.50,0.05478,0.0001470
3954.75,0.05879,0.0001810
3955.00,0.05321,0.0001400
3955.25,0.05400,0.0001568
3955.50,0.06625,0.0000499
3955.75,0.06808,0.0002388
3956.00,0.04649,0.0003611
3956.25,0.02222,0.0000635
3956.50,0.01839,0.0001101
3956.75,0.01828,0.0001207
3957.00,0.01576,0.0000701
3957.25,0.01295,0.0000447
3957.50,0.02346,0.0001117
3957.75,0.03300,0.0001354
3958.00,0.03051,0.0001338
3958.25,0.02153,0.0000580
3958.50,0.01652,0.0000549
3958.75,0.01195,0.0000459
3959.00,0.05292,0.0000649
3959.25,0.06401,0.0002019
3959.50,0.07125,0.0001934
3959.75,0.06550,0.0001369
3960.00,0.02811,0.0000781
3960.25,0.01846,0.0000857
3960.50,0.01838,0.0000502
3960.75,0.01956,0.0000792
3961.00,0.01520,0.0000553
3961.25,0.01089,0.0000361
3961.50,0.01052,0.0000360
3961.75,0.02456,0.0000767
3962.00,0.05342,0.0000752
3962.25,0.06545,0.0001816
3962.50,0.06503,0.0000906
3962.75,0.05149,0.0000601
3963.00,0.02968,0.0001639
3963.25,0.02517,0.0000827
3963.50,0.01429,0.0000544
3963.75,0.02067,0.0000731
3964.00,0.02286,0.0001058
3964.25,0.02881,0.0001211
3964.50,0.03306,0.0001208
3964.75,0.03398,0.0001314
3965.00,0.03277,0.0001541
3965.25,0.02715,0.0000768
3965.50,0.02687,0.0000917
3965.75,0.02418,0.0000851
3966.00,0.02656,0.0000932
3966.25,0.03232,0.0001297
3966.50,0.03323,0.0001496
3966.75,0.02912,0.0001037
3967.00,0.05466,0.0002337
3967.25,0.05735,0.0001697
3967.50,0.03151,0.0001728
3967.75,0.02747,0.0001472
3968.00,0.02542,0.0001136
3968.25,0.02218,0.0000835
3968.50,0.02220,0.0000870
3968.75,0.02155,0.0000893
3969.00,0.02028,0.0000881
3969.25,0.02015,0.0000767
3969.50,0.01891,0.0000824
3969.75,0.01728,0.0000887
3970.00,0.01652,0.0000591
3970.25,0.01638,0.0000671
3970.50,0.01632,0.0000671
3970.75,0.01301,0.0000432
3971.00,0.01200,0.0000340
3971.25,0.03258,0.0000931
3971.50,0.04256,0.0002048
3971.75,0.05062,0.0001109
3972.00,0.05560,0.0002011
3972.25,0.05635,0.0002714
3972.50,0.04929,0.0001399
3972.75,0.07759,0.0001845
3973.00,0.07943,0.0002568
3973.25,0.05643,0.0001294
3973.50,0.06866,0.0002400
3973.75,0.06603,0.0001831
3974.00,0.04520,0.0001059
3974.25,0.01663,0.0000352
3974.50,0.03960,0.0000815
3974.75,0.05276,0.0001597
3975.00,0.04892,0.0001478
3975.25,0.04837,0.0003347
3975.50,0.05557,0.0000504
3975.75,0.06161,0.0000922
3976.00,0.04889,0.0001448
3976.25,0.02409,0.0000738
3976.50,0.01951,0.0000688
3976.75,0.01856,0.0000743
3977.00,0.02423,0.0000716
3977.25,0.02234,0.0000577
3977.50,0.01751,0.0000729
3977.75,0.01833,0.0000549
3978.00,0.01534,0.0000472
3978.25,0.01509,0.0000518
3978.50,0.01938,0.0000767
3978.75,0.01781,0.0000462
3979.00,0.01819,0.0000611
3979.25,0.01924,0.0000725
3979.50,0.01286,0.0000416
3979.75,0.02757,0.0000875
3980.00,0.03475,0.0000929
3980.25,0.02632,0.0000970
3980.50,0.01594,0.0000652
3980.75,0.02118,0.0000772
3981.00,0.02128,0.0000746
3981.25,0.02589,0.0001057
3981.50,0.02676,0.0001014
3981.75,0.01536,0.0000542
3982.00,0.01695,0.0000837
3982.25,0.01620,0.0000566
3982.50,0.01200,0.0000348
3982.75,0.01207,0.0000435
3983.00,0.01076,0.0000327
3983.25,0.01133,0.0000580
3983.50,0.01733,0.0000334
3983.75,0.01724,0.0000564
3984.00,0.01163,0.0000514
3984.25,0.01135,0.0000380
3984.50,0.06269,0.0001437
3984.75,0.08129,0.0002082
3985.00,0.07732,0.0002455
3985.25,0.08190,0.0002052
3985.50,0.08150,0.0002272
3985.75,0.06991,0.0002582
3986.00,0.04531,0.0001204
3986.25,0.02390,0.0000991
3986.50,0.02000,0.0000803
3986.75,0.04049,0.0000945
3987.00,0.06519,0.0002155
3987.25,0.05717,0.0001652
3987.50,0.04983,0.0001681
3987.75,0.04974,0.0002192
3988.00,0.02633,0.0001019
3988.25,0.04135,0.0001319
3988.50,0.05215,0.0001658
3988.75,0.05383,0.0003276
3989.00,0.05583,0.0003097
3989.25,0.05345,0.0001647
3989.50,0.06023,0.0002318
3989.75,0.05048,0.0002237
3990.00,0.02174,0.0000672
3990.25,0.02799,0.0000628
3990.50,0.06319,0.0001245
3990.75,0.07493,0.0001413
3991.00,0.06185,0.0003157
3991.25,0.05746,0.0002293
3991.50,0.06224,0.0001574
3991.75,0.06536,0.0002205
3992.00,0.06858,0.0002551
3992.25,0.06678,0.0001587
3992.50,0.05164,0.0002493
3992.75,0.04336,0.0001594
3993.00,0.04993,0.0001984
3993.25,0.05160,0.0002024
3993.50,0.05373,0.0001213
3993.75,0.05715,0.0000793
3994.00,0.06509,0.0001281
3994.25,0.06329,0.0000455
3994.50,0.04051,0.0000733
3994.75,0.03021,0.0001037
3995.00,0.02978,0.0000651
3995.25,0.02494,0.0000785
3995.50,0.05264,0.0000701
3995.75,0.06135,0.0000570
3996.00,0.05846,0.0000659
3996.25,0.05762,0.0001279
3996.50,0.05339,0.0003128
3996.75,0.06010,0.0001365
3997.00,0.06658,0.0001477
3997.25,0.06811,0.0001859
3997.50,0.06370,0.0001506
3997.75,0.06111,0.0002168
3998.00,0.06607,0.0001558
3998.25,0.07136,0.0001094
3998.50,0.06626,0.0000783
3998.75,0.05474,0.0000908
3999.00,0.06308,0.0001371
3999.25,0.06557,0.0002674
3999.50,0.04413,0.0002240
3999.75,0.03830,0.0000892
4000.00,0.05339,0.0001287
4000.25,0.05613,0.0003112
4000.50,0.05224,0.0002054
4000.75,0.04888,0.0002067
4001.00,0.05050,0.0003658
4001.25,0.05579,0.0001515
4001.50,0.05856,0.0002327
4001.75,0.05139,0.0001522
4002.00,0.04557,0.0002251
4002.25,0.05036,0.0000834
4002.50,0.05141,0.0002179
4002.75,0.03894,0.0002288
4003.00,0.02388,0.0000828
4003.25,0.02482,0.0001093
4003.50,0.02023,0.0000642
4003.75,0.03048,0.0001450
4004.00,0.03971,0.0001607
4004.25,0.03233,0.0001072
4004.50,0.02030,0.0000687
4004.75,0.03101,0.0000496
4005.00,0.05764,0.0002602
4005.25,0.08274,0.0002339
4005.50,0.08872,0.0003614
4005.75,0.08390,0.0002413
4006.00,0.09065,0.0003144
4006.25,0.08825,0.0002156
4006.50,0.07609,0.0001668
4006.75,0.07034,0.0001837
4007.00,0.06404,0.0002202
4007.25,0.06165,0.0002466
4007.50,0.07921,0.0002735
4007.75,0.09495,0.0002567
4008.00,0.09055,0.0004066
4008.25,0.07592,0.0001820
4008.50,0.05402,0.0001786
4008.75,0.03948,0.0001912
4009.00,0.04638,0.0002027
4009.25,0.05824,0.0001634
4009.50,0.06200,0.0001439
4009.75,0.05785,0.0001386
4010.00,0.05349,0.0000881
4010.25,0.06559,0.0001279
4010.50,0.06414,0.0000966
4010.75,0.05729,0.0001369
4011.00,0.06030,0.0001211
4011.25,0.05505,0.0001756
4011.50,0.05841,0.0000585
4011.75,0.07225,0.0003031
4012.00,0.06331,0.0001827
4012.25,0.02972,0.0001345
4012.50,0.02595,0.0000808
4012.75,0.04837,0.0000567
4013.00,0.05451,0.0000530
4013.25,0.05507,0.0001890
4013.50,0.05464,0.0001164
4013.75,0.05480,0.0001144
4014.00,0.05868,0.0001080
4014.25,0.04038,0.0001411
4014.50,0.04987,0.0000698
4014.75,0.06557,0.0001041
4015.00,0.05614,0.0000561
4015.25,0.05130,0.0002970
4015.50,0.05592,0.0001294
4015.75,0.04365,0.0000940
4016.00,0.02594,0.0000901
4016.25,0.04414,0.0001563
4016.50,0.05728,0.0000750
4016.75,0.05569,0.0003293
4017.00,0.06296,0.0001642
4017.25,0.06092,0.0001549
4017.50,0.04569,0.0001422
4017.75,0.04501,0.0001447
4018.00,0.04813,0.0001632
4018.25,0.04461,0.0001446
4018.50,0.04998,0.0002415
4018.75,0.05891,0.0002081
4019.00,0.06273,0.0001808
4019.25,0.06922,0.0001795
4019.50,0.06955,0.0001245
4019.75,0.06579,0.0001854
4020.00,0.06642,0.0002481
4020.25,0.06336,0.0002752
4020.50,0.05229,0.0001786
4020.75,0.03788,0.0001250
4021.00,0.02794,0.0001296
4021.25,0.03814,0.0001224
4021.50,0.03840,0.0001057
4021.75,0.02656,0.0000878
4022.00,0.02531,0.0001094
4022.25,0.03263,0.0001377
4022.50,0.03190,0.0001086
4022.75,0.02213,0.0000985
4023.00,0.02242,0.0000807
4023.25,0.02396,0.0000621
4023.50,0.02022,0.0000804
4023.75,0.02058,0.0000910
4024.00,0.02389,0.0001171
4024.25,0.02656,0.0001086
4024.50,0.03043,0.0001764
4024.75,0.02730,0.0001186
4025.00,0.01884,0.0000762
4025.25,0.01418,0.0000533
4025.50,0.01125,0.0000417
4025.75,0.02023,0.0000509
4026.00,0.02243,0.0000760
4026.25,0.01423,0.0000635
4026.50,0.01147,0.0000474
4026.75,0.01115,0.0000557
4027.00,0.00963,0.0000329
4027.25,0.02203,0.0000602
4027.50,0.02606,0.0001456
4027.75,0.02060,0.0000923
4028.00,0.01615,0.0000539
4028.25,0.01226,0.0000464
4028.50,0.02552,0.0000608
4028.75,0.02728,0.0000682
4029.00,0.01505,0.0000372
4029.25,0.02409,0.0000679
4029.50,0.02585,0.0000702
4029.75,0.01341,0.0000451
4030.00,0.01165,0.0000478
4030.25,0.01315,0.0000847
4030.50,0.02417,0.0000783
4030.75,0.02844,0.0000899
4031.00,0.02862,0.0000775
4031.25,0.02619,0.0000954
4031.50,0.01511,0.0000775
4031.75,0.01248,0.0000436
4032.00,0.01716,0.0000545
4032.25,0.01680,0.0000517
4032.50,0.01107,0.0000307
4032.75,0.00791,0.0000398
4033.00,0.00799,0.0000300
4033.25,0.00928,0.0000379
4033.50,0.01609,0.0000509
4033.75,0.01580,0.0000315
4034.00,0.01719,0.0000392
4034.25,0.02248,0.0001006
4034.50,0.01812,0.0000537
4034.75,0.04124,0.0000642
4035.00,0.05588,0.0000971
4035.25,0.05031,0.0001769
4035.50,0.03905,0.0001073
4035.75,0.02526,0.0001006
4036.00,0.01477,0.0000462
4036.25,0.03805,0.0000712
4036.50,0.03823,0.0000682
4036.75,0.01406,0.0000592
4037.00,0.01265,0.0000371
4037.25,0.02940,0.0001717
4037.50,0.04717,0.0001895
4037.75,0.05067,0.0002512
4038.00,0.04718,0.0002929
4038.25,0.03402,0.0000587
4038.50,0.01538,0.0000595
4038.75,0.01576,0.0000510
4039.00,0.01195,0.0000333
4039.25,0.01064,0.0000350
4039.50,0.02039,0.0000734
4039.75,0.03834,0.0002231
4040.00,0.05433,0.0000908
4040.25,0.06402,0.0001636
4040.50,0.05636,0.0002694
4040.75,0.03103,0.0000566
4041.00,0.01481,0.0000888
4041.25,0.02414,0.0000805
4041.50,0.02893,0.0001079
4041.75,0.02193,0.0000394
4042.00,0.01581,0.0000300
4042.25,0.01697,0.0000708
4042.50,0.01330,0.0000551
4042.75,0.01287,0.0000545
4043.00,0.02363,0.0000902
4043.25,0.02617,0.0000650
4043.50,0.02318,0.0001293
4043.75,0.03581,0.0001442
4044.00,0.03613,0.0001005
4044.25,0.02856,0.0001098
4044.50,0.03012,0.0001133
4044.75,0.02763,0.0001134
4045.00,0.02892,0.0001158
4045.25,0.02631,0.0001026
4045.50,0.01926,0.0000915
4045.75,0.01727,0.0000854
4046.00,0.01641,0.0000756
4046.25,0.02994,0.0001524
4046.50,0.03056,0.0001085
4046.75,0.03877,0.0000765
4047.00,0.06633,0.0001891
4047.25,0.08706,0.0002225
4047.50,0.08437,0.0003356
4047.75,0.07778,0.0003527
4048.00,0.08881,0.0003372
4048.25,0.08858,0.0003163
4048.50,0.07422,0.0002842
4048.75,0.06348,0.0003471
4049.00,0.06285,0.0002686
4049.25,0.06489,0.0003237
4049.50,0.06892,0.0003348
4049.75,0.07994,0.0002612
4050.00,0.08396,0.0002841
4050.25,0.08071,0.0002536
4050.50,0.07449,0.0002393
4050.75,0.07108,0.0002080
4051.00,0.07595,0.0003538
4051.25,0.07064,0.0002205
4051.50,0.06380,0.0002624
4051.75,0.06907,0.0002083
4052.00,0.07189,0.0001694
4052.25,0.06186,0.0001717
4052.50,0.05823,0.0003689
4052.75,0.06040,0.0002147
4053.00,0.06260,0.0002549
4053.25,0.05411,0.0001838
4053.50,0.02960,0.0001011
4053.75,0.04326,0.0001206
4054.00,0.06483,0.0000981
4054.25,0.06040,0.0000873
4054.50,0.05245,0.0001716
4054.75,0.05304,0.0003431
4055.00,0.04101,0.0001676
4055.25,0.02977,0.0001045
4055.50,0.02351,0.0000846
4055.75,0.02233,0.0001188
4056.00,0.02674,0.0000833
4056.25,0.02654,0.0000696
4056.50,0.02851,0.0000763
4056.75,0.02945,0.0000726
4057.00,0.02248,0.0000863
4057.25,0.01768,0.0000755
4057.50,0.02106,0.0000723
4057.75,0.02117,0.0000647
4058.00,0.01779,0.0000889
4058.25,0.02188,0.0000544
4058.50,0.02207,0.0000738
4058.75,0.01788,0.0000574
4059.00,0.01578,0.0000584
4059.25,0.01572,0.0000763
4059.50,0.01295,0.0000334
4059.75,0.01073,0.0000359
4060.00,0.01230,0.0000487
4060.25,0.01181,0.0000394
4060.50,0.01179,0.0000370
4060.75,0.01805,0.0000737
4061.00,0.01925,0.0000635
4061.25,0.01670,0.0000447
4061.50,0.04807,0.0000929
4061.75,0.05937,0.0001300
4062.00,0.05543,0.0000745
4062.25,0.05835,0.0003550
4062.50,0.05282,0.0000776
4062.75,0.05259,0.0000555
4063.00,0.05024,0.0000669
4063.25,0.03462,0.0002830
4063.50,0.01996,0.0000450
4063.75,0.02722,0.0000874
4064.00,0.04605,0.0001084
4064.25,0.04842,0.0000708
4064.50,0.05497,0.0000681
4064.75,0.05987,0.0000397
