p1_name,p2_name,chem_logit_mean,chem_logit_sd
Kendall Kikkawa,Christie Mead,-0.0012,0.0513
Levi Daniel,Deanna Pham,-0.0111,0.0508
Corinna Eckenstein,Victor Camilo Iii,-0.0021,0.0477
Shirley Hall,Izik Walsh,-0.0015,0.0511
Tara Bernstein,Wesley Burrows,-0.0004,0.0482
Max Meza,Laura Madison,0.0035,0.0528
Arielle Butler,Pesa Teoni,-0.0064,0.0477
Damon Magana,Amy Brown,-0.0016,0.0489
Dylan Taylor,Hannah Shin,-0.0054,0.0505
Kenny Rieschick,Ashley Mackie,0.001,0.0534
Hudson De Risi,Kelly Dornan,-0.0077,0.0501
Syed Uzair Sufi,Kwan Wun Man,0.0027,0.0506
Haruki Kato,Seina Shima,-0.0025,0.0475
Tsungkai Lee,Wang Junze,-0.0014,0.0481
Nishimura Naoya,Takumi Matsuda,-0.0001,0.0528
Lina Ito,Tomohito Fujiwara,-0.0054,0.0508
Tama Shimabukuro,Xiao Yi Wang-Beckvall,-0.0145,0.0475
Hsieh Chen-An,Hinano Fukunaga,-0.0002,0.0504
Tingwen Wang,Eunggwon Kim,0.0011,0.0468
Nishimura Naoya,Wakana Nagahara,-0.0022,0.0498
Yuta Yoshida,Aoi Nakata,0.0014,0.05
Kaede Shimaya,Hiromi Shimaya,-0.0079,0.0494
Asako Pastrana,Andrew Anh Pham,-0.0044,0.0502
Koki Sugimoto,Mayu Omori,0.0021,0.0492
Hayato Nishida,Koki Nishida,-0.0014,0.0483
Kim Hyunjun,Farreez Isqandar,-0.0003,0.0466
Elijah Arevalo,Mikhyla Cruz,-0.0051,0.0444
Susumu Kawashima,Isaku Takahashi,-0.0063,0.0477
Phuc Huynh,Connie Lee,0.0138,0.0497
Mohd. Shahmirzzy Kelvin,Sieu Ee Toi,-0.0011,0.0499
Riku Owari,Saki Oyama,-0.0085,0.0474
Akihiko Nishimura,Yuta Yoshida,0.001,0.0507
Thane Hendershot,Adam Cheney,-0.002,0.0504
Sylvie X,Genki Nakahama,-0.0017,0.0506
Miyu Hazawa,Joe Kasahara,-0.0049,0.0496
Po Chiao Chen,Willy Chung,-0.002,0.0496
Masuda Atsutaka,Katayama Hayato,-0.0041,0.0506
Alvin Hu,Hsiang He Li,-0.0018,0.0494
Aryaan Bhatia,Mayu Ito,0.0083,0.047
Park Seong Yong,Hsieh Chen-An,-0.0008,0.0488
Yuto Hirayama,Kyou Inomata,-0.0068,0.0479
Athilla Miasara Bt Azizul Azhar,Han Hyuck Chu,-0.0004,0.0476
Takuma Tsukimura,Yung-Hsin Tseng,-0.001,0.0503
Angie Bong,Hsiang He Li,-0.0023,0.0483
Riku Owari,Oya Naomichi,0.0008,0.0486
Atsuki Suto,Yusuke Yoshitani,0.0003,0.0476
Namiki Matsumoto,Koya Nakaema,-0.0062,0.0512
Angus Lee,Michael Fahey,-0.0003,0.0488
Keishi Mizobe,祥典 陳,-0.0028,0.0522
Tomohito Fujiwara,Joe Kasahara,0.0011,0.052
Hijiri Kaneko,Bob Ueno,-0.0034,0.0477
Po Chiao Chen,Ying Suet Lam,-0.007,0.0502
Keita Iseki,Hiroyuki Doi,-0.0062,0.0492
Nguyen Thang,Quan Do,0.0056,0.0502
Andrew Caldarella,Braden Jacobson,0.0027,0.0497
Christian Ian Alcazar,Mohd. Shahmirzzy Kelvin,0.0053,0.0505
Asako Pastrana,Aoi Nakata,-0.0005,0.0482
Haruna Masuda,Wakana Nagahara,-0.0036,0.0524
Koki Sugimoto,Haruki Kato,-0.0018,0.0528
Sophia Phuong Anh Tran,Ying Suet Lam,0.0058,0.0493
Wai Kai Karen Tong,Michelle Mui,-0.0034,0.0502
Chih Hsuan Hsu,Li Ting Su,-0.0047,0.0527
Mayu Omori,Lina Ito,0.0008,0.0503
Phuc Huynh,Minh Le,0.0017,0.0488
Koya Nakaema,Tomoki Kajiyama,0.0002,0.0505
Kaede Shimaya,Shraddha Damani,0.0016,0.0494
Masahiro Nakata,Kenshiro Yamasaki,-0.0033,0.0497
Max Zhang,Erik Lin,-0.0035,0.0488
Diane H,Sieu Ee Toi,-0.0026,0.0479
Mihika Yadav,Pui Long Fan,0.0022,0.0501
Aiko Yoshitomi,Sophia Nhi Huynh,0.0113,0.0479
Pally Ray,Michael Wolf,-0.0073,0.0498
Nathan Peters,Evgeniy Kim,0.0065,0.0518
Betty Lugar,Matthew Mead,-0.0047,0.0484
E. Elenga Satuala,Tony Belmonte,0.0046,0.0493
Chris Walker,Connor Mogle,-0.0092,0.0529
Evan Zoeteman,Mulima Mulenga,-0.0001,0.0506
Albert Wan,Kelly Chen,-0.0013,0.0518
Jace Morris,Sam Angelo,0.0024,0.0519
James Kaoma,Rafael Lenhard,0.0037,0.048
Alex Emery,Andre Millet,0.0155,0.0489
David Litvinov,Luc Pham,-0.0048,0.0465
Jak Crow,Rodrigo Pena,-0.0044,0.0491
Andre Mercado,Gregorie Vinueza-Daly,0.0039,0.0476
Brookes Jones,Kyle Borawski,-0.0024,0.0474
John Thorn,Olivia Phillips,-0.0076,0.0486
Jade Rau,Jace Morris,-0.0021,0.0495
Victoria Nguyen,Rafael Lenhard,0.0,0.0489
Nick Black,Jordan Chrysostom,0.0008,0.0474
Joe Grossman,Tanner Suard,-0.0042,0.0503
Daniel Byun,Tiffany Nguyen,0.0005,0.0486
Andrew Stout,Zach Stout,-0.0057,0.0516
Jackson Ayotte,Jerry Worsham,0.009,0.0517
Breaden Brooks,Justin Fullmer,-0.0002,0.0492
Jada Bui,Jordan Chrysostom,0.0068,0.0471
David Litvinov,Chloe Diskin,-0.0136,0.0512
Keaten Kappes,Tam Nong,-0.004,0.0473
Cori Elliott,Kevin Dayan,0.0011,0.0508
Sharienne Ricardo,Zach Gonnering,0.0007,0.0474
Jae Centonze,Domenico Geminiani,-0.0081,0.0516
Spartak Rahachou,Eddy Kim,0.011,0.048
Hannah Fife,Billy Buchhauser,0.0006,0.0499
Breaden Brooks,Brooklyn Hall,0.0026,0.0454
Paranya Jareonvongrayab,Evgeniy Kim,-0.0068,0.0466
Alli Hazrati,Daniel Adsit,-0.0036,0.0516
Flynn Kantzalis Orton,Chase Ora,-0.0068,0.0476
Alicia Lai,Tam Nong,0.0014,0.0454
Sahra Dennehy,Connie Lee,-0.0148,0.0491
Isha Lakhani,Seina Shima,0.0047,0.0497
Hsuan Tsai,Hinano Fukunaga,-0.0032,0.0503
Yung-Hsin Tseng,Kwan Wun Man,-0.0015,0.0482
Danni-Elle Townsend,Nicola Schoeman,0.0127,0.0482
Zachary Grabovic,Nicola Schoeman,-0.005,0.0528
Nasa Hatakeyama,Yuki Sugiyama,0.0008,0.0503
Aryaan Bhatia,Prycen Haas,0.0084,0.0467
Yufei Long,Prycen Haas,0.007,0.0474
Pei Chuan Kao,Allyce Jones,0.0106,0.0471
Tyler Loong,Pei Chuan Kao,-0.0005,0.0476
Tama Shimabukuro,Daniel Moore,-0.0008,0.0521
Andrew Anh Pham,Guangsian Lin,0.0053,0.0503
Ryan Ng,Ping Boon Chia,0.0016,0.0468
Ryan Lam,Marco Leung,0.0039,0.0489
Len Yang,Ting Chieh Wei,0.0045,0.049
Sophia Phuong Anh Tran,Kenta Miyoshi,0.0034,0.0476
Danni-Elle Townsend,Lucas Pascoe,0.0037,0.0481
Jimmy Liong Kai Long,Han Hyuck Chu,0.0058,0.0499
Ekaterina Biakina,Albie Huang,-0.0054,0.0488
Sahra Dennehy,Hong Kit Wong,-0.0035,0.0476
Kei Sawaki,Daniel Moore,0.0027,0.0476
Jimmy Liong Kai Long,Isha Lakhani,-0.0004,0.047
Miyu Hazawa,Mayu Ito,-0.01,0.0522
Yu-Chieh Hsieh,Xiao Yi Wang-Beckvall,-0.0001,0.0448
Victoria Dimuzio,Collin Johns,0.0084,0.0493
Rafa Hewett,Mya Bui,0.0003,0.0491
Dylan Frazier,Etta Tuionetoa,-0.0103,0.0468
Marshall Brown,Olivia McMillan,0.0159,0.0477
Christopher Haworth,Salome Devidze,-0.0069,0.05
Ryan Fu,Alex Walker,-0.009,0.0487
Lingwei Kong,Eric Roddy,0.0052,0.0471
Jonathan Truong,Jorja Johnson,0.0071,0.0478
Riley Newman,Maggie Brascia,0.001,0.0474
Genie Bouchard,Max Freeman,-0.006,0.0488
Jaume Martinez Vich,Tina Pisnik,-0.009,0.0517
Christa Gecheva,Yuta Funemizu,-0.0222,0.0496
Genie Erokhina,Ivan Jakovljevic,0.0146,0.0487
Tom Protzek,Zoeya Khan,-0.0024,0.0494
Edward Perez,Luana Stanciu,-0.0015,0.0482
Audrey Adele Brown,Wesley Burrows,0.0022,0.0485
Lindsey Newman,Mota Alhouni,-0.0043,0.0498
Kate Fahey,Tyson McGuffin,0.0054,0.0459
Martina Frantova,Darrian Young,-0.0051,0.0497
Chloe Igleski,Adam Harvey,-0.0013,0.0498
Caden Nemoff,Jalina Ingram,-0.0049,0.0505
Christine Trifunovic,Steve Deakin,0.0012,0.0518
Zane Navratil,Felicity Di Laura,-0.0057,0.0475
Ivan Jakovljevic,Christopher Haworth,-0.0036,0.0523
Hannah Fife,Allie Davis,0.0076,0.05
Brinley Horton,Ashlee Searle,-0.0024,0.0463
AJ Koller,Yuta Funemizu,0.0001,0.0485
Regina Goldberg,Jada Bui,0.0054,0.0536
Jonathan Truong,Pesa Teoni,-0.0083,0.049
Etta Tuionetoa,Lacy Schneemann,0.0022,0.045
Tiffany Nguyen,Kiora Kunimoto,-0.0,0.0494
Ryan Fu,Patrick Smith,-0.0077,0.0497
Christa Gecheva,Mya Bui,0.0034,0.0453
Lea Jansen,Meghan Dizon,-0.0058,0.0517
Nicole Conard,Marie Lutz,0.0045,0.0513
Tyson McGuffin,CJ Klinger,-0.0002,0.0471
Parris Todd,Catherine Parenteau,-0.0047,0.0466
Jack Sock,Michael Loyd,-0.0073,0.0501
Ross Whittaker,John Lucian Goins,-0.0053,0.0508
Audrey Adele Brown,Lindsey Newman,-0.0189,0.0457
Victoria Dimuzio,Judit Castillo,-0.0105,0.0493
Alicia Lai,Tomoko Taniguchi,-0.0033,0.0489
Cason Campbell,Wesley Burrows,-0.0016,0.0484
Jade Rau,Ella Cosma,-0.0039,0.0481
Darinka Tiboldi,Abla Mannarino,-0.0039,0.0468
Darcy Shore,Olivia Phillips,-0.0026,0.0519
Caden Nemoff,Craig Johnson,0.0074,0.0498
John Cincola,Mota Alhouni,-0.0042,0.0455
Felicity Di Laura,Pierina Imparato,-0.0082,0.0525
Zoey Weil,Lara Giltinan,-0.0066,0.0481
Edward Perez,Alexander Crum,-0.0011,0.0504
Julian Arnold,Travis Rettenmaier,-0.0061,0.05
Zoeya Khan,Luana Stanciu,0.0022,0.0481
Hannah Blatt,Cailyn Campbell,-0.0051,0.0493
Lauren Stratman,Alex Walker,0.0077,0.0527
Alli Hazrati,Chloe Zigliara,-0.0037,0.0495
Layne Sleeth,Martina Frantova,0.002,0.0467
Ngoc Trieu Tran,Tiến Đạt Lê,0.0044,0.0528
锦雄 周,Fang D,-0.0064,0.0504
Phuc Huynh,Mitchell Hargreaves,-0.0035,0.0475
Nguyen Huy,Mohd. Shahmirzzy Kelvin,-0.0059,0.0511
Nicholas Maleganeas,Katie Morris,-0.0073,0.0521
Millie Smythe,Josh Nipperess,0.0039,0.0508
Pham Xuanvu,HO Hoan,0.0013,0.0489
Trang Tran,Loi Tran,0.0003,0.0482
Hương Hà,Thilehang Tra,0.0007,0.0496
Phan Quynh,Bich Hua,-0.0055,0.0506
Yang Yang,Fangli Li,-0.0019,0.0473
Tarie Caouette,Tya Karina,-0.0063,0.0495
Nok Yiu Tang,Kwan Wun Man,-0.0006,0.047
Connie Lee,Hoang Nam Ly,0.0087,0.0484
Naimi Mehta,Freddie Powell,0.0007,0.0474
Jimmy Liong Kai Long,Pui Long Fan,-0.0011,0.05
Han Hyuck Chu,Nicholas Maleganeas,0.0014,0.0479
Syed Uzair Sufi,Wasan Komonrattana,0.0007,0.0443
Kuldip Mahajan,Marco Leung,0.005,0.0498
Kien Dang,VU Phuc,0.0025,0.05
Lauren Mercado,Prycen Haas,-0.0016,0.0504
Miyu Hazawa,Hsieh Chen-An,0.0036,0.0507
Timothy Kouznetsov,Matthew Kouznetsov,-0.0037,0.0492
Hung Pham,Lâm Trần,0.0056,0.0484
Trang Tran,Phong Tran Sr,0.0008,0.0485
Sahra Dennehy,Kenta Miyoshi,-0.0011,0.0485
Jamie Haas,Harsh Mehta,0.0147,0.0482
Eunggwon Kim,Albie Huang,-0.005,0.054
Nguyen Huy,Mayu Ito,0.0052,0.0517
Tran Tuan Minh,Phong Tran Sr,0.0005,0.0494
Ronav Motiani,Tya Karina,-0.0048,0.0519
Nok Yiu Tang,Marco Leung,-0.012,0.0496
TU Tran,Tiến Nguyễn,0.004,0.0479
Kei Sawaki,Minh Le,0.0007,0.0524
Rika Fujiwara,Harrison Brown,-0.0035,0.0473
Athilla Miasara Bt Azizul Azhar,Aditya Ruhela,0.0098,0.0462
Tarie Caouette,Wasan Komonrattana,0.0022,0.0484
Kuldip Mahajan,Mihika Yadav,-0.0067,0.05
Farreez Isqandar,Hoang Bao Long Sr,-0.001,0.0492
Nicholas Wiseman,Rich Cho,-0.0026,0.0499
Minh Nhật,Nguyễn Việt Hoàng,0.0067,0.0473
Naimi Mehta,Katie Morris,0.0038,0.0482
Mayu Ito,Ngoc Si,0.0036,0.0483
Hoang Thai Pham,Richie Nguyen,-0.0028,0.0523
Phu Dang Tran,Hai Tran Dai,0.0001,0.0476
Miyu Hazawa,Anna Clarice Patrimonio,0.0068,0.0525
Bình Phan,Nguyen Quynh Anh,-0.0061,0.05
Makiyah Cormick,Andrew Anh Pham,-0.0053,0.0501
Abby Trieu,Matthew Kouznetsov,-0.0074,0.0505
Phuc Huynh,Ngoc Si,0.0023,0.0484
Ooi Kah Yan,Eugenia David,0.002,0.0498
Abby Trieu,Joan Soewondo,-0.0014,0.0502
Aiko Yoshitomi,Mitchell Hargreaves,-0.0089,0.0501
Xiao Yi Wang-Beckvall,Vanshik Kapadia,0.0109,0.0519
HO Tam,Giang Trinh,-0.0051,0.0515
Sarah Burr,Louis Laville,0.0069,0.0513
George Wall,Kaitlynn Hart,-0.0076,0.048
Mihae Kwon,Hong Kit Wong,-0.0067,0.0483
Christa Gecheva,Liz Truluck,-0.008,0.0457
Sharienne Ricardo,Madeline Gonzalez,0.0037,0.0493
Luke Kusmider,Kevin Caulfield,0.0045,0.048
Garrison Eaby,Juan Medina,-0.0062,0.0494
Austin Ciampini,Payton Weber,0.0004,0.0505
Kentaro Hamaguchi,George Rangelov,-0.0057,0.0474
Alex Guy,Thomas Romano,-0.0078,0.0494
Parth Mody,Chase Ruff,0.0019,0.0548
Juan Navarrete,Jake Benjamin,-0.0012,0.0519
Jericho Grollman,Federico Nani,0.0062,0.0492
Leandro Altet,Eber Molina Jr,0.0055,0.049
Jun Jeon,Brandon Riddle,-0.0062,0.0508
Cassie Aiello,V. Mary Rivas,-0.007,0.0485
Haley Ferguson,Paranya Jareonvongrayab,0.0137,0.049
Stephen Madonia,James Delgado,-0.0089,0.0477
Wil Shaffer,Ben Slive,0.0069,0.0483
Jarryd Woog,Emanuel Dickson,-0.0063,0.0508
Stephen Preissler,Sebastian Stam,0.0043,0.0493
Garv Singhal,Drew Von Bargen,0.0013,0.0477
Marisa Ruiz,Kelsey Laurente,0.0097,0.0487
Joel Waiwaiole,Brent Werbeck,0.0018,0.0486
Ahmad El-Zarif,Michael Shaw,-0.003,0.0472
Chuck Taylor,Brandon French,-0.0152,0.0492
Monica Perez,Kira Zhytska Richardson,0.0006,0.0523
Kayla Field,Marie Lutz,0.0055,0.0461
Cynthia McPherson,Spencer Liang,-0.0068,0.0499
Jonathan Aiken,Jonah Matos,-0.0077,0.0478
Justin Graham,Carlos Subero,-0.0027,0.0491
Maria Alice Fagundes Vieira,Alexa Quintanilla,-0.0051,0.0477
Christopher Crouch,Travis Rettenmaier,-0.0023,0.0478
Ryder Brown,Nicholas Howell,-0.0007,0.0506
Nicole Conard,Giovanna Morelli,-0.0096,0.0449
Kayla Williams,Anri Ferris,-0.0012,0.0476
Luca Mack,Anouar Braham,0.0223,0.0494
Alex Rastorgouev,Justin Slattery,-0.0116,0.0512
Luana Stanciu,Jen Werbeck,0.0119,0.0488
Savanna Ullmann,Bequi Barros Behar Luizelli,0.0009,0.0522
Zak Parks,Rougel Jon Lutz Aninon,0.0047,0.0496
Jemere Plummer,Samuel Gabet,-0.0027,0.0492
Javon Turcsany,Hudson De Risi,-0.0061,0.0496
Bruno Faletto,Mikael Vollbach,0.0064,0.0506
Julia Ronney,Ava Ignatowich,-0.0078,0.0499
Vincent Rettke,Lawson Shaw,0.0045,0.0493
Jae Centonze,Bret Berryman,-0.0025,0.0467
Abigail Okelley,Julianna Hess,0.0095,0.0515
Michael Coleman,Landon Johnson,0.0071,0.05
Mary Monson,Averee Beck,0.0184,0.0484
Yolena Carlon,Dylan Ciampini,0.0005,0.0508
Jake Bower,Samuel Dickson,0.0001,0.0512
Gary Galt,Ethan Jauschneg,0.0003,0.0488
Christian Franke,Maxwell Ruyle,0.0015,0.0552
Alia Brown,Domenika Turkovic,0.0098,0.0464
Raquel Amaro,Jemi Aguilar,-0.0023,0.0495
Miles Hoover,Dale Kim,-0.0031,0.0509
Juan Saez,Joshua Elliott,0.0041,0.0506
Django Chassang,Dylan Lewis,0.0004,0.0506
Oleksandr Bielinskyi,Matthew Pokorny,-0.0019,0.0513
Cassidy Hoag,Madalina Grigoriu,0.0167,0.0493
Hanna Duncan,Keara Vu,0.002,0.0523
Immanuel Zion,Kyle Borawski,0.0099,0.0507
Jessica Brown,Lisa Borowsky,-0.005,0.0491
Julian Slive,Zach Gonnering,-0.0109,0.0435
Zoey Weil,Danna Funaro,0.004,0.0503
Steven Jones,Paul Caruso,-0.0038,0.0488
Pablo Copetti,Jorge Garcia-Sarraff,-0.0014,0.046
Gianna Jarman,Amanda Angulo,-0.0035,0.0498
Ajit Kurki,Sebastian Gutierrez,0.0039,0.0512
Evan Addington,Adair Garcia,0.0057,0.0488
Matthew Mead,Brayden Nguyen,-0.0088,0.0477
Benson Parry,Bryce Larson,-0.009,0.0517
Alexander Crum,Juan Benitez,-0.002,0.0488
Myles Call,Joshua Klarfeld,0.0013,0.0504
Caitlyn Khan,Maria Zachmann Nili,0.0032,0.0481
Dhruv Patel,Connor Daland,0.002,0.0487
Josh Jenkins,Alex Lantz,-0.006,0.0492
AJ Koller,Jonathan Truong,0.0028,0.0464
Hsieh Chen-An,Harrison Brown,-0.0033,0.0479
Jimmy Liong Kai Long,Leander Lazaro,0.0032,0.0459
Xiao Yi Wang-Beckvall,Lauren Mercado,0.0065,0.049
Vanshik Kapadia,Tejas Mahajan,-0.0047,0.0501
Sophia Phuong Anh Tran,Pei Chuan Kao,0.0,0.0476
Kaitlynn Hart,Albie Huang,-0.0014,0.0481
Freddie Powell,Louis Laville,-0.0035,0.0493
Ryan Ng,Colin Wong,-0.0039,0.0512
Sahra Dennehy,Aiko Yoshitomi,0.0135,0.0476
Mihae Kwon,Pui Long Fan,-0.0036,0.0483
Sarah Jane Lim,HO Tam,0.0023,0.0485
Millie Smythe,Jolie Lam,-0.0056,0.0492
Domenika Turkovic,Jae Centonze,0.0154,0.0439
Kentaro Hamaguchi,Keilly Ulery,-0.0047,0.0473
Christian Franke,Victoria Simon,0.0026,0.0492
Seone Mendez,Jake Bower,-0.0032,0.0516
Macy Vonderschmidt,Joshua Elliott,-0.0056,0.0489
Raquel Amaro,Angelo Petricone,-0.0003,0.0464
Angie Walker,James Delgado,0.0172,0.0485
Jun Jeon,Jennie Leon,0.0052,0.0498
Sydney Constantinidi,Diego Lebron Perez,-0.0062,0.0501
Wil Shaffer,Andi Godwin,0.0051,0.0492
Brandon Nsekpong,Kayla Field,0.0067,0.0505
Cassie Aiello,Jake Benjamin,0.0037,0.0511
Kayla Williams,Parth Mody,-0.0064,0.0488
Christopher Crouch,Paula Rives,0.0035,0.0465
Bryce Larson,Lily Goodwin,-0.0049,0.0507
Mandy Gabriel,Kamden Bradstreet,0.0073,0.0457
Caitlyn Khan,Sebastian Stam,-0.005,0.0485
Madelyn Porter,Richard Bayne,-0.0071,0.0487
Luana Stanciu,Adam Harvey,-0.0026,0.0458
Marisa Ruiz,Ben Slive,-0.0164,0.0493
Lauren Mercado von Bargen,Garv Singhal,-0.0042,0.0476
Hanna Duncan,Rougel Jon Lutz Aninon,-0.0051,0.0505
Zoey Weil,Chuck Taylor,0.0037,0.0485
Brie Aldridge,Federico Nani,0.0079,0.0506
Drew Holder,Mia Turcsany,-0.0031,0.0475
Poongi Hong,Kelsey Laurente,-0.0111,0.0499
Juan Saez,Nicole Conard,0.0169,0.0485
Liz Truluck,Juan Benitez,-0.0044,0.0459
Rachel Elliott,Enzo Frequelin,-0.0009,0.0492
Bequi Barros Behar Luizelli,Samuel Gabet,-0.0008,0.0471
Matthew Mead,Anri Ferris,0.0013,0.0473
Travis Rettenmaier,Valerie R Simon,-0.0111,0.0503
Lauren Hidalgo-Smith,Emanuel Dickson,-0.0124,0.0477
Austin Bricker,Mary Monson,0.001,0.0487
V. Mary Rivas,Jonah Matos,0.0018,0.047
Carlos Subero,Gianna Southwick,0.0026,0.0478
Jaeda Minniefield,Dale Kim,0.0083,0.0489
Abigail Okelley,Miles Hoover,0.0056,0.0481
Haley Ferguson,Garrison Eaby,-0.0085,0.0466
Kara Evans,Dhruv Patel,0.008,0.051
Justin Graham,Fadia Fakhre,0.003,0.0489
Oscar Serra,Brooke Caruso,-0.0102,0.0463
Alexa Quintanilla,Kym Sze,0.0017,0.0526
Dylan Ciampini,Payton Weber,-0.0016,0.0479
Clint Frazier,Lisa Borowsky,-0.0035,0.0479
Javon Turcsany,Paranya Jareonvongrayab,-0.0057,0.0497
Isabella Dunlap,Anouar Braham,-0.0094,0.0501
Audrey Banada,MJ Marrero,-0.0003,0.0493
Adair Garcia,Stevie Petropouleas,0.0036,0.0492
Ella Yeh,Austin Bricker,0.0032,0.0492
Zach Gonnering,Mary McGowan,-0.0067,0.0511
Victor Camilo Iii,Devon Sikora,-0.0004,0.0481
Demetric Marrero Jr,Tama Shimabukuro,0.0011,0.0502
Jade Rau,Ashley Griffith,-0.0081,0.0505
Kiora Kunimoto,Giovanna Morelli,-0.0056,0.0469
Demetric Marrero Jr,Madalina Grigoriu,0.0028,0.0536
Jade Rau,Mouaad Alhouni,0.0008,0.0485
Wade Bryant,Chase Blocker,0.0034,0.0482
Daniel Miron,Kevin Caulfield,0.001,0.0505
Austin Baker,Austin White,0.001,0.0482
Jay Evans,George Rangelov,-0.0074,0.0489
Victor Marquez,Adair Garcia,0.0203,0.0499
Zach Gonnering,Mouaad Alhouni,-0.0032,0.0481
Cameron Luhring,Camden Chaffin,0.0006,0.0472
Joshua Mackens,Nicholas Howell,-0.0011,0.0467
Stevie Petropouleas,Mary McGowan,-0.0054,0.0477
Kelsey Matthews,Nicholas Romano,0.0034,0.0517
Nicholas Romano,Usama Khalid,0.0027,0.0493
Vova Zverkovsky,Martin Stanchev,-0.001,0.0463
Eva Mitchell,Hudson De Risi,0.0071,0.0513
Nicole Conard,Isabella Dunlap,-0.0041,0.044
Molly Roberson,Cheyenne Jones,0.0007,0.0512
Flynn Orton,Kiora Kunimoto,-0.0041,0.0501
Camden Chaffin,Giovanna Morelli,0.0028,0.0488
Ella Yeh,Emma Nelson,-0.0021,0.0487
Kelsey Matthews,Allie Reichert,0.007,0.0498
David Creswell,Ethan Dysert,0.0021,0.0485
Andre Mercado,Jace Morris,0.0053,0.0539
Ben Lilly,Danny Hunt,-0.0061,0.0523
Jessica Thomas,Joel Clark,-0.0019,0.0532
Tristan Shaw,Nick Zinn,0.0038,0.053
Colin Chapman,Max Fusselman,-0.0009,0.0487
Cameron Luhring,Emma Nelson,-0.0046,0.0499
Brandon Lane,Allie Reichert,0.011,0.0512
Paula Rives,Pesa Teoni,-0.0005,0.049
Chloe Igleski,Ross Whittaker,0.0037,0.0484
Jack Sock,Danna Funaro,0.0026,0.0511
Mya Bui,Mota Alhouni,0.0057,0.0524
Tatiana Ruhl,John Cincola,-0.0052,0.051
Lauren Stratman,Martin Emmrich,-0.0069,0.0523
Mohaned Alhouni,Lina Padegimaite,0.0088,0.0467
Ivan Jakovljevic,Judit Castillo,0.0291,0.0476
Daniel De la Rosa,Alex Walker,-0.0071,0.0522
Marshall Brown,Salome Devidze,0.0043,0.0478
Sam Querrey,Luana Stanciu,-0.0002,0.0517
Juan Benitez,Olivia McMillan,0.011,0.0508
Ivan Jakovljevic,Ryan Sherry,0.001,0.0507
Liz Truluck,Gregory Dow,-0.006,0.0496
Cason Campbell,Sarah Ansboury,-0.0029,0.0491
Christopher Haworth,Dominique Schaefer,-0.0013,0.0499
Tom Protzek,Mehvish Safdar,0.0014,0.0495
Zoeya Khan,Darrian Young,0.0005,0.0489
Ewa Radzikowska,Yates Johnson,-0.0014,0.0492
Spencer Smith,Marcela Aguila Ampon,-0.0088,0.0475
Ross Whittaker,Christopher Haworth,-0.0081,0.0462
Rafa Hewett,Martina Frantova,-0.0011,0.0468
Brooke Buckner,Grayson Goldin,-0.0085,0.0538
Yates Johnson,Daniel De la Rosa,-0.0053,0.05
Jack Sock,Donald Young,0.0014,0.0523
Edward Perez,Pesa Teoni,-0.003,0.0497
Gabriel Joseph,Jalina Ingram,-0.0023,0.0476
Roscoe Bellamy,Allyce Jones,0.0029,0.0493
Mohaned Alhouni,Brandon French,-0.0113,0.0527
Stephen Madonia,Eric Roddy,-0.0099,0.0514
Genie Erokhina,Augustus Ge,0.0123,0.0454
Polina Libo,Tatiana Ruhl,-0.0004,0.0485
Dylan Frazier,Jaume Martinez Vich,0.0088,0.0469
Rachel Rohrabacher,Lea Jansen,-0.004,0.0495
Grayson Goldin,Tyler Loong,-0.0034,0.049
Zane Navratil,Connor Garnett,-0.0056,0.0493
Pablo Tellez,Jonathan Truong,0.0027,0.0508
Ewa Radzikowska,Layne Sleeth,-0.0004,0.0477
Callie Smith,Meghan Dizon,0.0079,0.0472
Hunter Johnson,Tyson McGuffin,0.0049,0.0495
James Ignatowich,Augustus Ge,0.008,0.0454
Julian Arnold,Roscoe Bellamy,-0.0069,0.0508
Darrian Young,Wyatt Stone,0.0037,0.0501
Lucy Kovalova,Mari Humberg,0.0043,0.0501
Vivienne David,Lina Padegimaite,-0.0056,0.0502
Quan Do,Trang Huynh,0.0123,0.0483
Kantapat Chankasem,Natthamon Tiengtae,-0.0038,0.0501
Naveen Beasley,Aiko Yoshitomi,0.0051,0.047
Sophia Phuong Anh Tran,Giang Trinh,-0.0001,0.0519
Kento Tamaki,Mayu Ito,0.0014,0.0532
Hien Truong,Sophia Nhi Huynh,0.0029,0.0479
Jolie Lam,HO Hoan,0.0022,0.0483
Syed Uzair Sufi,Willy Chung,0.0041,0.0491
Irshad Mustafa,Frank Ngo,0.0004,0.0507
Harsh Mehta,Selina Turulja,-0.0106,0.0506
Adam Deen Heshaam,Joanne Wong,0.0003,0.0485
Kantapat Chankasem,Yodsapol Pisiviroj,0.0012,0.0495
Chee Seng Pua,Ping Boon Chia,-0.0025,0.0476
Muhammad Ashaari Zainal Abidin,Syabil Shaharudin,0.0024,0.0493
Danni-Elle Townsend,Eric Oncins,-0.0047,0.0503
Hsieh Chen-An,Kwan Wun Man,-0.0036,0.0503
Charles Yong,Aaron Kwek,0.0009,0.05
Richie Nguyen,Shaun Pickering,0.0014,0.0511
Muhammad Aiman,Anna Clarice Patrimonio,-0.0035,0.0494
Ping Boon Chia,Zermaine Lew,0.0017,0.0478
Maggie Chang,Hsiang He Li,0.0014,0.0493
Allister Chung,Darren Teck Yee Yuan,-0.0076,0.0472
