p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Ana Gordon,Courtney Kendall,womens,3,-0.005,0.184,0.486,38.7
Jojo Henderson,Hannah Okelley,womens,5,-0.0,0.196,0.521,53.6
Karolina Fleming,Giorgia Vitale,womens,3,-0.014,0.18,0.467,16.2
Ashley Griffith,Brooke Caruso,womens,35,0.005,0.194,0.508,69.6
Yufei Long,Marija Venta,womens,9,-0.015,0.18,0.476,13.9
Abigail Okelley,Sydnee Metzold,womens,2,-0.009,0.199,0.475,26.9
Caitlin Klaassen,Megan Poe,womens,4,0.009,0.204,0.514,76.9
Savannah Vo,Emma Cook,womens,2,-0.009,0.197,0.471,26.7
Joshua Giannelli,Kevin Caulfield,mens,10,0.023,0.206,0.534,92.3
Ben Boesing,Anthony Enlow,mens,2,-0.016,0.196,0.471,10.6
Drew Sandri,William Hart,mens,2,-0.016,0.213,0.485,10.8
John Rudden,Evan Gan,mens,3,0.006,0.18,0.521,70.9
Tristan Dussault,Easton Horricks,mens,65,0.022,0.203,0.524,91.8
Keiichiro Adachi,Gautham Bondugula,mens,2,0.004,0.186,0.504,66.9
Chandra Kusuma,Jes Rochefort,womens,5,0.028,0.205,0.556,94.8
Emily Elliott,Isabella Dunlap,womens,2,-0.021,0.197,0.46,5.6
VU Nguyen,Jack Lawrence,mens,2,-0.016,0.188,0.466,11.4
Brookes Jones,Corey Waters,mens,4,0.008,0.184,0.51,75.0
Brad Hix,Tommy Croker,mens,4,-0.001,0.196,0.504,52.6
Jay Evans,Tristan Watson,mens,4,-0.024,0.219,0.473,4.1
Mike Leslie,Luke Moore,mens,2,0.001,0.189,0.501,57.4
Eric Sullivan,Kyle Borawski,mens,2,-0.008,0.22,0.496,31.3
Alex Wetherell,Henry Boyle,mens,12,0.003,0.209,0.499,64.2
Pablo Copetti,Adair Garcia,mens,33,0.002,0.225,0.486,60.2
Alexia Alvarez,Keilly Ulery,womens,12,0.003,0.196,0.501,64.3
Kentaro Hamaguchi,Stephen Bass,mens,5,0.001,0.218,0.518,56.4
Emma Van Hee,Maebry Jones,womens,7,-0.0,0.199,0.472,53.0
Samuel Wells,CJ Clampitt,mens,3,-0.005,0.193,0.492,40.0
Estee Widdershoven,Hailee Haymore,womens,2,-0.02,0.185,0.464,7.0
Morgan Maclennan-Smith,Lance Burgstiner,mens,2,-0.003,0.183,0.507,45.2
James Peng,Parker Wittman,mens,2,-0.008,0.197,0.492,29.8
Preston Gordon,Chase Blocker,mens,2,-0.008,0.213,0.488,31.0
Aaron Allen,JJ B,mens,4,-0.02,0.198,0.472,6.6
Caitlin Klaassen,Henry Boyle,mixed,8,0.008,0.205,0.516,75.6
Kentaro Hamaguchi,Yufei Long,mixed,4,-0.024,0.205,0.466,3.7
Stephen Bass,Giorgia Vitale,mixed,3,0.003,0.194,0.506,65.4
Ashley Griffith,George Rangelov,mixed,44,0.014,0.195,0.544,84.7
Ryan Dawidjan,Tatiana Ruhl,mixed,3,-0.002,0.176,0.488,49.3
Emma Van Hee,Ryan Berg,mixed,5,-0.006,0.182,0.489,37.0
Erik Rosner,Rosie Johanson,mixed,4,0.003,0.184,0.499,65.6
Helena Jansen,James Delgado,mixed,13,0.041,0.209,0.564,98.1
Mehvish Safdar,David Bieger,mixed,8,-0.007,0.204,0.487,32.1
Tristan Dussault,Stevie Petropouleas,mixed,5,0.013,0.186,0.529,82.4
Carlos Di Laura III,Pierina Imparato,mixed,9,-0.021,0.192,0.478,5.8
Chandra Kusuma,CJ Clampitt,mixed,2,-0.006,0.202,0.48,36.1
Joshua Giannelli,Jes Rochefort,mixed,13,-0.011,0.19,0.475,23.0
Abigail Okelley,Elijah Bertram,mixed,3,-0.012,0.2,0.476,18.9
Alex Guy,Ting Chieh Wei,mixed,14,-0.022,0.208,0.491,5.5
Tristan Watson,Eva Kohutova,mixed,5,0.014,0.21,0.535,83.8
Ben Boesing,Marija Venta,mixed,4,0.01,0.204,0.504,78.8
Van Damrongsri,Courtney Kendall,mixed,2,-0.016,0.188,0.466,10.5
Jhonnatan Medina Alvarez,Komal Safdar,mixed,14,0.007,0.216,0.51,73.5
Megan Poe,Chris Patrick,mixed,2,-0.012,0.205,0.486,20.5
Ana Gordon,Preston Gordon,mixed,22,0.032,0.194,0.556,96.2
Sarah Carpenter,Anouar Braham,mixed,3,-0.011,0.203,0.495,22.4
Jesse Ferlianto,Keilly Ulery,mixed,6,0.007,0.181,0.515,73.3
Karolina Fleming,Chase Blocker,mixed,2,-0.003,0.193,0.494,44.2
Hannah Okelley,Jason Lateko,mixed,2,-0.016,0.201,0.473,10.8
Jay Evans,Kendall Hunt,mixed,6,0.001,0.21,0.492,58.5
Jessica Haywood,William Hart,mixed,17,0.005,0.188,0.519,69.1
Corey Waters,Sydnee Metzold,mixed,3,-0.006,0.197,0.488,36.2
Brookes Jones,Maebry Jones,mixed,5,0.008,0.197,0.516,75.3
Kayla Nesbitt,John Haskell,mixed,2,-0.014,0.209,0.493,15.4
Jojo Henderson,John Henderson,mixed,3,-0.001,0.2,0.51,49.9
Andrew Angulo,Hailee Haymore,mixed,3,0.006,0.183,0.497,70.6
Christopher Crouch,Andi Godwin,mixed,2,-0.018,0.211,0.45,8.4
Emily Elliott,Matthew Finnerty,mixed,2,-0.0,0.183,0.506,53.5
Ariana Rodriguez,David Bieger,mixed,23,0.006,0.214,0.509,71.2
Sophie Abrams,Vincent Rettke,mixed,3,0.001,0.178,0.495,57.8
Anouar Braham,Hailee Haymore,mixed,6,-0.017,0.202,0.465,10.1
Savanna Ticknor,Bassem Kheireddin,mixed,2,-0.008,0.186,0.484,31.5
Demetric Marrero Jr,Ella Cosma,mixed,14,0.042,0.185,0.571,98.2
Eric Gilbert,Ryan Gilbert,mens,7,0.008,0.205,0.508,76.2
Matthew Nesbitt,Colby Hill,mens,6,-0.01,0.197,0.495,24.7
Chase Womack,Andi Godwin,mixed,3,-0.01,0.193,0.491,24.5
Ryan Meyers,William Hart,mens,3,0.004,0.202,0.511,68.0
Chase Womack,Bassem Kheireddin,mens,4,0.002,0.196,0.498,60.8
Tom Protzek,Freddie Powell,mens,17,0.005,0.194,0.511,68.2
Zach Gonnering,Bret Berryman,mens,30,0.017,0.202,0.531,87.4
Zac Hirschler,Daniel Miron,mens,5,0.006,0.214,0.496,71.1
Henry Boyle,Shea Donahue,mixed,9,0.021,0.21,0.543,91.1
Isabella Dunlap,Immanuel Zion,mixed,2,-0.004,0.199,0.5,41.3
Matt Haugdahl,Brock Rzesnowiecky,mens,3,-0.013,0.204,0.503,18.8
William Owens,Grant Kayworth,mens,4,0.005,0.202,0.514,68.7
Drew Sandri,Wesley Hanson,mens,2,-0.004,0.203,0.501,40.3
Rachael James,Freddie Powell,mixed,6,0.013,0.212,0.519,82.7
Jessica Jones,Benjamin Bramblett,mixed,2,-0.004,0.196,0.486,40.6
Carl Hilliard,Anouar Braham,mens,4,-0.009,0.195,0.482,27.9
Joshua Giannelli,Chandra Kusuma,mixed,3,-0.009,0.2,0.494,26.2
Colt Gaston,Kentaro Hamaguchi,mens,2,-0.012,0.187,0.494,20.8
RC Orlan,John Haskell,mens,3,0.004,0.195,0.499,66.3
George Bulger,Ryan Dinsmore,mens,2,-0.004,0.201,0.496,40.3
Eliana Ling,Matt Rucinski,mixed,2,-0.017,0.2,0.476,9.3
Jonathan Truong,David Bieger,mens,14,0.0,0.191,0.501,54.9
Noah Hobrath,Eli Steiner,mens,7,0.013,0.211,0.516,83.2
Hyunmo An,Will Phan,mens,2,-0.01,0.203,0.47,24.8
Andrew Wang,Brent Darden,mens,2,-0.02,0.193,0.465,6.8
Zach Gonnering,Cailyn Campbell,mixed,4,-0.016,0.199,0.469,12.1
Samantha Delgado Garcia,John Haskell,mixed,2,0.001,0.227,0.509,56.3
Kishan Shah,Gautham Bondugula,mens,2,-0.011,0.192,0.494,22.8
Jhonnatan Medina Alvarez,Rosen Naydenov,mens,5,-0.0,0.186,0.511,53.3
Michael Silvio,Bruno Rosa,mens,3,0.003,0.183,0.515,62.8
Hunter Johnson,Vivienne David,mixed,44,0.043,0.182,0.573,98.5
Genie Bouchard,Juan Benitez,mixed,5,0.018,0.207,0.531,88.3
Genie Erokhina,Roscoe Bellamy,mixed,2,-0.021,0.206,0.472,5.7
John Cincola,Rachel Rettger,mixed,8,0.026,0.183,0.55,93.8
Zoey Weil,Wyatt Stone,mixed,20,0.002,0.196,0.506,61.7
Martina Frantova,Travis Rettenmaier,mixed,5,0.029,0.189,0.559,95.3
Mohaned Alhouni,Pierina Imparato,mixed,2,-0.008,0.186,0.487,28.9
Kate Fahey,Hayden Patriquin,mixed,19,0.005,0.2,0.504,69.8
Dylan Frazier,Jackie Kawamoto,mixed,13,-0.033,0.202,0.437,1.5
Mehvish Safdar,Anderson Scarpa,mixed,16,-0.014,0.202,0.475,15.1
Chloe Igleski,Rafa Hewett,mixed,2,-0.019,0.215,0.469,7.6
Stephen Madonia,Marcela Aguila Ampon,mixed,9,0.04,0.221,0.55,98.0
Max Freeman,Tyra Hurricane Black,mixed,2,-0.036,0.204,0.445,1.0
Yates Johnson,Samantha Parker,mixed,5,0.017,0.202,0.537,87.3
Allison Phillips,Steve Deakin,mixed,3,-0.009,0.207,0.487,27.3
Federico Staksrud,Anna Bright,mixed,28,0.018,0.187,0.532,88.6
Quang Duong,Jade Kawamoto,mixed,4,-0.008,0.203,0.486,31.4
Sam Querrey,Camila Zilveti,mixed,4,0.003,0.195,0.512,63.7
Zane Navratil,Lina Padegimaite,mixed,9,0.016,0.195,0.527,86.1
Etta Tuionetoa,James Ignatowich,mixed,4,0.007,0.198,0.511,74.0
Salome Devidze,John Lucian Goins,mixed,2,-0.019,0.209,0.464,7.9
Lingwei Kong,Marshall Brown,mixed,3,0.006,0.185,0.52,71.6
Donald Young,Ava Ignatowich,mixed,2,-0.002,0.239,0.497,48.3
AJ Koller,Christa Gecheva,mixed,8,-0.022,0.207,0.461,5.0
Tamaryn Emmrich,Michael Loyd,mixed,33,0.034,0.211,0.544,96.7
Zane Ford,Liz Truluck,mixed,5,0.001,0.201,0.521,59.4
Andrea Koop,Daniel De la Rosa,mixed,9,0.016,0.213,0.517,86.9
Savanna Ticknor,Audrey Banada,womens,3,0.006,0.205,0.504,71.3
Sophie Abrams,Hailee Haymore,womens,7,0.001,0.191,0.503,57.8
Victoria Dimuzio,Vivienne David,womens,25,-0.013,0.191,0.479,18.2
Zane Ford,Tom Evans,mens,5,-0.007,0.182,0.486,33.8
Quang Duong,Michael Loyd,mens,2,-0.026,0.205,0.467,2.9
Parris Todd,Lacy Schneemann,womens,10,-0.012,0.198,0.479,20.9
Dylan Frazier,Eric Oncins,mens,33,0.032,0.189,0.538,96.0
Riley Newman,Patrick Smith,mens,7,-0.0,0.197,0.5,54.1
Genie Bouchard,Marcela Aguila Ampon,womens,6,0.007,0.194,0.514,74.1
Julian Arnold,Matt Wright,mens,4,-0.013,0.197,0.479,18.8
Ivan Jakovljevic,Steve Deakin,mens,8,0.012,0.184,0.523,81.5
Ariana Rodriguez,Simone Leonard,womens,5,0.002,0.192,0.495,62.5
Barbara Petra Fuzesi,Meray Maalouf,womens,2,-0.005,0.19,0.489,37.4
Ella Cosma,Cailyn Campbell,womens,5,0.004,0.193,0.496,66.7
Jessica Jones,Britton Pemberton,womens,2,0.002,0.195,0.502,60.3
Brie Aldridge,Shea Donahue,womens,4,0.027,0.201,0.541,94.3
Layne Sleeth,Alix Truong,womens,7,0.014,0.196,0.519,83.7
Yates Johnson,Marshall Brown,mens,11,0.016,0.192,0.534,86.1
Caitlin Klaassen,Chandra Kusuma,womens,2,-0.014,0.197,0.499,15.7
Mohaned Alhouni,Stephen Madonia,mens,4,0.004,0.184,0.508,67.2
Pesa Teoni,Yuta Funemizu,mens,2,-0.011,0.188,0.468,23.2
Adam Harvey,Juan Benitez,mens,8,0.025,0.19,0.535,93.4
Polina Libo,Cleo Bond,womens,2,0.001,0.189,0.513,56.1
Jessica Haywood,Komal Safdar,womens,5,-0.009,0.193,0.484,27.6
Kayla Nesbitt,Evie Kenna,womens,6,0.009,0.177,0.509,77.8
Elina Geut,Andi Godwin,womens,3,-0.008,0.199,0.48,31.2
Lingwei Kong,Ava Ignatowich,womens,2,-0.006,0.186,0.489,34.9
Lucy Kovalova,Mehvish Safdar,womens,2,-0.022,0.195,0.456,5.0
James Ignatowich,Ryan Fu,mens,2,0.003,0.191,0.514,65.7
Callie Smith,Milan Rane,womens,5,0.016,0.205,0.524,86.4
Roscoe Bellamy,Max Freeman,mens,4,0.005,0.194,0.509,69.3
Lea Jansen,Mari Humberg,womens,7,-0.001,0.181,0.503,50.3
Rafa Hewett,Hunter Johnson,mens,6,-0.026,0.187,0.448,2.9
Blaine Hovenier,John Cincola,mens,5,0.014,0.186,0.519,84.7
Martina Frantova,Dominique Schaefer,womens,2,-0.009,0.203,0.485,26.8
Zoey Weil,Helena Jansen,womens,2,-0.016,0.198,0.471,12.0
Chuck Taylor,Tam Trinh,mens,3,-0.01,0.182,0.487,25.7
Zane Navratil,Carlos Di Laura III,mens,2,-0.01,0.193,0.489,24.7
Camila Zilveti,Rachel Rettger,womens,2,0.001,0.206,0.49,57.0
James Seagraves,Sebastian Herrera,mens,5,0.0,0.21,0.492,55.4
Monika Wynne,Jessica Mason,womens,2,-0.008,0.222,0.464,29.1
Putri Insani,Gabi Dekkers,womens,5,0.004,0.213,0.497,65.8
Austin Bricker,Van Damrongsri,mens,4,-0.004,0.193,0.504,41.0
Chris Jammal,Mark Growcott,mens,23,0.023,0.216,0.544,92.3
Sean Gruen,Ethan Pipitone,mens,2,-0.005,0.209,0.486,38.0
Carlee Teague,Adela Umannova,womens,2,-0.02,0.199,0.481,6.4
Felicity Di Laura,Tatiana Ruhl,womens,6,0.056,0.204,0.596,99.4
Louis Bernard,Bee Vo,mens,2,-0.003,0.21,0.498,45.6
Zoeya Khan,Danna Funaro,womens,11,0.027,0.194,0.545,94.4
Mickey Randazzo,Zach Dixon,mens,2,-0.007,0.188,0.499,34.4
Niles Parungao,Izaak Gonzalez,mens,5,0.003,0.188,0.517,65.1
Eliel Herminas,Ajit Kurki,mens,3,-0.014,0.199,0.476,14.3
Troy Huynh Jr,Andy Ngo,mens,3,-0.005,0.217,0.497,37.8
Jose Martinez,Bret Berryman,mens,9,0.023,0.205,0.521,92.4
Austin Mireles,Divin Sarthak,mens,12,0.004,0.2,0.522,67.7
Emanuel Nguyen,Hsieh Chen-An,mens,2,-0.016,0.237,0.489,10.4
August Doucet,Eli Haymon,mens,4,0.0,0.211,0.496,55.3
Jeffrey Brown Jr,Eduardo Bilbao,mens,4,-0.005,0.191,0.494,37.3
Jay Evans,Matthew Finnerty,mens,13,0.036,0.2,0.555,97.2
Sophia Phuong Anh Tran,Mayu Ito,womens,2,-0.016,0.197,0.468,11.6
Jimmy Liong Kai Long,Marco Leung,mens,13,-0.035,0.187,0.453,1.1
Jeff Lee,Garrett Goh,mens,3,-0.001,0.192,0.513,50.2
Jeremy Aliff,Anthony Parfait,mens,3,-0.01,0.185,0.479,25.7
Chase Rigdon,Juan Pinilla,mens,4,-0.0,0.196,0.494,53.3
Casey Garretson,Jake Anderson,mens,12,0.02,0.19,0.546,90.5
Ella Yeh,Elsie Hendershot,womens,7,0.006,0.197,0.509,70.9
Yufei Long,HO Tam,womens,5,-0.035,0.199,0.436,1.2
Mats Dolese,Jack Boxill,mens,2,0.001,0.212,0.506,57.8
HO Tam,Hsieh Chen-An,mixed,5,0.017,0.202,0.532,87.9
Thomas Benassi,Sophia Phuong Anh Tran,mixed,2,-0.01,0.215,0.484,24.4
Carlee Teague,Jack Boxill,mixed,3,0.002,0.188,0.501,61.1
James Seagraves,Danna Funaro,mixed,9,0.009,0.188,0.514,77.2
Chase Mason,Adela Umannova,mixed,5,0.021,0.207,0.529,91.1
Zoeya Khan,Austin Bricker,mixed,34,0.012,0.194,0.519,81.5
Yufei Long,Marco Leung,mixed,15,0.007,0.192,0.524,73.1
Eva Kohutova,John To,mixed,2,-0.0,0.201,0.497,53.2
Eduardo Bilbao,Maddie Scharfenstein,mixed,2,-0.008,0.195,0.492,29.3
Jose Martinez,Tatiana Ruhl,mixed,10,0.005,0.181,0.497,69.3
Andy Ngo,Putri Insani,mixed,2,-0.014,0.196,0.479,16.4
Jimmy Liong Kai Long,Athilla Miasara Bt Azizul Azhar,mixed,2,-0.002,0.189,0.499,48.9
Ella Yeh,Adair Garcia,mixed,3,-0.014,0.198,0.474,14.9
Cindy Kuragami,Louis Bernard,mixed,2,-0.003,0.244,0.496,46.2
Victoria Dimuzio,Todd Fought,mixed,21,0.028,0.206,0.55,94.6
Cleo Bond,Donald Young,mixed,7,0.026,0.21,0.554,94.0
Riley Newman,Jackie Kawamoto,mixed,26,-0.007,0.193,0.48,34.2
Eric Oncins,Tina Pisnik,mixed,59,0.032,0.19,0.558,96.1
Rachel Rohrabacher,Jackie Kawamoto,womens,36,0.028,0.184,0.561,95.0
Etta Tuionetoa,Tina Pisnik,womens,16,-0.022,0.202,0.446,5.3
Victoria Dimuzio,Vivian Glozman,womens,12,-0.033,0.189,0.45,1.7
Lingwei Kong,Cleo Bond,womens,2,-0.006,0.19,0.483,36.9
Anna Leigh Waters,Will Howells,mixed,35,0.009,0.191,0.519,77.5
Lea Jansen,CJ Klinger,mixed,32,-0.022,0.192,0.458,4.8
Riley Newman,Dekel Bar,mens,16,-0.003,0.176,0.499,45.3
Eric Oncins,Christian Alshon,mens,28,-0.02,0.174,0.474,6.8
Zane Navratil,Meghan Dizon,mixed,17,-0.013,0.171,0.481,16.9
Parris Todd,Andrei Daescu,mixed,46,0.016,0.194,0.53,86.8
Zane Navratil,Will Howells,mens,20,0.033,0.183,0.569,96.4
Andrei Daescu,CJ Klinger,mens,35,0.034,0.18,0.567,96.8
Anna Leigh Waters,Meghan Dizon,womens,32,0.064,0.217,0.609,99.7
Parris Todd,Lea Jansen,womens,39,-0.008,0.21,0.483,31.0
Blaine Hovenier,Ryan Fu,mens,31,0.006,0.195,0.516,72.6
Ryan Fu,Judit Castillo,mixed,14,-0.032,0.197,0.455,1.8
Etta Tuionetoa,Christian Alshon,mixed,36,-0.03,0.189,0.454,2.3
Irina Tereschenko,Judit Castillo,womens,9,0.015,0.197,0.523,85.6
Jay Devilliers,Mya Bui,mixed,15,-0.032,0.199,0.439,1.8
Irina Tereschenko,Blaine Hovenier,mixed,11,-0.007,0.178,0.491,33.7
Todd Fought,Jaume Martinez Vich,mens,23,-0.025,0.202,0.454,3.5
Zane Ford,Donald Young,mens,10,-0.01,0.195,0.497,24.6
Zane Ford,Lingwei Kong,mixed,2,0.0,0.199,0.511,55.1
Isabelle Papazyan,Matthew Kouznetsov,mixed,6,0.014,0.188,0.514,84.8
Anna Hughes,Noah Hlavac,mixed,2,-0.02,0.217,0.461,6.5
Michael Russ,Aleisha Horridge,mixed,2,0.003,0.192,0.505,63.3
Ela I Puleni Vakaukamea Jr.,Semisi Fanguna,mixed,7,0.003,0.181,0.513,63.3
Quinnton Pari-Collins,Michaela Winiata,mixed,3,-0.004,0.189,0.485,42.5
Chris Baum,Crystal Mildwaters,mixed,5,0.01,0.2,0.513,79.5
Feiloakitohi Tavalea,Sarah Paea,mixed,3,-0.001,0.204,0.494,52.1
Samantha Parker,Lacy Schneemann,womens,24,0.005,0.184,0.51,68.9
Genie Bouchard,Jessie Irvine,womens,14,0.006,0.195,0.5,71.0
Dylan Frazier,Federico Staksrud,mens,32,0.036,0.182,0.571,97.1
Jack Sock,Tyson McGuffin,mens,28,-0.001,0.204,0.509,52.1
Tamaryn Emmrich,Kaitlyn Christian,womens,8,-0.017,0.19,0.479,9.2
Allyce Jones,Connor Garnett,mixed,40,0.061,0.213,0.598,99.6
Augustus Ge,JW Johnson,mens,50,-0.03,0.18,0.441,2.3
Collin Johns,Kaitlyn Christian,mixed,8,0.004,0.172,0.509,66.1
Genie Erokhina,Allyce Jones,womens,22,-0.093,0.206,0.336,0.0
Dylan Frazier,Samantha Parker,mixed,24,-0.047,0.191,0.439,0.4
Tamaryn Emmrich,Ben Johns,mixed,10,-0.014,0.199,0.481,14.8
Federico Staksrud,Lacy Schneemann,mixed,26,-0.015,0.196,0.472,14.1
Jessie Irvine,Tyson McGuffin,mixed,27,0.021,0.196,0.541,91.4
Genie Erokhina,Tyler Loong,mixed,19,-0.022,0.19,0.461,5.4
Zachary Grabovic,Olivia McMillan,mixed,4,0.008,0.192,0.504,76.0
Lucas Pascoe,Lauren Mercado,mixed,5,-0.006,0.191,0.489,35.2
Sarah Jane Lim,Leander Lazaro,mixed,25,0.015,0.174,0.541,85.2
Connie Lee,Eunggwon Kim,mixed,4,-0.013,0.202,0.495,18.0
Santhosh Narayanan,Marcela Donatoni,mixed,5,0.009,0.191,0.518,77.6
Oliver Gray,Thaddea Lock,mixed,2,-0.008,0.182,0.486,31.1
Robert Stirling,Andie Dikosavljevic,mixed,7,-0.004,0.195,0.482,42.8
Ryan Henry,Bernadette Massih,mixed,5,0.006,0.205,0.499,70.8
Nicholas Maleganeas,Bee Horsley,mixed,5,-0.005,0.188,0.489,38.5
Ella Boydston,Andrew Horridge,mixed,7,0.01,0.19,0.495,79.2
Mitchell Hargreaves,Nicola Schoeman,mixed,12,0.01,0.192,0.522,79.4
Talia Saunders,Jose Farias,mixed,8,0.024,0.199,0.55,92.9
Conor Robertshawe,Alexis Debol,mixed,2,0.0,0.183,0.495,54.7
Thanh Huynh,Leona Huynh,mixed,2,-0.004,0.19,0.489,41.7
Jai Grewal,Roos Van Reek,mixed,7,-0.027,0.205,0.446,2.8
Hong Kit Wong,Sarah Hua,mixed,6,0.006,0.206,0.503,71.3
George Wall,Sarah Burr,mixed,11,0.045,0.21,0.569,98.6
Taylor Smith,Ashlee Graham,mixed,2,-0.004,0.176,0.5,41.2
Tristan Stayt,Brittany Yang,mixed,2,-0.003,0.238,0.482,45.4
Lizzie Brady,Aaron Blitz,mixed,2,-0.008,0.188,0.486,28.7
Vanshik Kapadia,Vrushali Thakare,mixed,4,-0.012,0.2,0.473,20.3
Naimi Mehta,Rob Cassidy,mixed,3,-0.016,0.186,0.473,10.5
Kyle Whatnall,Kaitlynn Hart,mixed,3,-0.01,0.212,0.484,25.0
Mihae Kwon,James Wilson,mixed,2,0.001,0.199,0.504,56.3
Molly O'Donoghue,Louis Laville,mixed,2,-0.01,0.19,0.474,25.4
Jamie Haas,P H,mixed,4,-0.012,0.208,0.474,19.3
Daniel Fogl-Kulich,Katie Morris,mixed,2,0.002,0.187,0.505,60.4
Theo Platel,Paula Rives,mixed,2,-0.007,0.187,0.494,32.2
Quang Duong,Catherine Parenteau,mixed,15,0.021,0.2,0.538,90.8
Quang Duong,AJ Koller,mens,3,0.014,0.193,0.518,83.7
AJ Koller,Jade Kawamoto,mixed,3,-0.013,0.192,0.487,18.0
Jade Kawamoto,Catherine Parenteau,womens,54,0.005,0.193,0.479,69.2
Santhosh Narayanan,Jose Farias,mens,6,-0.002,0.2,0.496,49.6
Louis Laville,P H,mens,4,0.007,0.201,0.516,74.0
Ivan Stride,Shayne Nijssen-Smith,mens,5,0.003,0.192,0.503,65.6
Simon Barker,Kent Mori,mens,2,-0.002,0.19,0.483,48.0
Rico Del Rosario,Sharon Gregory,mixed,5,0.0,0.194,0.495,54.5
Blair Waldin,Anita Smith,mixed,3,-0.007,0.197,0.481,33.1
Bernadette Massih,Talia Saunders,womens,5,0.012,0.184,0.523,81.2
Naimi Mehta,Connie Lee,womens,2,-0.014,0.2,0.483,14.6
Jai Grewal,Rob Cassidy,mens,8,0.027,0.21,0.539,94.3
Theo Platel,Andrew Horridge,mens,4,-0.006,0.191,0.484,37.3
Andrew Kratzmann,Daret Gooch,mens,8,0.021,0.2,0.529,91.0
Glenn White,Paul Yeatman,mens,2,0.003,0.2,0.519,63.6
Isabelle Papazyan,Crystal Mildwaters,womens,5,0.006,0.187,0.489,72.3
Lizzie Brady,Aleisha Horridge,womens,3,-0.003,0.191,0.499,45.9
Lucas Pascoe,Mitchell Hargreaves,mens,4,-0.005,0.185,0.494,39.1
David Richardson,Aaron Blitz,mens,4,-0.005,0.191,0.484,38.3
Jamie Haas,Sarah Burr,womens,27,0.01,0.188,0.511,78.3
Leona Huynh,Alexis Debol,womens,2,-0.0,0.179,0.509,53.6
Terrie Robson,Tek Tea,mixed,3,-0.014,0.199,0.469,16.1
Anna-Lise Bolton,Daret Gooch,mixed,5,-0.001,0.202,0.501,49.8
Elizabeth Dobson,Jeremy Pearson,mixed,10,0.017,0.234,0.519,87.0
Ivan Stride,Miki Masui,mixed,6,0.013,0.206,0.52,83.5
Lauren Mercado,Nicola Schoeman,womens,4,-0.02,0.215,0.463,6.4
Ella Boydston,Elizabeth Boydston,womens,2,-0.002,0.202,0.499,49.6
Joseph Wild,Eunggwon Kim,mens,8,-0.009,0.187,0.489,26.5
James Wilson,Michael Russ,mens,2,-0.012,0.186,0.473,20.0
Vanshik Kapadia,Leander Lazaro,mens,6,-0.002,0.198,0.488,46.7
Andy Van der Vyver,Quinnton Pari-Collins,mens,2,0.001,0.208,0.497,56.5
Justine Delport,Shane Wilson,mixed,5,-0.006,0.214,0.476,35.4
Simon Barker,Linda Moore-Carter,mixed,2,-0.014,0.215,0.489,14.4
Glen Young,Brandon Vickers,mens,2,-0.015,0.187,0.469,13.7
Tony Field,Angela Bertuleit,mixed,2,-0.017,0.189,0.451,9.4
Hong Kit Wong,George Wall,mens,9,0.009,0.208,0.524,77.3
Robert Stirling,Zachary Grabovic,mens,9,0.019,0.186,0.532,89.2
Mandy Corbett,Shayne Nijssen-Smith,mixed,7,0.013,0.212,0.53,83.0
Naomi Amakawa,Martin Clark,mixed,8,0.026,0.204,0.528,94.2
Christian Andrade,Simone Kessell,mixed,5,-0.006,0.186,0.489,34.7
Grant Chambers,Annie Hawaikirangi,mixed,5,-0.005,0.188,0.505,37.6
Henry Mateo,Helen Henry,mixed,5,-0.001,0.199,0.493,49.9
Glenn White,Gretchen Lund,mixed,3,-0.001,0.203,0.484,50.6
Kyle Whatnall,Ryan Henry,mens,5,0.004,0.223,0.51,67.2
Brandon Contratto,Conor Robertshawe,mens,3,-0.002,0.225,0.491,48.6
Andie Dikosavljevic,Vrushali Thakare,womens,8,0.02,0.198,0.532,89.8
Mihae Kwon,Bee Horsley,womens,2,-0.02,0.225,0.465,6.5
Belinda Crane,Mike Newell,mixed,8,0.025,0.193,0.533,93.5
Sarah Jane Lim,Katie Morris,womens,3,-0.002,0.192,0.501,49.4
Paula Rives,Olivia McMillan,womens,6,0.024,0.199,0.543,92.7
Daniel Fogl-Kulich,Matthew Kouznetsov,mens,4,0.003,0.205,0.502,65.1
Grant Chambers,Adam Bisley,mens,5,0.005,0.196,0.521,69.2
Henry Mateo,Rico Del Rosario,mens,3,-0.004,0.185,0.494,41.5
Ruben A Gonzales Jr,Kenta Miyoshi,mens,4,-0.003,0.234,0.498,45.2
Peter Clarke,Oscar Clarke,mens,2,-0.008,0.192,0.501,29.5
Danni-Elle Townsend,Michelle Esquivel,womens,7,-0.015,0.195,0.466,12.8
Shaun Tamai,Pierce Corbett,mens,2,-0.01,0.21,0.479,24.6
Jordan Halliday,Cameron Ellis,mens,4,0.004,0.209,0.497,66.0
Molly O'Donoghue,Thaddea Lock,womens,2,-0.005,0.193,0.486,37.4
Aiko Yoshitomi,Marcela Donatoni,womens,4,-0.009,0.187,0.488,28.1
Taylor Smith,Thanh Huynh,mens,2,-0.017,0.203,0.471,10.1
Tom Molloy,Richard Mercer,mens,3,-0.017,0.204,0.469,9.1
Jason Kerr,Chris Pascoe,mens,5,-0.008,0.192,0.504,30.9
