uuid,name,gender,n_high,n_low,serve_regular,return_regular,serve_big,return_big,regular,big,lift,lift_se,z,skill_adj,lift_rank,skill_adj_rank,lift_halfA,lift_halfB
f91b88a1-7d1e-41ad-9782-200959faf6bd,Olivia McMillan,F,1747,3612,0.0837,0.0438,-0.0765,-0.1104,0.1276,-0.187,-0.3146,0.1163,-2.71,-0.3861,696,767,-0.3299,-0.3982
c57fd717-c267-4fb8-9be7-2f1c678a655f,Ali Amiri,M,241,465,0.0382,0.1224,0.041,-0.1965,0.1606,-0.1555,-0.3161,0.2645,-1.2,-0.4451,697,778,-0.193,-0.2116
7c564f89-1c58-4597-b689-e37bd0ecd511,John Thorn,M,240,439,0.0541,-0.1116,-0.1515,-0.2223,-0.0575,-0.3737,-0.3162,0.2874,-1.1,-0.1845,698,628,-0.3167,0.0382
72696117-bdb1-4e90-9131-e702b3ab2dff,Brenna Murray,F,359,728,-0.0089,-0.0152,-0.1693,-0.1719,-0.0241,-0.3412,-0.3171,0.2293,-1.38,-0.1598,699,598,-0.3068,-0.1468
00ab134c-1282-4628-824f-88a0cea38214,Luke Cartenuto,M,222,416,0.0481,0.05,-0.1306,-0.0889,0.0981,-0.2195,-0.3177,0.3145,-1.01,-0.2519,700,689,-0.1575,-0.2111
5ba04f05-e201-4587-9613-7761c3afc0cf,Nicole Pitts,F,238,405,0.1753,-0.0976,-0.0371,-0.2051,0.0777,-0.2422,-0.32,0.2588,-1.24,-0.1308,701,569,-0.3089,-0.0955
38fdc174-96d6-459f-a27c-df35eb9f945c,Ashley Griffith,F,1953,3686,0.014,0.0047,-0.0587,-0.2435,0.0187,-0.3022,-0.3209,0.1184,-2.71,-0.2742,702,710,-0.1225,-0.4471
e80c361b-ab9c-45a3-95ef-363bfb7ee817,Brett Clayton,M,186,348,0.0193,0.2033,-0.084,-0.0152,0.2226,-0.0992,-0.3218,0.3061,-1.05,-0.2489,703,687,-0.0364,-0.254
25a6f570-d617-427a-9fc4-3bf6115a9a84,Hannah Blatt,F,1881,3889,0.0437,-0.0916,-0.1805,-0.1894,-0.0479,-0.3699,-0.3219,0.1128,-2.85,-0.2075,704,656,-0.209,-0.3597
850116be-7d0f-4325-ab06-1f37dd3d1c7e,Steve Deakin,M,1836,3636,0.0887,0.0344,-0.0625,-0.1369,0.1231,-0.1995,-0.3226,0.1217,-2.65,-0.3095,705,738,-0.4329,-0.2894
b3edcbe7-c081-406a-b28e-3cd34988d4dd,Simone Leonard,F,681,1318,-0.0368,-0.0576,-0.1521,-0.2656,-0.0943,-0.4177,-0.3234,0.1922,-1.68,-0.0382,706,431,-0.0671,-0.2799
910196c3-1d57-456f-b407-bc550a2edec6,Ryan Gilbert,M,481,935,-0.0388,0.2249,-0.1412,0.0038,0.1862,-0.1374,-0.3235,0.2205,-1.47,-0.3621,707,762,-0.1872,-0.1471
3418eaf5-4176-4ed6-ac5c-c45ea36e1f82,Ashlee Candelaria,F,200,455,0.1297,0.0649,-0.1066,-0.0231,0.1947,-0.1297,-0.3243,0.2681,-1.21,-0.3253,708,749,-0.1543,-0.3759
5883c77e-d6e0-4848-9473-866396578248,Audrey Adele Brown,F,1352,2903,-0.172,-0.1638,-0.3394,-0.3239,-0.3357,-0.6632,-0.3275,0.1382,-2.37,0.0981,709,240,0.0101,-0.4432
5f23308c-2443-4583-aa04-254e664a328c,HO Tam,F,556,1142,0.0112,0.1119,0.0017,-0.2064,0.1231,-0.2048,-0.3279,0.1925,-1.7,-0.3314,710,751,-0.2711,-0.1971
1ad19b48-ae39-44aa-b2a0-5a40a6b71420,Daniel Byun,M,751,1591,-0.2309,0.0943,-0.1565,-0.3091,-0.1366,-0.4656,-0.329,0.2019,-1.63,-0.2451,711,683,-0.0977,-0.2307
3b609732-aeb8-49ef-af26-4321e6e0d151,Bryanna Ojeda,F,595,1180,-0.1795,0.1251,-0.2586,-0.1252,-0.0544,-0.3838,-0.3294,0.1953,-1.69,-0.2867,712,723,0.0609,-0.4452
0d659a6e-9386-45c5-a3c0-8f8ce4efaa14,Poongi Hong,M,196,396,0.0187,0.0544,-0.0877,-0.172,0.0731,-0.2597,-0.3328,0.2834,-1.17,0.0474,713,310,-0.4413,0.2232
98915a37-fa53-445c-8c1c-974170c606d7,Ryan Eveloff,M,538,1132,0.0185,-0.0266,-0.2468,-0.0972,-0.0081,-0.344,-0.3359,0.2134,-1.57,-0.0816,714,497,-0.146,-0.235
5c35babd-ded9-4e8f-a70e-5712c2a95d50,Sophia Phuong Anh Tran,F,669,1377,-0.0074,-0.0375,-0.1675,-0.2134,-0.0449,-0.381,-0.336,0.1827,-1.84,-0.2615,715,699,-0.1814,-0.1671
33e8c243-d1a8-4821-89cf-e15bf003e6f4,Ryan Skufca,M,250,451,0.159,0.0388,-0.103,-0.0372,0.1978,-0.1402,-0.338,0.2768,-1.22,-0.2694,716,706,-0.1249,-0.2104
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,M,792,1456,0.0028,0.0346,-0.2005,-0.1039,0.0374,-0.3044,-0.3418,0.1963,-1.74,-0.2031,717,647,-0.2109,-0.2641
ea0b7d06-7e9f-4786-a4ed-24da5029559f,Dale Kim,M,591,1197,0.0511,0.0555,-0.2164,-0.0203,0.1065,-0.2367,-0.3432,0.2003,-1.71,-0.3676,718,763,-0.1322,-0.4636
607ff7e3-ba06-47f2-8bdc-0f66a4a6614f,V. Mary Rivas,F,296,547,-0.0329,0.0882,-0.1348,-0.1556,0.0553,-0.2904,-0.3457,0.2681,-1.29,-0.1304,719,566,-0.0496,-0.3511
36b47dfd-00db-4bf3-ae56-e6cd61e51a97,Ryan Lam,M,189,350,-0.2194,0.1325,-0.2693,-0.1652,-0.087,-0.4345,-0.3475,0.3136,-1.11,0.0529,720,304,-0.0996,-0.148
8d4ab63d-f14c-4013-a97a-3789015b9bd8,Tatiana Ruhl,F,818,1690,0.0025,-0.0941,-0.15,-0.2892,-0.0916,-0.4392,-0.3476,0.1742,-2.0,-0.1276,721,559,-0.27,-0.1109
b025eccb-868e-4ce6-a4db-c1082a288b59,Maddy Rasmusen,F,1603,3106,0.0042,0.0477,-0.0626,-0.2339,0.0519,-0.2965,-0.3484,0.1312,-2.66,-0.4014,722,769,-0.4082,-0.1854
608756f6-bfc7-41b5-9cfd-5e69eacfe513,Victoria Dimuzio,F,1489,3007,0.0322,0.1025,-0.1464,-0.0674,0.1348,-0.2138,-0.3486,0.1263,-2.76,-0.45,723,779,-0.4257,-0.2934
07456e73-2a8c-4bcc-a487-7300ea9d852f,Cody Sivan,M,382,818,-0.0088,-0.0827,-0.25,-0.1916,-0.0915,-0.4416,-0.3501,0.2523,-1.39,0.0481,724,309,-0.2643,-0.1309
d889476e-0b2f-4acf-a873-f7aea0b92dab,Evgeniy Kim,M,618,1343,-0.073,0.0679,-0.2036,-0.156,-0.0051,-0.3596,-0.3545,0.2155,-1.65,-0.0222,725,406,-0.4136,-0.0847
71b69208-128b-4395-beae-129689d36204,Willy De Vilchez,M,434,794,0.0636,0.0686,-0.0561,-0.1668,0.1322,-0.223,-0.3552,0.2352,-1.51,-0.3397,726,756,-0.1353,-0.3281
7cbd7e4d-3d2c-40f8-8c09-40c271d64a73,Louie Payetta,M,316,644,0.1252,0.0361,-0.1052,-0.0907,0.1613,-0.1959,-0.3572,0.2393,-1.49,-0.2781,727,715,-0.1761,-0.344
8df7caa9-af2f-4381-833a-f56776546f88,Claudio Quinones Garcia,M,698,1371,-0.0491,-0.0148,-0.2021,-0.2275,-0.0639,-0.4297,-0.3657,0.1919,-1.91,-0.3972,728,768,-0.3874,-0.0766
00e04f40-f239-42cd-baaa-0800e5f7d525,Sarah Carpenter,F,215,417,0.1213,-0.022,-0.0596,-0.207,0.0993,-0.2666,-0.3659,0.2904,-1.26,-0.0469,729,450,-0.023,-0.3254
4212e979-7692-4231-8934-d6a7042aa217,Lauren Hidalgo-Smith,F,492,956,0.0265,-0.1651,-0.3154,-0.1896,-0.1386,-0.505,-0.3664,0.2227,-1.65,-0.2353,730,676,-0.2059,-0.2171
0f2bcb8e-7a61-420c-ac30-b9626b8049a6,Caitlin Klaassen,F,786,1439,0.1569,-0.0565,-0.2308,-0.0356,0.1004,-0.2664,-0.3668,0.1924,-1.91,-0.3181,731,747,-0.2271,-0.1983
34270d82-e968-407d-a918-8aa57f0123a6,Elsie Hendershot,F,1053,2016,0.0569,-0.0741,-0.2227,-0.1628,-0.0172,-0.3855,-0.3683,0.1516,-2.43,-0.4067,732,771,-0.1047,-0.5649
f809c1c0-fbca-4d67-9c59-23b02cbf0128,Anni Xie,F,222,445,0.1741,-0.0256,-0.1114,-0.1095,0.1485,-0.2209,-0.3694,0.3024,-1.22,-0.0882,733,507,-0.3342,-0.0235
9fa6a300-42c2-4a96-b7c0-9afbe1342e59,Adair Garcia,M,719,1370,0.0315,-0.0879,-0.2167,-0.2103,-0.0565,-0.427,-0.3705,0.2041,-1.82,-0.2097,734,657,-0.2619,-0.2419
8a614993-d082-4ab8-af12-348c954ff276,Emanuel Dickson,M,366,690,-0.136,0.0113,-0.2085,-0.2876,-0.1248,-0.4961,-0.3713,0.2504,-1.48,-0.1827,735,624,-0.27,-0.1201
7867cc51-11d1-471f-a8bb-9d8370b6a698,Nicholas Wade,M,706,1421,0.0064,0.0854,-0.1183,-0.1628,0.0918,-0.2811,-0.3729,0.1948,-1.91,-0.4337,736,776,-0.4382,-0.0213
52e042f4-517b-483d-a264-f2f3dfa3f940,Jimmy Terzian,M,244,542,0.1611,-0.0865,-0.1194,-0.179,0.0746,-0.2984,-0.373,0.2577,-1.45,0.0207,737,344,-0.2531,-0.1702
75b14d37-7db7-492d-8a47-fe11d5aa2f82,Mayu Ito,F,317,697,0.0279,-0.2642,-0.291,-0.3218,-0.2363,-0.6127,-0.3764,0.2708,-1.39,0.007,738,371,0.0315,-0.3454
348255bf-f94e-47cb-ab5d-95969c2bd7b9,Aiko Yoshitomi,F,1179,2329,0.1421,-0.0096,-0.0872,-0.1582,0.1325,-0.2453,-0.3778,0.1462,-2.59,-0.2991,739,734,-0.5985,-0.0806
1e216feb-426b-400d-b79e-3db55899141e,Savanna Ticknor,F,385,795,-0.065,0.1055,-0.084,-0.2538,0.0405,-0.3377,-0.3782,0.2422,-1.56,0.0173,740,347,-0.4212,-0.0265
b08631ba-76d5-4262-8d27-5b2350646c00,Tomoko Taniguchi,F,382,759,-0.1022,0.0186,-0.1594,-0.3032,-0.0836,-0.4626,-0.379,0.2281,-1.66,-0.0042,741,385,-0.007,-0.3778
64a6650b-96f6-4382-8db8-9edcd7838743,Kento Tamaki,M,786,1615,-0.0061,0.0113,-0.1977,-0.1775,0.0052,-0.3751,-0.3803,0.1754,-2.17,-0.3164,742,746,-0.2088,-0.3916
aa45af3b-41b0-4e03-9a17-4ca16a108df3,Vincent Rettke,M,412,874,0.0864,-0.0255,-0.0712,-0.2487,0.061,-0.3198,-0.3808,0.2483,-1.53,-0.2646,743,701,-0.1703,-0.2841
e6129a52-f99b-4c66-be30-8f96d7635250,Andrew Angulo,M,234,431,-0.0657,0.0315,-0.1938,-0.2214,-0.0342,-0.4151,-0.381,0.2817,-1.35,-0.1885,744,632,-0.1751,-0.2538
ad27fa70-ef8e-493c-8871-caf9afce0801,Dave Weinbach,M,366,685,-0.0188,-0.056,-0.2463,-0.2237,-0.0748,-0.47,-0.3952,0.249,-1.59,-0.3319,745,752,-0.3142,-0.0472
7969379b-12b1-4f80-8fa2-0e548c1e4127,Julian Slive,M,263,619,-0.0093,0.1476,-0.1374,-0.1207,0.1383,-0.2581,-0.3964,0.2386,-1.66,-0.2108,746,659,-0.2662,-0.2403
9b5db00a-b0b7-46a5-815d-56878e28326c,Nok Yiu Tang,F,544,1156,0.0798,0.1225,-0.0816,-0.1151,0.2023,-0.1968,-0.3991,0.1984,-2.01,-0.4824,747,784,-0.2033,-0.5153
c2c74ae6-6b11-4a40-80e6-b7b924d2d83f,Matthew Finnerty,M,509,1036,-0.052,0.0082,-0.2127,-0.2365,-0.0438,-0.4492,-0.4054,0.2348,-1.73,-0.2634,748,700,-0.3777,0.0041
9684fa0b-ddad-4427-962f-ed7a309a21d4,Kasia Carr,F,199,412,0.1303,0.0051,-0.1835,-0.0907,0.1354,-0.2743,-0.4097,0.2908,-1.41,-0.0908,749,513,-0.0762,-0.3137
ab53383d-abb2-4bcf-adea-398e6c6dd36a,Cleo Bond,F,429,1020,0.1759,-0.2794,-0.253,-0.2603,-0.1035,-0.5133,-0.4097,0.2095,-1.96,-0.1287,750,561,-0.2516,-0.225
48359011-0793-437a-bfa2-b7a4c5194689,Roger Dugas,M,390,789,-0.0245,0.0916,-0.1548,-0.1921,0.0671,-0.3469,-0.414,0.2452,-1.69,-0.2361,751,677,-0.2883,-0.1587
ae06a675-5997-41b0-a199-6da1bb0b49a1,Giorgia Vitale,F,411,809,0.0245,0.0582,-0.077,-0.2564,0.0827,-0.3334,-0.4161,0.2116,-1.97,-0.4636,752,781,-0.5083,-0.1702
2a490031-a7b4-4833-8d61-b9970960d2dc,Monika Wynne,F,1043,1983,-0.004,-0.0304,-0.1856,-0.265,-0.0344,-0.4506,-0.4162,0.1698,-2.45,-0.2399,753,679,-0.0619,-0.3935
d5d2a4dc-fb77-4686-8f63-d75694831b5c,Karthik Ganesh,M,353,659,0.0731,-0.1067,-0.1,-0.3501,-0.0335,-0.4502,-0.4166,0.238,-1.75,-0.4307,754,775,-0.2863,-0.2026
a9782e86-e5ae-46d3-9194-ac89fdaed622,Alexander Crum,M,826,1581,0.0105,-0.0824,-0.256,-0.2358,-0.072,-0.4918,-0.4199,0.1704,-2.46,-0.2804,755,716,-0.2202,-0.3424
135937d9-d132-41c5-9cfd-d2b0112288b2,Daniel Traxler,M,703,1395,0.0094,0.0265,-0.1046,-0.2815,0.036,-0.3861,-0.4221,0.185,-2.28,-0.418,756,772,-0.2437,-0.4052
101e37db-cdb8-4c51-9630-2aecd12baa89,Jimmy Liong Kai Long,M,486,916,0.0114,0.0528,-0.1676,-0.1939,0.0642,-0.3616,-0.4258,0.2137,-1.99,-0.3325,757,753,-0.0464,-0.4301
f8b6b217-f9f8-4fd3-a71d-ae4dfcbb9c89,Ava Ignatowich,F,2080,4322,-0.059,-0.1018,-0.2403,-0.3506,-0.1608,-0.5909,-0.4301,0.1129,-3.81,-0.2049,758,650,-0.351,-0.4232
c62c2081-d9ce-4750-93f5-c9163bf46f74,Yaamunan Venkatesan,M,453,865,0.0316,-0.0025,-0.1967,-0.2059,0.0291,-0.4026,-0.4317,0.2273,-1.9,-0.1939,759,637,-0.0369,-0.3819
bbf16648-a08b-4864-ad42-80848523bf44,Chelsea Purcell,F,231,450,0.0192,0.1753,-0.0094,-0.2287,0.1944,-0.2381,-0.4326,0.2529,-1.71,-0.3127,760,742,-0.484,-0.069
6aa0a796-9759-40f5-9c8f-bf4461d032fb,Helena Jansen,F,963,2083,0.1814,-0.0156,-0.0528,-0.2162,0.1658,-0.269,-0.4348,0.1563,-2.78,-0.4604,761,780,-0.2035,-0.6063
ab4e123b-f089-497a-ac5d-5b5065a1fcf9,Michael Coleman,M,280,521,0.1834,0.0172,-0.0899,-0.1446,0.2006,-0.2345,-0.4352,0.3018,-1.44,-0.2692,762,705,-0.1679,-0.302
a8256366-d2f9-4787-bf8c-d8e76c55fa86,Mouaad Alhouni,M,683,1399,0.0263,-0.0718,-0.2426,-0.2385,-0.0455,-0.4811,-0.4356,0.1882,-2.31,-0.2928,764,729,-0.3297,-0.2931
eb3f00bd-6375-4e9f-9e4a-9a945ebdfd74,Anri Ferris,F,178,391,-0.0689,0.1157,-0.1893,-0.1995,0.0468,-0.3888,-0.4356,0.2754,-1.58,-0.1051,763,535,-0.178,-0.3664
3701f5a0-aa34-4a06-a718-7b223491362e,Ethan Violette,M,344,725,-0.0265,-0.0319,-0.2463,-0.2487,-0.0584,-0.495,-0.4365,0.2397,-1.82,-0.1845,765,627,-0.1688,-0.3061
46f2280d-18d7-4589-9157-c5e6492099cd,Polina Libo,F,606,1251,-0.0077,-0.027,-0.1683,-0.3096,-0.0347,-0.4779,-0.4432,0.1904,-2.33,-0.2988,766,731,-0.3189,-0.3334
b8339aa2-dc4f-47be-963e-6f6bf373562d,Devon Sikora,M,214,411,-0.072,0.1389,-0.2292,-0.1479,0.067,-0.3771,-0.4441,0.3123,-1.42,-0.1645,767,604,-0.2432,-0.2298
258ef186-666f-4fb3-be50-916b633c96e6,Maximilian Wild,M,878,1586,-0.031,0.073,-0.1891,-0.2157,0.0421,-0.4047,-0.4468,0.1682,-2.66,-0.4436,768,777,-0.4666,-0.166
84a2e8e4-b4fd-4625-8011-244c37e62b72,Jessica Mason,F,1162,2336,-0.0068,-0.2341,-0.3727,-0.3164,-0.2409,-0.6891,-0.4482,0.1931,-2.32,0.1717,769,174,-0.2721,-0.2855
d1045e15-2ae2-4e2c-b7ba-21a326affe05,Alexa Quintanilla,F,171,322,0.3077,-0.0787,-0.0136,-0.2086,0.229,-0.2222,-0.4512,0.2877,-1.57,-0.3803,770,766,-0.4239,-0.1475
edfe3f1d-98b7-4bfb-a107-01ce62316094,Dionne Lim,F,447,928,-0.0005,-0.1488,-0.3634,-0.2385,-0.1493,-0.6019,-0.4525,0.2252,-2.01,-0.1294,771,563,-0.2106,-0.3836
cd9ee524-11da-4099-805f-1f362f2bc468,Stevie Petropouleas,F,811,1556,-0.1222,0.0104,-0.3512,-0.2141,-0.1119,-0.5653,-0.4534,0.1708,-2.65,-0.1632,772,600,-0.0311,-0.523
6e4cfa2f-6e11-4c05-9490-059d6218a579,Brett Finan,M,332,655,-0.0263,0.0742,-0.2573,-0.1544,0.0479,-0.4117,-0.4596,0.272,-1.69,-0.2884,773,725,-0.2295,-0.2671
5520bc45-676e-45a7-bf34-7d91529fdd63,Billy Buchhauser,M,330,694,0.2577,-0.086,-0.1463,-0.1433,0.1717,-0.2896,-0.4613,0.2585,-1.78,-0.164,774,602,-0.3362,-0.2419
d69ec633-93c9-4d07-8870-be9f5acd5330,Rachel Rettger,F,1723,3718,-0.0336,0.0045,-0.3287,-0.1629,-0.0291,-0.4916,-0.4625,0.1211,-3.82,-0.2502,775,688,-0.5966,-0.3392
24415389-0764-4512-a3e8-ddee23d96417,Evan Zoeteman,M,155,291,-0.1209,0.1257,-0.2226,-0.2377,0.0047,-0.4604,-0.4651,0.3147,-1.48,-0.242,776,682,-0.3836,-0.1325
6f149538-c6f6-4ad5-9e60-2afc100f97c1,Spartak Rahachou,M,785,1641,-0.0509,-0.1618,-0.2842,-0.4045,-0.2127,-0.6887,-0.4759,0.168,-2.83,-0.0789,777,492,-0.3198,-0.3503
b046a7b0-2e97-403a-b28a-210cca13d0cc,Omar Garcia-Heredia,M,179,326,0.0357,0.3355,-0.0407,-0.0666,0.3712,-0.1073,-0.4785,0.3006,-1.59,-0.604,778,794,-0.5092,-0.1307
15156d9c-65c8-4a3c-a392-c3082975cfc4,James Broker,M,488,1005,0.0805,0.12,-0.1678,-0.1111,0.2005,-0.2789,-0.4794,0.2251,-2.13,-0.3356,779,755,-0.2875,-0.3466
5c5c1775-a31b-4f49-b822-42afe860fd24,Stephen Bass,M,394,781,0.0802,-0.0299,-0.2015,-0.2323,0.0503,-0.4339,-0.4842,0.264,-1.83,-0.3548,780,758,-0.0113,-0.4855
12e4929d-3cf3-47ef-9b8f-4c9477a8e762,Sydney Donkena,F,323,610,0.1167,-0.1453,-0.2795,-0.2356,-0.0286,-0.5151,-0.4864,0.2446,-1.99,-0.216,781,667,-0.2997,-0.1679
7ab0b456-a129-4879-86a6-05d34bd8781e,Domenika Turkovic,F,446,815,0.0107,0.0959,-0.1445,-0.2355,0.1066,-0.38,-0.4866,0.2298,-2.12,-0.5521,782,791,-0.3654,-0.1963
684de940-3788-41f6-9d4b-b843da242dae,Wesley Hanson,M,334,682,-0.0154,0.2747,-0.1308,-0.1132,0.2593,-0.2441,-0.5034,0.2486,-2.02,-0.3584,783,761,-0.2507,-0.361
9db29a7a-1fce-4394-a1f0-a5fbd2bc2e7b,Jake Anderson,M,1258,2680,-0.001,0.0945,-0.1539,-0.2813,0.0934,-0.4352,-0.5286,0.1536,-3.44,-0.4782,784,783,-0.0149,-0.6451
4e39b9bd-436d-495d-99d7-c2818bbea4ab,Camila Zilveti,F,1271,2869,-0.078,-0.0853,-0.3477,-0.369,-0.1633,-0.7167,-0.5535,0.1408,-3.93,-0.3102,785,740,-0.377,-0.4834
44599572-39cc-41f6-b9c1-283a4c39649d,Nicole Kalhorn,F,158,325,0.0789,0.1227,-0.144,-0.2308,0.2016,-0.3748,-0.5764,0.2843,-2.03,-0.5811,786,793,-0.4949,-0.3074
26b13d9f-ccab-497c-8e3a-68299be5ea70,Daniel Phillips,M,466,1011,0.1662,-0.064,-0.2705,-0.2261,0.1023,-0.4966,-0.5989,0.2129,-2.81,-0.489,787,785,-0.446,-0.3618
316a0784-5829-4fad-89a1-438e5aac2504,Jazz Hearn IV,F,329,699,0.2048,-0.049,-0.2683,-0.1893,0.1558,-0.4576,-0.6135,0.2246,-2.73,-0.3187,788,748,-0.588,-0.085
80217cca-df99-4019-a90f-385622ca057a,Zach Gonnering,M,2211,4376,0.0176,-0.0818,-0.2771,-0.4017,-0.0641,-0.6787,-0.6146,0.1361,-4.52,-0.3765,789,764,-0.6795,-0.2344
2feffeaa-aca5-4c5d-aad6-62eb0d38a6be,Abigail Okelley,F,681,1392,-0.03,-0.077,-0.4598,-0.2808,-0.107,-0.7406,-0.6336,0.1889,-3.35,-0.2708,790,707,-0.1853,-0.5654
4da698bf-605d-4c6c-8566-6bfbdb6c1a24,Genie Bouchard,F,1981,4109,0.0054,0.0199,-0.309,-0.2997,0.0253,-0.6087,-0.634,0.1135,-5.59,-0.518,791,788,-0.5341,-0.6255
22989ac3-e778-487a-ba32-a30243acd294,Christine Trifunovic,F,862,1880,-0.0809,-0.1642,-0.45,-0.476,-0.2451,-0.926,-0.6809,0.1611,-4.23,-0.2477,792,686,-0.6775,-0.1149
1e5d81dc-961d-455a-b80f-d6c30c518cde,Caden Nemoff,M,1704,3428,0.001,-0.0157,-0.3631,-0.3456,-0.0148,-0.7086,-0.6939,0.1264,-5.49,-0.4999,793,787,-0.6338,-0.5293
53b056f9-095a-40fa-881d-142629905f8a,Luana Stanciu,F,1090,2396,0.0552,-0.0522,-0.2684,-0.4497,0.003,-0.7181,-0.7211,0.146,-4.94,-0.5416,794,790,-0.6289,-0.4885
ec94501d-8b59-4236-b77d-7238f8925e48,Marcela Aguila Ampon,F,2122,4391,0.0632,0.0036,-0.2834,-0.3796,0.0669,-0.6631,-0.7299,0.1124,-6.49,-0.6387,795,795,-0.8853,-0.4253
