p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Andrei Daescu,Jade Kawamoto,mixed,8,0.125,0.463,0.593,92.3
Christopher Crouch,Mya Bui,mixed,11,0.101,0.504,0.571,88.9
Audrey Adele Brown,Lucas Pascoe,mixed,2,0.014,0.459,0.511,63.6
Ting Chieh Wei,Roscoe Bellamy,mixed,5,0.042,0.461,0.534,74.3
Michael Loyd,Kiora Kunimoto,mixed,5,-0.151,0.486,0.399,2.2
Kiora Kunimoto,Giovanna Morelli,womens,5,-0.023,0.471,0.474,43.8
Mohaned Alhouni,Camden Chaffin,mens,22,-0.071,0.432,0.431,16.2
Edward Perez,Gabriel Joseph,mens,2,0.031,0.455,0.532,70.4
Audrey Adele Brown,Rachel Summers,womens,2,-0.079,0.466,0.449,12.9
Zane Ford,Juan Benitez,mens,12,-0.021,0.489,0.489,44.6
Armaan Bhatia,Austin Bricker,mens,5,0.079,0.491,0.559,84.9
Mohaned Alhouni,Tyra Hurricane Black,mixed,7,-0.072,0.473,0.43,15.6
Eric Oncins,Jackie Kawamoto,mixed,7,0.012,0.504,0.514,62.7
Hannah Blatt,Donald Young,mixed,4,0.056,0.491,0.554,78.9
Parris Todd,Dekel Bar,mixed,12,-0.212,0.482,0.338,0.4
Chuck Taylor,Tatiana Ruhl,mixed,2,-0.052,0.476,0.469,26.0
Connor Mogle,Pesa Teoni,mens,13,0.034,0.459,0.522,71.7
Christopher Crouch,Rafael Lenhard,mens,2,-0.031,0.476,0.483,38.1
Andrea Koop,Albie Huang,womens,4,-0.044,0.467,0.466,30.5
George Rangelov,Ava Ignatowich,mixed,3,0.044,0.487,0.54,75.3
Kate Fahey,Lacy Schneemann,womens,11,-0.282,0.482,0.28,0.0
Christa Gecheva,Lina Padegimaite,womens,6,-0.104,0.472,0.406,7.6
Genie Erokhina,Judit Castillo,womens,28,0.001,0.454,0.496,57.2
Milan Rane,Tina Pisnik,womens,13,-0.045,0.469,0.462,29.4
Lingwei Kong,Jalina Ingram,womens,12,0.056,0.457,0.559,79.1
Noe Khlif,Pablo Tellez,mens,8,-0.091,0.464,0.419,10.3
Allison Phillips,Marcela Aguila Ampon,womens,5,0.015,0.474,0.521,64.1
Martina Frantova,Liz Truluck,womens,6,-0.102,0.467,0.406,8.0
Hannah Blatt,Olivia McMillan,womens,8,0.014,0.469,0.51,63.7
Zoey Weil,Lauren Stratman,womens,9,-0.03,0.454,0.47,38.8
Jonathan Truong,Wyatt Stone,mens,18,0.102,0.445,0.574,89.2
Ting Chieh Wei,Allyce Jones,womens,36,0.288,0.438,0.746,99.3
Chloe Igleski,Cailyn Campbell,womens,2,-0.02,0.467,0.477,45.7
Parris Todd,Alix Truong,womens,18,0.055,0.436,0.535,78.4
Collin Johns,Jaume Martinez Vich,mens,6,0.042,0.461,0.527,74.5
Zane Navratil,Donald Young,mens,8,-0.013,0.496,0.496,49.4
Hunter Johnson,Roscoe Bellamy,mens,10,-0.123,0.465,0.397,4.7
Blaine Hovenier,Darrian Young,mens,8,-0.085,0.465,0.433,11.5
Emma Nelson,Mari Humberg,womens,5,0.008,0.479,0.484,60.7
Zoeya Khan,Mehvish Safdar,womens,3,-0.012,0.479,0.499,50.1
Tom Protzek,Tyler Loong,mens,12,-0.11,0.468,0.401,6.4
Genie Bouchard,Pierina Imparato,womens,2,-0.056,0.486,0.456,23.4
Lexi Jensen,Simone Leonard,womens,7,0.053,0.462,0.554,77.9
Rick Kurtz,Rikk Shimizu,mens,4,-0.115,0.495,0.411,5.6
Keaten Kappes,Tomoko Taniguchi,mixed,10,0.038,0.475,0.527,73.3
James Kaoma,Florencia Rossi Luqur,mixed,9,0.185,0.474,0.653,96.6
Duncan Mulenga Jr.,Christina Jordan,mixed,4,-0.048,0.483,0.473,28.2
Trevor Machek,Elyssar Medawar,mixed,2,-0.014,0.474,0.48,48.7
Billy Buchhauser,Alison Brown,mixed,2,-0.077,0.5,0.44,13.7
Mulima Mulenga,Maya Roderick,mixed,2,-0.058,0.485,0.458,22.6
Jonah Karczmer,Kelly Goodnow,mixed,3,-0.026,0.48,0.473,41.8
Austin Bachman,Alison Bruggeman,mixed,5,0.005,0.483,0.514,59.3
Lexi Jensen,Eli Steiner,mixed,7,-0.016,0.46,0.487,47.2
Sydney Sonday,Sammy Lee,mixed,7,0.066,0.469,0.551,82.0
Janet Liu,Matt Burkhardt,mixed,18,0.088,0.458,0.561,86.5
Ethan Bakalinsky,Francis Chi,mens,4,0.011,0.481,0.506,62.3
Trevor Machek,Robert Lees,mens,2,-0.022,0.504,0.483,44.1
Dennis Uspensky,Amanda Rosati,mixed,9,0.013,0.484,0.496,63.4
Leah J,Maverick Messinger,mixed,7,-0.062,0.49,0.453,20.1
Nick Petterson,Grayson Brandon,mens,8,-0.034,0.473,0.493,35.9
Austin Bachman,Breaden Brooks,mens,5,-0.007,0.511,0.497,52.6
Savanna Ticknor,Jace Morris,mixed,6,0.064,0.497,0.553,81.5
Amelia J,Jaxon Thomas,mixed,7,-0.05,0.491,0.457,27.0
Natalia Simson,Karina Lam,womens,3,-0.046,0.47,0.46,29.2
Leah J,Aline Morales,womens,5,0.015,0.475,0.506,63.9
Simone Leonard,Miles Hoover,mixed,2,-0.103,0.468,0.406,7.8
Jayda Maldonado,Ethan Bakalinsky,mixed,12,0.09,0.489,0.559,86.9
Carlota Trevino,Connor Weeks,mixed,6,-0.034,0.48,0.461,36.2
Jackson Ayotte,Ciara Kelly,mixed,2,-0.011,0.487,0.486,50.5
Hannah Pardus,Khalijawan Barber,mixed,2,-0.038,0.48,0.479,33.4
Zach Gonnering,Chloe Diskin,mixed,11,-0.173,0.478,0.357,1.4
Eduardo Santini Ayon,Chelsea Purcell,mixed,15,0.106,0.461,0.587,90.0
Daniel Byun,Kelly Chen,mixed,3,0.068,0.468,0.556,82.9
William Hsieh,Dan Nguyen,mens,4,0.033,0.436,0.528,71.3
Evan Zoeteman,Matthew Fisher,mens,4,0.018,0.478,0.519,65.3
Hayden Rand,Dave Conley,mens,2,-0.034,0.477,0.482,35.9
Jaden Lam,James Kaoma,mens,3,-0.027,0.463,0.477,40.8
Brayden Nguyen,Keaten Kappes,mens,10,0.01,0.448,0.51,61.6
E. Elenga Satuala,Jacob Bolkowy,mixed,5,-0.068,0.51,0.458,17.5
Nick Werner,Justin Fullmer,mens,4,-0.019,0.483,0.479,45.9
Joshua Mackens,Nicholas Howell,mens,2,-0.062,0.459,0.439,20.2
Daniel Traxler,Miles Hoover,mens,37,-0.173,0.453,0.354,1.4
Cadell Traya,Sunny Krittayaweth,mens,9,0.031,0.455,0.516,70.6
Beau Martin,George Yang,mens,2,-0.037,0.501,0.486,34.0
Daniel Byun,Matt Burkhardt,mens,6,-0.219,0.499,0.333,0.3
Kadin Metzner,Jerry Worsham,mens,2,-0.045,0.492,0.466,29.9
Courtenay Leonard,Marissa Lucero,womens,2,-0.076,0.491,0.449,14.1
Zach Gonnering,Eli Steiner,mens,4,-0.013,0.465,0.482,49.5
Enrique Porchas,David Baca,mens,5,-0.037,0.479,0.467,34.3
Joshua Cooperman,Chrissie Cruz,mixed,3,-0.011,0.464,0.494,50.5
Kailas Shekar,Riley Inn,mens,38,0.05,0.459,0.538,77.0
Natalia Simson,Francis Chi,mixed,2,-0.061,0.487,0.456,20.8
Kevin Caulfield,Chase Blocker,mens,2,-0.066,0.507,0.446,18.6
Cameron Luhring,Matthew Barlow,mens,8,0.097,0.466,0.586,88.2
Tomoko Taniguchi,Chelsea Purcell,womens,3,-0.073,0.496,0.451,15.4
Riley Hanks,Alison Bruggeman,womens,5,-0.012,0.468,0.483,50.0
Sam Angelo,Rio Newcombe,mens,6,0.029,0.448,0.514,69.7
Mark Whipple,Ryan Eveloff,mens,3,-0.049,0.492,0.463,27.3
Savanna Ticknor,Olivia Phillips,womens,2,-0.012,0.464,0.494,50.2
Evan Zoeteman,Melissa Ferger,mixed,2,0.018,0.491,0.53,65.3
Ryan Smith,Charles Case,mens,7,0.11,0.48,0.576,90.7
Erik Pailet,Nick Black,mens,20,0.129,0.442,0.599,92.9
Mike Radermacher,Laura Madison,mixed,9,-0.056,0.46,0.456,23.5
Victor Rodrigo,Sammy Lee,mens,7,0.015,0.489,0.521,64.0
Sam Angelo,Dana Raugust,mixed,6,-0.006,0.472,0.497,53.5
Jaden Lam,Karina Lam,mixed,2,-0.047,0.461,0.471,28.9
Arsh Sharma,Russell K,mens,2,0.044,0.463,0.536,75.2
Jonah Karczmer,Luke G,mens,3,-0.028,0.489,0.486,40.2
Breaden Brooks,Riley Hanks,mixed,4,0.001,0.478,0.497,57.2
Len Yang,Etienne Blaszkewycz,mens,10,0.148,0.455,0.63,94.4
Eddy Kim,Blake Suard,mens,8,-0.031,0.486,0.476,38.2
Ross Hopkins,Caden Salefsky,mens,5,-0.002,0.485,0.501,55.7
Carson Nguyen,Matthew Mead,mens,2,-0.068,0.486,0.449,17.7
Ray Filardi,Kyle Morris,mens,3,-0.01,0.48,0.484,51.1
Pally Ray,Joshua Cooperman,mens,2,-0.049,0.504,0.476,27.5
Jacob Bolkowy,Connor Weeks,mens,8,0.077,0.442,0.565,84.4
Chrissie Cruz,Laura Madison,womens,2,-0.058,0.469,0.448,22.4
Olivia Phillips,Jace Howard,mixed,2,-0.056,0.47,0.461,23.8
Pally Ray,Journey Barajas,mixed,2,-0.078,0.508,0.443,13.5
Jayson Harris,Kyle Borawski,mens,4,-0.077,0.469,0.446,13.6
Rafa Hewett,Kaitlyn Christian,mixed,5,0.065,0.466,0.549,81.7
Zoeya Khan,Juan Benitez,mixed,2,-0.069,0.5,0.464,17.2
AJ Koller,Etta Tuionetoa,mixed,10,0.037,0.455,0.529,72.6
Victoria Dimuzio,John Lucian Goins,mixed,4,0.102,0.504,0.584,89.2
Jack Sock,Lacy Schneemann,mixed,29,0.245,0.466,0.691,98.4
Len Yang,Paula Rives,mixed,7,-0.139,0.487,0.399,3.1
Ella Yeh,John Cincola,mixed,4,0.102,0.454,0.587,89.3
Connor Mogle,Andrew Caldarella,mens,3,0.01,0.498,0.504,61.7
Gabriel Joseph,Elsie Hendershot,mixed,5,0.156,0.473,0.62,95.0
Luana Stanciu,Wesley Burrows,mixed,6,0.006,0.446,0.499,60.2
Blaine Hovenier,Genie Erokhina,mixed,10,0.073,0.46,0.549,83.7
Kiora Kunimoto,Anouar Braham,mixed,5,-0.175,0.491,0.375,1.3
Edward Perez,Ava Ignatowich,mixed,16,0.14,0.481,0.614,93.7
Tama Shimabukuro,Marcela Aguila Ampon,mixed,4,0.011,0.483,0.501,62.5
Ella Cosma,Braden Jacobson,mixed,2,0.013,0.492,0.523,63.2
Ting Chieh Wei,Michael Loyd,mixed,4,-0.002,0.482,0.503,55.7
Marshall Brown,Lina Padegimaite,mixed,2,-0.062,0.501,0.461,20.4
Daria Walczak,Camden Chaffin,mixed,7,-0.032,0.477,0.475,37.7
Ross Whittaker,Abbigal Hatton,mixed,6,0.125,0.459,0.601,92.4
Armaan Bhatia,Darrian Young,mens,7,0.052,0.448,0.551,77.7
Carlota Trevino,Dana Raugust,womens,6,0.055,0.505,0.533,78.5
Rachel Summers,Luc Pham,mixed,4,0.074,0.477,0.554,84.0
Rafael Lenhard,Rachel Rettger,mixed,3,-0.062,0.483,0.443,20.1
Jade Rau,Christopher Crouch,mixed,9,0.093,0.47,0.568,87.3
Lingwei Kong,Eric Roddy,mixed,3,-0.027,0.506,0.489,41.2
Christopher Crouch,Marshall Brown,mens,2,-0.145,0.524,0.392,2.7
Sydney Sonday,Chloe Diskin,womens,4,-0.033,0.461,0.475,36.9
Lucas Pascoe,Cleo Bond,mixed,2,-0.072,0.477,0.434,15.7
Donald Young,Braden Jacobson,mens,3,-0.12,0.48,0.4,4.8
Rafael Lenhard,Pesa Teoni,mens,5,0.127,0.485,0.597,92.6
Caden Nemoff,Camila Zilveti,mixed,2,-0.029,0.489,0.486,39.6
Blaine Hovenier,Tyler Loong,mens,4,-0.054,0.459,0.464,25.0
Christine Trifunovic,Mota Alhouni,mixed,6,0.154,0.474,0.63,94.8
Andrei Daescu,Tyra Hurricane Black,mixed,21,-0.112,0.451,0.4,5.9
Emma Nelson,Max Freeman,mixed,4,0.131,0.501,0.608,93.0
Zoey Weil,Brandon French,mixed,14,0.09,0.46,0.565,87.1
Jalina Ingram,CJ Klinger,mixed,16,-0.123,0.465,0.4,4.6
Mohaned Alhouni,Lindsey Newman,mixed,30,0.308,0.463,0.749,99.4
Roscoe Bellamy,Milan Rane,mixed,3,-0.118,0.496,0.406,5.3
Andrew Caldarella,Jaeda Minniefield,mixed,2,-0.118,0.453,0.421,5.2
Maggie Brascia,Will Mackinnon,mixed,4,0.105,0.479,0.574,89.6
Roscoe Bellamy,Brandon French,mens,5,-0.004,0.455,0.484,54.9
Mota Alhouni,John Lucian Goins,mens,4,0.041,0.505,0.546,73.9
Edward Perez,Luke Wasson,mens,4,-0.017,0.477,0.49,46.8
Tom Protzek,Patrick Smith,mens,4,-0.048,0.481,0.459,28.3
Indigo Dagnall,Jaxon Madsen,mens,4,-0.054,0.475,0.457,24.9
Jalina Ingram,Christa Gecheva,womens,4,0.05,0.477,0.552,77.4
Alix Truong,Alex Walker,womens,9,0.043,0.496,0.526,74.7
Pierina Imparato,Kiora Kunimoto,womens,2,-0.063,0.492,0.454,19.6
Angie Walker,Mari Humberg,womens,6,0.035,0.457,0.527,72.1
Lingwei Kong,Lindsey Newman,womens,3,-0.034,0.477,0.481,36.0
Liz Truluck,Mya Bui,womens,2,-0.094,0.474,0.428,9.7
Camila Zilveti,Brooke Caruso,womens,5,0.03,0.505,0.525,70.2
Etta Tuionetoa,Meghan Dizon,womens,9,-0.079,0.443,0.441,12.9
Allison Phillips,Cleo Bond,womens,2,-0.098,0.485,0.435,8.9
Ella Cosma,Jaeda Minniefield,womens,4,0.19,0.501,0.641,96.7
Genie Bouchard,Victoria Dimuzio,womens,3,-0.041,0.503,0.474,32.0
Gabriel Joseph,Wesley Burrows,mens,16,-0.027,0.439,0.479,40.7
Emma Nelson,Marcela Aguila Ampon,womens,3,-0.021,0.478,0.477,44.6
Eric Roddy,Tam Trinh,mens,2,-0.08,0.46,0.441,12.7
Andre Mercado,Aryaan Bhatia,mens,2,-0.044,0.488,0.473,30.0
Collin Johns,Hunter Johnson,mens,7,0.068,0.487,0.546,83.0
Yates Johnson,Anouar Braham,mens,4,0.058,0.485,0.544,79.4
Paula Rives,Giovanna Morelli,womens,6,-0.026,0.456,0.487,41.5
Jade Rau,Luana Stanciu,womens,2,-0.034,0.506,0.474,36.2
Rafa Hewett,Noe Khlif,mens,10,0.12,0.486,0.594,91.8
Zoeya Khan,Ella Yeh,womens,2,-0.116,0.461,0.406,5.4
Tamaryn Emmrich,Cailyn Campbell,womens,2,-0.028,0.468,0.469,40.1
Lacy Schneemann,Tina Pisnik,womens,38,0.403,0.492,0.799,99.9
Craig Johnson,Lucas Pascoe,mens,3,0.033,0.472,0.525,71.3
Rachel Summers,Rachel Rettger,womens,7,-0.012,0.478,0.496,50.2
Naomi Nguyen,Daria Walczak,womens,4,0.059,0.475,0.539,79.6
Chuck Taylor,John Cincola,mens,2,-0.03,0.489,0.483,39.1
Parris Todd,Kate Fahey,womens,28,0.029,0.426,0.524,69.9
Zoeya Khan,Lina Padegimaite,womens,15,0.366,0.493,0.767,99.8
Emma Van Hee,Keilly Ulery,womens,4,0.009,0.481,0.504,61.5
Bassem Kheireddin,Dylan Payne,mens,5,-0.024,0.487,0.484,43.0
Kevin Dong,Wade Heerboth,mens,9,0.028,0.483,0.522,69.4
Gianni Mancini,Eshaan Mylavarapu,mens,3,-0.002,0.468,0.503,56.0
Ava Pisacrita,Landry Laywell,womens,4,0.013,0.468,0.523,63.2
Julianna Hess,Mackenzie Lee,womens,2,-0.078,0.491,0.432,13.4
Angel Hernandez,Matt Burkhardt,mens,5,0.024,0.458,0.517,68.0
Eli Trumeter,Axel Morgan,mens,2,-0.024,0.49,0.482,42.7
Abigail Okelley,Mary Monson,womens,3,-0.053,0.451,0.456,25.4
Patricia Martins,Nikita Pradeep,womens,5,-0.029,0.499,0.487,39.8
Rodrigo Yoshikata,Manfred Jeske,mens,5,0.004,0.493,0.491,59.1
Christian Borrero,AJ Brown,mens,3,-0.006,0.508,0.506,53.5
Christa Gecheva,Paula Rives,womens,12,-0.143,0.455,0.38,3.0
Abla Mannarino,Fatyha Berjane,womens,5,0.1,0.46,0.58,88.8
Darinka Tiboldi,Tatiana Ruhl,womens,5,0.031,0.496,0.538,70.6
Monika Wynne,Shannon Pretorius,womens,7,-0.035,0.474,0.465,35.7
Nicole Conard,Abbigal Hatton,womens,12,-0.012,0.421,0.494,50.4
Camila Zilveti,Luana Stanciu,womens,10,0.0,0.46,0.494,57.0
Bruno Faletto,Anouar Braham,mens,26,0.023,0.455,0.525,67.2
Ahmad Soussi,Dixon Doege,mens,4,0.015,0.486,0.516,64.2
Mark Dancuart,Ryan Torresin,mens,17,0.065,0.441,0.561,81.8
Rachel Summers,Stevie Petropouleas,womens,4,0.06,0.517,0.541,80.1
Eduardo Garcia,Amit Verma,mens,8,0.011,0.472,0.5,62.2
Hyunmin Park,Stephen Sharman,mens,2,-0.065,0.486,0.448,19.1
Ashley Griffith,Averee Beck,womens,4,-0.058,0.453,0.446,22.7
Kayla Field,Marie Lutz,womens,2,0.01,0.491,0.511,61.9
Ella Yeh,Allison Phillips,womens,7,0.072,0.466,0.551,83.6
Jessica Mason,Elise Fortino,womens,2,-0.017,0.46,0.478,47.1
Katie O'Riley,Kasia Carr,womens,9,0.023,0.462,0.522,67.3
Kentaro Hamaguchi,George Rangelov,mens,2,-0.132,0.475,0.399,3.7
Joel Pelletier,Haddow Thul,mens,4,0.037,0.477,0.526,72.8
Ben Bailey,Seth Goodman,mens,2,-0.056,0.462,0.449,23.3
Hudson Hall,Ethan Miller,mens,4,0.034,0.478,0.531,71.6
Marisa Ruiz,Kelsey Laurente,womens,17,0.125,0.453,0.601,92.3
Brenna Murray,Maddy Rasmusen,womens,4,0.029,0.464,0.526,69.8
Christopher Crouch,Connor Mogle,mens,40,0.229,0.429,0.703,98.0
Kurt Lau,Vladimir Orellana,mens,6,-0.098,0.504,0.438,8.9
Blake Goodman,Luke Wasson,mens,14,0.037,0.471,0.521,72.8
Arianna Raga,Emma Cook,womens,2,-0.119,0.482,0.401,4.9
Ava Cavataio,Estee Widdershoven,womens,8,0.247,0.479,0.697,98.5
Carlos Di Laura III,Martin Emmrich,mens,14,0.165,0.463,0.633,95.7
Jason Loyd,Daniel Phillips,mens,4,0.088,0.468,0.557,86.7
Naveen Beasley,Jose Martinez,mens,7,0.096,0.487,0.577,88.1
Chase Womack,Etienne Blaszkewycz,mens,8,0.081,0.498,0.563,85.3
Chris Jammal,Mark Growcott,mens,10,0.031,0.464,0.534,70.3
Austin Bricker,Juan Benitez,mens,11,-0.15,0.495,0.383,2.3
Indigo Dagnall,Luc Pham,mens,8,0.124,0.472,0.592,92.2
Kylie Imperial,Jazz Hearn IV,womens,2,-0.104,0.476,0.409,7.5
Brittany Yang,Masa Grgan,womens,4,0.07,0.461,0.566,83.3
Janet Liu,Stephanie Vogt,womens,12,-0.049,0.487,0.479,27.3
Audrey Adele Brown,Anna Lenhart,womens,2,0.032,0.465,0.519,70.8
Easton Horricks,Jaikin Gomez,mens,5,-0.04,0.503,0.476,32.0
Andrew Loftin,Michael Burdakin,mens,3,-0.058,0.491,0.46,22.5
Tom Protzek,Luca Mack,mens,7,0.007,0.454,0.513,60.4
Zoey Weil,Samantha Parker,womens,15,0.112,0.484,0.603,91.1
Frank Welsher Iii,Karthik Ganesh,mens,5,0.009,0.468,0.499,61.2
Brent Werbeck,Pieter De Vries,mens,6,0.028,0.484,0.518,69.3
Zach Gonnering,Nicholas Romano,mens,5,0.044,0.439,0.538,75.1
Alex Gee,Matt Ngo,mens,2,-0.066,0.528,0.453,18.5
James Seagraves,Sebastian Gutierrez,mens,4,0.018,0.488,0.51,64.9
Dylan Wilhelm,Noah Torres,mens,2,-0.023,0.477,0.506,43.4
Hunter Merritt,Gael Lomas,mens,2,-0.004,0.473,0.505,54.8
JP Gorby,Divin Sarthak,mens,3,-0.027,0.444,0.489,41.0
Sam Kim,Don Alto,mens,4,0.073,0.492,0.549,83.9
Preston Gordon,Ethan Hall,mens,4,0.05,0.51,0.538,77.3
Wendy Weston,Cheyenne Jones,womens,2,-0.068,0.49,0.439,17.4
Victoria Mikuta,Jessica Ho,womens,4,-0.0,0.484,0.484,56.5
Liam Duffin,Nicholas Wade,mens,27,0.183,0.453,0.635,96.5
Keaten Kappes,Arnav Duarah,mens,5,-0.052,0.482,0.461,26.2
Veronica Villegas,Kathryne Yung,womens,2,-0.075,0.519,0.446,14.9
Ansley Drenner,Valentina Martin,womens,2,-0.067,0.476,0.444,17.8
Tiger Chowdhury,TJ Rudden,mens,2,-0.067,0.493,0.45,18.2
Yolena Carlon,Chloe Diskin,womens,13,0.045,0.468,0.539,75.5
Tamaryn Emmrich,Lindsey Newman,womens,2,-0.137,0.479,0.396,3.4
Carlota Trevino,Allie Reichert,womens,10,0.018,0.475,0.516,65.4
Jimmy Terzian,Ben Davis,mens,2,-0.039,0.473,0.476,32.9
Eliel Herminas,Cristobal Del Castillo,mens,10,0.041,0.472,0.533,74.1
Eli Steiner,Oliver Frank,mens,11,0.064,0.459,0.547,81.6
George Bulger,Eric Landau,mens,2,-0.044,0.501,0.469,30.0
Mats Dolese,Jonathon Hart,mens,2,-0.024,0.492,0.484,43.1
Sam Libo,Hudson De Risi,mens,3,-0.013,0.47,0.49,49.4
Dominique Canale,Martina Wynia,womens,2,-0.037,0.488,0.469,34.4
Justin Guiltinan,Carson Esraelian,mens,2,-0.046,0.49,0.464,29.3
Jordan Fenner,Carson Stovall,mens,2,-0.06,0.522,0.453,21.5
Jake Anderson,Bret Berryman,mens,7,-0.001,0.476,0.504,56.4
Austin Mireles,Makiyah Cormick,mens,6,-0.016,0.477,0.48,47.5
Trevor Horstmann,Garrett Peterson,mens,2,-0.024,0.464,0.481,42.8
Brookes Jones,Diego Lebron Perez,mens,2,-0.009,0.481,0.484,51.6
Ana Gordon,Rachael Fitzgerald,womens,9,0.013,0.477,0.517,63.4
Mikar Larenzo Fisher,Matthew Finnerty,mens,5,-0.064,0.47,0.434,19.2
Kayla Williams,Jaeda Minniefield,womens,9,0.023,0.455,0.513,67.4
Connor McCartney,Chase Mason,mens,9,0.003,0.49,0.504,58.6
Lova Metor,Michael Vallejo,mens,2,0.019,0.495,0.51,65.6
Sunny Krittayaweth,Yaamunan Venkatesan,mens,3,0.017,0.485,0.514,64.9
Jay Evans,Thomas Provost,mens,2,-0.052,0.497,0.462,25.9
Caitlin Klaassen,Louise Kwong,womens,2,-0.066,0.488,0.437,18.7
Poongi Hong,William Kammerait,mens,2,-0.03,0.474,0.486,39.0
Lina Romero Alarcon,Rachel Janssen,womens,2,-0.037,0.47,0.474,34.1
Chris Jammal,Natalie Hur,mixed,8,0.008,0.481,0.502,61.0
Frank Welsher Iii,Valentina Martin,mixed,2,-0.004,0.464,0.482,54.5
Vritti Sethi,Karthik Ganesh,mixed,7,-0.077,0.473,0.455,13.7
Hudson Hall,Lina Romero Alarcon,mixed,2,-0.086,0.445,0.423,11.4
Kendall Hunt,Seth Goodman,mixed,2,-0.004,0.464,0.503,54.8
Elise Fortino,Arnav Duarah,mixed,4,-0.039,0.489,0.475,32.7
Luana Stanciu,Miles Hoover,mixed,15,0.251,0.477,0.699,98.6
Jessica Mason,Chase Mason,mixed,4,-0.084,0.484,0.447,11.9
Astrid Torres,Divin Sarthak,mixed,2,-0.097,0.484,0.423,9.2
Arianna Raga,Dan Nguyen,mixed,4,0.078,0.473,0.567,84.8
Jada Bui,Ryan Torresin,mixed,16,0.242,0.504,0.679,98.3
Christa Gecheva,Mark Dancuart,mixed,9,0.031,0.459,0.536,70.6
Lindsey Newman,Martin Emmrich,mixed,11,0.17,0.452,0.632,96.0
Abbigal Hatton,Etienne Blaszkewycz,mixed,7,-0.099,0.448,0.426,8.7
Kevin Dong,Allie Reichert,mixed,11,-0.039,0.459,0.463,32.9
Jazz Hearn IV,Eli Steiner,mixed,2,-0.032,0.518,0.467,37.6
Ivan Jakovljevic,Samantha Parker,mixed,6,-0.092,0.494,0.425,10.0
Ava Cavataio,Juan Benitez,mixed,11,0.227,0.459,0.695,98.0
Carlota Trevino,Anouar Braham,mixed,8,-0.011,0.48,0.502,50.6
Bruno Faletto,Marisa Ruiz,mixed,9,-0.057,0.463,0.456,22.9
William Kammerait,Rachel Janssen,mixed,5,0.009,0.474,0.496,61.5
Emma Wang,Martin Stanchev,mixed,5,0.002,0.476,0.507,57.7
Mats Dolese,Fatyha Berjane,mixed,2,-0.054,0.487,0.464,24.8
Zoey Weil,Camden Chaffin,mixed,11,0.309,0.477,0.744,99.4
Tom Protzek,Ella Yeh,mixed,8,0.129,0.472,0.604,92.8
Julianna Hess,Diego Lebron Perez,mixed,5,0.07,0.461,0.567,83.2
Abigail Okelley,Axel Morgan,mixed,5,0.036,0.47,0.539,72.4
Patricia Martins,Cristobal Del Castillo,mixed,3,0.009,0.491,0.504,61.4
Michael Vallejo,Brittany Yang,mixed,7,-0.016,0.466,0.489,47.3
Indigo Dagnall,Jaeda Minniefield,mixed,5,-0.021,0.506,0.494,44.9
Nicholas Wade,Maddy Rasmusen,mixed,8,-0.093,0.442,0.409,9.8
Victoria Nguyen,Luc Pham,mixed,2,-0.111,0.473,0.408,6.3
Ross Whittaker,Shannon Pretorius,mixed,4,0.015,0.47,0.519,64.0
Zach Gonnering,Averee Beck,mixed,5,0.001,0.469,0.507,57.4
Jason Loyd,Emma Van Hee,mixed,2,-0.032,0.502,0.48,37.2
Matthew Finnerty,Anna Lenhart,mixed,14,-0.014,0.457,0.491,48.7
Emma Cook,Vincent Rettke,mixed,15,0.283,0.507,0.702,99.2
Eli Trumeter,Kasia Carr,mixed,4,0.029,0.489,0.515,70.0
Zoeya Khan,Naveen Beasley,mixed,4,-0.064,0.468,0.449,19.5
Princess Gbadamosi,Bassem Kheireddin,mixed,4,0.01,0.447,0.512,62.1
Ana Gordon,Don Alto,mixed,5,0.012,0.469,0.5,62.9
Lova Metor,Masa Grgan,mixed,2,-0.077,0.477,0.448,13.9
Monika Wynne,Makiyah Cormick,mixed,2,-0.044,0.495,0.473,30.4
Kylie Imperial,Jose Martinez,mixed,4,-0.024,0.49,0.476,43.0
Manfred Jeske,Emmaline Nichols,mixed,6,-0.027,0.493,0.478,40.5
Kentaro Hamaguchi,Kayla Williams,mixed,5,0.048,0.465,0.531,76.4
Brookes Jones,Mackenzie Lee,mixed,2,-0.026,0.489,0.481,41.8
Yolena Carlon,Wade Heerboth,mixed,6,-0.081,0.477,0.435,12.5
Dominique Canale,Ben Davis,mixed,3,0.009,0.476,0.511,61.4
Austin Mireles,Nikita Pradeep,mixed,5,0.04,0.443,0.544,73.6
Liam Duffin,Mary Monson,mixed,9,-0.088,0.471,0.434,11.0
Brenna Murray,Bret Berryman,mixed,5,-0.032,0.491,0.5,37.6
Rachael Fitzgerald,Preston Gordon,mixed,2,-0.033,0.474,0.49,37.0
Cassie Postma,Joel Pelletier,mixed,4,0.027,0.487,0.511,69.0
Rodrigo Yoshikata,Tatiana Ruhl,mixed,3,-0.02,0.473,0.49,45.8
Wendy Weston,Hudson De Risi,mixed,2,-0.059,0.488,0.455,22.0
Andrew Loftin,Ava Pisacrita,mixed,5,-0.105,0.487,0.424,7.3
James Seagraves,Cheyenne Jones,mixed,3,-0.016,0.488,0.481,47.4
Rachel Summers,Adair Garcia,mixed,3,0.019,0.497,0.519,65.9
