p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Ivan Jakovljevic,Judit Castillo,mixed,11,0.08,0.417,0.561,93.3
Lena Spence,Matt Burkhardt,mixed,6,-0.046,0.407,0.466,15.7
Jalina Ingram,Rafael Lenhard,mixed,8,0.04,0.423,0.544,80.1
Rahil Kassam,Iny Yu,mixed,2,-0.052,0.434,0.469,10.6
Maddy Rasmusen,Eli Steiner,mixed,5,-0.015,0.419,0.494,41.3
Mya Bui,Ryan Torresin,mixed,6,0.08,0.409,0.565,93.1
Michelle Lui,Riley Inn,mixed,2,-0.03,0.392,0.476,28.3
Maria Klokotzky,Miles Hoover,mixed,4,0.049,0.409,0.541,84.2
Levi Daniel,Naomi Tran,mixed,2,-0.044,0.409,0.462,16.6
Isabella Dunlap,Will Mackinnon,mixed,9,0.108,0.426,0.604,97.9
Christine Trifunovic,Chuck Taylor,mixed,2,-0.009,0.411,0.502,45.5
Lindsey Newman,Gregory Dow,mixed,4,-0.048,0.403,0.474,13.6
Maricel Rose Cape,Mike Martin,mixed,2,0.003,0.417,0.499,57.4
Blake Culbert,Sierra Burns,mixed,2,-0.026,0.398,0.47,31.7
Cai Haught,Luke Williams,mixed,5,0.071,0.411,0.569,91.1
Savanna Ticknor,David Litvinov,mixed,3,0.035,0.389,0.52,78.6
Jacob Bolkowy,Ava Weeks,mixed,2,-0.052,0.441,0.453,10.8
Kailas Shekar,Kelly Goodnow,mixed,4,-0.004,0.384,0.48,51.3
Jordann Vigna,Munroe Durie Pedersen,mixed,2,-0.02,0.426,0.473,36.5
Cami Blake,Devon Sikora,mixed,2,-0.018,0.406,0.496,38.7
Lingzhe X,Eugene Mak,mixed,2,-0.046,0.418,0.463,15.8
Ella Cosma,Mackonner Dy,mixed,2,-0.048,0.429,0.47,14.3
Julian Haig,Yee Nham,mixed,2,-0.058,0.429,0.465,8.2
Stavya Bhasin,Ammol Ramchandani,mens,5,0.026,0.388,0.516,74.3
Alex Guy,Sanil Jagtiani,mens,4,-0.008,0.415,0.476,46.6
Mohaned Alhouni,John Lucian Goins,mens,11,0.093,0.435,0.549,95.6
Ewa Radzikowska,Jaeda Minniefield,womens,10,0.015,0.413,0.514,66.0
Zoey Weil,Liz Truluck,womens,11,0.054,0.382,0.553,86.4
Naomi Nguyen,Kiora Kunimoto,womens,11,0.101,0.409,0.578,96.9
Christa Gecheva,Lauren Stratman,womens,9,0.036,0.417,0.521,78.8
Cade Edwards,Blake Goodman,mens,4,-0.016,0.401,0.505,40.9
Aryaan Bhatia,Vincent Rettke,mens,6,0.028,0.38,0.519,75.4
Matt Ngo,Yaamunan Venkatesan,mens,4,0.023,0.388,0.524,71.6
Jade Rau,Lindsey Newman,womens,4,-0.108,0.445,0.439,0.7
Frances Altick,Kendall Warren,womens,2,0.007,0.395,0.507,59.5
Juan Varon,Anouar Braham,mens,11,-0.071,0.403,0.446,4.7
Jake Anderson,Daniel Miron,mens,6,-0.006,0.417,0.481,48.6
Jay Buxton,Scott McRee,mens,3,0.025,0.416,0.513,73.3
Eileen Wang,Mary McGowan,womens,2,-0.065,0.44,0.458,5.9
Jessica Haywood,Spencer Liang,womens,4,-0.006,0.464,0.496,48.8
Giovanna Morelli,Olivia McMillan,womens,5,-0.051,0.411,0.459,11.9
Dayana Fahey,Mikaela Smith,womens,3,-0.018,0.383,0.473,38.5
Wade Heerboth,Eli Steiner,mens,7,0.057,0.43,0.553,87.5
Lincoln M,Brendan Gallagher,mens,4,0.014,0.394,0.52,65.5
Tristan Dussault,Joshua Elliott,mens,2,-0.068,0.441,0.449,5.2
Rafa Hewett,Jae Centonze,mens,7,0.027,0.437,0.501,74.6
Aditya Suresh,Sumit Sharma,mens,2,-0.03,0.415,0.479,28.8
Sebastian S,Ryland M,mens,2,-0.022,0.418,0.48,35.0
Jalina Ingram,Mehvish Safdar,womens,4,-0.005,0.39,0.503,50.3
Kate S,Alexa Smith,womens,2,-0.032,0.387,0.474,26.9
Connor McCartney,Zach Gonnering,mens,5,0.1,0.445,0.571,96.7
Justin Guiltinan,Will Wimbish,mens,4,0.011,0.398,0.511,62.5
Yolena Carlon,Haley Ferguson,womens,4,-0.009,0.48,0.508,45.8
Krishna Rao,Bryce Johnson,mens,2,-0.06,0.443,0.459,7.7
Madalina Grigoriu,Helen To,womens,2,-0.09,0.453,0.439,1.8
Jessica Warren,Alexa Quintanilla,womens,4,0.043,0.428,0.532,81.2
Christian Franke,Brian Johnson,mens,2,-0.057,0.391,0.444,8.8
Abbigal Hatton,Allie Reichert,womens,8,0.124,0.447,0.6,99.1
Ashley Lu,Karen Lu,womens,3,0.022,0.439,0.514,70.5
Claudia Birthisel,Kiki Onyeagocha,womens,2,-0.005,0.394,0.499,50.1
Ashley Griffith,Keilly Ulery,womens,4,-0.017,0.401,0.479,39.1
V. Mary Rivas,Chantal Mabie,womens,2,-0.025,0.424,0.481,32.2
Maddy Rasmusen,Masa Grgan,womens,10,-0.057,0.438,0.456,8.7
Adalynn Lund,Abigail Okelley,womens,3,-0.004,0.387,0.499,51.2
Thomas Provost,Aubin Duchier,mens,2,-0.03,0.394,0.473,27.8
Frank Welsher Iii,Edward Kim,mens,4,0.009,0.442,0.506,61.0
Carlo Ares,Blake Hardesty,mens,2,-0.024,0.423,0.482,32.8
Kentaro Hamaguchi,Donald Young,mens,12,0.071,0.425,0.565,90.9
Joshua Giannelli,Anderson Scarpa,mens,7,0.082,0.419,0.562,93.8
David Creswell,Derek Ferrer,mens,2,-0.007,0.428,0.501,47.6
Marisa Ruiz,Nicole Conard,womens,4,0.044,0.425,0.527,82.1
Emma Cook,Kayla Nesbitt,womens,2,-0.061,0.411,0.441,7.3
Aidan Gorneau,Brayden Nguyen,mens,2,-0.056,0.415,0.459,9.2
Ella Yeh,Kelly Goodnow,womens,7,0.107,0.405,0.589,97.8
John L,Jason Ma,mens,2,-0.035,0.448,0.47,23.8
Maverick Messinger,Francis Chi,mens,11,0.004,0.404,0.486,58.2
Will Lieberman,Hunter Bassett,mens,5,0.019,0.417,0.523,68.6
Andrew Phanmanee,Alan Toleu,mens,2,-0.012,0.445,0.494,44.1
Joshua McKinley,Samuel Wells,mens,2,-0.053,0.452,0.465,10.3
Jack Wasserman,Justin Moore,mens,3,0.004,0.417,0.497,58.3
Mateo Mejia,Hanson H,mens,2,-0.036,0.409,0.472,22.2
Julian Arnold,James Delgado,mens,10,0.033,0.435,0.515,77.3
Jackson Ayotte,Ethan Bakalinsky,mens,8,-0.013,0.395,0.489,43.2
Morgan Downing,Kristen Van Dernoot,womens,2,-0.05,0.425,0.466,12.5
Andrew Loftin,Dylan Lewis,mens,3,0.021,0.387,0.528,70.3
Pablo Copetti,Adair Garcia,mens,5,-0.051,0.444,0.462,11.8
Braylon Ohrel,Christian Lund,mens,2,-0.053,0.426,0.452,9.8
Tim McMahon,Joshua Reason,mens,2,-0.04,0.401,0.46,18.8
Tennessee P,James Wolf,mens,2,-0.042,0.459,0.453,17.5
Z Malvern,George Wolf,mens,2,-0.029,0.444,0.479,29.0
Julian Arnold,Mehvish Safdar,mixed,5,-0.027,0.369,0.485,30.7
Morgan Downing,Emanuel Dickson,mixed,8,0.046,0.422,0.52,82.9
Yates Johnson,Olivia McMillan,mixed,7,0.109,0.438,0.576,98.0
Cade Edwards,Maddy Rasmusen,mixed,4,-0.059,0.424,0.46,8.0
Rafa Hewett,Lindsey Newman,mixed,10,0.099,0.424,0.576,96.6
Masa Grgan,Ryan Camras,mixed,9,0.08,0.414,0.563,93.6
Joel Poland,Kelly Goodnow,mixed,14,0.085,0.392,0.576,94.3
Mike Radermacher,Eileen Wang,mixed,2,-0.05,0.384,0.453,12.4
Andrew Loftin,Allie Reichert,mixed,4,0.013,0.41,0.509,64.6
Ewa Radzikowska,Zach Gonnering,mixed,11,0.033,0.425,0.521,78.0
Naomi Nguyen,Kyle Koszuta,mixed,13,-0.019,0.394,0.485,38.0
Christopher Crouch,Giovanna Morelli,mixed,9,0.067,0.413,0.549,90.3
Jarryd Woog,Jessica Haywood,mixed,5,0.053,0.416,0.536,86.0
Zoey Weil,Michael Loyd,mixed,5,-0.004,0.418,0.488,51.0
Helena Jansen,Anouar Braham,mixed,10,0.013,0.407,0.504,63.8
Brandon French,Jaeda Minniefield,mixed,4,-0.002,0.391,0.502,52.6
Eduardo Santini Ayon,Helen To,mixed,4,0.038,0.421,0.535,79.5
Anna Lenhart,Francis Chi,mixed,5,-0.036,0.405,0.471,22.1
Weston Spence,Jessica Ho,mixed,2,-0.032,0.447,0.477,26.4
Liz Truluck,Anderson Scarpa,mixed,5,-0.052,0.405,0.464,10.5
Keilly Ulery,Ethan Bakalinsky,mixed,2,-0.042,0.437,0.471,17.9
Jalina Ingram,Donald Young,mixed,6,0.035,0.43,0.542,78.5
Alexander Valencia,Chloe Zigliara,mixed,2,-0.004,0.405,0.501,50.9
Marisa Ruiz,Jae Centonze,mixed,3,-0.066,0.423,0.456,5.7
Juan Varon,Giorgia Vitale,mixed,4,-0.043,0.406,0.457,16.8
Christa Gecheva,John Lucian Goins,mixed,8,-0.0,0.415,0.494,54.6
Frank Welsher Iii,Kayla Nesbitt,mixed,2,0.03,0.41,0.527,76.2
Wesley Hanson,Spencer Liang,mixed,5,0.055,0.442,0.534,86.9
Audrey Banada,MJ Marrero,mixed,8,-0.022,0.425,0.479,34.5
Stephen Preissler,Mikaela Smith,mixed,2,-0.02,0.392,0.476,36.7
Yolena Carlon,Wade Heerboth,mixed,2,-0.034,0.402,0.466,24.9
Abigail Okelley,Will Wimbish,mixed,2,-0.01,0.397,0.487,45.4
Jackson Ayotte,Chantal Mabie,mixed,2,0.009,0.42,0.511,60.8
Andi Godwin,Michael Shaw,mixed,3,0.0,0.404,0.505,55.2
Madelyn Porter,Dylan Lewis,mixed,2,0.003,0.398,0.502,56.9
Abbigal Hatton,Braden Jacobson,mixed,3,-0.039,0.438,0.466,20.3
Tristan Dussault,Alexa Quintanilla,mixed,9,0.02,0.393,0.511,69.9
Braylon Ohrel,Mary McGowan,mixed,4,-0.093,0.384,0.429,1.5
Caroline Maguire,James Wolf,mixed,2,0.02,0.429,0.524,69.2
Casey Garretson,Alexa Smith,mixed,2,-0.046,0.42,0.47,15.6
Kristen Van Dernoot,Blake Hardesty,mixed,2,-0.035,0.44,0.46,24.1
Mohaned Alhouni,Nicole Conard,mixed,6,-0.039,0.398,0.464,20.0
Frances Altick,Carlo Ares,mixed,2,-0.023,0.417,0.48,34.1
Joshua Giannelli,Karen Lu,mixed,3,0.019,0.438,0.523,68.5
Leo Castillo Jr.,Alyssa C,mixed,2,-0.064,0.452,0.452,6.0
Christian Franke,Victoria Simon,mixed,5,-0.009,0.451,0.484,45.9
Haley Ferguson,Edward Kim,mixed,3,0.047,0.417,0.518,83.1
Indigo Dagnall,Ella Yeh,mixed,2,0.082,0.456,0.559,93.9
Connor McCartney,Jessica Mason,mixed,2,-0.05,0.415,0.449,12.3
V. Mary Rivas,Matt Ngo,mixed,2,-0.024,0.456,0.474,33.5
Teresa Romero,Logan Thompson,mixed,2,-0.024,0.401,0.477,32.7
Kendall Warren,Matt Burkhardt,mixed,3,-0.046,0.412,0.454,15.1
Adalynn Lund,Christian Lund,mixed,5,0.057,0.418,0.537,87.6
Lauren Stratman,James Delgado,mixed,4,-0.04,0.448,0.475,19.7
Mehvish Safdar,Wesley Burrows,mixed,4,0.002,0.407,0.487,56.0
Camila Zilveti,Chuck Taylor,mixed,6,0.034,0.407,0.514,78.1
Austin Bricker,Miles Hoover,mens,4,0.023,0.409,0.526,71.8
Jarryd Woog,Lauren Cole,mixed,5,-0.001,0.424,0.487,54.1
Naomi Nguyen,Matthew Barlow,mixed,7,0.01,0.426,0.507,61.8
Sophie Abrams,Mary McGowan,womens,8,0.192,0.441,0.641,100.0
Keilly Ulery,Miles Hoover,mixed,5,-0.015,0.424,0.494,41.7
Andrew Wang,Perry Wang,mens,4,0.08,0.434,0.56,93.2
Jarryd Woog,Zach Gonnering,mens,8,0.021,0.419,0.517,70.1
George Wolf,Ryland M,mens,2,-0.003,0.431,0.489,52.3
Edward Perez,Brooke Caruso,mixed,6,0.073,0.424,0.549,91.7
Saurav Santhosh Nair,Patience Okpe,mixed,2,-0.033,0.453,0.474,25.5
Lauren Cole,Spencer Liang,womens,4,-0.016,0.396,0.488,40.7
Joshua Giannelli,Spencer Liang,mixed,8,-0.035,0.403,0.475,23.7
Juan Varon,Madalina Grigoriu,mixed,6,0.119,0.435,0.594,98.7
Jayson Harris,Alexa Smith,mixed,3,0.004,0.419,0.506,58.4
Joshua Giannelli,Daniel Miron,mens,5,0.005,0.455,0.505,58.7
Ella Cosma,Cason Campbell,mixed,3,-0.038,0.42,0.465,20.8
Caroline Maguire,Ryan Camras,mixed,2,-0.016,0.421,0.486,41.1
Alexander Crum,Ava Ignatowich,mixed,5,0.035,0.432,0.532,78.3
Braylon Ohrel,Ethan Bakalinsky,mens,6,0.086,0.432,0.577,94.6
Michael I,Justin Dages,mens,2,-0.067,0.424,0.436,5.6
Ava Cavataio,Yates Johnson,mixed,6,0.012,0.448,0.523,63.4
Ryan Gilbert,Sophie Abrams,mixed,2,-0.04,0.43,0.481,19.5
Jake Anderson,Bret Berryman,mens,3,-0.03,0.387,0.474,28.2
Eric Roddy,Rachel Rettger,mixed,3,-0.04,0.442,0.465,19.2
Blake Goodman,Luke Wasson,mens,6,-0.029,0.374,0.467,29.3
Connor Mogle,Audrey Adele Brown,mixed,4,0.009,0.423,0.511,60.9
Haley Ferguson,Audrey Banada,womens,4,-0.048,0.393,0.465,13.9
Brie Aldridge,Hailee Haymore,womens,2,-0.02,0.405,0.482,36.8
Indigo Dagnall,Luana Stanciu,mixed,3,-0.089,0.411,0.435,2.2
Ram Kotnana,Demetric Marrero Jr,mens,3,0.043,0.415,0.524,81.5
Eric Gilbert,Ryan Gilbert,mens,2,-0.004,0.408,0.5,50.7
Jackson Ayotte,Yaamunan Venkatesan,mens,2,-0.089,0.496,0.442,2.3
Saurav Santhosh Nair,Jasper Ou,mens,3,0.001,0.435,0.502,55.7
Daniel Phillips,Allison Phillips,mixed,2,-0.053,0.437,0.456,10.0
Zane Ford,Maria Ford,mixed,2,-0.06,0.448,0.454,7.8
Eileen Tran,Mike Radermacher,mixed,2,-0.037,0.384,0.467,21.6
Juan Varon,Eli Steiner,mens,3,-0.085,0.417,0.432,2.8
Haley Ferguson,Demetric Marrero Jr,mixed,2,-0.048,0.423,0.466,14.1
Tama Shimabukuro,Alix Truong,mixed,3,-0.009,0.396,0.499,46.1
Jade Rau,Adam Harvey,mixed,3,0.002,0.442,0.514,56.2
Meghan Dizon,Will Howells,mixed,2,0.047,0.394,0.536,83.6
Pesa Teoni,Jaeda Minniefield,mixed,2,-0.032,0.417,0.485,26.7
Keilly Ulery,Jaeda Minniefield,womens,2,-0.05,0.442,0.465,12.6
Ava Cavataio,Estee Widdershoven,womens,2,0.047,0.417,0.526,83.3
Noe Khlif,Etta Tuionetoa,mixed,2,0.053,0.443,0.548,85.7
Marshall Brown,Olivia McMillan,mixed,2,-0.048,0.464,0.462,14.5
Dylan Frazier,Kaitlyn Christian,mixed,2,0.038,0.445,0.537,79.4
Tamaryn Emmrich,Patrick Smith,mixed,2,-0.056,0.412,0.456,9.3
Lina Padegimaite,Luc Pham,mixed,2,0.004,0.398,0.509,57.7
Gabriel Tardio,Tyra Hurricane Black,mixed,2,-0.02,0.4,0.481,37.3
Gregory Dow,Anderson Scarpa,mens,3,-0.005,0.411,0.499,50.4
Tam Trinh,John Cincola,mens,3,0.019,0.416,0.503,68.7
Dekel Bar,Jessie Irvine,mixed,2,0.014,0.369,0.526,65.3
Austin Bricker,Marcela Aguila Ampon,mixed,2,-0.019,0.435,0.486,37.7
Anna Leigh Waters,Ben Johns,mixed,2,0.011,0.411,0.521,62.4
Will Mackinnon,Brandon French,mens,2,0.043,0.398,0.536,81.8
Spartak Rahachou,Alexander Crum,mens,2,-0.035,0.433,0.477,24.2
James Delgado,Alex Walker,mixed,2,-0.068,0.442,0.449,5.1
Zoey Weil,Christopher Haworth,mixed,2,0.091,0.437,0.576,95.4
Mohaned Alhouni,Luc Pham,mens,3,-0.048,0.392,0.467,14.4
Jorja Johnson,JW Johnson,mixed,2,-0.009,0.388,0.496,45.6
Lucas Pascoe,Paula Rives,mixed,3,0.008,0.407,0.513,59.9
Rafa Hewett,Casey Diamond,mens,3,-0.05,0.416,0.458,12.8
Eric Roddy,Marshall Brown,mens,3,0.046,0.405,0.538,82.7
Jack Sock,Augustus Ge,mens,3,0.026,0.411,0.517,74.1
Isabella Dunlap,Nicolas Acevedo,mixed,3,0.0,0.42,0.509,55.0
Genie Erokhina,Ivan Jakovljevic,mixed,3,0.011,0.373,0.494,62.7
Mya Bui,Anouar Braham,mixed,2,0.023,0.385,0.518,72.0
Callie Smith,Len Yang,mixed,2,0.033,0.414,0.523,77.4
Abbigal Hatton,Kenta Miyoshi,mixed,2,-0.014,0.424,0.489,42.2
Pablo Tellez,Layne Sleeth,mixed,2,0.027,0.431,0.528,74.7
Julian Arnold,Pierina Imparato,mixed,2,-0.017,0.402,0.467,39.9
Aryaan Bhatia,Lucas Pascoe,mens,2,-0.017,0.438,0.486,39.5
Caden Nemoff,Chuck Taylor,mens,2,0.024,0.439,0.501,72.3
Zane Navratil,George Wall,mens,2,-0.015,0.434,0.499,41.8
Edward Perez,George Rangelov,mens,2,-0.005,0.423,0.485,49.5
AJ Koller,Yuta Funemizu,mens,3,0.024,0.423,0.511,72.6
Jaume Martinez Vich,Milan Rane,mixed,2,0.01,0.4,0.515,61.1
Lauren Stratman,Clayton Powell,mixed,2,-0.019,0.43,0.478,37.6
Rafael Lenhard,Anouar Braham,mens,2,-0.09,0.422,0.431,2.0
Camden Chaffin,Christopher Haworth,mens,2,0.094,0.444,0.571,95.9
Victoria Dimuzio,Tyson McGuffin,mixed,2,-0.025,0.452,0.479,32.0
Roscoe Bellamy,Kiora Kunimoto,mixed,2,0.036,0.419,0.529,79.0
Cason Campbell,Adam Harvey,mens,2,0.031,0.407,0.523,76.4
Wil Shaffer,Pesa Teoni,mens,2,-0.048,0.416,0.461,13.7
Chao Yi Wang,Armaan Bhatia,mixed,3,-0.034,0.405,0.48,25.2
Rafa Hewett,Helena Jansen,mixed,3,0.022,0.408,0.51,71.1
Brooke Buckner,Camden Chaffin,mixed,2,0.045,0.378,0.524,82.3
Zane Ford,Grayson Goldin,mens,3,0.041,0.412,0.521,80.7
Matthew Barlow,Ivan Jakovljevic,mens,3,-0.038,0.42,0.469,20.7
Hunter Johnson,Judit Castillo,mixed,2,-0.003,0.427,0.508,52.2
Hannah Blatt,Darrian Young,mixed,2,0.015,0.412,0.516,65.8
Eric Oncins,Tina Pisnik,mixed,2,0.015,0.424,0.506,65.7
Hunter Johnson,Darrian Young,mens,2,0.019,0.485,0.514,68.2
Helena Jansen,Mehvish Safdar,womens,3,0.008,0.413,0.504,59.8
Audrey Adele Brown,Rachel Rettger,womens,3,-0.008,0.439,0.497,46.7
Jonathan Truong,Wyatt Stone,mens,2,0.046,0.389,0.539,82.6
Michael Loyd,Martin Emmrich,mens,2,0.022,0.42,0.518,71.2
Pablo Tellez,Max Freeman,mens,3,-0.042,0.429,0.465,17.4
Clayton Powell,Kenta Miyoshi,mens,2,0.026,0.438,0.508,73.7
Gabriel Joseph,Wesley Burrows,mens,2,-0.023,0.442,0.496,33.9
Riley Newman,Catherine Parenteau,mixed,3,-0.036,0.387,0.46,22.9
Camila Zilveti,Luana Stanciu,womens,2,-0.057,0.44,0.462,8.9
Cailyn Campbell,Max Freeman,mixed,3,-0.002,0.39,0.499,53.3
Jalina Ingram,Brandon French,mixed,3,-0.008,0.423,0.501,47.3
Christa Gecheva,Rafael Lenhard,mixed,3,0.026,0.4,0.509,74.2
Jace Morris,Yates Johnson,mens,2,-0.038,0.419,0.467,21.1
Mari Humberg,Augustus Ge,mixed,2,0.031,0.441,0.519,76.6
Donald Young,Mota Alhouni,mens,2,-0.04,0.401,0.481,19.3
Rio Newcombe,Braden Jacobson,mens,2,0.045,0.427,0.539,82.4
Kate Fahey,Federico Staksrud,mixed,2,0.01,0.418,0.499,61.5
