match_id,player_team1,player_team2,team1_won
f565b1ff-9de2-4ea6-8607-7f9ed462426c,3a43c56f-b9d8-4e72-ae8a-58fd69291946,925c1306-6b3b-4510-8482-f34168a0842a,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,3a43c56f-b9d8-4e72-ae8a-58fd69291946,925c1306-6b3b-4510-8482-f34168a0842a,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,3a43c56f-b9d8-4e72-ae8a-58fd69291946,925c1306-6b3b-4510-8482-f34168a0842a,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,3a43c56f-b9d8-4e72-ae8a-58fd69291946,925c1306-6b3b-4510-8482-f34168a0842a,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,1728d016-1f02-4789-be73-63d12d5a5b42,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,1728d016-1f02-4789-be73-63d12d5a5b42,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,1728d016-1f02-4789-be73-63d12d5a5b42,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,1728d016-1f02-4789-be73-63d12d5a5b42,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,7319013d-d511-4aa5-a356-4aa2cccf94f5,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,7319013d-d511-4aa5-a356-4aa2cccf94f5,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,7319013d-d511-4aa5-a356-4aa2cccf94f5,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,7319013d-d511-4aa5-a356-4aa2cccf94f5,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,dbcb41e9-e983-410b-bc23-d184d034cfc0,581183e8-3d9e-459e-b69f-7337d8b6f3d2,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,dbcb41e9-e983-410b-bc23-d184d034cfc0,581183e8-3d9e-459e-b69f-7337d8b6f3d2,0
8f1c520b-ac91-4d89-a96b-73f4612e98a0,8160ad59-4654-46b1-b229-8d5f2a9a45f9,4057f30d-d42a-4189-a158-11576fb5f52a,0
8f1c520b-ac91-4d89-a96b-73f4612e98a0,8160ad59-4654-46b1-b229-8d5f2a9a45f9,4057f30d-d42a-4189-a158-11576fb5f52a,0
8f1c520b-ac91-4d89-a96b-73f4612e98a0,8160ad59-4654-46b1-b229-8d5f2a9a45f9,4057f30d-d42a-4189-a158-11576fb5f52a,0
8f1c520b-ac91-4d89-a96b-73f4612e98a0,d43db93c-6710-4a18-a406-497eb7a068ce,a2c56686-b330-41e4-b7e8-bda8a3ec97a8,0
8f1c520b-ac91-4d89-a96b-73f4612e98a0,d43db93c-6710-4a18-a406-497eb7a068ce,a2c56686-b330-41e4-b7e8-bda8a3ec97a8,1
8f1c520b-ac91-4d89-a96b-73f4612e98a0,d43db93c-6710-4a18-a406-497eb7a068ce,a2c56686-b330-41e4-b7e8-bda8a3ec97a8,1
8f1c520b-ac91-4d89-a96b-73f4612e98a0,d43db93c-6710-4a18-a406-497eb7a068ce,a2c56686-b330-41e4-b7e8-bda8a3ec97a8,0
8f1c520b-ac91-4d89-a96b-73f4612e98a0,9b97206b-783a-4fab-85e9-45a6240325a5,ec4cdfe2-c6f6-4de1-824e-9adcaeb31196,1
8f1c520b-ac91-4d89-a96b-73f4612e98a0,9b97206b-783a-4fab-85e9-45a6240325a5,ec4cdfe2-c6f6-4de1-824e-9adcaeb31196,1
8f1c520b-ac91-4d89-a96b-73f4612e98a0,9b97206b-783a-4fab-85e9-45a6240325a5,ec4cdfe2-c6f6-4de1-824e-9adcaeb31196,0
8f1c520b-ac91-4d89-a96b-73f4612e98a0,9b97206b-783a-4fab-85e9-45a6240325a5,ec4cdfe2-c6f6-4de1-824e-9adcaeb31196,1
8f1c520b-ac91-4d89-a96b-73f4612e98a0,6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,07ba5aa2-4581-4f2e-a62a-ec802353725c,1
8f1c520b-ac91-4d89-a96b-73f4612e98a0,6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,07ba5aa2-4581-4f2e-a62a-ec802353725c,1
8f1c520b-ac91-4d89-a96b-73f4612e98a0,6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,07ba5aa2-4581-4f2e-a62a-ec802353725c,0
8f1c520b-ac91-4d89-a96b-73f4612e98a0,6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,07ba5aa2-4581-4f2e-a62a-ec802353725c,1
