player_id,platform_rating_latest,n_snapshots
b524beb1-ae58-4ef5-862a-bd1296161cdd,4.87,1
b53bcd04-51ac-47f4-9a81-c3a97936218d,4.153,1
b54ce769-9594-4708-9d63-7d4628de7daf,4.63,1
b565def5-a5f8-4652-8d36-e782295c9043,5.252,1
b608d28d-6b97-43c2-9fb4-37fa88af3d26,5.25,2
b64c5126-0638-4c53-9ad7-cc90d41c2d85,5.289,2
b65649b1-4e75-4a71-bae6-a0f43b141325,4.66,2
b65efb9d-3466-4500-986d-ed13e9bb25f5,5.03,13
b66624a6-5643-4f2f-a32f-3398e6119085,4.791,7
b68c0204-d9d4-4cba-bf23-46706abd77bf,5.134,51
b6928a70-4384-418f-87d9-76ae2637ea69,5.49,2
b6fce5c1-aa0d-4205-963b-39a3922cdba2,5.2,2
b6fe1237-b049-405c-a641-d57f8170a9a0,5.212,12
b70cca60-0d9b-45e7-9327-ec95e850d1e2,5.48,4
b75145d3-4245-4d72-80a3-622487389ba0,5.057,3
b8339aa2-dc4f-47be-963e-6f6bf373562d,5.24,6
b877d08b-9f1a-4d08-8d72-bbc6d364613b,5.54,4
b89b9a41-402a-4b8f-a876-83fb95bbbfd4,4.94,3
b9bacc1e-29b5-4a92-a9c1-24e08ac72215,6.004,51
b9d4b1b2-e44c-40bd-8260-dc9b6eb3ce18,4.36,1
ba1def1f-afbe-4ae2-8300-dad3fa8146ee,5.35,5
ba491f1c-0112-47a8-a348-4695289e958a,6.028,48
ba70f3a5-4693-4aa8-a8cc-1b5c0544b75a,5.787,5
bb20d284-a077-49bd-8409-a3452e3067f3,5.46,4
bb2d514b-7466-4a32-b636-388a0443affe,5.16,1
bb4de7dc-9f25-4218-a601-318492e0884c,5.72,14
bbaeb06e-88e8-4b02-bda3-0cd887ffb96e,4.19,1
bbf16648-a08b-4864-ad42-80848523bf44,4.941,3
bc009765-62ef-44c9-8e2e-92db2303e3e6,5.473,3
bc0b2e56-fb22-4ab5-8173-07515462c78c,5.55,14
bc7b2475-e580-4734-bc14-814a153bec5d,5.376,20
bcc494bc-5aed-4094-84a0-54da933a7ce5,4.434,1
bce96858-ab10-4ff3-9692-d32eab2a5b3b,4.732,4
bcef4181-bfce-4bbd-b65d-7300bf1a10b8,5.13,1
bd061b42-2f82-4bbe-82be-d8bcfb37f9e1,6.31,45
bd7773b4-7b8e-4da2-96ce-98fe3490ee93,5.51,19
bddd722d-d8c2-4e43-bd3f-3fe0ae18118c,5.01,2
bde1ffe8-4651-40ac-8e1b-24e850ff7586,5.566,5
bdfff14f-d84e-4fe7-a71b-e78e75245caf,5.22,5
be334c3f-ea1d-4761-99fa-fb9776180b3b,4.96,1
be33755f-9262-461b-aedd-e9a7a686a82c,3.5,41
be74032b-1035-4ece-bf4f-773b45da4d58,5.405,15
bf84d952-c6a8-4494-943d-064b223e764f,5.386,42
bf96031e-108d-4a37-810a-d43f63339231,5.46,12
c00d1e76-0116-49f5-b0b4-9b518b9cd628,4.73,5
c00e899c-997e-45f0-bdcb-95facebd7bc3,4.797,2
c012b271-5d26-48b1-8cd5-2cd04d1d204b,5.33,9
c05ac324-997c-4ab3-b085-9af779d87c57,3.58,1
c0e7d21b-6df9-4573-be2e-01e3fcbd4da3,4.84,3
c114e41a-9038-439d-b968-bade4cc02fb6,5.371,8
c18102fc-52d5-4d42-bd1c-303ce00ae085,5.33,4
c1a46ce0-a228-4959-bea7-c365b285551e,5.187,6
c263bd93-bd93-4722-bf88-d24529837529,5.468,10
c2ab75e9-e132-4bcf-9f71-8c38f6183cab,4.601,4
c2c43cab-ff1f-4b7d-be8b-cc23d7d5266a,5.32,1
c2c74ae6-6b11-4a40-80e6-b7b924d2d83f,5.332,26
c3012322-e95e-4e38-a0d8-106f9e236869,5.383,34
c3066b2d-fc90-4774-a571-cde5fc5583d4,5.09,24
c3b08889-9218-45d7-a712-72d78dd9a0bb,5.861,5
c3fd6778-e3cc-473a-84aa-f14742e300e7,5.521,1
c4113020-5ba5-4296-ac84-779346254ac1,5.799,4
c41455cf-8121-409e-aab4-a115573c2abb,4.419,1
c41e0c36-ca79-48b6-8453-15978e5f2655,5.359,4
c4bf85e4-2024-4991-9298-3600b25dde91,4.967,4
c57c5375-73b0-486f-b396-8b5f0db83f77,4.546,2
c58f8822-c9f6-4480-90f7-09ec5b810736,4.618,1
c5a54559-45bd-4816-9db0-9646a9926969,5.496,13
c62c2081-d9ce-4750-93f5-c9163bf46f74,5.695,13
c703437a-4054-4513-9e5b-50de868443f7,4.69,2
c7579768-3bba-418b-90ca-4f0e09e701d1,4.962,3
c79ef5cd-2d17-4fbf-83a9-34d4aaaaebd8,4.944,18
c7a59fca-b819-4984-8a64-e59cab9cbd57,4.451,2
c7c8ac47-3be8-4351-aa7e-a88d3a0c158b,4.037,1
c7e5faaf-722e-43ea-a652-316dde5de973,5.417,1
c8123684-c4ed-4173-aa4e-21f8a12cf609,4.65,1
c83af3e1-56d6-4e2b-b746-447c2892ace5,4.71,6
c84377c6-b0ca-42dd-bc1a-2fd3d3c4ef9f,5.044,24
c844b814-8025-407b-becf-3c96ea4b19a6,5.75,14
c852cfb7-a320-41a2-a9fc-d924b25c0657,4.639,1
c85c50d9-eaa4-4581-b6bb-583a808706bf,6.17,5
c8ab8d9d-588c-4ac9-8801-0645feaa29b8,4.57,1
c8d2e5c7-40bf-4658-b1de-003b0d9058e1,5.38,2
c92c2e79-79c5-474a-bc5b-6ca3931da3b2,5.11,5
c93c6860-8605-48bc-b41d-82cebb778583,3.866,1
c96f7a83-9cc1-4fbe-a610-126ed8e3a202,6.12,2
c971bb40-090b-4e47-be58-905495e38401,5.65,39
c9f03b76-b64d-4176-b338-a6b3a180a23c,5.135,4
c9f766d6-696b-4e34-8e13-919c7286ad85,5.37,1
ca3a3394-b5c4-4c95-9d31-910d4ce5bc9c,5.66,1
caaec1c1-b69c-40a2-96ac-16ee09288df7,4.88,3
cafb14a4-6ed0-48d8-824f-d4c83de28bd1,4.7,1
cb7aa373-094a-46d7-9cba-aab3d7b326fc,4.86,1
cb9ea037-f204-4216-ac56-930a01009166,5.6,28
cbd1cfb1-5a03-4181-bbbd-67689238cf50,5.34,2
cbef2435-a35a-4292-a76d-2d0a457f606f,3.978,2
cc4f2636-781a-470e-948f-4f9df2503f8a,4.53,1
cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,6.424,50
cca48c24-6d78-4ff5-977f-33eababb7c7a,5.13,1
cccba1bc-174a-472f-9049-361a9520b1e8,4.995,4
cd1bf109-4907-4208-bca1-4d12f9494a4c,5.539,24
cd71f5e4-529b-43e0-ae28-2c9127711ae2,5.46,2
cd7b97fc-d912-4c59-8ab3-c2d70e79d998,5.72,6
cd9ee524-11da-4099-805f-1f362f2bc468,5.08,12
cdb01e3a-b0e0-449b-a7c5-278127f2cd61,5.22,14
ce10eeaa-0854-4c37-ab63-73f16bed85bc,5.1,2
ce4f0e14-80ea-4ed0-a81c-7341d356d427,5.369,14
ce7e7707-c94e-4d33-b34a-37efe3363774,5.699,21
cecffdc0-29ee-46c0-9832-2dbe04700307,5.897,4
ced79bd0-0267-494a-be87-251d92272d2e,5.484,2
cf21b2b4-0f5b-43c0-b8b1-18b64b376cd2,5.554,5
cf3075f9-4fa3-4325-84dd-fc2787bfa574,5.44,1
cfb42bdb-d0a0-4fc7-b1ea-a77c40aff2d2,5.7,4
cfd359f6-5e22-4d9e-b02f-171fbb8f3759,5.311,6
d0513962-42f2-40e9-904e-b5b615587b98,4.987,16
d092303b-f30e-4da9-8ff6-9ccc7b500e71,4.75,2
d0a30dc1-a7d7-475c-bfc9-d55e0aa8e7e3,5.53,10
d0bac3dd-65e3-4682-9928-7344468332a5,5.378,3
d0c7d486-ae64-447e-929d-7f68bd377d5a,5.121,1
d0f19d1e-2a6e-4eb3-b10c-1311edd599a8,6.365,55
d1030c9e-6c88-496f-a4bf-475c9b5b3685,5.184,1
d1045e15-2ae2-4e2c-b7ba-21a326affe05,5.21,7
d1176b3e-0e5b-4fb6-9c1f-52b83a78e4aa,4.99,1
d1467954-5b55-4724-9cd5-4d8dd54f2fc0,5.003,3
d1846d88-1942-49e0-8c87-a39ac34f6a81,4.99,1
d1ca938d-f130-4aa7-a753-1004bd0661e6,4.612,3
d2c80de9-8517-4b51-a8c3-06f22748f621,5.244,4
d304351f-8ef5-47b5-afc3-6ed09f6db7fe,4.905,1
d3dd5fb9-64ee-42b8-a10f-e6c92df3df2d,4.89,1
d3e486f2-7c25-4bcf-b9dd-81c14f644f60,6.04,10
d3f8e393-978f-4529-96bc-d0c54b5422c2,4.79,1
d42cfe32-b34c-41aa-b76f-10d2fb5a7f35,5.065,4
d45a3391-82f4-45d0-ba66-f1901854a8d0,5.745,36
d4ab8633-56cd-4a23-b2d5-19c9972932fb,5.435,2
d4b4527f-c92a-40d3-8e2a-d2a1af36ba7e,5.71,1
d4fd8e65-83dd-482c-ab21-086948a85e48,4.45,1
d50310a6-9378-4228-823f-7fb54f7bd698,6.255,55
d56b293a-fd22-4140-a77d-a851c12af4f4,4.989,1
d5d2a4dc-fb77-4686-8f63-d75694831b5c,5.678,12
d643346e-6bf8-410f-a7f8-a84e9b07ab53,5.407,13
d65e68da-b258-4f40-96d4-c65963c75528,4.648,1
d69ec633-93c9-4d07-8870-be9f5acd5330,5.29,1
d6efd47e-1b45-47fb-a6e6-124f29020e63,4.45,3
d7cea776-d87f-47b5-b1d8-02aeae1eff4a,4.924,2
d840aa40-c197-45ce-8bf3-a0751268bd0b,5.0,5
d85f8ddb-3931-47dc-ba23-28113e20b633,4.961,9
d8758482-5bad-4896-b3b9-3c9dbc67d9b4,4.464,1
d8d0e587-606b-44a1-8b98-0bd4a518d513,4.554,4
d8d51930-abf9-468b-9e43-55a9c0728d58,5.884,40
d93f56ce-61cc-477d-a26c-17d04e53b2ff,4.757,25
d9606838-65bf-4a4f-bcb5-1cf0d867e705,4.745,2
d9cdd4f0-ef6e-4261-9a36-2e737ad49751,4.83,2
da18d74c-4ea3-4eba-b137-7b43192b8e5a,5.41,3
da841352-6147-45c7-8995-9cc94ff23c7a,5.854,4
dafc4c81-f88d-46cd-ba95-938451cfc7c3,4.793,3
db5eef5c-99dd-49d9-bbfc-65171a366bda,5.883,55
dba7cf49-9f57-43e3-878d-a63ced26a243,5.32,35
dbcb41e9-e983-410b-bc23-d184d034cfc0,6.08,42
dc69fcde-bcda-4441-8b66-a8bafeb12ded,5.8,23
dc7f6ac5-f007-4b8f-b343-95e524dc7d0a,5.993,19
dc7f99c2-458b-4fa9-b670-02dcc5a61d40,5.05,1
dca2c596-286d-4ef9-9ee7-1dfdea78a079,4.259,2
dcb9c21f-33ea-42dd-9049-ee472960c510,5.269,1
dcd029fb-2814-401b-a1cb-0c4269d9954b,5.824,12
dd1fe72e-5c35-47ea-8996-1f6a3c0c5538,5.26,4
dd2f2fe3-5333-4036-9d88-f108bdcee3fc,5.2,6
dd60fc78-d2f1-4c7c-961e-db46f78a23d8,4.38,1
ddce7855-2b2c-4746-8843-985e044e5f4d,4.788,2
ddfee378-c291-4296-a585-0ac8d5dd3ba9,4.97,7
de16fee2-9205-4559-9fe7-48b918184e8a,5.524,4
de698543-42f6-4cd7-877a-1e5bf2f327fa,5.104,2
deb34ab5-bc2e-4fda-894e-600a62ca0fa7,5.344,2
dee643dc-920a-42e7-9596-7052f08cd4e8,2.5,7
df376023-f37c-4348-8c08-ccc1473153b1,5.742,1
df443e1a-4508-4b35-917b-2780cf0ff6c8,5.624,5
df85d9df-414b-41cd-96a4-9ceb737eafb2,3.82,2
df8c0e05-75ea-4ef3-923e-685ff05f23f5,5.14,5
dfc5d7c5-75bf-4fdd-9bce-e02d55d86e93,4.103,1
e0c80aa0-cb42-47cb-a487-02660638bd80,4.772,1
e1588ddc-465b-4303-9659-dab2533f80ca,5.63,10
e18b2cb6-ae9b-4175-8947-697eabf80061,5.792,9
e19074bf-bedf-4f75-bce8-95f7f1efaa69,5.05,2
e21cb6e0-aabb-43b2-a112-c0a0a59081bf,6.3,2
e23954c9-e944-437a-88c5-79654dc33e53,5.522,1
e2466ee7-aaa4-4c6a-a288-63e717054640,5.67,19
e319e2cf-0fce-4c72-9197-f2674c7595b8,5.85,2
e3aad437-ffc5-4273-86a7-5e4c22621750,5.24,2
e41881d8-b1e1-465d-afcf-a58602cd92bd,6.207,2
e45003d7-619a-4b5f-87a6-c8713ce98cda,4.956,3
e468331d-9060-4b41-a570-90c36934a38b,5.571,4
e4aa3932-f0b8-4cc0-aa3b-e926f3f5075a,5.19,8
e4bf2cca-f71a-4ded-89fe-39db811423db,5.485,10
e56859fa-db8e-49d9-a6f8-a609e40e7221,5.53,7
e5ac8238-d08d-4ee4-8440-74cd1046103d,4.341,1
e5f03d3c-56c1-4fe1-9146-5c4f6aecc4af,5.3,3
e6129a52-f99b-4c66-be30-8f96d7635250,5.37,5
e636c13b-b176-44ff-bbc1-19d058c6dc81,5.77,3
e6992f37-7ef2-4a09-a2b5-1b371fa8b9a9,5.34,3
e6d9ddea-b9ac-46d9-8242-a4e2a363b6d6,4.844,3
e75f0b5e-f10a-4b83-989c-d33f9b723ca5,5.049,1
e7a19dbb-b86d-40d1-a303-33cd9405ad53,4.352,1
e7a6bb2a-4d20-4c3a-908a-f83973658fee,5.001,3
e894f721-371c-4287-a692-3de06d9f5aa1,5.33,1
e8e10ea8-2ff2-4155-9169-cc33ff8c6265,5.73,25
e96d9339-cfb6-473d-bcb3-23f2887a3e0f,6.518,21
e978066b-18da-4a06-b190-c48fb704f34f,5.167,3
e9849183-4693-4340-abf5-f4b6f3cb226f,6.29,14
e9b96752-ca0f-479c-a4be-01d0db777051,5.27,1
ea0b7d06-7e9f-4786-a4ed-24da5029559f,5.77,19
ea6de427-cf66-45c3-a52a-7b4959309226,4.878,4
ea883123-d0eb-4df7-8da2-11b779312f61,4.393,2
ead35052-7367-4296-96d4-064f546cc2b9,6.585,50
eb14fc6e-ede1-4999-bec3-e36695e7f94e,5.435,38
eb74c432-c1c4-456e-b010-5e21966abd01,4.83,7
eb88338a-8029-4801-9a7f-e4d48c9b5d83,6.08,8
eb988619-0a45-4ab2-a356-5a5659b44137,4.85,1
ebb2a1e0-7c6c-48a4-b994-e81edd8ddb97,6.21,2
ebb475a1-caf5-4fcd-8427-da7e16129be7,4.27,2
ec4cdfe2-c6f6-4de1-824e-9adcaeb31196,5.764,20
ec94501d-8b59-4236-b77d-7238f8925e48,5.084,17
ecd31a05-120f-4373-b5c1-21136f8f0bf1,5.411,30
ece1da5c-10cc-41a6-bc48-66d82a4ea10c,5.608,4
ed688246-859e-4fcb-a02b-16623403b77c,4.52,4
ed700443-8f8c-4fdd-8560-6b32e64245f9,4.73,3
edca189d-8781-4491-a146-868c85f7cf25,5.18,18
edf429ee-2e5f-4573-b2c5-e0a366cc2a27,4.714,2
ee6fde2e-179a-45e2-baa4-113919995c04,4.89,2
ef3c46ef-52d4-4832-98ea-631f1abcf2f3,5.176,5
ef40c5da-1ba2-403f-929c-38312222b8e0,5.933,1
ef48b1dc-afd3-4788-bed3-246eb81b57e6,5.157,1
ef691416-a6df-4b2f-aff3-267948fc1da6,5.44,1
ef7deb1d-5f94-4563-8d32-cf5555e1a71f,5.397,9
efbd783c-2455-4b45-aba9-aa6e9784e073,4.946,2
efe9989b-5864-48c2-806c-06697024e1da,5.151,44
efedfcd1-7638-4c6e-8225-fea7f8d40031,5.02,6
f03d156f-3d8a-4830-a5d1-ae4372ad5009,5.79,10
f0484f0e-f240-4b6f-9da5-b6dba3fa370e,5.7,2
f0a1b804-bc7f-4fba-9e20-384ea12b4bab,4.56,1
f0b5dd7c-b0bb-42d0-90b9-2027dc8b3ed9,4.194,1
f13c20c3-1fed-4a9e-abec-f3f3bf1f8f91,5.608,8
f13e0c0b-2355-4897-aadf-3ac220a78afa,5.69,23
f1b3940e-d4d5-417b-a094-12f551a3a619,4.71,2
f1c17e16-3c6a-43d6-887a-f307897e3bea,4.469,1
f1cdefd8-4a82-4092-a889-2583c7d18dc9,5.32,3
f1f890e9-0db2-497d-a732-a08a5d5283e8,4.979,1
f1ff4e83-2799-43d6-a286-ff2987595890,4.88,2
f214c924-5bf1-4a84-9305-7bed3248edc7,4.744,1
f2261867-9e72-46af-a5cd-d3d02f221fd1,5.49,5
f22d375d-5aa4-4825-afe7-eee0dcb6f437,4.743,4
f255f5d1-192a-4b5f-98a6-c1bec5cf9a1b,4.73,1
f2a996de-50a0-4d1d-b16f-f6450daa4a1e,5.456,9
f2ea5b33-f909-4aa2-9510-7c4d3a1e6825,4.774,2
f2f22110-2d83-4a94-9e5b-811d3b01898c,5.53,2
f30a7911-5f96-4ea9-8d91-a7429704cadf,4.91,1
f370a1a0-2e1a-463b-a35c-30899131f7d6,5.7,8
f3c174a3-27f6-473d-99bb-867fd0c63e41,5.27,4
f4221935-ebbb-4510-86dc-c981a42f3f0e,4.58,1
f46666b8-a454-42eb-b316-f63ea86eeee2,5.211,7
f483a4bf-83ff-4e34-8629-72eed44e2662,5.092,3
f4bbf7d4-371e-42f7-9979-568f57881a11,5.0,15
f4c43443-fdff-4344-b291-274cfd26361e,6.0,5
f51d6dfa-5101-49d8-aea5-269e481e1918,5.53,13
f5bae71b-3e1d-4a12-acf3-dc195f05b153,4.84,5
f5d524c5-66e7-4ac6-8ab0-c6627dbc2f73,4.63,6
f613fc75-b580-4c2a-87ae-cfe024504205,4.52,9
f62a6108-c91d-40e4-a920-f00e76ed6ceb,5.185,1
f684d481-25b9-4def-8af3-b7b2a8e507ce,5.509,6
f69750f3-c0ec-43f1-8dd8-95fa60ce9dc3,4.7,1
f6b6d636-c79b-4d1c-8c11-ad21881f2da8,4.602,1
f6e249dc-5bb9-483a-a99f-df364df93341,4.84,32
f76f4ac5-e3cc-4fe6-a4bc-a968b8b991b1,4.993,8
f78254c2-5dbe-4ccd-85d2-bf5538cb179c,5.308,4
f843b220-41cb-4203-831b-6aac32b8f02a,5.82,13
f845f99b-f1f0-4f50-bf57-c7541b5ddc49,4.06,1
f86cff72-5f9c-40b1-9f28-f28aafae245f,5.568,14
f8b6b217-f9f8-4fd3-a71d-ae4dfcbb9c89,5.043,8
f8dadb3a-8b90-481c-8d9a-b51ee127a4ff,5.6,4
f91b88a1-7d1e-41ad-9782-200959faf6bd,5.23,6
f932a82f-0702-44ac-9a1f-09bb5670b25c,4.824,4
f9ae639d-11c5-4336-8b09-71d0fb6f9d9b,5.166,7
f9b3749b-c34a-4c99-9cd0-437c26684412,4.384,2
f9e59e8b-b986-4dc9-8c67-a67052a98708,5.59,1
fa7cb18f-9d87-4d49-bb43-5291b7201bd3,5.03,5
fa8d5d28-d8f5-4996-8c35-0f4ca3c35bae,6.26,7
faeb4240-d633-4d44-9549-f05ba2577ccc,5.391,7
fb7f462a-8fdd-492f-829d-778736a7935d,4.83,1
fb9360bc-8a5e-4a54-a460-5a4d4541ac81,5.165,5
fc05556e-3e38-4a38-99c2-f855174a7c28,6.606,58
fcbcd6ef-9b87-4068-8fd2-04f0ab9a7efc,4.99,1
fd1796f3-f61b-437c-adeb-c26ec9df287c,4.41,3
fd565e56-6223-4ef0-882e-02346e7e0573,5.49,9
fdac2a31-cbb1-41bf-aec7-88db9ce139a1,5.895,4
fdbc0750-8ded-4bfe-9657-4b84779dcee6,4.524,3
fdcf0567-0817-4a26-a427-31daa7b297e0,5.363,13
fec65f7e-f2c8-482f-ab5b-541cf53b1064,5.713,30
ff38654d-daae-4bad-a1a7-690e4e5706eb,6.448,44
ff97a8a3-f431-4313-9922-397231cf3407,4.26,6
ffdde38c-61fc-4079-8973-c5cf67a01fd0,5.35,7
