p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Mehvish Safdar,Mota Alhouni,mixed,5,0.008,0.179,0.526,75.0
Mohaned Alhouni,Michelle Esquivel,mixed,4,0.011,0.173,0.53,80.3
Sophia Phuong Anh Tran,HO Tam,womens,6,0.009,0.182,0.519,76.5
Luana Stanciu,Juan Benitez,mixed,4,0.028,0.194,0.553,94.8
Maggie Brascia,Roscoe Bellamy,mixed,4,-0.005,0.187,0.493,41.2
Helena Jansen,Steve Deakin,mixed,4,0.004,0.186,0.518,66.1
Felicity Di Laura,Dominique Schaefer,womens,4,0.008,0.188,0.528,75.3
Lauren Hidalgo-Smith,Jalina Ingram,womens,2,-0.009,0.181,0.485,27.8
Tam Trinh,Danna Funaro,mixed,2,-0.016,0.188,0.487,11.2
Sarah Ansboury,Marcela Aguila Ampon,womens,7,0.006,0.191,0.518,71.9
Chloe Igleski,Paula Rives,womens,7,0.003,0.196,0.509,62.0
Hannah Blatt,Yuta Funemizu,mixed,9,-0.002,0.181,0.484,51.3
Audrey Adele Brown,Gregory Dow,mixed,4,0.003,0.178,0.491,64.1
Michael Loyd,Martin Emmrich,mens,34,0.028,0.178,0.544,94.7
Felicity Di Laura,Collin Johns,mixed,7,0.01,0.18,0.534,78.9
Lingwei Kong,Darrian Young,mixed,2,-0.007,0.18,0.489,33.6
Mya Bui,John Lucian Goins,mixed,5,0.001,0.184,0.494,57.4
Marshall Brown,Dominique Schaefer,mixed,4,0.005,0.18,0.504,67.4
Audrey Adele Brown,Mehvish Safdar,womens,3,-0.004,0.171,0.501,45.9
Riley Newman,Lindsey Newman,mixed,6,0.009,0.173,0.515,76.4
Kaitlyn Christian,Augustus Ge,mixed,10,-0.042,0.193,0.426,0.3
Gabriel Joseph,Luke Wasson,mens,11,-0.0,0.188,0.51,54.8
Alix Truong,Max Freeman,mixed,14,0.023,0.179,0.544,92.4
Martina Frantova,Donald Young,mixed,2,-0.011,0.186,0.48,22.9
Ryan Fu,Max Freeman,mens,21,0.03,0.19,0.56,95.9
Tatiana Ruhl,Patrick Smith,mixed,2,0.0,0.174,0.517,56.9
Craig Johnson,Jalina Ingram,mixed,4,-0.039,0.188,0.423,0.5
Gabriel Joseph,Polina Libo,mixed,4,0.014,0.178,0.521,83.3
Mary Brascia,Blaine Hovenier,mixed,32,0.057,0.195,0.601,99.7
Meghan Dizon,Jaume Martinez Vich,mixed,41,-0.009,0.165,0.484,29.4
Tom Protzek,Ross Whittaker,mens,2,-0.007,0.187,0.489,32.3
Yates Johnson,Lina Padegimaite,mixed,2,-0.006,0.182,0.493,36.0
Stephen Madonia,Jhonnatan Medina Alvarez,mens,2,-0.011,0.177,0.483,23.3
Rachel Summers,Tatiana Ruhl,womens,6,-0.01,0.186,0.477,23.8
Adam Harvey,Brooke Caruso,mixed,16,0.02,0.189,0.555,89.5
Craig Johnson,Yuta Funemizu,mens,8,-0.015,0.177,0.472,13.6
Carlos Di Laura III,John Cincola,mens,6,0.005,0.181,0.509,68.3
Caden Nemoff,Aanik Lohani,mens,4,0.013,0.202,0.529,82.2
AJ Koller,Ivan Jakovljevic,mens,2,-0.012,0.186,0.486,21.0
Sergey Afanasenka,Alex Emery,mens,13,0.02,0.185,0.541,89.2
Quang Duong,Anna Bright,mixed,9,0.008,0.19,0.516,76.1
Jhonnatan Medina Alvarez,Paula Rives,mixed,4,-0.006,0.19,0.498,38.3
Dylan Frazier,Jade Kawamoto,mixed,20,-0.007,0.185,0.481,32.6
Hannah Blatt,Michelle Esquivel,womens,4,0.008,0.182,0.51,75.5
Christine Trifunovic,Luana Stanciu,womens,6,-0.012,0.174,0.48,21.1
Noe Khlif,Lea Jansen,mixed,20,0.03,0.18,0.548,95.8
Liz Truluck,Ryan Fu,mixed,2,0.004,0.193,0.503,66.7
Zoey Weil,Camila Zilveti,womens,4,0.011,0.187,0.526,80.7
Polina Libo,Brooke Caruso,womens,2,-0.01,0.182,0.472,23.9
Zane Ford,Victoria Dimuzio,mixed,6,-0.016,0.187,0.471,10.8
Anna Leigh Waters,Anna Bright,womens,95,0.037,0.176,0.571,97.6
Martina Frantova,Lindsey Newman,womens,6,0.003,0.186,0.487,62.3
Jay Devilliers,Augustus Ge,mens,6,0.006,0.206,0.507,70.7
Alix Truong,Mya Bui,womens,2,-0.012,0.192,0.469,20.2
Pablo Tellez,Jaume Martinez Vich,mens,26,-0.02,0.171,0.464,6.4
Cason Campbell,Juan Benitez,mens,3,-0.004,0.181,0.483,46.3
Julian Arnold,Patrick Smith,mens,14,0.031,0.183,0.555,96.0
Jade Kawamoto,Jorja Johnson,womens,6,-0.014,0.183,0.49,14.3
Zane Navratil,Roscoe Bellamy,mens,3,-0.005,0.181,0.486,39.7
Austin Bricker,Brandon Nsekpong,mens,17,-0.015,0.193,0.474,13.5
James Delgado,Steve Deakin,mens,7,0.002,0.184,0.511,60.9
Etta Tuionetoa,Vivienne David,womens,6,0.009,0.202,0.516,77.6
Rachel Rohrabacher,Catherine Parenteau,womens,23,0.046,0.194,0.589,98.9
Andrea Koop,Layne Sleeth,womens,2,0.004,0.187,0.498,66.6
Lingwei Kong,Helena Jansen,womens,2,-0.013,0.194,0.47,16.5
Noe Khlif,Tyson McGuffin,mens,11,-0.008,0.193,0.476,31.1
Blaine Hovenier,Darrian Young,mens,5,0.018,0.17,0.541,87.9
Jessie Irvine,Lacy Schneemann,womens,5,0.004,0.172,0.517,67.0
Tom Protzek,Anouar Braham,mens,15,0.01,0.176,0.517,78.2
Sanil Jagtiani,Thomas Romano,mens,6,0.021,0.195,0.513,90.2
Alia Brown,Pierina Imparato,womens,4,0.001,0.171,0.511,58.6
Lauren Hidalgo-Smith,Lara Giltinan,womens,2,-0.013,0.171,0.488,17.8
Jade Rau,Stevie Petropouleas,womens,2,-0.005,0.184,0.481,41.4
Anouar Braham,Maebry Jones,mixed,9,0.015,0.182,0.536,84.9
Wesley Hanson,Hailee Haymore,mixed,9,0.001,0.171,0.497,58.0
Lara Giltinan,John Lucian Goins,mixed,21,-0.0,0.18,0.51,55.2
Adair Garcia,Jaeda Minniefield,mixed,2,-0.006,0.184,0.494,35.9
Tom Protzek,Simone Leonard,mixed,2,-0.023,0.184,0.469,4.8
Catherine Parenteau,Spencer Smith,mixed,3,-0.013,0.182,0.469,18.0
Hunter Johnson,Spencer Smith,mens,4,0.003,0.171,0.495,63.1
Jalina Ingram,Judit Castillo,womens,5,-0.023,0.187,0.459,4.3
Jack Sock,Alex Walker,mixed,11,0.035,0.193,0.576,96.8
Blaine Hovenier,Jalina Ingram,mixed,18,-0.005,0.18,0.489,42.4
Jessie Irvine,Alex Walker,womens,13,-0.01,0.181,0.492,25.1
Tom Protzek,Austin Bricker,mens,8,0.014,0.186,0.528,83.2
Chloe Igleski,Dana Raugust,womens,5,0.012,0.178,0.532,81.3
Emma Van Hee,Abbigal Hatton,womens,2,-0.003,0.179,0.516,48.2
Maximilian Wild,Miles Hoover,mens,6,0.002,0.181,0.513,61.8
Zach Gonnering,Luke Ness,mens,2,0.007,0.186,0.514,73.9
Zoeya Khan,Shea Donahue,womens,3,-0.013,0.186,0.482,16.4
Nicole Conard,Rachel Summers,womens,6,0.017,0.184,0.54,86.4
Rachel Rettger,Vivian Glozman,womens,2,-0.012,0.192,0.48,20.8
Isabella Dunlap,Luke Ness,mixed,3,-0.016,0.189,0.469,11.2
Nicole Conard,Zach Gonnering,mixed,3,0.015,0.188,0.526,84.8
Zoeya Khan,Edward Perez,mixed,8,0.021,0.178,0.531,90.6
Paranya Jareonvongrayab,Harrison Yee,mixed,2,0.004,0.182,0.511,66.3
Monika Wynne,Bret Berryman,mixed,3,-0.004,0.186,0.498,43.5
Maximilian Wild,Stevie Petropouleas,mixed,3,-0.004,0.173,0.5,43.7
Emma Van Hee,Brookes Jones,mixed,5,0.011,0.174,0.51,80.6
Bryanna Ojeda,Austin Bricker,mixed,3,-0.011,0.192,0.486,23.4
Jackie Kawamoto,Patrick Smith,mixed,1,0.014,0.18,0.522,83.7
Todd Fought,Rachel Rettger,mixed,2,-0.012,0.184,0.469,20.9
Dekel Bar,Patrick Smith,mens,1,0.005,0.183,0.509,69.4
Stephen Madonia,Lingwei Kong,mixed,5,-0.01,0.173,0.483,23.7
Anna Leigh Waters,Christa Gecheva,womens,1,0.0,0.161,0.52,56.3
Lingwei Kong,Dominique Schaefer,womens,7,0.005,0.184,0.507,68.1
AJ Koller,Dominique Schaefer,mixed,5,-0.019,0.183,0.474,7.1
Stephen Madonia,AJ Koller,mens,5,0.017,0.186,0.541,86.9
Pierina Imparato,Max Freeman,mixed,3,0.016,0.196,0.509,85.6
James Ignatowich,Vivian Glozman,mixed,10,-0.041,0.175,0.416,0.4
Pierina Imparato,Vivian Glozman,womens,4,0.001,0.192,0.516,57.8
Helena Jansen,Tina Pisnik,womens,2,-0.007,0.184,0.481,33.2
Helena Jansen,Christian Alshon,mixed,1,0.006,0.182,0.509,72.1
Callie Smith,Vivian Glozman,womens,17,0.013,0.186,0.502,82.1
Eric Oncins,Michael Loyd,mens,1,0.002,0.179,0.484,60.0
Helena Jansen,Michael Loyd,mixed,1,0.001,0.185,0.5,58.4
Wil Shaffer,Rio Newcombe,mens,5,-0.019,0.18,0.451,7.7
Jase Edwards,TY Parrish,mens,5,0.007,0.182,0.533,72.7
Callan Dawson,Etienne Blaszkewycz,mens,7,0.001,0.189,0.495,59.0
Bryanna Ojeda,Matthew Mead,mixed,3,0.009,0.186,0.516,76.9
Jimmy Liong Kai Long,Sophia Phuong Anh Tran,mixed,13,0.006,0.177,0.504,70.7
Athilla Miasara Bt Azizul Azhar,Mayu Ito,womens,4,0.003,0.195,0.493,62.7
James Kaoma,Jordan Chrysostom,mens,4,0.004,0.172,0.494,65.2
Zach Gonnering,Rafael Lenhard,mens,2,-0.012,0.179,0.485,19.4
Tama Shimabukuro,Harrison Yee,mens,2,-0.009,0.182,0.492,26.7
Aryaan Bhatia,HO Tam,mixed,3,0.005,0.186,0.507,68.0
Regina Goldberg,Etienne Blaszkewycz,mixed,9,0.012,0.174,0.531,81.1
Felicity Di Laura,James Delgado,mixed,3,-0.023,0.18,0.458,4.2
Edward Perez,Stephen Madonia,mens,7,-0.015,0.186,0.472,13.0
Todd Fought,Milan Rane,mixed,5,0.017,0.185,0.523,86.8
Eric Oncins,Darrian Young,mens,7,0.009,0.178,0.529,77.6
Jade Kawamoto,Roscoe Bellamy,mixed,5,-0.032,0.186,0.44,1.4
Zoeya Khan,Mota Alhouni,mixed,4,0.007,0.185,0.516,74.0
Sam Querrey,Audrey Adele Brown,mixed,2,0.006,0.185,0.518,71.4
Yates Johnson,Genie Bouchard,mixed,2,-0.011,0.181,0.487,22.4
Marshall Brown,Mehvish Safdar,mixed,2,-0.009,0.18,0.486,28.2
Maggie Brascia,Jaume Martinez Vich,mixed,6,-0.006,0.182,0.481,37.2
Chloe Igleski,Juan Benitez,mixed,4,-0.007,0.183,0.499,32.7
John Cincola,Daniel De la Rosa,mens,3,-0.011,0.19,0.487,22.5
Jhonnatan Medina Alvarez,Tatiana Ruhl,mixed,4,0.023,0.195,0.53,92.4
Zoey Weil,Darrian Young,mixed,2,-0.015,0.18,0.48,13.6
Judit Castillo,Wyatt Stone,mixed,4,0.03,0.19,0.579,95.7
Pesa Teoni,Danna Funaro,mixed,8,0.006,0.191,0.503,70.2
Lingwei Kong,Donald Young,mixed,2,-0.013,0.188,0.471,18.4
Sammy Lee,Jonathan Truong,mens,8,0.005,0.173,0.524,68.3
Andre Mercado,Will Mackinnon,mens,2,-0.019,0.187,0.471,7.6
Erik Pailet,Jericho Grollman,mens,2,-0.012,0.176,0.483,21.2
Caden Nemoff,Paula Rives,mixed,2,-0.018,0.194,0.471,9.1
Helena Jansen,Ryan Fu,mixed,2,-0.005,0.191,0.497,42.0
Eric Oncins,Lea Jansen,mixed,6,-0.0,0.187,0.493,54.6
Demetric Marrero Jr,Audrey Banada,mixed,2,-0.006,0.182,0.491,37.0
Jack Sock,Jackie Kawamoto,mixed,5,-0.031,0.183,0.444,1.7
Cailyn Campbell,Daniel De la Rosa,mixed,5,0.022,0.183,0.524,91.1
Gregory Dow,Rachel Rettger,mixed,2,-0.003,0.17,0.498,48.4
Dylan Frazier,Tina Pisnik,mixed,8,0.01,0.183,0.516,78.2
Tom Protzek,Michelle Esquivel,mixed,5,-0.006,0.186,0.505,38.2
Todd Fought,Donald Young,mens,3,0.005,0.189,0.517,69.3
Audrey Adele Brown,Tatiana Ruhl,womens,2,-0.009,0.176,0.486,27.3
Nicole Conard,Amanda Rosati,womens,5,-0.001,0.178,0.489,53.0
Michelle Esquivel,Marcela Aguila Ampon,womens,2,0.001,0.187,0.508,57.9
Layne Sleeth,Lina Padegimaite,womens,21,0.009,0.176,0.494,77.0
Audrey Banada,Giovanna Morelli,womens,6,0.032,0.188,0.558,96.2
Lauren Stratman,Vivienne David,womens,4,0.001,0.179,0.516,59.3
Rafa Hewett,Juan Benitez,mens,2,-0.009,0.182,0.488,29.3
Jay Devilliers,Grayson Goldin,mens,5,0.004,0.181,0.514,67.0
Ivan Jakovljevic,Gregory Dow,mens,2,-0.01,0.183,0.478,25.8
Jhonnatan Medina Alvarez,Luke Wasson,mens,2,-0.01,0.187,0.482,25.7
Carlos Di Laura III,Tam Trinh,mens,10,0.026,0.177,0.549,93.7
Lacy Schneemann,Jorja Johnson,womens,3,-0.022,0.2,0.466,5.6
Tyler Loong,Spencer Smith,mens,2,0.014,0.187,0.536,82.8
Hannah Blatt,Victoria Dimuzio,womens,6,0.024,0.183,0.539,92.6
Polina Libo,Lara Giltinan,womens,2,-0.021,0.19,0.469,5.9
Allison Phillips,Helena Jansen,womens,2,-0.013,0.192,0.474,17.2
Tom Protzek,John Lucian Goins,mens,23,-0.007,0.169,0.474,33.9
Gabriel Joseph,Spartak Rahachou,mens,4,-0.016,0.183,0.47,11.9
Zoey Weil,Paula Rives,womens,5,-0.009,0.185,0.485,26.3
Andrea Koop,Alix Truong,womens,11,-0.047,0.189,0.402,0.3
Genie Bouchard,Liz Truluck,womens,2,-0.005,0.184,0.483,40.4
Caden Nemoff,Pesa Teoni,mens,5,-0.01,0.184,0.487,25.3
Luana Stanciu,Olivia McMillan,womens,3,-0.01,0.185,0.489,24.4
Christine Trifunovic,Camila Zilveti,womens,2,-0.006,0.171,0.484,38.5
Matt Wright,Roscoe Bellamy,mens,2,-0.02,0.192,0.447,6.7
Zoeya Khan,Ava Ignatowich,womens,3,-0.005,0.178,0.506,39.5
Etta Tuionetoa,Jackie Kawamoto,womens,4,-0.036,0.177,0.424,0.9
Mehvish Safdar,Judit Castillo,womens,2,-0.004,0.179,0.484,45.1
Zane Ford,Zane Navratil,mens,7,-0.009,0.185,0.476,28.3
Hunter Johnson,Augustus Ge,mens,14,-0.012,0.176,0.476,20.7
Chloe Igleski,Jalina Ingram,womens,12,-0.009,0.183,0.496,27.4
Travis Rettenmaier,Connor Garnett,mens,8,0.021,0.179,0.544,90.4
Marshall Brown,Anderson Scarpa,mens,3,-0.02,0.18,0.454,7.1
Pablo Tellez,James Delgado,mens,7,0.033,0.192,0.565,96.3
Andrea Koop,Christa Gecheva,womens,3,0.006,0.195,0.51,70.3
Angie Walker,Alix Truong,womens,7,-0.009,0.182,0.496,28.9
Michelle Esquivel,Anderson Scarpa,mixed,2,-0.012,0.176,0.486,20.3
Brooke Buckner,James Delgado,mixed,23,-0.001,0.167,0.484,52.7
Christa Gecheva,Daniel De la Rosa,mixed,3,-0.017,0.197,0.465,10.5
Alix Truong,Darrian Young,mixed,1,0.008,0.179,0.523,75.6
Martina Frantova,Paula Rives,womens,3,0.004,0.188,0.504,65.0
Layne Sleeth,Michael Loyd,mixed,8,0.005,0.179,0.505,68.7
Cason Campbell,Martina Frantova,mixed,2,0.005,0.174,0.514,69.7
Ewa Radzikowska,Marshall Brown,mixed,2,-0.014,0.185,0.482,14.8
Cason Campbell,Travis Rettenmaier,mens,3,0.02,0.188,0.537,89.7
Ewa Radzikowska,Michelle Esquivel,womens,5,-0.019,0.175,0.456,8.4
Michael Loyd,Juan Benitez,mens,4,-0.018,0.188,0.454,8.8
Lina Padegimaite,Juan Benitez,mixed,4,-0.015,0.183,0.481,13.4
Travis Rettenmaier,Paula Rives,mixed,6,0.019,0.184,0.532,88.6
Cailyn Campbell,Ryan Fu,mixed,23,0.001,0.18,0.484,59.5
Rafa Hewett,AJ Koller,mens,6,-0.019,0.187,0.451,7.5
Yates Johnson,Connor Garnett,mens,4,-0.03,0.177,0.451,1.8
Rafa Hewett,Jackie Kawamoto,mixed,4,0.011,0.185,0.515,79.6
Rachel Rohrabacher,AJ Koller,mixed,17,0.048,0.192,0.596,99.0
Genie Bouchard,Alex Walker,womens,3,0.006,0.178,0.511,70.3
Tyson McGuffin,Alex Walker,mixed,3,0.004,0.19,0.498,65.8
Aibika Kalsarieva,Allie Reichert,womens,5,-0.012,0.171,0.481,20.9
Zoeya Khan,Rachel Summers,womens,4,-0.001,0.187,0.504,53.7
Cynthia McPherson,Sarah Mulhern,womens,2,-0.006,0.197,0.489,35.6
Alia Brown,Nicole Conard,womens,8,-0.003,0.19,0.489,46.5
Jhonnatan Medina Alvarez,Anouar Braham,mens,14,-0.035,0.195,0.454,1.0
Yuta Funemizu,John Lucian Goins,mens,8,0.017,0.169,0.531,87.0
Antoaneta Toskova,Anne-Sophie Courteau,womens,14,0.007,0.18,0.52,73.0
Ashley Griffith,Luana Stanciu,womens,2,-0.011,0.19,0.475,22.5
Polina Libo,Valerie R Simon,womens,2,-0.025,0.192,0.456,3.5
Mehvish Safdar,Ava Ignatowich,womens,16,0.016,0.182,0.524,85.8
Brittany Levkulich,Mary McGowan,womens,3,-0.009,0.191,0.48,27.0
Sanil Jagtiani,Mikael Vollbach,mens,2,-0.009,0.177,0.47,27.5
Jay Evans,Matthew Finnerty,mens,4,0.001,0.195,0.513,59.1
Alexander Crum,Bret Berryman,mens,2,-0.006,0.177,0.491,38.9
Alia Brown,Yuta Funemizu,mixed,9,0.012,0.189,0.527,81.3
Antoaneta Toskova,Rosen Naydenov,mixed,5,-0.009,0.161,0.482,29.0
Garrison Eaby,Mary McGowan,mixed,15,-0.009,0.182,0.487,26.4
Zoeya Khan,Brandon Nsekpong,mixed,2,0.012,0.182,0.524,81.8
Alexander Crum,Ava Ignatowich,mixed,4,0.008,0.185,0.506,76.3
Preston Gordon,Anne-Sophie Courteau,mixed,3,-0.006,0.173,0.49,37.5
Freddie Powell,Mehvish Safdar,mixed,4,-0.002,0.18,0.504,50.6
Tom Protzek,Luana Stanciu,mixed,2,-0.024,0.18,0.458,4.1
Oscar Serra,Aibika Kalsarieva,mixed,3,-0.009,0.189,0.489,26.1
Noe Khlif,Yuta Funemizu,mens,9,0.011,0.184,0.518,79.5
Zane Ford,Luana Stanciu,mixed,1,0.002,0.184,0.491,60.9
Lea Jansen,Marcela Aguila Ampon,womens,1,-0.001,0.18,0.491,52.4
Luana Stanciu,Helena Jansen,womens,1,-0.004,0.191,0.481,43.4
Mya Bui,Yuta Funemizu,mixed,17,-0.05,0.192,0.412,0.2
Andrei Daescu,Marcela Aguila Ampon,mixed,1,-0.002,0.2,0.499,51.7
Helena Jansen,Donald Young,mixed,3,-0.018,0.193,0.453,9.0
Hong Kit Wong,Nok Yiu Tang,mixed,12,-0.001,0.181,0.501,54.2
Nicholas Maleganeas,Sophia Nhi Huynh,mixed,2,-0.005,0.186,0.491,41.7
Aryaan Bhatia,Sophia Phuong Anh Tran,mixed,6,-0.002,0.179,0.494,49.6
Naimi Mehta,Harsh Mehta,mixed,7,0.005,0.174,0.501,68.8
Aiko Yoshitomi,Lucas Pascoe,mixed,5,0.016,0.186,0.527,85.5
Giang Trinh,Albie Huang,mixed,3,-0.01,0.182,0.495,25.5
Mayu Ito,Hsieh Chen-An,mixed,2,-0.005,0.182,0.496,40.6
Xiao Yi Wang-Beckvall,Kenta Miyoshi,mixed,5,-0.004,0.185,0.497,45.9
Tamaryn Emmrich,Etta Tuionetoa,womens,5,0.01,0.182,0.517,78.4
Helena Jansen,Dominique Schaefer,womens,14,-0.004,0.181,0.493,45.4
Etta Tuionetoa,Ben Johns,mixed,4,-0.013,0.19,0.482,16.3
Tamaryn Emmrich,Roscoe Bellamy,mixed,7,0.02,0.171,0.538,89.9
Riley Newman,AJ Koller,mens,14,0.027,0.192,0.542,94.1
Ben Johns,Roscoe Bellamy,mens,6,-0.006,0.173,0.496,35.7
Lê Xuân Đức,Yufei Long,mixed,13,0.019,0.185,0.527,88.5
Kaitlynn Hart,Zachary Grabovic,mixed,7,0.002,0.19,0.501,59.7
Vanshik Kapadia,Nicola Schoeman,mixed,9,0.02,0.175,0.554,89.4
Nasa Hatakeyama,Rika Fujiwara,mixed,5,-0.007,0.19,0.499,34.6
George Wall,Andie Dikosavljevic,mixed,4,-0.008,0.19,0.462,31.2
Mihae Kwon,Marco Leung,mixed,3,-0.005,0.18,0.499,42.8
Sarah Burr,Mitchell Hargreaves,mixed,2,-0.003,0.194,0.505,48.9
Ting Chieh Wei,Xiao Yi Wang-Beckvall,womens,9,0.042,0.192,0.565,98.2
Naimi Mehta,Albie Huang,womens,2,-0.012,0.181,0.467,19.6
Hong Kit Wong,Eunggwon Kim,mens,42,0.036,0.167,0.572,97.1
Lucas Pascoe,Kenta Miyoshi,mens,13,-0.012,0.195,0.468,21.0
Vanshik Kapadia,Harsh Mehta,mens,18,-0.009,0.184,0.488,28.0
Giang Trinh,Hoang Nam Ly,mens,15,-0.001,0.178,0.502,51.8
Robert Stirling,Mitchell Hargreaves,mens,7,0.003,0.187,0.509,63.0
Nguyen Thang,Khuong Huynh,mens,10,-0.01,0.198,0.484,24.9
George Wall,Zachary Grabovic,mens,7,-0.008,0.197,0.504,30.8
Connie Lee,Sophia Nhi Huynh,womens,8,-0.007,0.191,0.491,35.2
Sarah Jane Lim,Aiko Yoshitomi,womens,5,-0.011,0.179,0.473,23.0
Mihae Kwon,Yufei Long,womens,3,-0.009,0.17,0.494,28.1
Angie Walker,Darrian Young,mixed,1,0.0,0.178,0.507,55.7
Rafa Hewett,Daniel De la Rosa,mens,2,0.015,0.183,0.52,84.9
Collin Johns,Darrian Young,mens,1,-0.012,0.185,0.484,20.3
Cason Campbell,Paula Rives,mixed,1,-0.001,0.177,0.494,53.9
Rafa Hewett,Andrea Koop,mixed,1,-0.004,0.17,0.496,44.6
Rafa Hewett,Catherine Parenteau,mixed,3,-0.009,0.196,0.479,28.7
Stephen Madonia,Dominique Schaefer,mixed,1,-0.003,0.187,0.492,46.9
Eric Roddy,Vivienne David,mixed,2,0.005,0.182,0.523,67.5
Ben Johns,Liz Truluck,mixed,2,-0.002,0.191,0.496,50.5
Eric Roddy,Todd Fought,mens,2,-0.025,0.183,0.449,3.3
Kaitlyn Christian,Tina Pisnik,womens,22,0.039,0.192,0.574,97.8
Pesa Teoni,Tyson McGuffin,mens,2,-0.005,0.189,0.496,40.9
Carlos Di Laura III,Vivian Glozman,mixed,1,-0.007,0.195,0.479,32.6
Carlos Di Laura III,Max Freeman,mens,6,-0.001,0.177,0.497,51.9
Pesa Teoni,Alex Walker,mixed,3,0.014,0.172,0.524,83.0
Stephen Madonia,Helena Jansen,mixed,8,0.014,0.165,0.517,83.2
Kaitlyn Christian,Christian Alshon,mixed,19,0.032,0.175,0.579,96.3
Anna Leigh Waters,Mari Humberg,womens,2,0.0,0.182,0.504,56.4
Zane Navratil,Mari Humberg,mixed,1,0.002,0.178,0.494,60.4
Collin Johns,Vivienne David,mixed,1,-0.012,0.195,0.481,19.5
Collin Johns,Todd Fought,mens,1,0.002,0.197,0.504,60.2
Vivienne David,Jaume Martinez Vich,mixed,9,0.01,0.175,0.522,78.1
Callie Smith,James Ignatowich,mixed,12,-0.016,0.193,0.449,11.0
Max Freeman,Vivian Glozman,mixed,10,-0.005,0.178,0.508,40.4
Eric Roddy,Jaume Martinez Vich,mens,2,0.005,0.192,0.506,67.5
Eric Roddy,Victoria Dimuzio,mixed,4,0.003,0.191,0.506,62.7
Ivan Jakovljevic,Brandon French,mens,9,0.003,0.165,0.506,62.4
Liz Truluck,Brandon French,mixed,9,0.007,0.186,0.515,73.7
Ivan Jakovljevic,Danna Funaro,mixed,8,-0.008,0.192,0.496,30.4
Ben Johns,Hunter Johnson,mens,13,0.02,0.179,0.531,89.1
Liz Truluck,Danna Funaro,womens,9,-0.001,0.176,0.495,54.1
Ben Johns,Catherine Parenteau,mixed,10,-0.001,0.192,0.509,52.1
Noe Khlif,Meghan Dizon,mixed,13,-0.022,0.175,0.459,5.1
Noe Khlif,Will Howells,mens,21,0.007,0.191,0.502,72.6
Noe Khlif,Mari Humberg,mixed,5,0.003,0.177,0.509,64.1
Sammy Lee,Aanik Lohani,mens,6,-0.001,0.178,0.502,52.2
Hudson De Risi,Matthew Finnerty,mens,4,-0.014,0.186,0.477,15.0
Mohaned Alhouni,Juan Benitez,mens,11,0.051,0.193,0.584,99.3
Zoeya Khan,Zoey Weil,womens,11,-0.007,0.181,0.484,34.5
Caitlin Klaassen,Polina Libo,womens,2,0.003,0.174,0.501,62.6
Naveen Beasley,Jose Martinez,mens,8,0.008,0.176,0.508,74.5
Sam Weinbach,Mouaad Alhouni,mens,5,-0.013,0.175,0.467,17.9
Jade Rau,Lauren Hidalgo-Smith,womens,2,-0.006,0.182,0.497,37.9
Usama Khalid,Bret Berryman,mens,2,-0.012,0.185,0.489,21.4
Caitlin Klaassen,Mouaad Alhouni,mixed,2,-0.018,0.188,0.466,8.8
Zoey Weil,Adam Harvey,mixed,5,-0.001,0.182,0.497,52.0
Jose Martinez,Stevie Petropouleas,mixed,5,0.004,0.188,0.499,65.6
Jade Rau,Luke Wasson,mixed,3,-0.007,0.175,0.492,34.3
Luana Stanciu,Zach Gonnering,mixed,3,0.021,0.177,0.537,90.5
Dylan Frazier,Milan Rane,mixed,2,-0.01,0.188,0.487,24.2
Lacy Schneemann,Milan Rane,womens,15,-0.008,0.174,0.486,30.6
Eric Oncins,Wyatt Stone,mens,8,-0.006,0.192,0.5,39.0
Jay Devilliers,Yuta Funemizu,mens,6,0.023,0.174,0.55,92.2
Tamaryn Emmrich,Mya Bui,womens,9,-0.027,0.19,0.436,2.5
Jay Devilliers,Tamaryn Emmrich,mixed,9,0.017,0.18,0.527,86.8
Kaitlyn Christian,Wyatt Stone,mixed,6,0.027,0.195,0.536,94.3
Etta Tuionetoa,Tyler Loong,mixed,7,-0.032,0.177,0.441,1.4
Dylan Frazier,Lacy Schneemann,mixed,4,-0.017,0.172,0.478,9.8
Federico Staksrud,Milan Rane,mixed,10,-0.016,0.2,0.471,11.9
Lindsey Newman,Jaume Martinez Vich,mixed,1,0.003,0.187,0.501,62.1
Mari Humberg,Will Howells,mixed,2,-0.01,0.182,0.488,24.0
Grayson Goldin,Federico Staksrud,mens,4,0.005,0.177,0.511,68.4
Victoria Dimuzio,Lindsey Newman,womens,1,-0.002,0.177,0.484,51.5
Allison Phillips,Milan Rane,womens,1,-0.006,0.175,0.482,37.6
Allison Phillips,Grayson Goldin,mixed,4,-0.004,0.196,0.499,43.9
Madalina Grigoriu,Federico Nani,mixed,9,0.004,0.188,0.5,65.9
Lucas Pascoe,Camden Chaffin,mens,4,-0.001,0.183,0.504,53.9
Kara Wheatley,Sanil Jagtiani,mixed,6,-0.008,0.168,0.49,29.8
Kara Wheatley,Sarah Hua,womens,2,-0.004,0.188,0.506,45.3
Nicole Conard,Kelsey Laurente,womens,7,-0.008,0.182,0.471,31.3
Samantha Buyckx,Keilly Ulery,womens,12,0.011,0.181,0.526,80.7
Daniel Miron,Dale Kim,mens,4,-0.016,0.18,0.479,11.8
