p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Riley Newman,Will Mackinnon,mens,14,-0.332,0.511,0.254,0.0
Jay Devilliers,Dekel Bar,mens,17,-0.221,0.498,0.339,0.4
Alix Truong,Meghan Dizon,womens,13,-0.037,0.477,0.479,36.7
Callie Smith,Lea Jansen,womens,56,0.383,0.523,0.779,99.6
Lindsey Newman,Olivia McMillan,womens,6,0.0,0.514,0.504,56.8
Mari Humberg,Allyce Jones,womens,8,-0.148,0.482,0.383,3.2
Lina Padegimaite,Judit Castillo,womens,7,-0.036,0.471,0.473,36.9
Mary Brascia,Maggie Brascia,womens,14,-0.031,0.483,0.476,40.0
Lingwei Kong,Genie Erokhina,womens,28,0.245,0.456,0.685,98.0
Matt Wright,Jaume Martinez Vich,mens,14,0.016,0.487,0.509,63.7
Lucy Kovalova,Milan Rane,womens,16,-0.012,0.473,0.493,50.6
Jalina Ingram,Pierina Imparato,womens,3,0.079,0.519,0.563,84.2
Dylan Frazier,Eric Oncins,mens,79,0.078,0.441,0.561,83.7
Andrei Daescu,Federico Staksrud,mens,101,0.058,0.43,0.549,77.9
Tamaryn Emmrich,Lauren Stratman,womens,2,-0.072,0.497,0.458,18.2
Rafa Hewett,Collin Johns,mens,8,-0.277,0.498,0.294,0.2
Max Freeman,Tyson McGuffin,mens,39,0.071,0.472,0.557,82.0
Augustus Ge,Connor Garnett,mens,36,-0.071,0.438,0.429,18.5
Etta Tuionetoa,Lacy Schneemann,womens,17,0.04,0.461,0.538,73.1
Mya Bui,Paula Rives,womens,19,0.393,0.531,0.762,99.7
Brooke Buckner,Chao Yi Wang,womens,23,0.014,0.455,0.516,63.3
Genie Bouchard,Marcela Aguila Ampon,womens,4,0.024,0.479,0.52,67.4
April Lommen,Cassy Deng,womens,2,-0.015,0.458,0.484,49.1
Alexis Hayden,Jamie Voelker,womens,4,-0.021,0.461,0.492,45.5
Frank Welsher Iii,Molly Griganavicius,mixed,3,-0.048,0.485,0.478,30.5
Louise Kwong,Sam Angelo,mixed,5,-0.023,0.474,0.479,44.2
Tobias Golberg,Edward Kim,mens,4,0.04,0.482,0.521,73.2
Olga Zavarotnaya,Tobias Golberg,mixed,8,-0.072,0.503,0.445,18.2
Josiah A,Bridget Aguado,mixed,3,0.007,0.552,0.501,60.3
Jacqueline Vitale,Edward Kim,mixed,2,-0.155,0.505,0.371,2.7
Stephanie Alliev,Matt Haugdahl,mixed,4,0.006,0.48,0.505,59.9
Paul Salmela,Jeremiah Norton,mens,2,-0.078,0.501,0.44,15.7
Sydney Sonday,Monika Wynne,womens,4,-0.044,0.53,0.464,33.1
Ariana Ajani,Kitri Boser,womens,6,-0.11,0.506,0.432,7.9
Jasper Schaadt,Karthik Ganesh,mens,7,0.218,0.528,0.66,97.4
Louise Kwong,Stephanie Alliev,womens,2,-0.022,0.5,0.487,44.8
Vritti Sethi,Victoria Nguyen,womens,7,0.056,0.46,0.533,77.4
Tommy Labat,Jamie Voelker,mixed,7,0.016,0.494,0.498,63.6
Vova Zverkovsky,Volly Johnson,mixed,4,-0.013,0.486,0.481,50.1
April Lommen,Mike Radermacher,mixed,2,-0.098,0.515,0.434,10.4
Elliot Schneider,Brittni Tonnessen,mixed,4,0.094,0.486,0.58,87.0
William Hsieh,Jonah Karczmer,mens,3,-0.046,0.474,0.461,31.4
Frank Welsher Iii,Justin Vizconde-Sopanarat,mens,8,0.04,0.517,0.537,73.3
Mia Purdun,Alison Brown,womens,3,0.005,0.517,0.497,59.3
Chrissie Cruz,Kathleen Pagel,womens,4,0.033,0.508,0.538,70.5
Molly Griganavicius,Natalia Simson,womens,5,-0.023,0.507,0.481,44.4
Joel Cassens,Mike Radermacher,mens,9,0.084,0.502,0.571,85.2
Jamie Hafner Jr.,Jordan Tacheny,mens,5,-0.022,0.498,0.483,44.7
Alexander Valencia,Josiah Watje,mens,2,0.014,0.532,0.505,63.2
John Macauley,Amrik Donkena,mens,5,0.023,0.47,0.531,66.8
Steven Will,Matt Haugdahl,mens,3,0.021,0.479,0.512,66.3
Brittni Tonnessen,Volly Johnson,womens,3,-0.075,0.498,0.444,16.9
Simone Leonard,Eli Steiner,mixed,7,0.059,0.498,0.542,78.2
George Rangelov,Zach Gonnering,mens,3,-0.114,0.483,0.407,7.0
Tommy Labat,David Dutrieuille,mens,7,0.066,0.501,0.544,80.3
Daniel Miron,Dale Kim,mens,6,-0.119,0.502,0.43,6.3
Monika Wynne,Freddie Powell,mixed,4,0.098,0.5,0.569,87.6
Manik Tandon,Brian Anderson,mens,3,-0.005,0.492,0.504,54.2
Mia Purdun,Chris Olson,mixed,2,-0.082,0.496,0.435,14.6
Zach Gonnering,Kitri Boser,mixed,5,0.038,0.489,0.522,72.6
Jesse Fan,Tayven Phiravong,mens,2,-0.081,0.5,0.44,15.0
Nisal Liyanage,Cassy Deng,mixed,2,-0.074,0.532,0.446,17.2
Chrissie Cruz,Jaikin Gomez,mixed,7,0.11,0.512,0.559,89.4
Victoria Nguyen,Mouaad Alhouni,mixed,4,0.146,0.513,0.61,93.5
Nisal Liyanage,Luke W,mens,2,-0.001,0.512,0.489,56.2
Matt Bozoian,Blake Suard,mens,2,-0.023,0.498,0.484,44.3
Ernesto Fajardo,Brayden Nguyen,mens,7,0.025,0.501,0.51,67.8
Sam Szymanski,Brock Rzesnowiecky,mens,2,-0.062,0.512,0.461,23.3
Matthew Krakowski,Vova Zverkovsky,mens,4,-0.007,0.497,0.496,53.1
Elliot Schneider,Tim Jarmusz,mens,2,-0.075,0.504,0.44,17.1
Freddie Powell,Eli Steiner,mens,17,0.074,0.509,0.554,82.9
Christian Tanner,Khalijawan Barber,mens,4,0.021,0.487,0.506,66.1
Ajit Kurki,Brenden Everhart,mens,23,-0.042,0.479,0.466,33.8
Emir Hamzic,Martin Stanchev,mens,6,-0.049,0.5,0.459,29.8
Ernesto Fajardo,Sydney Sonday,mixed,4,0.007,0.506,0.512,60.2
Ariana Ajani,Martin Stanchev,mixed,6,0.05,0.508,0.546,76.0
Olga Zavarotnaya,Jacqueline Vitale,womens,2,0.044,0.481,0.531,74.4
Vritti Sethi,Justin Vizconde-Sopanarat,mixed,2,-0.094,0.494,0.415,11.3
Tristan Dussault,Easton Horricks,mens,9,-0.005,0.504,0.498,54.2
Alexis Hayden,Joel Cassens,mixed,3,-0.018,0.512,0.488,46.7
Sergii Pogoretskyi,Hannah Pardus,mixed,2,-0.07,0.493,0.444,19.2
Mehvish Safdar,John Lucian Goins,mixed,2,-0.031,0.501,0.483,40.1
Caden Nemoff,Aanik Lohani,mens,8,-0.037,0.495,0.473,36.6
Anouar Braham,Marcela Aguila Ampon,mixed,4,-0.008,0.503,0.504,52.7
Mohaned Alhouni,John Lucian Goins,mens,12,0.01,0.476,0.501,61.2
Hannah Blatt,Zane Navratil,mixed,3,-0.028,0.478,0.481,41.3
Edward Perez,Ashley Griffith,mixed,5,-0.036,0.483,0.479,36.9
Zane Ford,Lindsey Newman,mixed,3,0.081,0.527,0.568,84.5
Lingwei Kong,Martin Emmrich,mixed,9,-0.045,0.468,0.466,32.3
Connor Mogle,Abbigal Hatton,mixed,5,0.142,0.511,0.602,93.2
Camden Chaffin,Christopher Haworth,mens,4,0.047,0.48,0.539,75.5
Lauren Stratman,Wyatt Stone,mixed,4,-0.126,0.49,0.399,5.4
Adam Harvey,Giovanna Morelli,mixed,2,-0.006,0.501,0.502,53.6
Parris Todd,Andrei Daescu,mixed,82,0.03,0.437,0.519,69.5
Jace Morris,Pesa Teoni,mens,3,-0.037,0.509,0.482,36.7
Zoey Weil,Jaume Martinez Vich,mixed,3,-0.11,0.495,0.424,7.8
Rafa Hewett,Valerie R Simon,mixed,5,0.07,0.474,0.551,81.5
Ivan Jakovljevic,Anderson Scarpa,mens,14,-0.16,0.496,0.386,2.3
Alix Truong,Federico Staksrud,mixed,6,-0.148,0.511,0.384,3.1
Lacy Schneemann,Max Freeman,mixed,15,-0.147,0.456,0.366,3.3
Camden Chaffin,Emma Nelson,mixed,3,0.119,0.515,0.581,90.9
Caden Nemoff,Luana Stanciu,mixed,4,0.031,0.481,0.516,70.0
Roscoe Bellamy,Lina Padegimaite,mixed,4,0.048,0.478,0.541,75.6
Andrea Koop,Brandon French,mixed,6,-0.084,0.472,0.439,14.2
Chuck Taylor,Patrick Smith,mens,7,0.031,0.483,0.513,70.1
Milan Rane,Connor Garnett,mixed,22,0.112,0.45,0.584,89.6
Mota Alhouni,Anouar Braham,mens,4,0.094,0.503,0.574,87.1
Gabriel Joseph,Connor Mogle,mens,2,-0.126,0.527,0.415,5.2
Will Mackinnon,Ava Ignatowich,mixed,3,0.126,0.481,0.594,91.5
Tama Shimabukuro,Luc Pham,mens,8,0.01,0.478,0.518,61.2
Ross Whittaker,Edward Perez,mens,3,-0.089,0.483,0.431,12.7
Michael Loyd,Alex Walker,mixed,8,0.067,0.501,0.546,80.7
Donald Young,Olivia McMillan,mixed,3,-0.076,0.477,0.45,16.6
Allison Phillips,Cason Campbell,mixed,8,-0.086,0.469,0.436,13.8
Callie Smith,Hunter Johnson,mixed,14,-0.091,0.483,0.435,12.0
Ella Cosma,Luc Pham,mixed,2,0.006,0.49,0.509,59.5
Zoeya Khan,Anderson Scarpa,mixed,4,0.041,0.517,0.531,73.4
Blaine Hovenier,Kaitlyn Christian,mixed,8,0.065,0.469,0.555,79.9
Daniel Phillips,Tatiana Ruhl,mixed,2,-0.028,0.509,0.481,41.0
Mari Humberg,Augustus Ge,mixed,44,0.088,0.44,0.567,86.0
Isabella Dunlap,Christopher Haworth,mixed,19,-0.261,0.474,0.29,0.2
Paula Rives,Darrian Young,mixed,3,0.079,0.534,0.551,84.2
Dekel Bar,Allyce Jones,mixed,5,-0.117,0.511,0.421,6.5
James Delgado,Gregory Dow,mens,5,0.167,0.486,0.631,94.8
Julian Arnold,Martin Emmrich,mens,18,0.044,0.47,0.528,74.3
Christa Gecheva,Isabella Dunlap,womens,4,0.017,0.485,0.505,64.1
Ashley Griffith,Ava Ignatowich,womens,8,-0.206,0.497,0.337,1.0
Allison Phillips,Mehvish Safdar,womens,3,-0.025,0.547,0.481,43.0
Dekel Bar,Wyatt Stone,mens,14,0.331,0.476,0.759,99.3
Parris Todd,Tyra Hurricane Black,womens,22,0.219,0.478,0.677,97.5
Jay Devilliers,Pablo Tellez,mens,13,0.104,0.475,0.589,88.3
Blaine Hovenier,Hunter Johnson,mens,12,-0.027,0.452,0.467,41.9
AJ Koller,Yuta Funemizu,mens,8,0.035,0.487,0.521,71.2
Hannah Blatt,Tamaryn Emmrich,womens,3,-0.018,0.478,0.481,47.5
Giovanna Morelli,Marcela Aguila Ampon,womens,5,0.038,0.49,0.536,72.4
Zoeya Khan,Paula Rives,womens,7,0.094,0.472,0.584,87.0
Mota Alhouni,Victoria Simon,mixed,2,-0.133,0.534,0.401,4.5
Zane Navratil,Carlos Di Laura III,mens,5,-0.098,0.509,0.42,10.3
Tom Protzek,Yates Johnson,mens,3,0.029,0.494,0.523,69.4
Federico Staksrud,CJ Klinger,mens,13,0.176,0.489,0.63,95.2
Zoey Weil,Andrea Koop,womens,2,-0.134,0.498,0.404,4.4
Nicole Conard,Kiora Kunimoto,womens,6,-0.011,0.497,0.481,50.9
Andrei Daescu,Gabriel Tardio,mens,15,-0.051,0.462,0.466,28.6
Meghan Dizon,Lacy Schneemann,womens,20,0.039,0.487,0.528,72.8
Abbigal Hatton,Emma Nelson,womens,3,-0.059,0.514,0.464,24.5
Cailyn Campbell,Tina Pisnik,womens,13,0.027,0.466,0.513,68.7
Armaan Bhatia,Grayson Goldin,mens,2,-0.006,0.507,0.498,53.7
Pally Ray,Shamus Flanagan,mens,5,0.157,0.478,0.631,94.3
Jalina Ingram,Jaeda Minniefield,womens,16,0.116,0.475,0.601,90.2
Alia Brown,Anne-Sophie Courteau,womens,4,-0.009,0.466,0.491,52.4
Jazz Hearn IV,Chloe Diskin,womens,4,-0.023,0.523,0.486,44.3
Anastasia Outekhine,Jaiden Sam,womens,2,-0.063,0.487,0.446,22.6
Jasraj Sethi,Theo Yun,mens,9,-0.104,0.477,0.432,8.9
Spencer Duane,John Hopkins,mens,13,-0.005,0.474,0.484,54.1
Pieter De Vries,Sebastian Gutierrez,mens,5,0.202,0.503,0.646,96.9
Lucas Pascoe,Zach Gonnering,mens,6,-0.061,0.481,0.442,23.5
Armando Ferreira,Mikar Larenzo Fisher,mens,8,-0.005,0.503,0.489,54.3
Connor McCartney,Rio Newcombe,mens,12,0.294,0.513,0.728,99.1
Tama Shimabukuro,Riley Inn,mens,12,0.106,0.474,0.574,88.7
Evan Zoeteman,Alexandre Medawar,mens,5,0.031,0.513,0.519,70.0
Allison Phillips,Samantha Parker,womens,18,0.403,0.506,0.784,99.8
Sydney Sonday,Zoey Weil,womens,11,-0.087,0.488,0.44,13.5
Wendy Weston,Katie Neils,womens,6,0.104,0.494,0.591,88.4
Andre Vu,Eddy Kim,mens,4,-0.062,0.538,0.449,23.3
Bret Balka,Eric Gettler,mens,2,-0.05,0.521,0.461,29.3
Caden Nemoff,Jaikin Gomez,mens,4,0.059,0.474,0.546,78.1
Austin Bricker,Connor Mogle,mens,8,-0.209,0.491,0.338,0.9
Andre Mercado,Wil Shaffer,mens,5,0.061,0.484,0.541,78.9
Mulima Mulenga,Enrique Porchas,mens,5,-0.035,0.47,0.474,37.9
Maverick Messinger,Jace Howard,mens,27,-0.006,0.49,0.491,53.4
Audrey Adele Brown,Lindsey Newman,womens,4,-0.054,0.478,0.461,26.4
Jackson Ayotte,Armaan Jiwa Mawji,mens,20,-0.087,0.459,0.434,13.4
Nicholas Wade,Bret Berryman,mens,5,0.025,0.476,0.515,67.6
Jaden Lam,Gregorie Vinueza-Daly,mens,5,0.048,0.516,0.534,75.5
Amory Yagar,Ruben Osorio,mens,4,-0.075,0.496,0.444,17.0
R Kedam,Dan Nguyen,mens,4,-0.155,0.548,0.395,2.7
Antonio Medina,Michael McCaffrey,mens,9,0.061,0.535,0.536,78.8
Daniel Phillips,Braden Jacobson,mens,3,-0.079,0.539,0.453,15.7
Grayson Brandon,Sammy Lee,mens,2,-0.091,0.527,0.434,12.3
Billy Buchhauser,Kendall Kikkawa,mens,27,0.103,0.484,0.578,88.1
Vamsi Krishna Suddapalli,Timothy Hughes,mens,2,-0.063,0.511,0.456,22.8
Louise Kwong,Mara Vasvatekis,womens,2,-0.05,0.51,0.469,29.3
Rian Weston-Dodds,Ian Anderson,mens,2,-0.085,0.507,0.434,13.9
Victor Camilo Iii,Timothy Aurelio,mens,5,-0.065,0.496,0.473,21.6
Trevor Machek,Jaxon Thomas,mens,6,0.013,0.484,0.514,62.9
Janet Liu,Kelly Chen,womens,17,-0.168,0.468,0.361,2.0
Chloe Igleski,Mary Monson,womens,5,0.075,0.498,0.546,83.1
Yolena Carlon,Marie Lutz,womens,2,-0.022,0.465,0.476,44.7
Jake Anderson,Eli Steiner,mens,12,-0.217,0.476,0.322,0.5
James Kaoma,Nick Werner,mens,2,-0.078,0.508,0.436,16.0
David Creswell,Ethan Dysert,mens,3,-0.036,0.526,0.476,37.4
Jak Crow,Matthew Melgar,mens,3,-0.027,0.481,0.474,41.9
Nicole Kalhorn,Simone Leonard,womens,5,-0.016,0.476,0.49,48.4
Sara Bochte,Andrea McDaniel,womens,2,-0.096,0.518,0.423,10.8
Naomi Nguyen,Dana Raugust,womens,8,-0.1,0.529,0.421,9.8
Albert Wan,Matt Burkhardt,mens,5,0.02,0.497,0.509,65.7
Joe Prince,Craig Johnson,mens,3,-0.094,0.567,0.435,11.2
Mike Radermacher,Karson Feyereisen,mens,6,-0.068,0.485,0.444,19.8
Ashlee Candelaria,Kelly Goodnow,womens,19,0.002,0.522,0.509,57.8
Jessica Wilcox,Karina Lam,womens,3,-0.017,0.475,0.5,47.6
Matthew Mead,Matthew Finnerty,mens,13,0.096,0.462,0.568,87.3
Duncan Mulenga Jr.,Devon Sikora,mens,11,0.011,0.536,0.496,61.8
Monika Wynne,Maddy Rasmusen,womens,3,-0.046,0.506,0.471,31.5
Lindsey Newman,Rio Newcombe,mixed,7,-0.033,0.504,0.471,38.9
Maddy Rasmusen,Braden Jacobson,mixed,8,-0.059,0.48,0.447,24.6
Sydney Sonday,Austin Bricker,mixed,11,0.163,0.49,0.62,94.7
Pieter De Vries,Chloe Diskin,mixed,5,-0.113,0.49,0.419,7.2
Anastasia Outekhine,Ruben Osorio,mixed,3,0.026,0.519,0.516,68.0
Chloe Igleski,Lucas Pascoe,mixed,11,0.191,0.484,0.654,96.2
Tama Shimabukuro,Samantha Parker,mixed,10,-0.177,0.502,0.366,1.7
Zoey Weil,Pesa Teoni,mixed,6,0.062,0.486,0.557,79.1
Mike Radermacher,Mara Vasvatekis,mixed,4,0.062,0.475,0.554,79.2
Jalina Ingram,Rafael Lenhard,mixed,11,0.287,0.498,0.716,98.9
Miles Hoover,Jaeda Minniefield,mixed,20,0.182,0.502,0.629,95.6
Daniel Phillips,Allison Phillips,mixed,32,-0.013,0.454,0.48,49.6
Yolena Carlon,Jackson Ayotte,mixed,4,0.02,0.505,0.502,65.7
Anouar Braham,Anne-Sophie Courteau,mixed,7,-0.019,0.483,0.483,46.1
Jaikin Gomez,Mary Monson,mixed,6,0.07,0.458,0.561,81.5
Connor Mogle,Audrey Adele Brown,mixed,43,0.103,0.487,0.585,88.2
Katie Neils,Michael McCaffrey,mixed,13,-0.068,0.482,0.446,19.9
Savanna Ticknor,Jaden Lam,mixed,2,-0.054,0.472,0.449,26.4
Janet Liu,Matthew Finnerty,mixed,19,0.262,0.497,0.686,98.4
Louise Kwong,Victor Camilo Iii,mixed,4,-0.005,0.468,0.504,54.1
Albert Wan,Kelly Chen,mixed,2,-0.044,0.498,0.463,33.0
Karina Lam,Jace Howard,mixed,4,0.025,0.47,0.529,67.7
Antonio Medina,Jessica Wilcox,mixed,3,-0.069,0.52,0.463,19.5
Armaan Jiwa Mawji,Stevie Petropouleas,mixed,2,-0.031,0.481,0.476,39.7
Caden Nemoff,Christine Trifunovic,mixed,2,-0.127,0.472,0.388,5.2
Charles Case,Lily Goodwin,mixed,2,-0.116,0.522,0.409,6.7
Mila Bonfitto,Shamus Flanagan,mixed,2,-0.091,0.506,0.431,12.2
Kayla Williams,Zach Gonnering,mixed,4,0.147,0.519,0.609,93.6
Monika Wynne,Matt Burkhardt,mixed,20,0.046,0.453,0.539,75.0
Eduardo Santini Ayon,Florencia Rossi Luqur,mixed,2,-0.12,0.463,0.414,6.0
Molly Ticknor,Devon Sikora,mixed,11,0.011,0.472,0.503,61.6
Sebastian Gutierrez,Marie Lutz,mixed,9,-0.1,0.501,0.424,9.6
Maverick Messinger,Kelly Goodnow,mixed,2,-0.11,0.461,0.406,7.7
Wendy Weston,Matthew Mead,mixed,2,0.001,0.498,0.504,57.3
Jazz Hearn IV,Vincent Rettke,mixed,3,-0.101,0.486,0.429,9.5
Sammy Lee,Alia Brown,mixed,3,-0.074,0.484,0.451,17.1
Jake Anderson,Keilly Ulery,mixed,25,0.211,0.518,0.661,97.2
Naomi Nguyen,Joel Poland,mixed,2,-0.154,0.501,0.384,2.8
Daniel Miron,Bret Berryman,mens,13,-0.102,0.476,0.418,9.4
Nicolas Almeida,Ethan Hall,mens,4,-0.051,0.469,0.454,28.2
Sam Libo,Nicholas Howell,mens,3,-0.041,0.487,0.471,34.2
Thomas Provost,Varun Ganti,mens,6,0.038,0.47,0.519,72.6
Samantha Buyckx,Daniel Miron,mixed,15,0.229,0.503,0.658,97.6
Mia Turcsany,Karthik Ganesh,mixed,2,-0.061,0.529,0.466,24.0
Pablo Copetti,Adair Garcia,mens,4,-0.12,0.499,0.404,6.2
Braylon Ohrel,Ethan Bakalinsky,mens,12,-0.094,0.51,0.429,11.1
Emma Wang,William Kammerait,mixed,2,-0.034,0.483,0.467,38.4
Adalynn Lund,Abigail Okelley,womens,5,-0.028,0.516,0.478,41.2
Chandra Kusuma,Morgan Downing,womens,3,-0.036,0.482,0.472,37.1
Caleb Herrick,Stevie Petropouleas,mixed,3,-0.003,0.507,0.49,55.2
David Creswell,Ethan Dysert,mens,4,0.069,0.49,0.563,81.2
Noah Waddell,Alec Lamacchio,mens,8,0.133,0.494,0.614,92.5
Savanna Ullmann,William Owens,mixed,6,-0.002,0.49,0.486,55.9
Julie Axelrod,Jake Benjamin,mixed,2,-0.118,0.492,0.409,6.4
Wendy Weston,Elizabeth Roy,womens,5,-0.062,0.505,0.447,23.4
Maria Ford,Stevie Petropouleas,womens,6,-0.092,0.514,0.44,11.7
Garrett Peterson,Jose Martinez,mens,7,-0.072,0.496,0.437,18.4
Mikar Larenzo Fisher,Jonah Karczmer,mens,6,0.075,0.506,0.569,83.2
Amir Evgamukov,Domenico Geminiani,mens,7,0.066,0.47,0.558,80.3
Haley Ferguson,Masa Grgan,womens,12,-0.002,0.509,0.504,55.7
Rachael James,Evie Kenna,womens,18,0.176,0.5,0.622,95.3
Alex Rastorgouev,Jake Benjamin,mens,6,0.077,0.486,0.549,83.6
Samantha Buyckx,Estee Widdershoven,womens,17,0.018,0.474,0.51,65.0
Emma Wang,Vritti Sethi,womens,11,0.025,0.492,0.516,67.7
Abigail Okelley,Dale Kim,mixed,12,0.054,0.453,0.552,76.8
Jaikin Gomez,Brittni Tonnessen,mixed,5,-0.032,0.484,0.483,39.4
Kentaro Hamaguchi,Haley Ferguson,mixed,4,0.012,0.508,0.513,62.1
Morgan Downing,Benjamin Bramblett,mixed,6,0.031,0.501,0.534,69.9
Bobby Howard,Eric Bunch,mens,2,-0.035,0.526,0.471,37.7
Zach Gonnering,Grace Miller,mixed,3,0.006,0.489,0.492,59.4
Vritti Sethi,Edgaras Zilys,mixed,10,0.162,0.512,0.616,94.6
Zak Parks,Rougel Jon Lutz Aninon,mens,7,0.041,0.482,0.534,73.3
Michael Coleman,Bryan Rodriguez,mens,2,-0.07,0.499,0.437,19.0
Elisha Turner,Andi Godwin,mixed,2,-0.07,0.513,0.455,19.4
Flynn Orton,Yaamunan Venkatesan,mens,4,0.026,0.506,0.52,67.9
Jasper Schaadt,Edgaras Zilys,mens,2,-0.052,0.482,0.457,28.0
Parth Mody,Keilly Ulery,mixed,5,0.042,0.498,0.531,73.8
Evie Kenna,Andrew Angulo,mixed,6,-0.139,0.516,0.406,3.9
Kentaro Hamaguchi,Juan Varon,mens,7,0.078,0.496,0.555,83.8
Wade Bryant,Nicholas Wade,mens,5,-0.053,0.496,0.469,27.2
Jaikin Gomez,Karthik Ganesh,mens,5,-0.06,0.48,0.45,24.2
Noah Torres,Justin Dages,mens,5,0.016,0.47,0.528,63.9
Parth Mody,Dale Kim,mens,27,0.172,0.513,0.619,95.0
Caden Salefsky,Christian Lund,mens,3,-0.017,0.482,0.489,47.5
Andrew Angulo,Austin White,mens,6,0.08,0.475,0.555,84.3
Andi Godwin,Mia Turcsany,womens,2,-0.035,0.513,0.478,37.9
Jessica Jones,Christee Chargot,womens,2,-0.044,0.558,0.477,32.7
Zach Gonnering,Jayce Landheer,mens,3,-0.107,0.49,0.404,8.3
Wendy Weston,Jake Anderson,mixed,17,0.082,0.485,0.565,84.7
Emily Lewis,Grant Kayworth,mixed,3,0.029,0.522,0.522,69.2
Ernesto Fajardo,Jake Anderson,mens,6,0.03,0.52,0.513,69.7
William Owens,Grant Kayworth,mens,2,-0.068,0.508,0.45,19.9
Chandra Kusuma,Eli Steiner,mixed,4,-0.029,0.501,0.481,40.9
Rachael James,Freddie Powell,mixed,2,-0.142,0.483,0.38,3.6
Ahmad El-Zarif,Tobias Moreno,mens,5,-0.025,0.468,0.481,43.0
Elisha Turner,Nicholas P,mens,2,-0.075,0.532,0.447,16.7
Dylan Lewis,Victor Marquez,mens,3,-0.009,0.477,0.491,52.3
Evan Ankrom,Daniel Couzens,mens,2,-0.066,0.518,0.449,21.0
Harrison Heysek,Jennie Leon,mixed,2,-0.045,0.503,0.469,32.1
MJ Greiner,Mason Durbin,mens,3,-0.034,0.48,0.478,38.4
Caleb Herrick,Ben Herrick,mens,3,0.014,0.49,0.499,63.1
Jessica Jones,Ethan Bakalinsky,mixed,2,-0.042,0.487,0.479,33.9
Ross Whittaker,Rachel Rettger,mixed,2,-0.063,0.503,0.453,22.6
Abbigal Hatton,Luc Pham,mixed,6,0.025,0.48,0.518,67.6
Alex Walker,Anderson Scarpa,mixed,14,-0.019,0.468,0.476,46.4
Zoeya Khan,Anouar Braham,mixed,7,-0.037,0.473,0.476,36.8
Andre Mercado,Emma Nelson,mixed,2,-0.141,0.49,0.399,3.6
Jade Rau,Will Mackinnon,mixed,4,0.215,0.497,0.661,97.3
Carlos Di Laura III,John Cincola,mens,3,-0.015,0.493,0.492,48.8
Oscar Serra,Sanil Jagtiani,mens,35,0.189,0.507,0.631,96.1
Julian Arnold,Pierina Imparato,mixed,5,0.044,0.489,0.536,74.5
Travis Rettenmaier,Paula Rives,mixed,6,0.154,0.504,0.626,94.1
Gabriel Joseph,Valerie R Simon,mixed,5,-0.118,0.496,0.401,6.4
Elsie Hendershot,Jaeda Minniefield,womens,2,-0.105,0.474,0.426,8.7
Elsie Hendershot,Tyler Loong,mixed,5,-0.211,0.514,0.343,0.7
Rachel Rohrabacher,Christian Alshon,mixed,71,0.018,0.446,0.523,65.2
Connor Mogle,Salome Devidze,mixed,4,0.074,0.498,0.551,83.0
Travis Rettenmaier,Brandon French,mens,4,0.082,0.476,0.561,84.7
Jace Morris,Yates Johnson,mens,2,-0.055,0.482,0.452,26.1
Jonathan Truong,Milan Rane,mixed,4,-0.046,0.502,0.473,31.6
Lingwei Kong,Juan Benitez,mixed,2,-0.084,0.517,0.451,14.3
Austin Bricker,Giovanna Morelli,mixed,4,-0.202,0.526,0.352,1.1
Jace Morris,Jaeda Minniefield,mixed,9,0.075,0.508,0.541,83.0
Michael Loyd,James Delgado,mens,5,0.07,0.501,0.556,81.8
Zoey Weil,Wyatt Stone,mixed,12,-0.222,0.466,0.312,0.4
Genie Erokhina,Camden Chaffin,mixed,2,-0.092,0.508,0.427,11.9
Tamaryn Emmrich,Carlos Di Laura III,mixed,12,0.286,0.504,0.711,98.9
Rafa Hewett,John Lucian Goins,mens,8,-0.049,0.464,0.463,29.9
Abbigal Hatton,Brooke Caruso,womens,5,0.027,0.473,0.516,68.6
Jade Rau,Rachel Rettger,womens,3,0.026,0.487,0.523,68.2
Andre Mercado,Marshall Brown,mens,4,0.081,0.487,0.563,84.5
Spartak Rahachou,George Rangelov,mens,5,0.029,0.486,0.514,69.2
John Cincola,Mehvish Safdar,mixed,4,0.109,0.492,0.587,89.3
Caden Nemoff,Victoria Simon,mixed,6,0.096,0.509,0.569,87.4
Ashley Griffith,Adam Harvey,mixed,12,0.066,0.47,0.546,80.2
Armaan Bhatia,Liz Truluck,mixed,4,-0.011,0.444,0.484,51.1
Rafael Lenhard,Marcela Aguila Ampon,mixed,4,-0.003,0.466,0.498,54.9
Yates Johnson,Lauren Stratman,mixed,17,-0.07,0.465,0.441,19.2
Alix Truong,Hunter Johnson,mixed,6,0.116,0.507,0.574,90.4
Cason Campbell,Brooke Caruso,mixed,9,-0.066,0.454,0.437,21.1
Tama Shimabukuro,Yuta Funemizu,mens,53,0.268,0.504,0.698,98.6
Lucas Pascoe,Luc Pham,mens,2,-0.071,0.493,0.447,18.9
Edward Perez,Polina Libo,mixed,4,-0.178,0.486,0.379,1.7
Andrei Daescu,Jade Kawamoto,mixed,8,0.132,0.484,0.591,92.3
Christopher Crouch,Mya Bui,mixed,11,0.115,0.53,0.575,90.1
Audrey Adele Brown,Lucas Pascoe,mixed,2,0.021,0.511,0.513,66.0
Ting Chieh Wei,Roscoe Bellamy,mixed,5,0.051,0.483,0.537,76.3
