player_id,full_name,gender,games,value_mean,value_sd,w_mixed,w_mens,w_womens
fec65f7e-f2c8-482f-ab5b-541cf53b1064,Tyra Hurricane Black,F,302,2.546,0.429,-0.025,nan,0.053
66e1ddf7-61f6-4683-afdf-b6cc313af407,Todd Fought,M,117,-0.294,0.508,0.008,-0.01,nan
1de884f8-7bf7-4b49-9de8-3f1fd74cabd6,Dylan Frazier,M,275,2.077,0.503,0.005,0.029,nan
a91e2b68-7357-4518-baf9-f59b0b4c2477,Christopher Haworth,M,39,1.246,0.856,0.036,-0.018,nan
8df7caa9-af2f-4381-833a-f56776546f88,Claudio Quinones Garcia,M,22,-1.781,1.02,0.012,-0.03,nan
20a05d48-2059-4900-ad17-c58c875d715b,Thatcher Schwendiman,M,25,-2.142,0.945,-0.014,-0.016,nan
f2f22110-2d83-4a94-9e5b-811d3b01898c,Clayton Boydston,M,39,-0.541,0.9,-0.007,-0.011,nan
25139050-f977-4456-9545-7d63b72fa380,David Litvinov,M,17,0.484,1.115,0.018,-0.009,nan
e4adde58-d9a0-4f1c-afb4-96bbc7f33d22,Benjamin Grant,M,10,-3.239,1.299,-0.013,-0.028,nan
ba7380b8-4820-4239-89d2-772b9c853839,Logan Rosenbach,M,7,0.187,1.375,nan,0.003,nan
11124e87-7f5d-45fd-8282-728c39068a3c,Nick Black,M,34,-0.514,0.881,0.012,-0.013,nan
b35ed876-bcdc-4024-9746-fe1bcb3957f5,John Cincola,M,87,0.183,0.593,-0.038,0.034,nan
ead35052-7367-4296-96d4-064f546cc2b9,CJ Klinger,M,140,2.219,0.501,-0.013,0.031,nan
b1ab7d76-a859-4136-8405-3ed7c9be287a,Mari Humberg,F,147,2.51,0.544,0.022,nan,0.01
90264f6d-f165-4b60-86e5-451cf64f62ae,Emilia Schmidt,F,55,-0.791,0.726,0.012,nan,-0.027
f90428f0-e4a3-4a08-a664-518ba7f188d2,Jack Munro,M,53,1.923,0.762,0.02,0.014,nan
30eb9a2b-1570-473f-8cf1-0f7c9d21b303,Zane Navratil,M,158,0.798,0.471,-0.041,0.047,nan
45e53881-72e4-4de1-9763-c2e7f7f854ba,Andrea Koop,F,100,1.264,0.563,-0.023,nan,0.04
e02ba405-3969-4135-8be6-d320b09c4f3b,Salome Devidze,,25,-0.05,0.93,0.0,nan,nan
70c18684-f615-4d05-9aa9-5cbdbd53ab9f,Carlota Trevino,F,13,-1.009,1.146,0.0,nan,-0.012
8cefb109-0044-4545-a5c3-0cfb4df51612,Tavon Morrow,M,45,-1.168,0.804,-0.027,0.002,nan
b5256e08-9c6a-4eb3-8fe6-f522b269c1ab,Dana Raugust,F,20,-0.52,1.057,0.014,nan,-0.025
c2a65079-49d6-4023-a03f-a97bc3be3bf8,Daniel Jensen,M,70,-0.829,0.69,-0.019,0.008,nan
5883c77e-d6e0-4848-9473-866396578248,Audrey Adele Brown,F,25,-2.201,0.955,-0.037,nan,0.007
d0f19d1e-2a6e-4eb3-b10c-1311edd599a8,Will Howells,M,35,2.089,0.842,0.021,0.007,nan
a33fae19-76c1-4ec3-9845-2b2b471baa70,Johnny Goldberg,M,20,-0.859,0.96,nan,-0.017,nan
98915a37-fa53-445c-8c1c-974170c606d7,Ryan Eveloff,M,18,-2.447,1.106,nan,-0.04,nan
a0582749-fb23-42cc-98ed-1915464c4814,Luke Wasson,M,48,-1.281,0.805,0.009,-0.025,nan
a179a271-6190-4516-b19c-ae7ba47d5821,Drake Palm,M,25,-0.241,0.981,-0.019,0.011,nan
4f142e8d-9a57-41cb-a89b-5b4c3af752fa,Ella Boydston,F,39,-1.205,0.871,0.001,nan,-0.019
04158680-ebb3-4554-96a1-500cc6d00882,Chloe Igleski,F,10,-1.035,1.393,0.001,nan,-0.018
9d55617e-fe7a-4d1c-8bda-3637647ff5cc,Jonny Pickleball Andrews,M,57,-2.305,0.757,-0.021,-0.011,nan
b871e2a8-3498-47b9-a7c5-e75030bc1b35,Keith Read,M,16,-0.344,1.134,nan,-0.006,nan
1e5d81dc-961d-455a-b80f-d6c30c518cde,Caden Nemoff,M,46,-0.734,0.793,-0.005,-0.012,nan
581520bf-6bd3-4c66-9ee3-756f955ec968,Rob Cassidy,M,61,0.156,0.716,0.004,-0.003,nan
d889476e-0b2f-4acf-a873-f7aea0b92dab,Evgeniy Kim,M,20,-0.976,1.012,-0.007,-0.015,nan
3e6b668a-8d26-4424-9420-3ceb18486b65,Daria Walczak,F,28,1.324,0.936,0.016,nan,0.008
ec94501d-8b59-4236-b77d-7238f8925e48,Marcela Aguila Ampon,F,67,-1.022,0.666,-0.015,nan,0.002
d3e486f2-7c25-4bcf-b9dd-81c14f644f60,Etienne Blaszkewycz,M,34,-0.017,0.877,-0.013,0.008,nan
0d23964f-d43f-4006-b1e0-13001393216c,Ross Whittaker,M,51,-2.023,0.722,-0.018,-0.006,nan
edfe3f1d-98b7-4bfb-a107-01ce62316094,Dionne Lim,F,30,-2.012,0.971,-0.008,nan,-0.014
020d8ae2-4895-4135-b7dc-6f43b34c9926,David Hall,M,24,-1.36,1.001,-0.013,-0.003,nan
b6928a70-4384-418f-87d9-76ae2637ea69,Bryce Larson,M,26,-1.138,0.996,0.004,-0.02,nan
