player_id,full_name,gender,games,value_mean,value_sd,w_mixed,w_mens,w_womens
deb34ab5-bc2e-4fda-894e-600a62ca0fa7,Michael Shaw,M,15,1.345,1.516,nan,0.008,nan
cbd1cfb1-5a03-4181-bbbd-67689238cf50,Johan Nilsson,M,4,-0.748,1.69,nan,0.001,nan
7969379b-12b1-4f80-8fa2-0e548c1e4127,Julian Slive,M,15,-0.246,1.201,0.015,-0.019,nan
9fa6a300-42c2-4a96-b7c0-9afbe1342e59,Adair Garcia,M,14,-1.376,1.412,0.014,-0.018,nan
80217cca-df99-4019-a90f-385622ca057a,Zach Gonnering,M,140,-1.161,0.378,-0.028,0.025,nan
9db29a7a-1fce-4394-a1f0-a5fbd2bc2e7b,Jake Anderson,M,123,0.131,0.51,0.033,-0.033,nan
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,M,21,-0.867,1.666,0.001,-0.005,nan
0ac11983-04a4-49b8-80b6-afbc7453465e,George Bulger,M,17,-2.321,1.52,nan,-0.008,nan
857c4707-29ff-4af1-a643-542d90e3f64a,Olivia Almy,F,2,-1.539,2.147,nan,nan,-0.008
35546bea-13a1-45f4-9e7e-871427f5e4eb,Alexis Almy,F,2,-1.442,2.256,nan,nan,-0.006
aabcf6ba-177f-4f35-ade3-0ea5de2f193f,Ben Slive,M,28,1.264,1.032,-0.012,0.016,nan
9d7b2972-477c-4cea-977d-f65f86dccac5,Parth Mody,M,63,1.587,0.944,-0.012,0.018,nan
e5ac8238-d08d-4ee4-8440-74cd1046103d,Daniel Gallegos,M,2,-0.774,2.11,nan,-0.005,nan
aaf8a3b5-6daa-4536-99d7-c0259db547d1,Gautham Bondugula,M,4,-2.1,1.958,nan,-0.011,nan
ba70f3a5-4693-4aa8-a8cc-1b5c0544b75a,Nicholas Romano,M,21,0.946,1.118,0.001,-0.001,nan
3352fcce-bc05-4a02-bf59-c1984cec3e56,Chris Walker,M,7,-0.039,1.574,nan,-0.001,nan
b191bf5b-58d6-4232-ba55-1defadd14f79,Diego Lebron Perez,M,17,-1.519,1.348,0.009,-0.008,nan
910ddcee-8ffa-4ee9-9bdc-507fb3f394dd,Ryan Lucci,M,2,-0.783,2.123,nan,-0.003,nan
a756ee87-c12d-4264-bc6d-0e2c56fba4ff,Dan Nguyen,M,31,-0.873,1.19,0.004,-0.007,nan
352e9dfb-7352-41fe-9f5c-791a46c171c7,Ryan Nolan,M,2,-1.46,2.154,nan,-0.004,nan
f2ea5b33-f909-4aa2-9510-7c4d3a1e6825,Christee Chargot,F,8,-2.487,1.543,-0.001,nan,-0.005
72ac13c2-8036-4bc8-939b-d06b07cf74e6,Lauren Lennertz,F,2,-0.354,2.096,nan,nan,-0.001
384352f7-75e1-4970-a261-35cc5c80b729,Zachary Higginson,M,8,-1.12,1.555,-0.007,0.001,nan
edf429ee-2e5f-4573-b2c5-e0a366cc2a27,Samuel Higginson,M,6,0.028,1.916,nan,-0.004,nan
d8d0e587-606b-44a1-8b98-0bd4a518d513,Natalia Maynetto,F,4,0.391,1.584,-0.004,nan,nan
6a1154ad-8b24-4dae-ae1b-77e8d9e47af9,Zach (ernesto) Hunter,,6,-0.726,1.481,-0.006,nan,nan
f91b88a1-7d1e-41ad-9782-200959faf6bd,Olivia McMillan,F,60,1.52,0.773,0.018,nan,-0.012
33fcb3fe-f32a-4b52-9f31-4d2225c9b126,Jemere Plummer,M,12,0.4,1.445,0.004,nan,nan
