player_id,full_name,gender,singles_games,singles_value
bdfd1e77-05f0-4fc1-8da6-15e847990ba1,Tennessee P,M,2,-0.9277
ce5b69ff-1394-48eb-a2e3-19f34962105d,Joan Soewondo,F,2,-0.929
72c989d1-689d-454d-a9f7-ebe3f81f05ac,Antonio Lopez,M,2,-0.9309
f845f99b-f1f0-4f50-bf57-c7541b5ddc49,Andrea McDaniel,F,2,-0.9312
d3e06bfc-8659-4f3b-9d0c-0d00ceb06314,Xiaoxiao Sun,F,2,-0.9349
f44be5df-96f1-4d03-9b12-a68db938354d,Kal Kosetty,M,2,-0.9352
d48a5153-9862-4ca0-ab0d-7e8bce088150,Long Chu,M,2,-0.945
99723885-d505-4869-ad9e-0106e562bd18,Hwanho Lee,M,2,-0.9452
1fc15fc7-6041-4969-b215-879b71dd0214,Kobe Nguyen,M,2,-0.9471
1a5a4e22-bc65-4d04-a15c-b4fd032b1f67,Jordan Wesel,F,2,-0.9515
7f2db4eb-19cf-49b5-879d-bfe334a967ca,Venu B,M,2,-0.9546
986cf638-3159-4d4c-82d2-247266853acb,Igal Alon,M,4,-0.9584
543f0cd6-0e25-4319-8539-0a051ead76ca,Markal Luckett-Smith,M,2,-0.9596
3fae393b-0cdd-4fcc-9a38-568930424f1f,Bill Benson,M,4,-0.9633
3fa6bd42-80b1-4348-aba9-62edf2284982,Justin Simpson,M,2,-0.9644
0b1ca0a7-5d25-4a35-b051-f8e37eb9f596,Scott Harrison,M,2,-0.966
7ce6f66d-8881-4f94-8345-e2e388b94f21,Nicholas Garcia,M,2,-0.9711
9bd1437e-fd56-479a-bf55-1ecdd2e07682,Bradon Ly,M,2,-0.9728
d69ec633-93c9-4d07-8870-be9f5acd5330,Rachel Rettger,F,14,-0.9746
6339a308-8030-4607-bf86-399f36f8e9ab,Rose S,F,2,-0.9842
ccb97a48-d6d9-4ef2-9930-7d2632c1bda2,Landon Morris,M,2,-0.9864
3ba88d56-f6ba-4d8d-9834-7c18aa941a58,Botum Bennett,F,2,-0.9873
71a44202-bf9c-4392-84b7-2085e16b7954,Keagan Cummings,M,2,-0.9883
aa677aa3-e58b-4bb8-9be0-437e2e4c7635,Michael Peña,M,6,-0.9918
4d673453-a554-41b9-ad7c-c588058af347,Tammy Kim,F,3,-0.9933
3cd768d1-2fc8-4e80-ac48-6556624ac7b1,Austin Moseley,M,2,-0.9966
bcdb6bfe-760d-472e-ab7c-7578d3a10888,Brian Sarkozy,M,2,-1.0001
762638fa-47d4-4763-b313-10674edd62f7,Kleyton Martins da Silva,M,2,-1.0026
ea19efa7-eb58-4927-9b5a-45ba66b6bf3b,Pavan Jillela,M,2,-1.0038
36edc3ff-70f9-49ba-8569-8f7a03559cfc,Brinley Horton,F,6,-1.0044
6f8c91a7-73ff-426d-b7ee-2f3ab52ecb1f,Antonio Medina,M,2,-1.0057
11d06f15-7a4f-422b-9de5-dfc57a71282d,Trent Nguyen,M,2,-1.0139
3ec1c2c0-a663-4b2f-ac5f-e0d8ab27b51e,Hannah Friend,F,2,-1.0227
90d2d6b9-14b1-417c-bfb6-188fbfce3073,Cameron Reeves,M,2,-1.0244
399fe2bc-d7f3-4e31-a194-0ac3dcbf0894,Kamyla Held,F,4,-1.0247
64bd1db9-29c3-48c8-ac61-22eea701198c,Eva Kohutova,F,2,-1.0267
da76e7d2-be77-4f72-8ee0-c1e709375b72,James G,M,2,-1.0296
76b6be67-bb28-4617-baa2-eebc7742c11a,Madan B K,M,2,-1.0359
aa7f7712-a84c-4b58-9819-704c5bbecee0,Cre Still,M,2,-1.0369
40de390c-e00b-4134-8658-e08abd7b6f2a,Kavya Rachapalli,F,3,-1.0385
d9e4d9cc-fb04-4a76-8e9a-31cfe4965c35,Sam Timothy,M,2,-1.039
b9d4b1b2-e44c-40bd-8260-dc9b6eb3ce18,Christina Nguyen,F,2,-1.0399
9cd0ece4-18ab-4929-a15a-17018299f3c6,Daniella Patton,F,2,-1.0529
03649926-0268-485f-9dfd-05ab485010de,Caroline Barnes,F,9,-1.0553
4921f936-eaa3-49d6-bc61-c412bc2fc5e1,Parth Patel,M,2,-1.0631
5903b17c-33ef-4104-9211-39b0c2208138,Jahna Gregory,F,2,-1.0654
964d73a2-804c-4312-9cc2-c125e45ca6b5,Joe Villariza,M,4,-1.0693
b4cbec96-6063-414a-b9bc-631470a6234d,Colin Kozlowski,M,2,-1.0706
49584147-f7e8-48c5-a789-8bc479a9251e,Emma Cook,F,8,-1.082
c5d4ef28-2b25-46a5-8137-924385139b42,Francisco L Gonzalez,M,10,-1.0853
8d1eb5e6-1b73-4182-b94a-742c0be099ee,Jessica Brown,F,6,-1.0878
13b366ca-ef9b-44bc-adbb-a2ad2dc6b237,Erin Rasmussen,F,2,-1.0928
c4e1b71b-993f-4207-b00a-1d743a60afa1,Mika Matteo,F,2,-1.1091
aab3460c-94df-4fc7-98ef-b441282b85a9,Piyush Mavanur,M,2,-1.1112
453eab7f-e038-46b2-884d-942ef3fd9976,Rahul Datta,M,4,-1.1121
91a4b3ce-4ade-4d0a-a1fe-16de7066732a,Stephen Small,M,2,-1.1147
d2c1911a-43ee-4311-96b1-e681aa55c0b4,MJ F,M,4,-1.122
34b1147b-97a3-49c0-b271-19b87a2d94bc,Kevin Duong,M,2,-1.125
3634ef84-c2db-47b7-a9a8-2fe8c8e15881,Adhavan Adityan,M,6,-1.1285
ed688246-859e-4fcb-a02b-16623403b77c,Rikk Shimizu,M,20,-1.1441
94d781b5-fed8-4151-bfeb-e7475b1a2c8b,Rick Kurtz,M,4,-1.1451
4557af76-49b1-4f1d-9547-f3a3f0c530a6,Emmett Dehaan,M,2,-1.1495
6fe2b2f2-71d1-4c80-a11f-d12e38dc1ebb,Patrick Parker Jr.,M,4,-1.1501
4c997a1d-4f5c-45b4-a956-69c5db282ed6,Jessica Williamson,F,2,-1.1523
1f205865-601a-4529-b4c1-9d7f781d9d35,Thuỷ Đinh,F,2,-1.183
ab9fd278-7039-442e-81d9-c8d029db82b8,Yingyi Yang,F,2,-1.2012
27fa9367-34a0-40a1-81cd-56e9bdad1600,Sammie Ramirez,F,2,-1.2045
ee53943a-43c2-4534-97a2-af98b2fb55be,Brent Koch,M,2,-1.2143
04086586-b590-46d3-9b05-3a632e56ae65,Jeremy Riggs,M,2,-1.2171
f05eaa36-6f8d-4e0b-898e-7756b84a325f,Daniel Woolsey,M,6,-1.2176
e2de4829-ee0d-4758-bbc0-556b267cf67a,Jay Cady,M,2,-1.2326
933f0321-a4e1-4461-a28a-504c20c5262a,Helen-Sage Lee,F,2,-1.234
3ffd1e30-bf0c-4fe7-9f55-78ff04553012,Mauro Ghielmetti,M,6,-1.2354
f0a1b804-bc7f-4fba-9e20-384ea12b4bab,Brooks Toth,M,2,-1.2552
44135553-78c8-44cf-a07f-61a0174764f3,Peyton Duvall,M,3,-1.2579
1f994403-391f-4b6d-8060-0f401a10b506,Kelton Scott,M,2,-1.2717
082fde07-2656-4ffa-ada2-76f3bdce2fc5,Dane Lalliss,M,8,-1.2882
a8d99926-b469-4e32-adb5-1e97124eb2d3,Daniella Eisman,F,2,-1.3036
4f14aa8b-4794-45ec-ba0c-8148ea0d2f61,Alan Schiller,M,4,-1.3053
c57c5375-73b0-486f-b396-8b5f0db83f77,Jacob Becker,M,2,-1.319
10808032-5685-4d42-84f5-d588c2df951b,Chrissy Fleischer,F,2,-1.3301
dbd0f95b-809f-4d27-b722-ee5cfd5e7875,Carter Norrie,M,4,-1.3871
bcda6b93-154e-4e7b-8a26-911dd8cf6833,Nicolas Martinez,M,7,-1.3915
19f857a9-0f14-4594-837c-47885465f162,Jin Washington,F,8,-1.4338
16c5a06e-74ed-423c-aaa6-5c6e9ba17103,Sherwin Torres,M,11,-1.4621
9931aa0f-90bf-4712-b4f4-a4394c13854c,Wes Wahlin,M,2,-1.4882
57716d06-cdcc-4f2f-8ad7-242b77b72b9f,David Kimmel,M,12,-2.1334
