match_id,game_number,ra_pre,wa_pre,rb_pre,wb_pre,ra_post,wa_post,rb_post,wb_post
76eec37f-70dd-42ac-aedc-6d10f7a5ce8f,3,7,2,10,6,13,10,8,4
76fc0b0b-2e4a-408c-9dc5-eeba64ba7acf,3,5,3,8,6,7,3,9,5
76fd37f1-9161-46cf-a00d-1819fb978658,3,15,6,13,3,8,5,4,2
7704f01a-1aff-40dd-bffe-8eb7ef3ac0b4,3,12,6,6,0,13,5,17,9
773a504c-45ee-42d3-a021-7c623fd554cd,3,9,1,13,6,2,0,7,5
77529c66-b06b-4b2f-9991-c6534671ec85,1,7,3,9,6,11,7,8,4
776de2c4-bdb8-4d66-b364-2c27a22e9ae0,3,14,5,14,6,5,1,9,5
7770be9d-9b86-483f-9163-d66be284fc56,1,7,6,1,0,8,4,15,11
7783496b-c3a3-42f9-901f-4fdafabbede5,1,17,6,17,5,11,6,9,5
7788c4f1-fd85-40a8-84e6-8e345a0fd111,3,8,6,2,0,7,5,3,1
778d84bd-615d-4725-9a74-5480a21843cf,3,10,6,7,3,7,5,3,1
77937d8b-22da-44a9-b067-35884b9db216,3,14,6,11,3,6,5,2,0
77a08a86-a6d4-494c-891a-884d27017c43,3,8,6,4,2,13,5,16,7
77b24560-8555-4579-95e8-436c667c40d5,1,14,6,13,5,10,5,7,1
77b97fa9-63c5-4797-b8fe-48b197ab58f8,1,10,6,5,0,9,5,4,0
77e57cda-df0a-4cce-9531-dee22cbc5fcc,3,8,4,10,6,4,0,8,5
77edee52-5879-4c4c-a907-9f041a377561,3,9,6,7,4,7,5,3,1
7804f137-edfd-4e9e-a3ef-225cf6b46e9d,3,15,6,15,5,8,2,10,6
7809515d-8ef0-47c7-9ec3-c3de6887a3f8,1,13,6,12,5,16,7,14,6
78161b40-47f0-46cd-9493-f1e6746eac9e,3,11,4,13,6,16,7,12,3
7816e70d-4b28-4006-8fdf-699078333989,3,8,3,11,6,0,0,5,5
7819d985-e3cc-4893-bab0-86e80374a880,3,10,6,4,0,8,5,5,1
781cfbd3-da15-4519-8887-65db9000d12a,3,9,6,6,2,5,2,3,0
781f38f9-999b-43ac-bfe2-c43ffc84fe0e,3,18,5,19,6,10,6,7,1
785730ee-1c38-4c8a-a9ed-1b9e2c5fffcd,3,7,3,9,6,7,1,12,5
788687b1-e45a-44cf-a647-cda66930d9b5,1,13,6,8,1,7,5,2,0
788d9109-f19f-4c0b-9613-8c2a9f8b1e7b,1,11,3,13,6,6,2,10,5
78adcd30-24b8-4d7e-a6d0-c6dbe791e979,1,10,6,10,5,13,6,11,5
78b2191d-4b41-44f9-a899-60ab083cc338,1,8,6,6,3,10,5,6,2
78c110be-5ccf-47cf-ac2f-495d02882f34,1,11,5,11,6,9,6,6,2
78c11bde-2692-4fa6-bdc1-c29d56f6bacb,1,12,6,11,4,7,3,10,7
78cd0d10-7d71-4f6c-a824-67223befb625,3,13,3,16,6,9,5,10,5
78f2e5aa-ddc3-4f5d-9043-d30639f819bb,1,8,3,11,6,22,9,17,4
7903a772-e12d-4962-85c4-738aca0e0928,3,9,6,3,0,17,5,18,4
79396f88-0dd4-4dcc-a4cd-71d501756679,3,5,0,11,6,2,0,5,2
794fd635-faa3-4cd9-b3b8-f65514726567,1,21,6,18,3,18,5,20,6
796d8678-58ed-41c9-be6c-0096ed67b345,1,9,5,9,6,7,3,10,5
796fc124-8123-4993-aab7-127959c53a98,3,9,3,12,6,23,10,18,5
79762795-e25c-4343-89f6-1fdfb01af8df,3,17,5,17,6,10,6,8,2
7986836a-8309-45ef-bc88-fe0f6debb730,3,6,2,9,6,8,4,9,5
7986a4e2-2bff-4a76-bd81-f211926ed726,1,11,6,10,4,7,5,4,2
799530e7-6e42-4bec-b8dd-e7e50e3644f6,3,15,6,11,2,11,5,8,2
79a08a8c-5684-4825-8ed5-e325ac13cec1,3,16,6,8,1,12,5,14,6
79ace6a8-95a6-476d-9c61-4de2b4b82224,3,10,5,11,6,15,6,9,0
79bd14ce-be04-4231-953c-d0d59ea58b98,3,4,2,7,6,12,5,11,5
79e1c856-26d4-46c5-a351-89e99d9a45c5,1,13,6,11,4,6,3,10,7
79fc13c3-dbaa-4929-842e-aa7aac67bd5a,3,7,6,1,0,9,5,4,0
7a0826cf-466b-4f9d-8354-6a15e548f6fd,3,8,6,3,0,12,5,12,6
7a0cdcbe-56ed-40c8-b40a-febdebcd9145,1,13,6,12,4,8,5,6,4
7a0f0a8d-1e6b-4810-9d84-1dbb389da661,3,13,6,12,4,8,5,3,1
7a18fa9f-eafe-4825-9e38-5c021a425990,3,9,6,8,3,6,5,0,0
7a268a49-9c98-45e3-bd69-90f5e17ebc1e,3,20,4,21,6,4,2,7,5
7a3ec4d9-39ac-49d5-bafe-70d30a90f10a,3,20,6,19,4,15,5,14,3
7a425b4b-263c-4a0a-a415-0c60a63cb339,3,8,5,5,2,14,6,16,8
7a442087-39dc-43af-97f0-b69ea71e11b6,1,8,6,3,1,11,5,6,0
7a445f5b-309a-46b2-a95f-ea0ae85af86b,3,14,6,13,5,5,2,9,6
7a46ede0-a2be-4a2f-b84e-fa45aaaeed36,3,16,6,14,4,12,3,15,7
7a4b386e-f899-485d-89eb-5c6f8c8b474b,3,15,6,13,3,10,5,7,3
7a4bc576-89cb-4493-a4f3-76f069c2d5a6,3,12,6,10,3,14,5,10,2
7a5622a4-3514-4df7-997d-8b4f351430f8,3,4,2,7,6,3,1,8,5
7a65666a-c7cb-40ff-b73c-cd971616f554,3,7,6,3,1,8,5,3,1
7a805d7d-9395-4f41-a137-6454c7cf3f7a,3,17,6,18,5,13,5,10,2
7a8deadb-49cf-4783-a72f-c5e1cdf4ba1b,3,10,6,10,5,6,5,0,0
7aa2f570-744d-4474-af76-73263640fbaf,1,8,6,4,2,14,5,15,5
7aa99c2c-7063-417a-94d5-4c8f4b2440c0,3,7,6,1,0,7,5,2,0
7ab93164-ea49-47a3-a4a8-7fb503fb4142,1,6,1,11,6,15,7,12,5
7abf558c-3ce2-4e1d-8343-f72588d5bcd3,3,12,6,12,5,9,5,6,2
7acf37f3-4a70-4025-9730-649dc5c34778,1,12,6,9,2,6,2,12,9
7ad2a478-e92a-4ba1-bdde-65bf1e662b68,3,3,0,9,6,5,1,8,5
7ad87d99-94b3-4fd4-bde5-2697f1aad76c,1,8,6,6,3,25,5,22,4
7ae3fa51-ca2a-46c1-8421-5bad5da71790,1,10,6,10,5,7,5,2,0
7b018b61-2d60-4c39-8b79-3850c78e54ed,3,12,6,10,3,8,5,3,1
7b04bbf8-73a8-4e5c-9430-e4981b6c7af6,1,14,5,16,6,14,6,16,7
7b06c248-bfc5-41c8-9bad-a6f560437af0,1,8,6,4,1,7,5,5,3
7b0a2d30-eef5-462f-ad79-7f8fa33f49b8,3,6,2,6,3,14,6,18,8
7b10dd47-1561-435c-8420-04458d594aa7,3,10,6,9,5,9,5,6,2
7b14bef7-c7ff-4d5c-b73c-d7c793d78093,3,10,6,9,4,7,5,6,4
7b2db780-c51a-41e6-ac65-f3342bd75594,1,10,6,8,4,12,5,13,6
7b450b15-d640-45c8-b7d6-7768b7aa41d9,3,8,6,5,3,6,5,3,1
7b516e7a-c69f-43ea-90fb-a91ea82a97e5,3,12,6,11,4,6,5,0,0
7b552b4d-9171-488f-a05a-09b1ad3b776f,1,8,3,10,6,13,8,7,1
7b586487-2aca-461c-ac99-927042106f4d,1,8,5,2,0,6,4,2,0
7b64a833-9c0b-4a09-aad9-be51d754d6a9,1,13,4,11,6,15,5,9,5
7b6514b6-f453-4767-833f-89a1b49bd67b,3,7,2,11,6,4,2,6,5
7b93892f-0909-4aa9-bd50-156218425049,3,15,6,13,4,6,5,4,2
7b9698cc-2302-45d5-b67b-fdd0cf838392,1,11,6,8,3,9,5,5,1
7b9a0c38-22c8-47ec-b552-13804a82ec15,3,18,6,16,4,9,5,9,4
7be1bded-6e24-4b47-af30-c17cfcea0463,1,3,1,8,6,5,1,8,5
7bf048e0-429a-4a58-aead-183337dfb020,3,15,6,13,4,10,6,10,6
7bf0614b-9f05-4238-acb9-8edbc04e9f00,3,4,0,10,6,14,8,10,5
7bf180e8-5c14-4110-965e-3645b89dfbc2,3,5,1,10,6,24,11,17,4
7bfc370f-8d23-45db-86bc-d5f8556f32cd,1,8,6,2,0,11,5,15,9
7c1095fb-d984-430b-bffb-c865a13e96e6,1,8,6,2,0,9,5,4,0
7c123d55-9ea6-4569-99f5-20c6d375b465,1,15,5,15,6,0,0,6,5
7c29f7da-3429-4324-84e1-9fcbae004c30,1,10,6,7,2,7,5,4,2
7c46a1ce-01b2-4eaf-9d10-5f6da5372500,1,8,2,13,6,10,6,10,5
7c500afa-c3a9-4b11-9362-9a57f591fea9,3,6,1,10,6,13,5,13,5
7c5a87e4-df6a-4587-b68a-2ce5ed8a914d,1,13,6,11,4,10,5,11,5
7c6d189f-8b79-4f61-941a-80736148b03a,3,9,6,5,1,11,5,9,3
7c7b2d67-894e-4be3-a1f9-8975262cd92c,1,12,5,10,4,7,2,11,7
7c7c70f7-38a2-461d-a3a4-d99e19bea387,3,8,6,5,2,10,4,15,10
7c83b2c9-45a9-4a2e-aab9-ce87d4dc7fdf,3,11,4,14,6,11,5,10,5
7ca859bc-8dbd-4500-bc8f-adc64edad4a1,1,10,6,6,1,17,6,19,9
7cb8711e-2ecc-4eff-961c-d6a1f5e89e86,3,6,2,9,6,5,3,8,5
7cbe6203-ab68-4339-b2ed-713ca659936b,3,7,6,7,5,6,5,0,0
7cd4559b-b827-4ae0-91d9-68ff2039bfb0,3,9,6,7,4,7,5,3,1
7ceaa079-c716-4319-8392-bccb0d16f4b3,3,7,1,10,6,0,0,5,5
7d145c54-8765-4958-9f42-2113ee956b0a,3,16,5,17,6,7,3,11,5
7d16b1f7-5d82-4151-878c-686b222803ee,3,13,5,13,6,4,0,9,5
7d1de361-0cda-475a-bc6f-b2b487e87f07,1,4,0,9,6,6,2,9,5
7d218ff5-d59d-44fe-bb91-d100f37c8224,1,7,2,11,6,6,2,8,5
7d568896-5ef9-4155-a171-0a6a76a576ba,3,10,5,10,6,5,3,7,5
7d6195dc-2044-4751-ac9c-5edfdbee103b,1,11,6,7,2,6,5,2,0
7d6540f7-a13c-4424-9fec-8bf1d4afb21f,3,9,5,9,6,6,6,3,1
7d7289ad-6c6a-4e48-9a83-c187a40b3803,3,4,1,7,6,0,0,5,5
7d82a15e-516b-4c96-91e4-524bf08b0b8d,3,7,6,1,0,10,5,14,8
7d8538bb-c5f0-48a1-8caa-0de7a022fb90,3,15,5,15,6,14,6,12,2
7d8c03c2-5160-4d93-8b1f-bad54e593248,1,4,0,10,6,7,1,10,5
7d9a33ab-eb68-4188-9f9f-daf79bcac40a,3,9,6,3,0,22,6,26,10
7da153c4-3665-443e-931e-230d2b786b4a,3,6,2,10,6,8,4,9,5
7da236ce-8b0f-4aea-9455-58bf8909d6bf,1,14,6,14,5,14,6,10,2
7db26e49-b9ab-46d1-98ca-ca84e4910817,3,14,5,13,6,18,6,19,7
7df5fc8b-e1f4-44a9-b449-400568504931,1,8,6,3,1,14,5,15,5
7df68cae-45b5-47d8-bc13-2b2f9e3ff2e4,3,5,1,10,6,13,5,13,5
7e262149-17f2-4407-8e18-c5fc5a0c646d,3,9,6,4,0,10,5,4,0
7e27dee9-f647-4e3d-8d13-85dcbfd00e85,1,3,1,7,6,2,0,8,5
7e452e58-3a04-4e65-8ebd-d2e5868af221,1,13,6,8,0,5,5,0,0
7e4a1fc7-66ad-4194-814a-79d165e0d798,1,8,5,9,6,4,0,8,5
7e5c98d6-5639-4b4b-833a-3e6f18c26f68,3,6,2,9,6,6,2,9,5
7e5eb7e8-7b3f-4c36-9fc2-b0b60a1ad1b2,3,10,6,5,1,14,5,16,6
7e6c6d37-14f4-4e82-b458-1cf2a5ba56ed,3,10,3,13,6,10,4,11,5
7e79339a-1d58-47e5-b5d5-77f9a2129798,3,8,3,10,6,17,8,13,3
7e81a97e-9e89-42f9-aa84-2bc949363f7b,1,9,6,7,3,7,5,4,2
7e85f813-d738-4dac-9405-c6a01c01cd42,1,8,6,2,0,9,5,5,1
7e890cab-5f51-41a4-8492-ca280329df1e,1,5,2,9,6,11,3,13,5
7e8f1555-308f-4984-8e5a-9475b083fa69,3,9,6,9,5,15,6,13,5
7e91e172-63ae-4c4a-b1ce-de06923140c5,1,16,5,19,3,10,5,7,2
7e933984-e0ed-4c53-a706-f886194d8cc7,3,11,6,10,4,8,5,3,1
7e97156b-3ecc-4d5c-8d72-c10afe0d1ab8,3,8,1,14,6,15,10,6,1
7e9b3e65-b969-449c-ae6b-96a8da5639eb,1,6,2,10,6,6,0,10,5
7ea60e1c-5d79-4a29-bcfe-873b7604a65e,3,13,4,14,6,11,7,9,2
7ed3129f-c261-4cc3-b0fe-efd19f627921,3,6,2,9,6,13,9,8,2
7ee77f37-f2d3-4ace-91ae-009b5d504e24,3,9,6,4,1,14,5,11,3
7ef84fb9-3ad1-469a-9ae6-d328c90aed4f,3,2,0,7,6,7,1,11,5
7efe48ea-1b9a-4880-a0f3-3f380a069c8b,1,4,1,8,6,9,3,11,5
7f008436-8cbb-4c46-bba9-ec4bf47753a0,3,15,4,15,6,15,5,16,5
7f01e93d-6f91-479a-bb37-f330e9cf2f41,3,10,6,7,2,9,5,9,5
7f2010ea-736c-480e-b721-93c258078247,3,13,5,9,1,8,5,2,0
7f20868f-1b86-4de9-bed9-c6ee99ad82bc,3,10,5,9,6,0,0,6,5
7f2bdc13-c3fc-4acc-8234-7e8f80ab0ec8,3,11,4,11,6,2,0,7,5
7f2fe172-637c-496f-aaee-96520394daf3,3,14,6,11,2,6,5,0,0
7f46610c-8f60-4ec8-a26c-1fa03f716d31,3,10,4,11,6,7,3,9,5
7f49fe31-4289-4119-a8cb-52bb1378772b,3,7,1,12,6,6,0,11,5
7f52f61b-fb6e-4be9-9271-e84d5fe28d3c,3,9,6,4,1,6,5,2,0
7f6139be-336c-4b73-999b-5331c94fde42,1,6,1,11,6,14,6,12,5
7f855dfe-d99f-4611-8ecb-f93c6548f214,1,9,6,3,0,8,5,7,3
7f8634b5-b7cd-41af-90e7-57de1aa5089b,3,12,6,10,2,9,5,8,4
7fa50b39-5edc-4b95-9f71-19df068c8d4b,1,16,5,17,6,13,4,12,5
7fa5e43f-bcb1-42e2-a353-e6aea442e76e,3,8,6,3,1,11,5,11,5
7fb29d47-25b0-4b07-b461-36d64593e7a8,3,8,6,2,0,8,5,8,4
7fb47516-b949-4567-b53c-cc527f3e0a11,3,9,6,4,0,7,5,2,0
7fc85666-b491-4c38-abaf-3aa15301425d,3,10,5,10,6,5,1,9,5
7fd76b38-428a-4f26-8804-27ad8b8acd17,1,10,4,12,5,17,7,14,2
7fe71915-97da-42e0-9b52-ddbbe4ce9487,3,12,6,5,0,10,8,2,0
7febd1b1-ee48-4b50-b63d-4fb931187fb2,1,10,4,12,6,14,3,14,5
8007ddf6-7b86-4f97-b397-a4fe3d647ba4,3,14,6,12,5,6,5,2,0
80166a3e-0b98-4f5b-ae95-65299d28409e,3,18,5,19,6,12,4,13,5
8016a2cd-f66b-4f1c-b808-4963150f5257,3,9,6,8,4,12,5,10,4
8030399c-88dc-45ec-9765-33ff6494cc8a,3,11,6,2,0,10,5,7,4
803c8633-01d1-4a3a-aec5-e400baf8478a,3,13,5,13,4,9,5,8,4
80476dc1-6e45-4d51-b1c3-d418e0203d55,3,5,2,9,6,9,5,10,5
8057443d-818d-4bcd-ad75-5b9e69e947a0,1,11,6,7,2,9,5,8,4
805cd335-bbc3-4a6f-a714-611732d63235,3,13,6,12,5,7,5,4,2
80625fc7-ac8e-4b0f-b34a-34093a2c8c25,3,9,6,7,3,8,5,4,2
8070e96f-dc55-49e5-bd92-cbb1b704a2a3,1,12,2,16,6,16,10,11,4
807d1b46-0de3-4921-a3be-fa584ab167f7,3,5,2,8,6,2,0,7,5
807ebca5-4d67-4780-9d8e-6b729fe16235,1,11,6,11,5,11,5,9,3
8093b85b-d18c-4cdb-a4fe-45c1d46dd2fa,3,18,6,14,2,8,5,7,3
809c8a80-98cc-4793-bde4-d44813d68659,1,9,6,7,5,10,3,12,6
809fe252-69a9-420c-a284-8ddf7f4f846c,1,18,6,18,5,18,6,19,9
80a8b230-7d52-4a5b-9f10-a22442e9fc34,3,10,6,7,3,13,5,13,5
80b99738-9dbc-455a-b698-e8021807573e,3,8,6,2,0,11,5,9,3
80d829ad-586a-481a-9d24-cfd599d2fef1,3,8,6,3,0,6,5,0,0
80ddfe6e-d734-41cc-84bd-3e4ff98819d8,1,10,2,14,6,6,1,9,5
80ea93da-de41-45f8-b40e-bb1c5046b661,3,13,6,12,4,16,5,13,3
8105ace7-c013-4f48-833d-0fcd27b5ee9e,1,10,6,7,3,10,5,7,1
810c76df-52bf-4d67-b256-3377c9536de1,1,10,6,7,4,8,5,5,1
81156dfa-8ece-48cb-aeb5-db396231cad1,3,9,6,6,2,9,3,14,9
8117a356-1ade-45a4-ac3a-e669de5799d3,1,13,3,15,6,3,1,8,5
812072a9-792c-4636-998f-189c52ad0b7f,3,10,3,12,6,0,0,6,5
8128877e-bb21-416f-a361-f22b6bd8105e,3,6,2,10,6,11,3,14,5
81414781-9f29-43b3-9bb3-f531e65b965a,3,12,6,7,0,7,3,2,0
81463b45-f90b-4c08-8da8-7f94dd09155a,3,16,5,14,2,0,0,0,0
815fea0d-d9a9-4a1e-818d-1d9ca197fce3,3,10,2,13,6,9,6,4,1
8160f3ca-d8c6-4774-b6bd-56ff45912465,3,10,3,12,6,0,0,6,5
816e91aa-d3c3-40a2-bd86-23a19d7df091,1,14,5,14,6,9,3,11,5
81738feb-5817-4b22-8f54-5cd70a4ea3bd,3,10,6,5,1,11,2,20,10
8196495c-03a3-48ac-99ce-ac1825cfb00b,3,11,6,7,2,6,1,14,9
81a5bf52-0ecd-4dd2-9938-3c3804913a31,3,14,5,14,6,3,1,7,5
81bbaa59-a8de-43d8-8d30-9aad69eefad7,1,9,5,10,6,9,2,11,5
81cd3dfa-b55a-4b82-91a0-159e0f6676f4,3,14,6,13,4,21,7,24,11
81cd8bfd-c261-4139-ac1c-4635f559aea1,3,16,6,15,5,8,5,7,3
81d6f071-ed97-4390-baa9-633ec3c090e8,1,5,0,10,6,6,0,12,5
8208ea5d-6003-4388-af50-6df5cdd23287,3,11,6,10,5,4,2,4,1
820a97ba-8702-4b67-8e72-13019669c250,3,9,6,8,4,7,3,10,7
8215c4a1-18e2-4c73-aeed-957648d812ae,3,13,6,12,5,7,5,2,0
8226f2aa-8850-4ebc-9d4d-6e81d4f26c3e,3,8,3,11,6,10,1,12,5
8227c6ca-e812-4cc0-9dff-ab7e7644f173,1,9,2,13,6,6,2,9,5
822b3017-0db3-4757-9aa9-a0f0f986cd7c,1,13,6,8,1,13,5,11,3
823b9079-48f6-4677-be8f-e84819481957,3,6,3,8,6,7,3,10,5
8242d45c-3d5d-4842-8abb-b56b1e4cea76,3,14,6,14,5,6,5,0,0
82439de5-45ba-4f6c-9635-d1265bdb87cc,1,2,0,7,6,4,0,9,5
82652424-2bfc-4b23-9ffd-3774d48555a7,1,8,6,2,0,8,5,7,3
826ac075-334d-42ce-8491-13ff62f8f42d,3,2,0,7,6,18,8,16,5
826ec5d1-9e50-4ec6-addc-fcfe85a15da6,3,9,6,5,1,8,5,3,1
82726188-fedf-4889-9cf0-56c6411f4426,1,12,6,9,3,10,5,9,3
8278e700-ac6a-4941-abb8-118e136549b2,1,9,2,13,6,3,1,7,5
8284059c-a527-4cf3-84f8-3c1f7245f154,1,12,3,15,6,4,2,6,5
828a177a-0e65-4eb6-afb6-9d451631673d,1,1,1,0,0,0,0,0,0
82a1a7e5-febf-4e36-bad5-7bfd531447bc,3,9,6,6,2,9,5,5,1
82a1f609-f9a7-48ef-bf76-d19584b8aecf,3,8,6,3,0,7,5,4,2
82a366f5-ceba-4d62-b5ed-8f5eb97964cb,3,13,6,10,2,12,5,12,6
82ac5916-9ecf-4f8c-b505-4a9950002a2a,1,8,3,10,6,11,3,14,5
82afb8eb-da96-405c-b396-9f4f93c372d4,1,12,6,9,3,7,5,3,1
82b3b915-4a48-41f0-bb46-961c560dd290,3,7,2,10,6,6,4,8,5
82d66a19-b193-40f2-a161-b692272a3dc5,3,7,6,6,4,10,5,5,1
82db342d-8792-4372-b58f-592c63e0b372,3,13,6,10,2,19,5,23,11
82ecf829-a645-4efb-85b4-4dd86a465b5c,1,6,1,10,6,15,7,13,5
8309dd94-e567-4fdb-b706-5294b6cb8719,1,8,6,3,0,8,5,4,2
8315c775-043c-42ba-b245-dc002bcd9df3,3,2,0,8,6,13,11,4,1
835d049c-8d52-46de-8f72-251a1c3a982f,3,8,6,7,4,9,5,4,0
8361dab0-d864-45dc-a9c5-65feebf0f867,1,11,5,12,6,16,4,17,5
8376c790-bd6b-4b98-a8ab-7b517273df28,3,13,5,14,6,12,7,11,4
837bb005-5b33-47c8-a3c7-acb0c346d629,3,11,6,9,4,7,5,4,2
837cf0d5-8739-4e82-9b75-941905006b36,3,14,6,12,3,10,5,9,5
838d0aa0-8de2-46c9-a684-92d970d4335b,1,17,4,19,6,9,2,11,5
83957c94-98a5-472c-8547-3b41d3d05bc5,3,7,3,4,1,8,3,5,1
83c01b62-d1ea-4e7a-b930-0dd0f144dc80,3,13,6,11,4,10,3,14,7
83c50de8-e871-4340-9aee-5d6354b3c890,3,20,6,18,4,8,5,4,0
83ed381b-cca1-467d-9c00-a1132859f499,1,10,6,8,3,14,5,12,4
83ee799d-1597-457f-8149-a725e23785ce,1,13,6,11,4,10,5,10,4
84053fb2-6d1d-402a-bb68-0cf1dbfe9b93,3,11,4,13,6,8,2,10,5
8417610c-c8ce-4df6-8200-ae7e1f2629bf,3,10,6,6,2,6,5,3,1
842caa8d-e3b9-4585-bbcf-9ee5a25a6736,1,12,6,9,3,5,1,10,8
8443f53c-07b2-4ed3-a44c-84a745392914,3,9,6,4,1,7,5,2,0
8472be4b-a8c3-46f4-a962-cc6152d6b14c,3,17,6,16,3,10,5,6,2
847616ec-bfd7-42e2-a3f0-7dd1412b4795,3,13,6,10,2,8,5,3,1
847bebbc-6726-4000-98fa-fda1d4c97c9a,1,6,5,2,0,19,9,12,0
84899d65-63db-46c0-9d5c-4447e4564b7a,3,14,6,11,2,6,5,0,0
84a38a68-84ff-4399-a6b8-52de295114e1,3,6,1,11,6,22,10,17,2
84cbe7a5-ad12-44dd-9643-79193c34e6a6,3,9,6,6,2,9,5,7,3
84cee5ce-ffd0-40a8-9f32-c1bb339beeac,3,8,6,2,0,12,5,12,4
84cf81dd-9add-40b6-b888-1cebe6e47e35,1,13,5,13,6,0,0,6,5
84d27ea2-cbf4-403e-9c4b-c197da868a9b,1,17,6,14,3,4,1,11,8
84f36ab8-e7fd-43ee-8790-a3fc561638f9,3,9,6,4,0,11,4,15,8
84f78d6f-b153-44e6-9f34-b496ca20d074,3,14,6,11,3,8,5,4,0
850651f4-a76f-469d-8994-1cd90ee06227,3,5,1,10,6,0,0,6,4
85082573-6654-499c-86eb-f215a3f53b2a,1,15,6,15,5,14,2,17,6
850ec4b5-89b8-4fde-9518-326927478ab4,1,9,6,9,3,10,5,9,5
85371ddf-ccd1-4ff4-9833-8cee4d137446,1,11,2,16,6,5,1,9,5
853f606f-a3a4-4f5f-9770-fe80a60b3a12,3,15,6,11,2,13,6,16,8
855925b3-128e-4139-ad92-6d1d4d7175b0,3,8,6,5,3,6,5,6,4
85846e92-3fd9-4c4b-a40c-5b0aca9609e2,1,2,0,8,6,0,0,5,5
8588c3c4-e8a0-4934-ad2a-2742843e0ddb,1,9,6,10,4,6,5,2,0
858c49b6-2056-4e87-a94c-4258e73eeb29,1,12,6,12,5,14,4,14,8
858eaf3b-f3b8-4518-a47f-dcbaa1c269e8,3,11,4,13,6,16,7,12,3
85aa9610-2897-4947-9507-380e7b40e128,3,9,6,8,4,6,5,0,0
85cb0dc2-f6cc-4133-912d-34e23367df3f,3,13,6,13,5,10,5,5,1
85eaea3e-dff9-4e58-bae5-654aa61c3ffe,3,11,6,6,1,13,5,14,6
85ebd946-8aaa-4e37-b41c-070d7c67bfad,3,6,6,2,1,13,5,13,7
85eea938-12fe-46fe-b8ec-09eab2d150ed,3,13,6,12,5,9,0,14,6
85f4ab92-3a28-4e0b-93cb-4b8b6ae88199,3,6,3,10,6,7,7,2,0
85fd1910-fadc-4a67-84a2-32e3c9661bf9,3,9,6,5,2,16,5,19,6
86133e9f-9370-45b3-96eb-248d681cf562,3,7,2,11,6,9,5,9,5
8619e819-f588-4ca7-8807-b30d164fe93d,3,12,6,11,3,6,5,0,0
863dcc97-cc3b-486f-94ac-99015ef84d3b,1,15,6,13,4,7,5,6,4
86437636-d0b1-4c98-b5a9-99b2a4ab7b43,1,6,1,10,6,2,0,7,5
8668e11e-b6bc-4852-a38c-7ff48b51be38,3,10,6,7,2,8,5,2,0
867aacb1-e420-483c-b818-8e6dd1182f69,3,12,6,8,2,11,5,7,1
8690e248-2b87-4496-ae02-d107080171fa,3,2,0,7,6,9,3,12,5
8693e154-0bbc-48f4-aa41-9260141435f4,3,14,6,12,3,14,5,13,5
86958023-9de8-44c5-8b9b-290185c18f8a,3,10,5,10,6,3,1,10,5
86ae6e6f-6ae9-4f4d-b287-a37410144e66,3,18,6,15,3,13,4,18,9
86c1e265-5998-4611-89e3-e881dbdf9820,3,11,6,6,1,11,5,10,4
86c31b19-db04-4ae6-a2cd-55791040c688,3,14,6,13,4,9,5,9,5
86cd58fe-2540-4ee5-92e4-5438ecc6bfb6,1,15,3,18,6,4,2,7,5
86ce8f27-036c-4871-ae03-04fff7d1b398,3,10,3,12,6,16,6,16,5
86d812c7-de7f-4f50-bea9-a04096c7ab65,3,9,6,4,0,9,5,10,6
870038a0-0b43-4f89-b491-69bd6c331c6f,3,10,6,9,5,6,5,2,0
870403b4-3d4d-43ab-9c74-dcea6e75c19c,3,11,6,6,1,5,5,0,0
870a8015-81b0-49d5-88f3-9e72091dc70f,3,8,6,2,0,13,5,12,4
870ae700-c616-4602-8290-4776075a2804,3,11,5,13,6,13,6,7,0
8719dd65-ab3b-40ce-9ae5-e761ea451392,1,11,6,7,2,10,5,6,0
871c6022-1327-4700-b3b0-ac93ee8ba0ee,3,9,6,6,2,11,5,10,4
8721447f-9326-4bb6-b2d1-bf070fe28a87,3,13,6,9,1,10,5,12,8
872f82a2-87ec-40ef-8b63-41c578585fe4,1,13,5,11,2,13,5,14,6
876806e3-9603-4d0f-a743-7ec2b3c22ec0,3,7,6,4,2,16,5,16,6
876c13a1-d00c-4eea-98f4-aabf28019a1f,3,6,2,10,6,17,7,15,5
876f2ee3-ab7c-49c9-9aaa-3cff41ee3dc1,1,17,6,16,4,8,5,2,0
87804837-9894-48e7-82f3-8d2b7addfc1f,3,13,6,12,4,11,3,14,7
878098d1-f1b9-4a92-9e48-ca228317f6ab,1,8,6,5,2,7,5,2,0
8785300b-5258-4a44-a703-7c7ead251f61,3,10,6,9,4,7,1,12,7
8789353c-11e7-40b7-9093-638813a65c51,1,11,6,9,4,9,5,6,2
878a00f2-cd38-4470-9beb-105b82d70d3c,1,8,6,3,1,7,5,4,2
879d19bb-4025-484d-976c-f86d837d9c22,3,12,6,11,4,12,5,13,5
87b0939e-021b-47cf-9db2-4677a4a82a24,3,9,6,8,4,8,4,11,8
87b16082-3735-48b8-9dcb-df845c534375,1,12,2,16,6,21,9,16,3
87bf31fc-5059-4317-9e65-3bc025ee22e4,1,15,6,14,5,5,2,9,6
87c8548e-617d-45b2-af9b-708fb9e9e192,3,10,6,4,0,13,5,9,1
87c99906-60d9-42f6-a055-bc4b16deeae1,3,14,5,15,6,8,6,4,1
