p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Court Zalinski,Henry Boyle,mixed,7,0.025,0.268,0.536,86.5
Walter Lau,Joel Armstrong,mens,4,0.011,0.271,0.506,72.2
Rick Howard,Shion Galata,mens,5,-0.021,0.243,0.479,16.4
Madalina Grigoriu,Ryan Fu,mixed,4,-0.025,0.255,0.469,12.3
Ryan Ali,Evgeniy Kim,mens,7,-0.007,0.269,0.49,41.0
Jace Morris,Gavin Fowler,mens,5,-0.013,0.24,0.481,30.8
Brodie Smith,Pally Ray,mens,3,0.001,0.238,0.51,57.1
Zach Gonnering,Nick Werner,mens,5,-0.001,0.262,0.502,53.6
Alejandro Andino Vallverdu,Nicholas Garza,mens,3,-0.012,0.256,0.486,31.8
Yates Johnson,Yana Newell,mixed,7,0.006,0.255,0.496,65.3
Demetric Marrero Jr,Audrey Banada,mixed,18,0.018,0.276,0.531,80.7
Cleo Bond,Tom Evans,mixed,9,0.022,0.248,0.534,83.7
Louie Payetta,Natalie Raney,mixed,2,-0.002,0.246,0.49,52.0
Cason Campbell,Cailyn Campbell,mixed,18,0.0,0.249,0.488,56.5
Eugenia Carolina Lopez Ascarate,Zack Taylor,mixed,13,0.046,0.248,0.552,95.6
Pally Ray,Melissa Ferger,mixed,3,-0.011,0.269,0.481,33.4
Flynn Kantzalis Orton,Kevin Pham,mens,4,0.004,0.259,0.5,62.3
George Congdon,Alex Diaz,mens,2,-0.001,0.27,0.497,54.6
Robert Davidson,Chas Howard,mens,2,-0.021,0.239,0.474,17.2
Connor McCartney,Aron Ouye,mens,13,0.019,0.249,0.517,81.3
Lorna Morris,Chris Walker,mixed,2,0.002,0.248,0.497,58.8
Jalina Ingram,Adrian Garza,mixed,2,-0.03,0.28,0.474,7.8
Maximilian Wild,Ruben A Gonzales Jr,mens,29,0.031,0.265,0.539,90.6
Jake Panno,Sebastian Herrera,mens,3,-0.002,0.245,0.496,50.9
Blake Potter,Brittany Minna,mixed,2,-0.016,0.252,0.488,23.7
Louie Payetta,Kevin Dayan,mens,6,0.014,0.261,0.519,77.0
Eric Rubens,Chase Ora,mens,2,-0.025,0.263,0.472,11.4
Jake Presser,Zack Taylor,mens,4,-0.007,0.261,0.498,41.9
Vova Zverkovsky,Edward Kim,mens,2,-0.011,0.243,0.471,34.0
Christopher Haworth,Shelby Bates,mixed,13,0.049,0.257,0.573,96.1
Ekaterina Biakina,Evgeniy Kim,mixed,4,0.011,0.278,0.529,72.9
Alex Chan,George Congdon,mixed,2,0.005,0.285,0.498,63.8
Alex Hunt,Carl Taibl,mens,5,-0.008,0.244,0.492,39.3
Ian Yi,Leah Tauber,mixed,5,-0.018,0.271,0.471,20.8
Christa Gecheva,Casey Diamond,mixed,6,0.023,0.241,0.526,84.9
Sarah Pham,Ross Whittaker,mixed,9,0.019,0.253,0.529,81.3
Jackson Ayotte,Dionne Lim,mixed,4,-0.007,0.241,0.491,40.8
Daniel Byun,Bryanna Ojeda,mixed,2,-0.012,0.256,0.49,32.6
John Macauley,Sam Szymanski,mens,3,-0.02,0.266,0.476,17.6
Arjun Thyagarajan,Harrison Yee,mens,5,-0.004,0.252,0.515,47.6
Ryan Smith,Maddy Rasmusen,mixed,19,0.044,0.259,0.566,94.8
Keaten Kappes,Tomoko Taniguchi,mixed,6,-0.03,0.239,0.455,7.5
Mathew Andaya,Oscar Rodriguez,mens,2,-0.024,0.258,0.484,13.6
Robert Davidson,Dalia Garza,mixed,2,-0.002,0.286,0.493,51.4
Connie Lee,Roman Kravchuk,mixed,5,0.007,0.263,0.514,67.1
Sivam Rao,Avneet Saluja,mens,2,-0.019,0.258,0.476,20.2
Curtis Carlisle,Ben Whitesides,mens,2,-0.009,0.255,0.489,38.0
Lucas Pascoe,David Yahng,mens,5,0.014,0.267,0.519,76.4
Julia Ronney,JT Troike,mixed,2,0.003,0.266,0.507,60.7
Mitchell Hargreaves,Alex Walker,mixed,7,0.004,0.247,0.499,62.6
Xiao Yi Wang-Beckvall,Lucas Pascoe,mixed,3,-0.017,0.237,0.478,22.7
Phuc Huynh,Victoria Nguyen,mixed,5,-0.008,0.254,0.479,39.9
Sabrina Guillebeaux,Harrison Yee,mixed,4,0.003,0.253,0.509,60.9
Ivana King,Derek Shearer,mixed,2,-0.023,0.253,0.461,14.5
Ryan Finley,Zach Silvernail,mens,3,-0.012,0.267,0.475,31.6
Will Mackinnon,Benjamin Grant,mens,9,0.047,0.266,0.574,95.8
Luke Williams,Roman Kravchuk,mens,9,0.007,0.257,0.515,66.8
Grayson Goldin,Christopher Haworth,mens,26,-0.014,0.247,0.488,27.0
JD Owens,Alex Reyna,mens,3,0.003,0.246,0.509,60.9
Jessica Mason,Aron Ouye,mixed,2,-0.006,0.249,0.488,42.6
Luke Cartenuto,JT Troike,mens,2,-0.022,0.251,0.47,15.1
Ridley Seguso,Zandrix Acob,mens,3,-0.003,0.245,0.486,49.1
Jonny Pickleball Andrews,Kara Andrews,mixed,4,-0.044,0.274,0.45,2.6
Audrey Adele Brown,Ryan Finley,mixed,5,0.005,0.249,0.529,63.9
Lucah Folden,Keith Read,mixed,2,-0.017,0.258,0.473,22.7
Daniel Traxler,Henry Boyle,mens,2,-0.022,0.262,0.476,15.9
Jonathan Truong,Chiron Burl,mens,17,0.021,0.265,0.526,82.8
Sergey Afanasenka,Allen W Wang,mens,2,-0.003,0.25,0.481,48.8
John Thorn,Dylan Kato,mens,6,0.006,0.25,0.502,65.5
Ivy Bewley,Paul Bewley,mixed,2,-0.015,0.245,0.484,25.2
Danica Wolf,Anders Jansson,mixed,3,0.005,0.249,0.504,63.7
Mouaad Alhouni,Keith Read,mens,3,-0.033,0.278,0.474,5.7
Rafa Hewett,Mari Humberg,mixed,5,0.01,0.251,0.506,71.8
Regina Goldberg,Callan Dawson,mixed,5,-0.0,0.251,0.498,54.9
Regina Goldberg,Emily Cederquist,womens,4,-0.004,0.25,0.492,48.1
Genie Bouchard,Ryan Sherry,mixed,4,-0.016,0.258,0.484,23.6
Madeline Schulte,Blaine Hovenier,mixed,2,-0.015,0.235,0.493,26.2
Eric Oncins,Milan Rane,mixed,16,0.013,0.266,0.512,76.0
Todd Fought,Olivia McMillan,mixed,3,-0.026,0.27,0.474,11.0
Lucah Folden,Melissa Ferger,womens,2,-0.013,0.272,0.499,29.6
Travis Rettenmaier,Meghan Dizon,mixed,6,0.04,0.246,0.543,93.8
Noe Khlif,Collin Shick,mens,10,-0.002,0.244,0.49,51.1
Angie Walker,Daniel De la Rosa,mixed,5,0.006,0.246,0.499,65.0
Irina Tereschenko,Wyatt Stone,mixed,5,-0.01,0.282,0.484,35.5
Christine Maddox,Chuck Taylor,mixed,2,-0.024,0.249,0.466,12.7
Audrey Adele Brown,Leah Tauber,womens,5,-0.015,0.244,0.476,25.7
Dalia Garza,Jalina Ingram,womens,7,0.044,0.265,0.563,94.9
Mohaned Alhouni,Lauren Stratman,mixed,4,0.03,0.262,0.541,89.7
Hayden Patriquin,Vivian Glozman,mixed,13,0.012,0.263,0.519,74.0
Kaitlyn Christian,Connor Garnett,mixed,5,-0.028,0.261,0.466,9.7
Madalina Grigoriu,Alex Chan,womens,2,-0.017,0.261,0.478,22.1
Etta Tuionetoa,Hunter Johnson,mixed,6,-0.014,0.258,0.483,27.6
Andrew Angulo,Brett Clayton,mens,2,0.006,0.262,0.516,65.5
Zane Navratil,Allyce Jones,mixed,16,-0.042,0.256,0.439,3.0
Eric Roddy,Layne Sleeth,mixed,2,-0.007,0.265,0.492,42.0
AJ Koller,Ilvana Trujillo,mixed,3,0.01,0.253,0.514,70.7
Rob Cassidy,Daniel Jensen,mens,4,-0.005,0.251,0.511,45.2
Matt Baca,Luke Wasson,mens,2,-0.003,0.263,0.488,49.4
Marshall Brown,Jonny Pickleball Andrews,mens,6,0.018,0.261,0.531,80.9
Jessica Mason,Ekaterina Biakina,womens,6,0.006,0.251,0.525,66.1
Danica Wolf,Helen To,womens,2,-0.022,0.251,0.472,15.0
Ryan Fu,Johnny Goldberg,mens,6,-0.065,0.259,0.409,0.7
Cason Campbell,Dave Bacalla,mens,6,-0.019,0.254,0.485,19.2
Lingwei Kong,Marcela Aguila Ampon,womens,5,-0.007,0.263,0.489,41.8
Bryanna Ojeda,Michelle Murphy,womens,3,-0.001,0.233,0.501,54.4
Madeline Schulte,Christine Trifunovic,womens,9,0.023,0.28,0.524,85.0
Christine Maddox,Kaitlyn Christian,womens,5,0.031,0.237,0.526,90.4
Tia Elpusan,Chelsea Purcell,womens,2,-0.017,0.26,0.484,22.5
Michelle Esquivel,Olivia McMillan,womens,4,-0.002,0.23,0.495,51.2
Ivy Tschetter,Cleo Bond,womens,2,-0.031,0.28,0.461,7.0
Jillian Braverman,Natalie Raney,womens,5,-0.01,0.241,0.478,36.3
Iliana Petrova,Cailyn Campbell,womens,2,-0.013,0.254,0.479,29.5
Ben Newell,Daniel De la Rosa,mens,4,-0.01,0.239,0.469,35.4
Tyler Loong,Jessie Irvine,mixed,5,0.024,0.247,0.529,85.2
Riley Newman,Lea Jansen,mixed,8,0.037,0.261,0.552,93.1
Steve Deakin,John Cincola,mens,4,0.023,0.27,0.529,84.3
Quang Duong,Donald Young,mens,9,0.012,0.246,0.526,74.2
Xiao Yi Wang-Beckvall,Audrey Banada,womens,4,0.012,0.259,0.521,73.9
Ross Whittaker,Naveen Beasley,mens,18,0.004,0.238,0.515,62.5
Roman Estareja,Kento Tamaki,mens,8,0.01,0.244,0.527,71.8
Mitchell Hargreaves,Tom Evans,mens,3,-0.004,0.256,0.504,47.7
Madison Wold,Averry Chew,womens,2,-0.014,0.245,0.483,28.2
Nicole Eugenio,Courtney McIntosh,womens,3,-0.014,0.266,0.483,28.3
Jackson Ayotte,Kyle Koszuta,mens,3,0.003,0.248,0.501,61.2
Bao Duong,Ryan Eveloff,mens,2,0.008,0.273,0.504,67.9
Jeff Warnick,Wesley Burrows,mens,4,-0.012,0.256,0.486,31.9
Riley Newman,Zane Navratil,mens,4,-0.009,0.245,0.486,38.1
AJ Koller,Roscoe Bellamy,mens,19,0.044,0.26,0.579,94.8
Pablo Tellez,Hayden Patriquin,mens,37,0.073,0.244,0.609,98.7
Rafa Hewett,Eric Oncins,mens,11,-0.008,0.249,0.484,39.8
Genie Erokhina,Eugenia Carolina Lopez Ascarate,womens,2,-0.03,0.274,0.467,7.4
Irina Tereschenko,Allyce Jones,womens,12,0.005,0.244,0.492,63.4
Tyler Loong,James Ignatowich,mens,9,0.038,0.245,0.548,93.2
Cody Milton,Aaron Fuhrman,mens,5,0.017,0.238,0.51,79.6
Casey Diamond,Rachel Rettger,mixed,2,-0.019,0.255,0.462,20.2
Robert Slutsky,Sarah Williams,mixed,8,0.046,0.246,0.574,95.5
Kevin Dayan,Mota Alhouni,mens,14,0.04,0.255,0.554,94.0
Emily Stumpf,Sammy Lee,mixed,5,-0.014,0.255,0.486,27.2
Aiko Yoshitomi,Kenta Miyoshi,mixed,13,0.002,0.247,0.489,58.7
Eric Oncins,Patrick Kawka,mens,8,-0.029,0.261,0.447,8.0
Sam Szymanski,Brock Rzesnowiecky,mens,5,0.006,0.256,0.508,64.9
Phillip Locklear,Jericho Grollman,mens,9,0.027,0.245,0.536,87.7
Spartak Rahachou,Mouaad Alhouni,mens,12,-0.019,0.264,0.486,20.4
Alex Lantz,Kyle Goodburn,mens,2,-0.012,0.266,0.467,32.5
Aizec Olson,Matt Haugdahl,mens,2,-0.012,0.248,0.479,32.4
Edward Perez,Marshall Brown,mens,7,-0.004,0.247,0.487,47.3
Daniel Traxler,Daniel Howard,mens,4,-0.005,0.277,0.495,44.9
Brandon Nsekpong,Chandler Carnett,mens,7,0.008,0.259,0.519,68.8
Jeremy Lim,Jase Edwards,mens,9,-0.038,0.271,0.43,4.0
Sofia Sewing,Tanner Tomassi,mixed,10,-0.015,0.247,0.479,25.4
Edward Perez,Jocelyn Feirer,mixed,4,0.024,0.247,0.526,85.9
Maria Montgomery,Daven Bhagar,mixed,2,-0.031,0.257,0.457,7.3
Kate Fahey,Patrick Kawka,mixed,10,0.032,0.25,0.536,90.8
Jaiden Sam,Jake Kuhlman,mixed,5,0.005,0.263,0.501,64.2
Rachael James,Donald Young,mixed,5,-0.03,0.264,0.464,7.7
Brandon Nsekpong,Danna Funaro,mixed,4,0.011,0.242,0.512,73.1
Sabrina Palavra,Jordan Chrysostom,mixed,4,-0.051,0.259,0.439,1.7
Yuta Funemizu,Dionne Lim,mixed,13,0.024,0.259,0.53,85.7
Adrienne Kutz,TJ Stansbury,mixed,5,0.008,0.278,0.501,67.9
Josh Johnson,Brian Bomgren,mens,4,-0.01,0.274,0.474,36.4
James Seagraves,Taine Bernhard,mens,2,-0.001,0.259,0.514,54.0
Kaicen Dudek,Quinton Birkeness,mens,4,-0.004,0.27,0.496,47.4
Caden Nemoff,Robert Slutsky,mens,5,-0.01,0.245,0.466,36.2
Tanner Tomassi,Kyle Koszuta,mens,10,0.03,0.259,0.51,89.9
Johnny Goldberg,Etienne Blaszkewycz,mens,6,0.026,0.261,0.546,86.8
Kobla Tetey,Matt Ngo,mens,2,-0.013,0.228,0.489,29.7
Max Freeman,Juan Benitez,mens,14,-0.029,0.248,0.466,8.4
Nathan Matthews,Matthew Mead,mens,2,-0.009,0.28,0.484,39.1
Audrey Adele Brown,Pesa Teoni,mixed,2,-0.014,0.258,0.491,28.0
Matthew Barlow,Emma Nelson,mixed,14,0.052,0.273,0.566,96.6
Ross Whittaker,Zoey Weil,mixed,3,-0.004,0.287,0.488,48.2
Brendon Long,Andre Mick,mens,9,0.027,0.272,0.526,87.8
Luke Cartenuto,Elliot Schneider,mens,3,0.019,0.251,0.519,81.6
Jeremy Graham,Casey Parnell,mixed,2,-0.003,0.247,0.484,49.1
Ram Kotnana,Jordan Chrysostom,mens,2,-0.013,0.24,0.482,29.6
Regina Goldberg,Brandon French,mixed,6,-0.007,0.25,0.479,41.3
Marykate Washelesky,Joseph Alvarez,mixed,5,0.017,0.243,0.527,79.3
Alec Martone,Alex Hunt,mens,2,-0.017,0.264,0.482,22.9
Zachary Marceau,Wesley Burrows,mens,8,-0.018,0.261,0.466,21.7
Claudio Quinones Garcia,Dustin Boyer,mens,5,-0.023,0.27,0.486,14.6
Ammar Wazir,Neil Mediratta,mens,15,0.003,0.249,0.503,61.4
Christa Gecheva,Kyle Koszuta,mixed,16,0.025,0.241,0.549,86.4
Jonny Pickleball Andrews,Yaamunan Venkatesan,mens,4,0.014,0.251,0.512,76.3
Justin Dering,Matt Bozoian,mens,2,-0.026,0.259,0.477,10.8
Emanuel Dickson,Samuel Dickson,mens,2,-0.006,0.254,0.496,43.3
Collin Maris,TY Butson,mens,3,-0.005,0.258,0.499,44.6
Alex Lantz,Abbigal Hatton,mixed,3,-0.007,0.266,0.483,42.1
Jack Hansen,Jamie Voelker,mixed,4,0.004,0.261,0.511,62.3
Nathan Peters,Jennifer Corley,mixed,2,-0.011,0.251,0.486,33.9
Willy De Vilchez,Joel Richards,mens,5,0.017,0.262,0.521,79.1
Rodrigo Reyes,Adam Harvey,mens,15,-0.002,0.238,0.497,52.4
Bruno Barrueto Deza,Jeronimo Alvear,mens,2,-0.011,0.253,0.489,34.4
Jay Evans,Aleck Blair,mens,8,-0.017,0.256,0.477,23.1
Eris Rivera,Evgeniy Kim,mixed,2,-0.004,0.262,0.5,47.1
Aiden Petterson,Bryan Willey,mens,2,-0.008,0.261,0.501,39.6
Ethan Violette,Mikar Larenzo Fisher,mens,2,-0.013,0.252,0.48,30.8
Gavin Vaughn,Alice Stoleru,mixed,2,-0.014,0.265,0.484,27.5
Cade Pierson,Chandler Carnett,mixed,3,-0.012,0.26,0.488,32.9
Jordan Betts,James Delgado,mens,4,0.013,0.242,0.523,75.0
Kyle Rinck,Parker Ward,mens,2,-0.004,0.262,0.488,47.8
Rodrigo Reyes,Olivia Phillips,mixed,12,0.013,0.251,0.516,75.1
Jordan Betts,Brittni Tonnessen,mixed,3,0.011,0.263,0.507,72.7
Scott Peck,TJ Stansbury,mens,2,0.003,0.262,0.489,60.7
Nathan Peters,Jared Smart,mens,2,-0.015,0.272,0.472,26.9
Rob Cassidy,Ryan Sherry,mens,10,0.037,0.277,0.539,93.2
Tucker Mueck,Ben McNair,mens,2,-0.0,0.274,0.51,55.5
Mota Alhouni,Ilvana Trujillo,mixed,2,-0.005,0.242,0.487,46.4
Sean Rafferty,Robert Shields,mens,2,-0.001,0.249,0.501,53.1
William East,James Janssen,mens,3,-0.021,0.254,0.484,17.3
Allie Davis,Ben McNair,mixed,2,-0.017,0.26,0.491,23.2
Rachel Janssen,Harsh Nanavati,mixed,2,-0.006,0.254,0.486,42.5
Saby Karuppiah,Bret Berryman,mens,2,-0.002,0.246,0.506,50.7
Jack Hansen,Dan Forsythe,mens,2,-0.012,0.258,0.497,32.1
Jake Kuhlman,Harsh Nanavati,mens,3,0.009,0.251,0.524,70.1
Luke Wasson,Charlotte Wasson,mixed,8,-0.02,0.258,0.464,17.8
Hong Kit Wong,Ryan Lam,mens,15,0.005,0.257,0.501,64.1
Taylor Stockton,Kenta Miyoshi,mens,7,-0.001,0.247,0.5,52.9
Chad Morris,Kenny Burst,mens,2,-0.02,0.26,0.472,18.0
Etta Tuionetoa,Christian Alshon,mixed,31,0.088,0.252,0.617,99.2
Blaine Hovenier,Martina Frantova,mixed,5,0.023,0.248,0.531,84.3
Lacy Schneemann,Gabriel Tardio,mixed,13,-0.004,0.25,0.494,47.1
Patrick Smith,Olivia McMillan,mixed,2,0.006,0.262,0.524,65.4
Mari Humberg,CJ Klinger,mixed,22,-0.013,0.255,0.47,29.0
Augustus Ge,Jackie Kawamoto,mixed,4,-0.01,0.243,0.488,35.5
Steve Deakin,Pierina Imparato,mixed,10,0.052,0.255,0.557,96.7
Jamie Haas,Darrian Young,mixed,5,-0.015,0.257,0.476,26.1
Federico Staksrud,Catherine Parenteau,mixed,11,0.069,0.276,0.569,98.5
Jack Sock,Lea Jansen,mixed,25,0.074,0.279,0.599,98.7
Julian Arnold,Andrea Koop,mixed,2,-0.026,0.246,0.465,10.5
Tyson McGuffin,Vivian Glozman,mixed,9,-0.0,0.222,0.486,55.2
Ewa Radzikowska,Pablo Tellez,mixed,4,-0.001,0.249,0.493,52.7
Mohaned Alhouni,Chao Yi Wang,mixed,2,-0.02,0.26,0.479,18.3
Craig Johnson,Lauren Stratman,mixed,3,-0.029,0.26,0.449,8.1
Callan Dawson,Leah Tauber,mixed,8,-0.008,0.258,0.506,39.1
Helena Jansen,Daniel Jensen,mixed,9,-0.0,0.255,0.488,55.2
AJ Koller,Marcela Aguila Ampon,mixed,2,-0.018,0.278,0.466,20.6
Rafa Hewett,Layne Sleeth,mixed,5,-0.016,0.272,0.489,24.6
Bobbi Oshiro,John Cincola,mixed,4,-0.021,0.253,0.487,16.8
Marshall Brown,Monica Paolicelli,mixed,2,-0.002,0.248,0.497,51.4
Jessie Irvine,Hayden Patriquin,mixed,17,-0.014,0.24,0.476,28.5
Ivan Jakovljevic,Sarah Ansboury,mixed,10,0.009,0.244,0.491,69.4
Angie Walker,Jaume Martinez Vich,mixed,3,-0.023,0.264,0.469,14.5
Yates Johnson,Vivienne David,mixed,11,-0.023,0.234,0.469,14.3
Eric Roddy,Samantha Parker,mixed,3,0.0,0.236,0.504,56.6
Michael Loyd,Alex Walker,mixed,9,-0.01,0.254,0.494,37.0
Cade Pierson,Michelle Murphy,womens,4,0.001,0.259,0.511,57.8
Aiko Yoshitomi,Dionne Lim,womens,5,0.001,0.259,0.485,58.0
Sofia Sewing,Ava Ignatowich,womens,4,-0.013,0.261,0.491,30.0
Brie Aldridge,Danna Funaro,womens,2,-0.005,0.271,0.494,45.8
Nicole Eugenio,Martina Frantova,womens,5,-0.019,0.27,0.477,19.8
Zoey Weil,Sarah Williams,womens,7,0.017,0.251,0.526,79.9
Rafa Hewett,Julian Arnold,mens,5,-0.017,0.252,0.473,22.3
Ryan Fu,Gregory Dow,mens,3,0.023,0.238,0.536,85.0
Regina Goldberg,Carolina Mayorga-Perry,womens,2,-0.038,0.262,0.45,4.0
Rachael James,Monica Paolicelli,womens,8,0.001,0.258,0.506,58.3
Callan Dawson,Pablo Tellez,mens,7,0.07,0.25,0.599,98.6
AJ Koller,Brandon French,mens,5,0.065,0.269,0.582,98.3
Callie Smith,Allyce Jones,womens,20,0.035,0.246,0.543,92.2
Noe Khlif,Ivan Jakovljevic,mens,2,-0.016,0.25,0.478,24.9
Jade Kawamoto,Lacy Schneemann,womens,16,0.046,0.265,0.572,95.5
Federico Staksrud,Gabriel Tardio,mens,31,0.167,0.308,0.721,99.9
Christian Alshon,Hayden Patriquin,mens,19,-0.04,0.244,0.439,3.4
Genie Erokhina,Trang Huynh,womens,3,0.023,0.266,0.537,84.7
Rachel Janssen,Kendall Warren,womens,5,0.009,0.279,0.504,69.6
Jennifer Reifschneider,Jennifer Corley,womens,3,-0.001,0.252,0.481,52.9
Daria Walczak,Lauren Stratman,womens,5,-0.002,0.266,0.481,50.7
Todd Fought,CJ Klinger,mens,11,-0.02,0.277,0.464,18.3
Alex Bowers,Allie Davis,womens,4,0.05,0.248,0.559,96.4
V. Mary Rivas,Susie Epp,womens,4,0.0,0.253,0.501,55.8
Adrienne Kutz,Casey Parnell,womens,2,-0.006,0.265,0.491,44.5
Jessica Mason,Kara Andrews,womens,2,-0.037,0.262,0.461,4.3
Hannah Blatt,Lingwei Kong,womens,4,0.023,0.273,0.529,84.4
Sarah Ansboury,Olivia McMillan,womens,2,0.005,0.239,0.508,64.7
Augustus Ge,Darrian Young,mens,2,-0.025,0.257,0.471,12.4
Tamaryn Emmrich,Kaitlyn Christian,womens,10,-0.031,0.26,0.472,6.7
Eugenia Carolina Lopez Ascarate,Pierina Imparato,womens,6,0.01,0.249,0.508,71.1
Audrey Adele Brown,Helena Jansen,womens,4,0.036,0.287,0.534,92.7
Mohaned Alhouni,Spencer Smith,mens,2,-0.028,0.259,0.466,9.6
Kate Fahey,Allison Phillips,womens,4,0.01,0.265,0.499,70.6
Andrea Koop,Jessie Irvine,womens,7,0.012,0.241,0.518,74.1
Tyra Hurricane Black,Vivian Glozman,womens,5,-0.011,0.25,0.484,33.8
Olivia Phillips,Jocelyn Feirer,womens,2,-0.02,0.262,0.479,18.7
Lauralei Singsank,David Bieger,mixed,8,0.034,0.251,0.548,91.7
Zandrix Acob,Wade Bryant,mens,17,0.001,0.271,0.49,57.5
Sydney Donkena,Amrik Donkena,mixed,12,0.021,0.242,0.536,83.0
Henry Boyle,Mehvish Safdar,mixed,7,0.047,0.275,0.556,95.8
Jade Rau,Ethan Miller,mixed,2,-0.021,0.261,0.467,16.2
Joseph Roeder,Nicole Lange Beidacki,mixed,4,0.002,0.258,0.495,59.7
Jack Foster,Andre Mick,mens,5,-0.018,0.256,0.481,21.3
Henry Boyle,Anouar Braham,mens,5,0.021,0.255,0.527,83.4
Jonathan Truong,David Bieger,mens,7,-0.004,0.244,0.49,46.9
Grayson Goldin,Roman Estareja,mens,8,-0.017,0.28,0.495,21.9
Ross Whittaker,Salome Devidze,mixed,14,-0.028,0.268,0.477,9.1
Robert Laidlaw,Shannon Pretorius,mixed,5,-0.024,0.273,0.485,13.0
Connor Mogle,Leah Tauber,mixed,4,0.018,0.271,0.516,81.1
Kentaro Hamaguchi,Jose Roberto Velasco,mens,2,0.002,0.255,0.513,59.7
Brandon Contratto,Jayce Landheer,mens,5,0.014,0.262,0.501,77.0
Ashton Cottrell,Adam Yeager,mens,3,-0.012,0.262,0.494,32.2
Madalina Grigoriu,Anouar Braham,mixed,13,0.058,0.235,0.587,97.6
Brandon Contratto,Stevie Petropouleas,mixed,2,-0.014,0.263,0.486,27.5
Len Yang,Abigail Okelley,mixed,2,-0.023,0.263,0.471,14.6
Joshua Giannelli,Frank Solana,mens,11,0.027,0.25,0.544,87.9
Jimmy Terzian,Michael Asplund,mens,5,-0.024,0.244,0.46,13.2
Merritt Wilburn,Mickulas Ray,mens,3,0.016,0.277,0.521,78.4
Amanda Studnicki,Jonathan Truong,mixed,3,-0.009,0.279,0.484,38.5
Kate Fahey,Yates Johnson,mixed,8,0.013,0.24,0.515,75.1
Mark Fletcher,Wesley Fletcher,mens,2,-0.01,0.243,0.494,36.2
Court Zalinski,Joshua Giannelli,mixed,2,-0.031,0.262,0.461,6.9
Amanda Hendry,Andre Mick,mixed,4,0.016,0.279,0.531,78.8
Peter Klingsheim,Ryan Berg,mens,2,-0.005,0.247,0.5,46.2
Tucker Segars,Hannah Okelley,mixed,2,-0.008,0.267,0.497,39.2
Zoey Weil,Evgeniy Kim,mixed,4,0.008,0.256,0.515,68.3
Ting Chieh Wei,Andrew Wang,mixed,4,0.007,0.255,0.505,66.8
Casey Diamond,CJ Klinger,mens,6,0.005,0.252,0.496,64.0
Tucker Segars,Chase Mason,mens,5,0.011,0.257,0.503,73.4
Naveen Beasley,Dustin Boyer,mens,8,0.019,0.267,0.522,81.9
Luke Cartenuto,Chase Ruff,mens,9,-0.003,0.257,0.501,49.5
Kenneth Suarez,Andi Godwin,mixed,2,-0.001,0.24,0.499,53.5
Adrian Garza,Yuta Funemizu,mens,5,-0.006,0.252,0.504,43.0
Joey Campagna,Wynn Johnson,mens,2,0.006,0.269,0.507,65.6
Jeremy Lim,Zachary Marceau,mens,9,0.051,0.254,0.579,96.4
Neil Mediratta,Hailee Haymore,mixed,3,-0.011,0.287,0.499,35.0
Brookes Jones,Maebry Jones,mixed,2,-0.025,0.254,0.464,11.7
Jordan Chrysostom,Selim Ben Ali,mens,3,0.005,0.255,0.52,63.5
Jarryd Woog,Ashley Hewitt,mens,2,0.009,0.258,0.494,70.0
Max Freeman,Sofia Sewing,mixed,6,-0.026,0.266,0.464,10.9
Chandra Kusuma,Oliver Wei,mixed,2,-0.008,0.243,0.474,40.1
Valerie R Simon,Mickulas Ray,mixed,5,-0.026,0.263,0.476,10.7
Noe Khlif,Regina Goldberg,mixed,7,0.001,0.246,0.493,57.2
Sarah Hua,Miguel Alda,mixed,5,0.019,0.274,0.535,81.3
Ryan Sherry,Komal Safdar,mixed,4,0.015,0.258,0.524,77.6
Christian Roehmer,Zack Bosshard,mens,2,-0.027,0.264,0.459,9.7
Yaamunan Venkatesan,Miguel Alda,mens,4,-0.014,0.271,0.494,27.9
Arnab Baruah,Alex Lawhun,mens,2,-0.001,0.266,0.5,54.1
David McNally,Andrew Wang,mens,5,0.002,0.26,0.506,58.8
Timothy Cass,Oliver Wei,mens,3,-0.0,0.247,0.505,54.8
Colten Ponder,Brookes Jones,mens,7,0.004,0.249,0.475,62.5
Carolina Correia,Kyle Welch,mixed,2,-0.012,0.253,0.484,32.0
Waymon Peet,Justin Lui,mens,7,0.016,0.263,0.511,78.4
Kentaro Hamaguchi,Giorgia Vitale,mixed,6,0.004,0.265,0.489,61.8
Cade Lindgren,Johnny Dong,mens,3,-0.02,0.261,0.478,17.6
TY Butson,Antonio Cummings,mens,5,-0.016,0.259,0.48,24.8
George Bulger,Ethan Paik,mens,2,-0.008,0.252,0.494,39.7
Zachary McDivitt,Evan Gan,mens,2,-0.009,0.252,0.494,38.8
Corbin McAvinew,Avery Rogers,mens,3,-0.016,0.233,0.484,25.0
Ahmad El-Zarif,Gianna Southwick,mixed,3,0.001,0.257,0.506,57.1
Alia Brown,Yaamunan Venkatesan,mixed,3,0.017,0.266,0.523,80.1
Jackie Kawamoto,Jaume Martinez Vich,mixed,14,0.076,0.253,0.609,98.9
Quang Duong,Alix Truong,mixed,5,0.005,0.255,0.514,63.3
Samantha Parker,Wesley Burrows,mixed,2,-0.034,0.252,0.439,5.3
Christian Alshon,Anna Bright,mixed,23,-0.039,0.254,0.453,3.9
