player_id,full_name,gender,games,value_mean,value_sd,w_mixed,w_mens,w_womens
3270dc72-53b7-4d35-aa4c-7f8b7b6bf905,Matthew Barlow,M,20,3.754,1.336,0.026,-0.002,nan
1d701c30-6b5d-485f-ae97-60f3b0c50896,Zoey Weil,F,21,1.183,1.164,-0.003,nan,0.011
7637258c-90a0-4252-a447-278492177e9e,Brendon Long,M,9,2.355,1.62,nan,0.014,nan
db2e014a-211a-47b6-a910-8bad6a5c4d29,Andre Mick,M,18,2.445,1.29,0.007,0.004,nan
22489608-f458-46cb-bd96-edf62c5a8b1b,Elliot Schneider,M,3,1.149,1.894,nan,0.008,nan
7c300358-d2dc-4e8e-8e1f-18b02ba756ce,Casey Parnell,F,4,-1.303,1.737,-0.002,nan,0.0
698425c8-54be-4087-8552-6308f78d847f,Jeremy Graham,,2,-0.704,2.041,-0.007,nan,nan
0d40af37-5b44-4f00-a2c8-03ea5e34960c,Ram Kotnana,M,2,-0.702,1.891,nan,-0.003,nan
2752134c-3e9c-4932-8c3f-8165cc1e7e08,Joseph Alvarez,M,17,2.363,1.348,0.015,-0.001,nan
aeb39446-9961-4ad9-8e25-9da0c671d356,Justin Dering,M,2,-1.517,2.01,nan,-0.008,nan
cc0b1ad5-6d6f-4c8b-b900-39f4ca45d152,Matt Bozoian,M,2,-1.542,2.06,nan,-0.009,nan
8a614993-d082-4ab8-af12-348c954ff276,Emanuel Dickson,M,10,0.476,1.594,-0.009,0.008,nan
c1a96204-7cdd-4a98-a917-9b66d4f9bbe9,Samuel Dickson,M,2,-0.335,2.029,nan,-0.001,nan
e7b47bd5-319e-48c3-959f-acdd0c70446b,TY Butson,M,8,-1.062,1.716,nan,-0.003,nan
9c5ef5ba-8d6e-4de8-afd2-4f685dd10a01,Collin Maris,M,3,-0.222,2.073,nan,0.0,nan
68a47c53-6dda-41eb-97b0-63a058b425a4,Jack Hansen,M,6,-0.041,1.678,0.003,-0.003,nan
a8944b8a-f1f6-4915-84b6-17e8e351d42b,Jennifer Corley,F,5,-1.098,1.888,-0.003,nan,-0.003
3aaf19e8-1b29-469a-98e0-a1d7adedf742,Nathan Peters,M,4,-1.683,1.813,-0.003,-0.008,nan
f4887db9-e26e-4f1f-9634-1bfdfc0d8201,Joel Richards,M,5,1.269,1.699,nan,0.01,nan
11e203e1-6239-4f00-aaf9-752aae883120,Rodrigo Reyes,M,29,-0.371,1.188,0.011,-0.005,nan
5928ceea-53ea-4e31-bc0d-a2b87d34e72b,Jeronimo Alvear,M,2,-0.202,1.976,nan,0.003,nan
28084fc7-8653-4ff0-bc3b-1bf582d03a75,Jay Evans,M,8,-1.078,1.723,nan,-0.001,nan
82817430-aa8f-40bd-b767-deabe0bb34ac,Eris Rivera,,10,-0.488,1.536,-0.007,nan,nan
f47e1337-b9c8-4f33-805f-3e51510d42a4,Bryan Willey,M,2,-0.344,1.911,nan,-0.005,nan
