p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Riley Newman,Will Mackinnon,mens,14,-0.273,0.459,0.281,0.0
Jay Devilliers,Dekel Bar,mens,17,-0.186,0.449,0.343,0.4
Alix Truong,Meghan Dizon,womens,13,-0.033,0.422,0.469,34.0
Callie Smith,Lea Jansen,womens,56,0.313,0.46,0.758,99.6
Lindsey Newman,Olivia McMillan,womens,6,-0.003,0.448,0.505,54.7
Mari Humberg,Allyce Jones,womens,8,-0.124,0.438,0.382,2.9
Lina Padegimaite,Judit Castillo,womens,7,-0.042,0.419,0.461,28.4
Mary Brascia,Maggie Brascia,womens,14,-0.024,0.439,0.476,40.9
Lingwei Kong,Genie Erokhina,womens,28,0.205,0.416,0.674,98.2
Matt Wright,Jaume Martinez Vich,mens,14,0.014,0.437,0.514,64.4
Lucy Kovalova,Milan Rane,womens,16,-0.011,0.429,0.486,49.8
Jalina Ingram,Pierina Imparato,womens,3,0.063,0.456,0.543,83.6
Dylan Frazier,Eric Oncins,mens,79,0.062,0.386,0.569,83.3
Andrei Daescu,Federico Staksrud,mens,101,0.054,0.386,0.557,80.7
Tamaryn Emmrich,Lauren Stratman,womens,2,-0.058,0.446,0.467,18.6
Rafa Hewett,Collin Johns,mens,8,-0.222,0.442,0.331,0.2
Max Freeman,Tyson McGuffin,mens,39,0.069,0.415,0.553,85.2
Augustus Ge,Connor Garnett,mens,36,-0.064,0.398,0.444,15.7
Etta Tuionetoa,Lacy Schneemann,womens,17,0.036,0.419,0.536,74.6
Mya Bui,Paula Rives,womens,19,0.331,0.492,0.729,99.8
Brooke Buckner,Chao Yi Wang,womens,23,0.003,0.416,0.5,58.5
Genie Bouchard,Marcela Aguila Ampon,womens,4,0.02,0.44,0.516,67.6
April Lommen,Cassy Deng,womens,2,-0.005,0.405,0.496,53.6
Alexis Hayden,Jamie Voelker,womens,4,-0.015,0.41,0.49,47.1
Frank Welsher Iii,Molly Griganavicius,mixed,3,-0.03,0.444,0.482,36.2
Louise Kwong,Sam Angelo,mixed,5,-0.013,0.422,0.473,48.5
Tobias Golberg,Edward Kim,mens,4,0.034,0.431,0.526,73.3
Olga Zavarotnaya,Tobias Golberg,mixed,8,-0.058,0.456,0.452,18.2
Josiah A,Bridget Aguado,mixed,3,0.004,0.473,0.504,59.1
Jacqueline Vitale,Edward Kim,mixed,2,-0.118,0.439,0.399,3.4
Stephanie Alliev,Matt Haugdahl,mixed,4,0.006,0.422,0.502,60.3
Paul Salmela,Jeremiah Norton,mens,2,-0.05,0.461,0.446,22.6
Sydney Sonday,Monika Wynne,womens,4,-0.038,0.5,0.462,30.3
Ariana Ajani,Kitri Boser,womens,6,-0.081,0.448,0.436,10.0
Jasper Schaadt,Karthik Ganesh,mens,7,0.175,0.473,0.637,97.3
Louise Kwong,Stephanie Alliev,womens,2,-0.02,0.448,0.487,43.4
Vritti Sethi,Victoria Nguyen,womens,7,0.044,0.414,0.534,77.4
Tommy Labat,Jamie Voelker,mixed,7,0.006,0.448,0.505,60.4
Vova Zverkovsky,Volly Johnson,mixed,4,-0.015,0.433,0.476,47.0
April Lommen,Mike Radermacher,mixed,2,-0.068,0.468,0.451,14.1
Elliot Schneider,Brittni Tonnessen,mixed,4,0.081,0.422,0.573,88.1
William Hsieh,Jonah Karczmer,mens,3,-0.029,0.419,0.483,37.1
Frank Welsher Iii,Justin Vizconde-Sopanarat,mens,8,0.038,0.462,0.53,75.5
Mia Purdun,Alison Brown,womens,3,0.0,0.451,0.501,56.9
Chrissie Cruz,Kathleen Pagel,womens,4,0.036,0.449,0.534,74.6
Molly Griganavicius,Natalia Simson,womens,5,-0.025,0.448,0.474,40.0
Joel Cassens,Mike Radermacher,mens,9,0.07,0.443,0.556,85.4
Jamie Hafner Jr.,Jordan Tacheny,mens,5,-0.024,0.447,0.491,40.7
Alexander Valencia,Josiah Watje,mens,2,0.016,0.462,0.509,65.7
John Macauley,Amrik Donkena,mens,5,0.007,0.433,0.517,60.9
Steven Will,Matt Haugdahl,mens,3,0.01,0.424,0.509,62.5
Brittni Tonnessen,Volly Johnson,womens,3,-0.055,0.438,0.46,20.1
Simone Leonard,Eli Steiner,mixed,7,0.05,0.466,0.532,78.9
George Rangelov,Zach Gonnering,mens,3,-0.094,0.433,0.426,6.9
Tommy Labat,David Dutrieuille,mens,7,0.054,0.451,0.545,80.6
Daniel Miron,Dale Kim,mens,6,-0.093,0.447,0.442,7.1
Monika Wynne,Freddie Powell,mixed,4,0.077,0.437,0.563,87.3
Manik Tandon,Brian Anderson,mens,3,-0.001,0.441,0.509,55.8
Mia Purdun,Chris Olson,mixed,2,-0.071,0.448,0.441,13.2
Zach Gonnering,Kitri Boser,mixed,5,0.03,0.447,0.527,71.9
Jesse Fan,Tayven Phiravong,mens,2,-0.064,0.453,0.449,15.6
Nisal Liyanage,Cassy Deng,mixed,2,-0.057,0.46,0.466,18.8
Chrissie Cruz,Jaikin Gomez,mixed,7,0.085,0.455,0.559,88.7
Victoria Nguyen,Mouaad Alhouni,mixed,4,0.118,0.468,0.595,93.7
Nisal Liyanage,Luke W,mens,2,0.003,0.437,0.501,58.6
Matt Bozoian,Blake Suard,mens,2,-0.023,0.449,0.481,41.4
Ernesto Fajardo,Brayden Nguyen,mens,7,0.027,0.452,0.515,70.3
Sam Szymanski,Brock Rzesnowiecky,mens,2,-0.055,0.445,0.449,19.9
Matthew Krakowski,Vova Zverkovsky,mens,4,-0.009,0.425,0.502,51.3
Elliot Schneider,Tim Jarmusz,mens,2,-0.064,0.453,0.444,15.7
Freddie Powell,Eli Steiner,mens,17,0.055,0.454,0.542,81.2
Christian Tanner,Khalijawan Barber,mens,4,0.014,0.443,0.501,64.6
Ajit Kurki,Brenden Everhart,mens,23,-0.04,0.433,0.474,29.5
Emir Hamzic,Martin Stanchev,mens,6,-0.041,0.437,0.471,28.9
Ernesto Fajardo,Sydney Sonday,mixed,4,0.002,0.458,0.504,57.4
Ariana Ajani,Martin Stanchev,mixed,6,0.05,0.457,0.546,79.0
Olga Zavarotnaya,Jacqueline Vitale,womens,2,0.038,0.445,0.529,75.4
Vritti Sethi,Justin Vizconde-Sopanarat,mixed,2,-0.074,0.441,0.421,12.2
Tristan Dussault,Easton Horricks,mens,9,0.003,0.441,0.507,58.4
Alexis Hayden,Joel Cassens,mixed,3,-0.019,0.457,0.494,44.1
Sergii Pogoretskyi,Hannah Pardus,mixed,2,-0.057,0.441,0.462,18.9
Mehvish Safdar,John Lucian Goins,mixed,2,-0.038,0.431,0.471,30.3
Caden Nemoff,Aanik Lohani,mens,8,-0.023,0.442,0.476,41.5
Anouar Braham,Marcela Aguila Ampon,mixed,4,-0.007,0.442,0.501,52.9
Mohaned Alhouni,John Lucian Goins,mens,12,0.013,0.436,0.51,64.1
Hannah Blatt,Zane Navratil,mixed,3,-0.011,0.425,0.494,50.1
Edward Perez,Ashley Griffith,mixed,5,-0.028,0.419,0.487,38.2
Zane Ford,Lindsey Newman,mixed,3,0.064,0.486,0.556,84.2
Lingwei Kong,Martin Emmrich,mixed,9,-0.028,0.417,0.476,38.0
Connor Mogle,Abbigal Hatton,mixed,5,0.123,0.481,0.6,94.1
Camden Chaffin,Christopher Haworth,mens,4,0.042,0.424,0.539,76.6
Lauren Stratman,Wyatt Stone,mixed,4,-0.106,0.434,0.407,4.7
Adam Harvey,Giovanna Morelli,mixed,2,-0.007,0.459,0.491,52.3
Parris Todd,Andrei Daescu,mixed,82,0.026,0.389,0.524,69.9
Jace Morris,Pesa Teoni,mens,3,-0.035,0.441,0.476,33.2
Zoey Weil,Jaume Martinez Vich,mixed,3,-0.085,0.441,0.434,8.6
Rafa Hewett,Valerie R Simon,mixed,5,0.062,0.421,0.55,82.9
Ivan Jakovljevic,Anderson Scarpa,mens,14,-0.126,0.443,0.406,2.6
Alix Truong,Federico Staksrud,mixed,6,-0.115,0.453,0.405,3.5
Lacy Schneemann,Max Freeman,mixed,15,-0.125,0.424,0.374,2.7
Camden Chaffin,Emma Nelson,mixed,3,0.09,0.443,0.573,89.7
Caden Nemoff,Luana Stanciu,mixed,4,0.03,0.425,0.519,71.8
Roscoe Bellamy,Lina Padegimaite,mixed,4,0.043,0.43,0.546,77.2
Andrea Koop,Brandon French,mixed,6,-0.065,0.433,0.452,15.2
Chuck Taylor,Patrick Smith,mens,7,0.018,0.423,0.499,66.6
Milan Rane,Connor Garnett,mixed,22,0.088,0.407,0.579,89.4
Mota Alhouni,Anouar Braham,mens,4,0.075,0.434,0.564,86.8
Gabriel Joseph,Connor Mogle,mens,2,-0.105,0.465,0.429,4.9
Will Mackinnon,Ava Ignatowich,mixed,3,0.099,0.427,0.581,91.3
Tama Shimabukuro,Luc Pham,mens,8,-0.0,0.44,0.507,56.3
Ross Whittaker,Edward Perez,mens,3,-0.08,0.428,0.436,10.2
Michael Loyd,Alex Walker,mixed,8,0.042,0.442,0.534,77.0
Donald Young,Olivia McMillan,mixed,3,-0.059,0.434,0.453,17.6
Allison Phillips,Cason Campbell,mixed,8,-0.072,0.428,0.444,12.7
Callie Smith,Hunter Johnson,mixed,14,-0.075,0.431,0.435,11.6
Ella Cosma,Luc Pham,mixed,2,0.015,0.449,0.518,64.9
Zoeya Khan,Anderson Scarpa,mixed,4,0.025,0.451,0.531,69.6
Blaine Hovenier,Kaitlyn Christian,mixed,8,0.055,0.441,0.551,81.0
Daniel Phillips,Tatiana Ruhl,mixed,2,-0.018,0.436,0.488,44.7
Mari Humberg,Augustus Ge,mixed,44,0.078,0.399,0.568,87.4
Isabella Dunlap,Christopher Haworth,mixed,19,-0.217,0.446,0.322,0.2
Paula Rives,Darrian Young,mixed,3,0.066,0.459,0.55,84.4
Dekel Bar,Allyce Jones,mixed,5,-0.1,0.45,0.424,5.5
James Delgado,Gregory Dow,mens,5,0.135,0.437,0.624,94.8
Julian Arnold,Martin Emmrich,mens,18,0.046,0.432,0.536,77.9
Christa Gecheva,Isabella Dunlap,womens,4,0.02,0.437,0.507,67.7
Ashley Griffith,Ava Ignatowich,womens,8,-0.162,0.439,0.375,1.1
Allison Phillips,Mehvish Safdar,womens,3,-0.024,0.476,0.481,40.5
Dekel Bar,Wyatt Stone,mens,14,0.259,0.436,0.726,99.3
Parris Todd,Tyra Hurricane Black,womens,22,0.186,0.431,0.659,97.6
Jay Devilliers,Pablo Tellez,mens,13,0.079,0.404,0.571,87.6
Blaine Hovenier,Hunter Johnson,mens,12,-0.021,0.416,0.48,43.0
AJ Koller,Yuta Funemizu,mens,8,0.031,0.427,0.526,72.0
Hannah Blatt,Tamaryn Emmrich,womens,3,-0.017,0.436,0.481,45.5
Giovanna Morelli,Marcela Aguila Ampon,womens,5,0.023,0.428,0.531,68.9
Zoeya Khan,Paula Rives,womens,7,0.072,0.422,0.574,85.9
Mota Alhouni,Victoria Simon,mixed,2,-0.107,0.454,0.399,4.7
Zane Navratil,Carlos Di Laura III,mens,5,-0.079,0.447,0.433,10.5
Tom Protzek,Yates Johnson,mens,3,0.025,0.433,0.533,69.7
Federico Staksrud,CJ Klinger,mens,13,0.135,0.431,0.609,94.8
Zoey Weil,Andrea Koop,womens,2,-0.107,0.451,0.419,4.5
Nicole Conard,Kiora Kunimoto,womens,6,-0.014,0.441,0.486,47.9
Andrei Daescu,Gabriel Tardio,mens,15,-0.051,0.42,0.457,22.2
Meghan Dizon,Lacy Schneemann,womens,20,0.027,0.425,0.525,70.2
Abbigal Hatton,Emma Nelson,womens,3,-0.048,0.463,0.464,23.9
Cailyn Campbell,Tina Pisnik,womens,13,0.023,0.417,0.522,68.7
Armaan Bhatia,Grayson Goldin,mens,2,-0.006,0.461,0.488,53.0
Pally Ray,Shamus Flanagan,mens,5,0.128,0.434,0.601,94.3
Jalina Ingram,Jaeda Minniefield,womens,16,0.098,0.429,0.576,91.1
Alia Brown,Anne-Sophie Courteau,womens,4,-0.016,0.417,0.476,46.7
Jazz Hearn IV,Chloe Diskin,womens,4,-0.03,0.457,0.485,36.5
Anastasia Outekhine,Jaiden Sam,womens,2,-0.051,0.442,0.46,21.9
Jasraj Sethi,Theo Yun,mens,9,-0.083,0.424,0.432,9.2
Spencer Duane,John Hopkins,mens,13,-0.002,0.422,0.491,55.3
Pieter De Vries,Sebastian Gutierrez,mens,5,0.17,0.449,0.633,97.2
Lucas Pascoe,Zach Gonnering,mens,6,-0.055,0.435,0.444,20.1
Armando Ferreira,Mikar Larenzo Fisher,mens,8,-0.022,0.442,0.484,42.4
Connor McCartney,Rio Newcombe,mens,12,0.241,0.481,0.684,99.1
Tama Shimabukuro,Riley Inn,mens,12,0.086,0.418,0.566,89.0
Evan Zoeteman,Alexandre Medawar,mens,5,0.017,0.465,0.522,66.0
Allison Phillips,Samantha Parker,womens,18,0.325,0.457,0.751,99.7
Sydney Sonday,Zoey Weil,womens,11,-0.068,0.431,0.439,14.0
Wendy Weston,Katie Neils,womens,6,0.081,0.444,0.584,88.0
Andre Vu,Eddy Kim,mens,4,-0.045,0.474,0.465,25.7
Bret Balka,Eric Gettler,mens,2,-0.037,0.459,0.469,31.7
Caden Nemoff,Jaikin Gomez,mens,4,0.042,0.42,0.536,76.8
Austin Bricker,Connor Mogle,mens,8,-0.172,0.457,0.354,0.7
Andre Mercado,Wil Shaffer,mens,5,0.05,0.446,0.548,78.9
Mulima Mulenga,Enrique Porchas,mens,5,-0.019,0.43,0.476,44.3
Maverick Messinger,Jace Howard,mens,27,0.003,0.415,0.489,58.7
Audrey Adele Brown,Lindsey Newman,womens,4,-0.038,0.427,0.473,30.5
Jackson Ayotte,Armaan Jiwa Mawji,mens,20,-0.068,0.421,0.439,14.0
Nicholas Wade,Bret Berryman,mens,5,0.021,0.414,0.516,67.9
Jaden Lam,Gregorie Vinueza-Daly,mens,5,0.044,0.462,0.528,77.4
Amory Yagar,Ruben Osorio,mens,4,-0.057,0.452,0.456,19.1
R Kedam,Dan Nguyen,mens,4,-0.128,0.487,0.408,2.5
Antonio Medina,Michael McCaffrey,mens,9,0.056,0.466,0.546,81.4
Daniel Phillips,Braden Jacobson,mens,3,-0.064,0.46,0.458,15.7
Grayson Brandon,Sammy Lee,mens,2,-0.08,0.465,0.436,10.2
Billy Buchhauser,Kendall Kikkawa,mens,27,0.083,0.441,0.576,88.3
Vamsi Krishna Suddapalli,Timothy Hughes,mens,2,-0.05,0.464,0.46,23.0
Louise Kwong,Mara Vasvatekis,womens,2,-0.04,0.464,0.474,29.4
Rian Weston-Dodds,Ian Anderson,mens,2,-0.063,0.463,0.434,15.9
Victor Camilo Iii,Timothy Aurelio,mens,5,-0.049,0.441,0.471,23.7
Trevor Machek,Jaxon Thomas,mens,6,0.019,0.438,0.503,66.9
Janet Liu,Kelly Chen,womens,17,-0.14,0.417,0.374,1.9
Chloe Igleski,Mary Monson,womens,5,0.064,0.447,0.56,83.9
Yolena Carlon,Marie Lutz,womens,2,-0.015,0.419,0.487,47.2
Jake Anderson,Eli Steiner,mens,12,-0.178,0.445,0.353,0.6
James Kaoma,Nick Werner,mens,2,-0.065,0.462,0.455,15.1
David Creswell,Ethan Dysert,mens,3,-0.026,0.473,0.49,39.3
Jak Crow,Matthew Melgar,mens,3,-0.031,0.457,0.475,35.4
Nicole Kalhorn,Simone Leonard,womens,5,-0.018,0.429,0.491,45.0
Sara Bochte,Andrea McDaniel,womens,2,-0.079,0.452,0.418,10.3
Naomi Nguyen,Dana Raugust,womens,8,-0.074,0.461,0.424,12.2
Albert Wan,Matt Burkhardt,mens,5,0.013,0.457,0.509,64.0
Joe Prince,Craig Johnson,mens,3,-0.076,0.494,0.446,11.4
Mike Radermacher,Karson Feyereisen,mens,6,-0.054,0.424,0.453,20.2
Ashlee Candelaria,Kelly Goodnow,womens,19,0.016,0.436,0.509,65.5
Jessica Wilcox,Karina Lam,womens,3,-0.009,0.405,0.494,51.1
Matthew Mead,Matthew Finnerty,mens,13,0.073,0.429,0.545,86.1
Duncan Mulenga Jr.,Devon Sikora,mens,11,0.005,0.487,0.498,59.5
Monika Wynne,Maddy Rasmusen,womens,3,-0.037,0.456,0.471,31.7
Lindsey Newman,Rio Newcombe,mixed,7,-0.021,0.436,0.479,43.1
Maddy Rasmusen,Braden Jacobson,mixed,8,-0.054,0.436,0.44,20.3
Sydney Sonday,Austin Bricker,mixed,11,0.132,0.456,0.604,94.6
Pieter De Vries,Chloe Diskin,mixed,5,-0.095,0.427,0.411,6.4
Anastasia Outekhine,Ruben Osorio,mixed,3,0.015,0.453,0.514,65.0
Chloe Igleski,Lucas Pascoe,mixed,11,0.154,0.422,0.645,96.1
Tama Shimabukuro,Samantha Parker,mixed,10,-0.141,0.438,0.379,1.8
Zoey Weil,Pesa Teoni,mixed,6,0.048,0.437,0.549,78.2
Mike Radermacher,Mara Vasvatekis,mixed,4,0.049,0.417,0.549,78.6
Jalina Ingram,Rafael Lenhard,mixed,11,0.237,0.464,0.692,99.0
Miles Hoover,Jaeda Minniefield,mixed,20,0.149,0.447,0.614,95.7
Daniel Phillips,Allison Phillips,mixed,32,-0.008,0.425,0.486,51.5
Yolena Carlon,Jackson Ayotte,mixed,4,0.012,0.463,0.501,63.2
Anouar Braham,Anne-Sophie Courteau,mixed,7,-0.018,0.416,0.482,44.5
Jaikin Gomez,Mary Monson,mixed,6,0.052,0.415,0.543,79.7
Connor Mogle,Audrey Adele Brown,mixed,43,0.086,0.427,0.573,88.9
Katie Neils,Michael McCaffrey,mixed,13,-0.053,0.441,0.451,20.9
Savanna Ticknor,Jaden Lam,mixed,2,-0.045,0.418,0.457,25.9
Janet Liu,Matthew Finnerty,mixed,19,0.212,0.468,0.659,98.4
Louise Kwong,Victor Camilo Iii,mixed,4,0.0,0.424,0.501,56.7
Albert Wan,Kelly Chen,mixed,2,-0.029,0.446,0.473,37.6
Karina Lam,Jace Howard,mixed,4,0.027,0.435,0.518,70.6
Antonio Medina,Jessica Wilcox,mixed,3,-0.06,0.444,0.461,17.4
Armaan Jiwa Mawji,Stevie Petropouleas,mixed,2,-0.034,0.431,0.47,33.6
Caden Nemoff,Christine Trifunovic,mixed,2,-0.108,0.43,0.397,4.5
Charles Case,Lily Goodwin,mixed,2,-0.091,0.463,0.424,7.4
Mila Bonfitto,Shamus Flanagan,mixed,2,-0.069,0.446,0.449,13.7
Kayla Williams,Zach Gonnering,mixed,4,0.114,0.474,0.591,93.3
Monika Wynne,Matt Burkhardt,mixed,20,0.039,0.411,0.538,75.6
Eduardo Santini Ayon,Florencia Rossi Luqur,mixed,2,-0.092,0.415,0.424,7.2
Molly Ticknor,Devon Sikora,mixed,11,0.009,0.431,0.503,61.8
Sebastian Gutierrez,Marie Lutz,mixed,9,-0.081,0.442,0.425,9.8
Maverick Messinger,Kelly Goodnow,mixed,2,-0.09,0.431,0.416,7.7
Wendy Weston,Matthew Mead,mixed,2,0.014,0.461,0.5,64.4
Jazz Hearn IV,Vincent Rettke,mixed,3,-0.073,0.42,0.446,12.3
Sammy Lee,Alia Brown,mixed,3,-0.064,0.434,0.444,15.3
Jake Anderson,Keilly Ulery,mixed,25,0.175,0.472,0.635,97.3
Naomi Nguyen,Joel Poland,mixed,2,-0.122,0.464,0.397,3.1
Daniel Miron,Bret Berryman,mens,13,-0.086,0.425,0.428,8.5
Nicolas Almeida,Ethan Hall,mens,4,-0.046,0.429,0.46,25.4
Sam Libo,Nicholas Howell,mens,3,-0.03,0.434,0.476,36.4
Thomas Provost,Varun Ganti,mens,6,0.034,0.423,0.525,73.3
Samantha Buyckx,Daniel Miron,mixed,15,0.182,0.446,0.634,97.5
Mia Turcsany,Karthik Ganesh,mixed,2,-0.044,0.461,0.469,26.2
Pablo Copetti,Adair Garcia,mens,4,-0.095,0.464,0.428,6.6
Braylon Ohrel,Ethan Bakalinsky,mens,12,-0.083,0.47,0.429,9.2
Emma Wang,William Kammerait,mixed,2,-0.025,0.427,0.472,40.3
Adalynn Lund,Abigail Okelley,womens,5,-0.02,0.46,0.484,43.5
Chandra Kusuma,Morgan Downing,womens,3,-0.018,0.431,0.474,44.6
Caleb Herrick,Stevie Petropouleas,mixed,3,0.001,0.445,0.498,57.0
David Creswell,Ethan Dysert,mens,4,0.061,0.455,0.554,82.7
Noah Waddell,Alec Lamacchio,mens,8,0.113,0.425,0.615,93.2
Savanna Ullmann,William Owens,mixed,6,-0.004,0.42,0.49,54.5
Julie Axelrod,Jake Benjamin,mixed,2,-0.103,0.446,0.421,5.3
Wendy Weston,Elizabeth Roy,womens,5,-0.053,0.43,0.441,21.1
Maria Ford,Stevie Petropouleas,womens,6,-0.068,0.463,0.449,13.9
Garrett Peterson,Jose Martinez,mens,7,-0.06,0.444,0.441,17.3
Mikar Larenzo Fisher,Jonah Karczmer,mens,6,0.059,0.43,0.559,82.3
Amir Evgamukov,Domenico Geminiani,mens,7,0.062,0.433,0.553,83.1
Haley Ferguson,Masa Grgan,womens,12,-0.006,0.444,0.494,53.3
Rachael James,Evie Kenna,womens,18,0.135,0.454,0.59,94.7
Alex Rastorgouev,Jake Benjamin,mens,6,0.068,0.452,0.546,84.9
Samantha Buyckx,Estee Widdershoven,womens,17,0.024,0.423,0.513,69.2
Emma Wang,Vritti Sethi,womens,11,0.024,0.427,0.519,69.0
Abigail Okelley,Dale Kim,mixed,12,0.048,0.416,0.555,78.3
Jaikin Gomez,Brittni Tonnessen,mixed,5,-0.014,0.427,0.479,47.7
Kentaro Hamaguchi,Haley Ferguson,mixed,4,0.007,0.46,0.51,61.2
Morgan Downing,Benjamin Bramblett,mixed,6,0.032,0.461,0.522,72.6
Bobby Howard,Eric Bunch,mens,2,-0.024,0.459,0.477,40.4
Zach Gonnering,Grace Miller,mixed,3,0.0,0.434,0.506,56.9
Vritti Sethi,Edgaras Zilys,mixed,10,0.123,0.452,0.585,94.1
Zak Parks,Rougel Jon Lutz Aninon,mens,7,0.039,0.432,0.54,75.7
Michael Coleman,Bryan Rodriguez,mens,2,-0.056,0.463,0.466,19.7
Elisha Turner,Andi Godwin,mixed,2,-0.049,0.432,0.454,23.3
Flynn Orton,Yaamunan Venkatesan,mens,4,0.03,0.463,0.519,71.9
Jasper Schaadt,Edgaras Zilys,mens,2,-0.033,0.439,0.465,34.2
Parth Mody,Keilly Ulery,mixed,5,0.027,0.454,0.529,70.2
Evie Kenna,Andrew Angulo,mixed,6,-0.118,0.452,0.419,3.4
Kentaro Hamaguchi,Juan Varon,mens,7,0.063,0.437,0.543,83.8
Wade Bryant,Nicholas Wade,mens,5,-0.049,0.442,0.458,23.5
Jaikin Gomez,Karthik Ganesh,mens,5,-0.048,0.446,0.463,24.1
Noah Torres,Justin Dages,mens,5,0.01,0.448,0.513,62.2
Parth Mody,Dale Kim,mens,27,0.141,0.456,0.609,95.3
Caden Salefsky,Christian Lund,mens,3,-0.012,0.451,0.493,49.3
Andrew Angulo,Austin White,mens,6,0.067,0.42,0.561,84.8
Andi Godwin,Mia Turcsany,womens,2,-0.034,0.472,0.479,33.5
Jessica Jones,Christee Chargot,womens,2,-0.032,0.474,0.474,34.7
Zach Gonnering,Jayce Landheer,mens,3,-0.082,0.446,0.424,9.5
Wendy Weston,Jake Anderson,mixed,17,0.062,0.45,0.551,83.4
Emily Lewis,Grant Kayworth,mixed,3,0.036,0.482,0.521,74.5
Ernesto Fajardo,Jake Anderson,mens,6,0.014,0.456,0.505,64.6
William Owens,Grant Kayworth,mens,2,-0.051,0.453,0.447,22.2
Chandra Kusuma,Eli Steiner,mixed,4,-0.026,0.443,0.476,39.6
Rachael James,Freddie Powell,mixed,2,-0.118,0.436,0.384,3.5
Ahmad El-Zarif,Tobias Moreno,mens,5,-0.029,0.424,0.477,37.2
Elisha Turner,Nicholas P,mens,2,-0.062,0.476,0.452,16.7
Dylan Lewis,Victor Marquez,mens,3,-0.004,0.435,0.492,54.2
Evan Ankrom,Daniel Couzens,mens,2,-0.053,0.456,0.456,21.0
Harrison Heysek,Jennie Leon,mixed,2,-0.037,0.459,0.471,31.1
MJ Greiner,Mason Durbin,mens,3,-0.021,0.427,0.476,42.9
Caleb Herrick,Ben Herrick,mens,3,0.011,0.434,0.509,62.8
Jessica Jones,Ethan Bakalinsky,mixed,2,-0.029,0.432,0.485,37.6
Ross Whittaker,Rachel Rettger,mixed,2,-0.049,0.474,0.461,23.4
Abbigal Hatton,Luc Pham,mixed,6,0.018,0.445,0.519,66.3
Alex Walker,Anderson Scarpa,mixed,14,-0.013,0.419,0.491,48.2
Zoeya Khan,Anouar Braham,mixed,7,-0.017,0.406,0.489,45.6
Andre Mercado,Emma Nelson,mixed,2,-0.118,0.46,0.408,3.3
Jade Rau,Will Mackinnon,mixed,4,0.171,0.44,0.645,97.2
Carlos Di Laura III,John Cincola,mens,3,-0.012,0.443,0.493,49.3
Oscar Serra,Sanil Jagtiani,mens,35,0.154,0.455,0.621,96.2
Julian Arnold,Pierina Imparato,mixed,5,0.034,0.427,0.521,73.4
Travis Rettenmaier,Paula Rives,mixed,6,0.121,0.43,0.604,93.8
Gabriel Joseph,Valerie R Simon,mixed,5,-0.091,0.461,0.419,7.4
Elsie Hendershot,Jaeda Minniefield,womens,2,-0.074,0.425,0.427,11.9
Elsie Hendershot,Tyler Loong,mixed,5,-0.164,0.465,0.369,1.0
Rachel Rohrabacher,Christian Alshon,mixed,71,0.02,0.398,0.521,67.8
Connor Mogle,Salome Devidze,mixed,4,0.061,0.448,0.552,82.7
Travis Rettenmaier,Brandon French,mens,4,0.062,0.435,0.551,83.0
Jace Morris,Yates Johnson,mens,2,-0.041,0.438,0.464,28.6
Jonathan Truong,Milan Rane,mixed,4,-0.035,0.457,0.479,32.8
Lingwei Kong,Juan Benitez,mixed,2,-0.063,0.468,0.465,16.1
Austin Bricker,Giovanna Morelli,mixed,4,-0.167,0.486,0.382,0.9
Jace Morris,Jaeda Minniefield,mixed,9,0.062,0.437,0.551,83.2
Michael Loyd,James Delgado,mens,5,0.055,0.464,0.55,81.1
Zoey Weil,Wyatt Stone,mixed,12,-0.19,0.43,0.322,0.3
Genie Erokhina,Camden Chaffin,mixed,2,-0.079,0.438,0.436,10.6
Tamaryn Emmrich,Carlos Di Laura III,mixed,12,0.226,0.461,0.693,98.8
Rafa Hewett,John Lucian Goins,mens,8,-0.042,0.424,0.479,27.9
Abbigal Hatton,Brooke Caruso,womens,5,0.033,0.43,0.516,72.8
Jade Rau,Rachel Rettger,womens,3,0.02,0.467,0.514,67.6
Andre Mercado,Marshall Brown,mens,4,0.064,0.443,0.543,83.9
Spartak Rahachou,George Rangelov,mens,5,0.012,0.411,0.509,63.7
John Cincola,Mehvish Safdar,mixed,4,0.085,0.439,0.574,88.7
Caden Nemoff,Victoria Simon,mixed,6,0.072,0.439,0.561,85.8
Ashley Griffith,Adam Harvey,mixed,12,0.055,0.43,0.543,81.0
Armaan Bhatia,Liz Truluck,mixed,4,-0.008,0.405,0.489,51.5
Rafael Lenhard,Marcela Aguila Ampon,mixed,4,-0.001,0.425,0.502,55.7
Yates Johnson,Lauren Stratman,mixed,17,-0.056,0.445,0.455,19.4
Alix Truong,Hunter Johnson,mixed,6,0.092,0.454,0.567,89.9
Cason Campbell,Brooke Caruso,mixed,9,-0.05,0.425,0.445,22.7
Tama Shimabukuro,Yuta Funemizu,mens,53,0.217,0.455,0.676,98.5
Lucas Pascoe,Luc Pham,mens,2,-0.074,0.449,0.44,12.0
Edward Perez,Polina Libo,mixed,4,-0.145,0.427,0.381,1.7
Andrei Daescu,Jade Kawamoto,mixed,8,0.102,0.438,0.582,91.8
Christopher Crouch,Mya Bui,mixed,11,0.087,0.467,0.575,89.2
Audrey Adele Brown,Lucas Pascoe,mixed,2,0.014,0.447,0.509,64.5
Ting Chieh Wei,Roscoe Bellamy,mixed,5,0.033,0.441,0.526,73.0
