p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Roscoe Bellamy,Braden Jacobson,mens,3,0.002,0.385,0.505,58.4
Chao Yi Wang,Liz Truluck,womens,7,0.045,0.362,0.53,82.9
Isabella Dunlap,Yuta Funemizu,mixed,1,-0.025,0.39,0.476,33.3
Sahra Dennehy,Michael Loyd,mixed,1,0.024,0.389,0.52,73.0
Emma Nelson,Anouar Braham,mixed,2,0.013,0.371,0.519,66.8
Alicia Lai,Arnav Duarah,mixed,7,0.077,0.38,0.562,92.1
Samantha Morgan,Noah Ivey,mixed,2,-0.023,0.367,0.481,34.5
Ella Boydston,Dawson Davis,mixed,8,0.118,0.383,0.609,97.0
Natalie Hur,Jose Martinez,mixed,10,0.109,0.395,0.6,96.0
Lucas Coutinho,Marianna Petrei,mixed,17,-0.004,0.37,0.499,53.1
Naomi Nguyen,Kyle Koszuta,mixed,11,0.045,0.377,0.532,83.0
Courtenay Leonard,Kyle Yates,mixed,5,-0.064,0.388,0.436,7.3
Daniel Traxler,Frida Mudsam,mixed,3,0.04,0.384,0.537,81.2
Alli Hazrati,Maverick Messinger,mixed,4,0.014,0.359,0.516,67.8
Carlota Trevino,Joel Poland,mixed,10,0.137,0.375,0.624,97.9
Sydney Sonday,Rio Newcombe,mixed,7,-0.004,0.353,0.5,53.6
Jaikin Gomez,Kasia Carr,mixed,4,-0.021,0.389,0.486,37.1
Kristin Gobberg,Eric Lewandowski,mixed,2,-0.047,0.367,0.458,15.4
Lyn Yuen Choo,Mackonner Dy,mixed,5,-0.006,0.383,0.497,51.4
Vincent Rettke,Simone Leonard,mixed,2,0.001,0.379,0.504,56.6
Alex Lantz,V. Mary Rivas,mixed,3,-0.034,0.386,0.475,24.4
Belani Soto,Kyle Morris,mixed,5,-0.004,0.365,0.487,53.3
Wendy Weston,Edward Kim,mixed,2,-0.015,0.383,0.481,43.3
Elise Fortino,Eli Steiner,mixed,4,0.028,0.364,0.525,74.9
Nicolas Almeida,Cc Eleven Sacca,mixed,3,0.039,0.376,0.536,80.6
Katie Neils,Zach Gonnering,mixed,2,-0.057,0.386,0.459,10.3
Zach Drost,Tiffany Ash,mixed,7,0.014,0.413,0.508,67.4
Daniel Adsit,Linda Yang,mixed,2,-0.004,0.38,0.491,53.4
Dora Kurdi,Noah Hlavac,mixed,3,-0.038,0.382,0.459,21.9
Risa Hirano,Ben Baravik,mixed,3,-0.024,0.371,0.466,33.7
Bassem Kheireddin,Jessica Ho,mixed,4,0.013,0.385,0.52,67.2
Andre Mercado,Kelly Goodnow,mixed,10,0.025,0.391,0.526,73.3
Ella Yeh,Elliott Schupp,mixed,3,-0.137,0.431,0.376,0.3
Noelle Cerone,Dustin Spalding,mixed,2,-0.013,0.36,0.495,45.2
Jay Evans,Katie O'Riley,mixed,2,-0.041,0.367,0.465,19.9
Meggan William,TJ Rudden,mixed,2,-0.028,0.385,0.483,29.3
Kay Fischer,Antonio Medina,mixed,2,-0.043,0.375,0.466,18.1
Devon Sikora,Christie Mead,mixed,2,-0.046,0.406,0.459,16.3
Kavya Rachapalli,Matt Ngo,mixed,2,-0.032,0.39,0.48,26.7
Len Yang,Genie Erokhina,mixed,7,-0.002,0.368,0.489,54.6
Len Yang,Luc Pham,mens,4,-0.041,0.36,0.459,19.8
Rachel Rohrabacher,Jackie Kawamoto,womens,13,-0.041,0.377,0.467,19.9
Meghan Dizon,Cailyn Campbell,womens,16,0.018,0.37,0.516,69.9
Daria Walczak,Alix Truong,womens,5,-0.001,0.38,0.503,55.4
Armaan Bhatia,Meghan Dizon,mixed,11,-0.012,0.358,0.481,46.1
Riley Newman,Christian Alshon,mens,13,0.037,0.377,0.534,79.7
Armaan Bhatia,Will Mackinnon,mens,13,-0.018,0.348,0.482,39.8
Riley Newman,Jackie Kawamoto,mixed,12,0.064,0.365,0.546,89.6
Mya Bui,Luc Pham,mixed,2,0.009,0.377,0.511,63.6
Christopher Haworth,Jackie Kawamoto,mixed,6,-0.008,0.372,0.489,50.3
Daria Walczak,Wyatt Stone,mixed,2,-0.061,0.371,0.443,8.9
Christian Alshon,Christopher Haworth,mens,4,0.063,0.367,0.552,89.0
Rafael Lenhard,Cailyn Campbell,mixed,1,-0.044,0.369,0.46,17.5
Tyler Loong,Connor Garnett,mens,1,0.029,0.394,0.526,75.5
Etta Tuionetoa,Tyler Loong,mixed,1,-0.004,0.378,0.499,53.6
Armaan Bhatia,Rafael Lenhard,mens,3,-0.012,0.382,0.496,45.7
Grayson Goldin,Tina Pisnik,mixed,2,-0.004,0.369,0.501,53.6
Ella Yeh,Mya Bui,womens,5,0.047,0.364,0.538,83.7
Kate Fahey,John Lucian Goins,mixed,1,-0.039,0.39,0.459,21.1
Liz Truluck,Roscoe Bellamy,mixed,1,-0.026,0.403,0.49,31.7
Callie Smith,Blaine Hovenier,mixed,1,-0.026,0.38,0.48,31.5
Yates Johnson,Alex Walker,mixed,2,-0.017,0.365,0.484,41.7
Eric Oncins,Nicolas Acevedo,mens,20,-0.064,0.368,0.441,7.4
Andrei Daescu,Judit Castillo,mixed,5,0.012,0.358,0.516,65.9
Keilly Ulery,Jaume Martinez Vich,mixed,3,0.028,0.357,0.538,75.1
Aiko Yoshitomi,Darrian Young,mixed,3,-0.055,0.365,0.457,10.9
Albie Huang,Augustus Ge,mixed,5,-0.08,0.403,0.425,4.1
Dylan Frazier,Isabella Dunlap,mixed,12,-0.113,0.372,0.377,1.0
Sahra Dennehy,Joseph Wild,mixed,4,0.067,0.373,0.551,90.3
Jessie Irvine,Keilly Ulery,womens,5,-0.091,0.374,0.409,2.4
Danni-Elle Townsend,Judit Castillo,womens,5,-0.077,0.403,0.431,4.5
Aiko Yoshitomi,Nicole Conard,womens,1,-0.026,0.376,0.465,31.3
Brooke Buckner,Albie Huang,womens,5,-0.049,0.377,0.439,14.1
Dylan Frazier,Clayton Powell,mens,10,0.118,0.399,0.606,97.0
James Delgado,Anouar Braham,mens,1,-0.034,0.382,0.479,25.2
Lea Jansen,Nicolas Acevedo,mixed,11,-0.068,0.363,0.435,6.4
James Delgado,Kiora Kunimoto,mixed,5,-0.011,0.355,0.492,47.2
Pablo Tellez,Mya Bui,mixed,10,-0.013,0.36,0.497,45.0
Donald Young,Jaume Martinez Vich,mens,3,0.02,0.374,0.516,71.1
Joseph Wild,Anouar Braham,mens,6,0.01,0.389,0.502,64.3
Donald Young,Keilly Ulery,mixed,2,-0.059,0.4,0.455,9.7
Matthew Barlow,Marcela Aguila Ampon,mixed,1,-0.028,0.378,0.481,29.7
Aiko Yoshitomi,Abbigal Hatton,womens,1,-0.035,0.381,0.454,23.8
Genie Erokhina,Luc Pham,mixed,1,0.04,0.409,0.53,81.4
Michael Loyd,Abbigal Hatton,mixed,1,-0.028,0.377,0.479,29.1
James Delgado,Emma Nelson,mixed,2,0.06,0.401,0.557,88.4
Damon Little,Vincent Rettke,mens,2,-0.019,0.374,0.484,39.0
Brianna Kemp,Ella Cosma,womens,5,-0.017,0.389,0.495,41.0
Chuck Taylor,Bryce Larson,mens,4,0.003,0.387,0.516,59.3
Matthew Mead,Devon Sikora,mens,2,-0.055,0.374,0.436,11.0
Eliel Herminas,Dan Nguyen,mens,4,0.075,0.379,0.567,91.6
Miles Hoover,Matt Burkhardt,mens,2,-0.074,0.399,0.434,5.0
Luke Williams,Jase Edwards,mens,4,0.011,0.334,0.519,64.8
Michael Jenson,Hudson G,mens,3,-0.026,0.348,0.471,31.3
Mohaned Alhouni,Bruno Faletto,mens,11,0.119,0.381,0.621,97.1
Trevor Machek,Antonio Medina,mens,4,0.013,0.364,0.521,66.7
Alexandra Valenstein,Melissa Beré,womens,4,-0.006,0.375,0.502,51.5
Jillian Niemann,Maddy Stone-Wheatley,womens,2,-0.034,0.353,0.462,25.0
Carlota Trevino,Kelly Goodnow,womens,9,0.155,0.402,0.629,98.6
Leah J,Cc Eleven Sacca,womens,2,0.013,0.383,0.519,66.7
David Litvinov,Troy Akin,mens,4,-0.036,0.378,0.468,22.7
Olivia Phillips,Averee Beck,womens,2,-0.026,0.366,0.496,31.5
Christina Nguyen,Janaye Sakkas,womens,4,0.047,0.371,0.536,83.4
Bret Berryman,Blake Suard,mens,4,0.011,0.384,0.524,64.8
Chloe Igleski,Marianna Petrei,womens,9,0.029,0.364,0.523,75.5
Jalina Ingram,Lindsey Newman,womens,11,0.001,0.371,0.499,57.0
Courtenay Leonard,Diana Kozenyatko,womens,2,-0.002,0.365,0.503,54.9
Armaan Jiwa Mawji,Eli Steiner,mens,6,0.072,0.363,0.559,91.2
Deanna Pham,Stephanie Vogt,womens,2,-0.031,0.365,0.478,26.9
Chris Walker,Usama Khalid,mens,3,-0.017,0.38,0.483,40.9
Andrew Caldarella,Garrett Whitehead,mens,4,0.015,0.371,0.521,68.2
Bruno Barrueto Deza,Cristobal Del Castillo,mens,3,-0.015,0.404,0.479,43.6
Gavin Fowler,Jaxon Madsen,mens,2,0.022,0.395,0.525,71.9
Tyrel F,Dan Clark,mens,2,-0.006,0.369,0.497,51.7
Brenton Jolley,Troy Jolley,mens,2,-0.057,0.379,0.455,10.2
Connor McCartney,Jackson Ayotte,mens,2,-0.072,0.379,0.429,5.5
Matthew Finnerty,Yaamunan Venkatesan,mens,2,-0.069,0.381,0.449,6.2
Braydon Unsicker,Connor Henning,mens,2,-0.046,0.362,0.454,15.9
Michael Loyd,Brandon French,mens,2,0.027,0.367,0.519,74.7
Nicole Conard,Michael Loyd,mixed,3,-0.089,0.376,0.411,2.7
Naomi Nguyen,Rafael Lenhard,mixed,1,-0.064,0.382,0.441,7.5
Bruno Faletto,Carlota Trevino,mixed,11,0.057,0.368,0.549,87.0
Zach Gonnering,Stephanie Vogt,mixed,4,0.014,0.374,0.499,67.9
Jake Anderson,Melissa Beré,mixed,2,-0.042,0.374,0.457,18.7
Averee Beck,Garrett Whitehead,mixed,4,-0.052,0.349,0.472,12.6
Kendall Warren,Riley Inn,mixed,3,-0.025,0.374,0.471,32.9
Damon Little,Jocelyn Bedoya,mixed,2,-0.021,0.364,0.489,37.3
Christine Trifunovic,Matthew Mead,mixed,2,-0.082,0.349,0.423,3.9
Antonio Medina,Diana Kozenyatko,mixed,2,-0.048,0.373,0.465,15.1
Alexandra Valenstein,Troy Akin,mixed,4,-0.01,0.376,0.507,47.9
Luke Williams,Brianna Kemp,mixed,10,0.062,0.381,0.551,88.9
Freddie Powell,Chloe Diskin,mixed,10,0.151,0.446,0.629,98.4
Jillian Niemann,Jackson Ayotte,mixed,4,-0.012,0.365,0.477,45.6
Rujira Peaw O'Neill,Diego Diaz Sanchez,mixed,2,-0.041,0.386,0.455,19.8
Victoria Nguyen,Usama Khalid,mixed,5,-0.007,0.386,0.486,51.1
Chloe Igleski,Adam Harvey,mixed,7,0.002,0.359,0.499,58.8
Naomi De Hart,Jaxon Madsen,mixed,5,0.06,0.361,0.551,88.1
Eduardo Santini Ayon,Jalina Ingram,mixed,11,0.072,0.358,0.576,91.2
Trevor Machek,Mya Barron,mixed,2,-0.034,0.388,0.461,24.4
Ella Boydston,Andrew Caldarella,mixed,6,-0.015,0.383,0.486,43.1
David Litvinov,Adelie Osher,mixed,2,-0.028,0.39,0.467,29.2
Monika Wynne,Eli Steiner,mixed,4,-0.018,0.382,0.491,40.4
Courtenay Leonard,Vincent Rettke,mixed,4,0.06,0.365,0.554,88.4
Kade Andrus,Sammi Ma,mixed,2,-0.061,0.417,0.441,8.8
Chuck Taylor,Olivia Phillips,mixed,2,-0.04,0.406,0.458,20.4
Yolena Carlon,Nicholas Wade,mixed,4,-0.023,0.377,0.499,34.4
Parth Mody,Sienna Hitzeman,mixed,2,-0.069,0.385,0.427,6.0
Bryce Larson,Lily Goodwin,mixed,5,-0.0,0.364,0.5,55.9
Janaye Sakkas,Dale Kim,mixed,2,-0.021,0.37,0.474,37.5
Cc Eleven Sacca,Joel Poland,mixed,3,-0.058,0.392,0.451,10.1
Deanna Pham,Armaan Jiwa Mawji,mixed,2,-0.027,0.372,0.486,30.1
Will Mackinnon,Rafael Lenhard,mens,4,-0.087,0.392,0.423,3.1
Meghan Dizon,Rafael Lenhard,mixed,4,-0.046,0.355,0.454,16.2
Martina Frantova,Travis Rettenmaier,mixed,2,0.008,0.393,0.509,62.7
CJ Klinger,Tyra Hurricane Black,mixed,6,-0.036,0.372,0.459,23.2
Grayson Goldin,Tyson McGuffin,mens,1,-0.009,0.365,0.501,48.8
Sofia Sewing,Casey Diamond,mixed,9,-0.01,0.392,0.483,47.4
Tyson McGuffin,Tina Pisnik,mixed,3,-0.062,0.374,0.436,8.5
Tama Shimabukuro,Tyler Loong,mens,1,-0.041,0.391,0.474,19.4
Casey Diamond,Tyson McGuffin,mens,5,-0.009,0.368,0.503,48.7
Stefan Auvergne,Casey Diamond,mens,1,0.03,0.362,0.538,76.0
Elsie Hendershot,Hayden Patriquin,mixed,1,0.05,0.387,0.542,84.8
Rika Fujiwara,Clayton Powell,mixed,1,-0.038,0.379,0.47,21.2
Rika Fujiwara,Estee Widdershoven,womens,1,0.001,0.393,0.496,57.0
Cason Campbell,Travis Rettenmaier,mens,1,0.013,0.366,0.517,66.9
Stefan Auvergne,Tina Pisnik,mixed,1,-0.043,0.382,0.463,18.0
Lea Jansen,Marcela Aguila Ampon,womens,1,-0.026,0.392,0.479,31.8
Eric Oncins,Marcela Aguila Ampon,mixed,1,-0.032,0.371,0.462,26.4
Matthew Barlow,Lea Jansen,mixed,1,-0.052,0.383,0.466,12.7
Kaitlyn Christian,Nicolas Acevedo,mixed,7,0.03,0.367,0.542,76.2
Eric Oncins,Lea Jansen,mixed,8,0.029,0.397,0.527,75.4
Liz Truluck,Clayton Powell,mixed,7,-0.0,0.358,0.505,55.7
Michael Loyd,Kelly Goodnow,mixed,5,-0.012,0.364,0.491,46.5
Naomi Nguyen,Armaan Bhatia,mixed,4,-0.005,0.394,0.496,52.8
Zane Navratil,John Lucian Goins,mens,6,0.107,0.377,0.614,95.8
Ting Chieh Wei,AJ Koller,mixed,2,-0.063,0.394,0.44,8.1
Len Yang,Blaine Hovenier,mens,4,0.063,0.364,0.557,88.9
Abbigal Hatton,Kelly Goodnow,womens,5,-0.064,0.372,0.422,7.4
Roscoe Bellamy,Clayton Powell,mens,5,-0.067,0.373,0.431,6.4
Kaitlyn Christian,Lea Jansen,womens,8,-0.019,0.376,0.489,39.6
Danni-Elle Townsend,Augustus Ge,mixed,7,0.167,0.367,0.679,99.0
Ting Chieh Wei,Elsie Hendershot,womens,7,-0.008,0.358,0.494,49.9
Hannah Blatt,Jackie Kawamoto,womens,7,0.021,0.376,0.504,71.7
Hannah Blatt,Christian Alshon,mixed,2,0.024,0.385,0.532,73.2
Blaine Hovenier,Pablo Tellez,mens,2,-0.003,0.377,0.497,54.1
Casey Diamond,Tina Pisnik,mixed,2,0.021,0.363,0.526,71.7
Chao Yi Wang,Braden Jacobson,mixed,3,0.042,0.369,0.538,81.8
Ting Chieh Wei,John Lucian Goins,mixed,1,-0.024,0.379,0.464,33.8
Ting Chieh Wei,Jalina Ingram,womens,1,0.019,0.36,0.517,70.4
AJ Koller,John Lucian Goins,mens,1,-0.013,0.365,0.492,45.3
Zoey Weil,Connor Mogle,mixed,8,-0.064,0.398,0.45,7.2
Clayton Powell,Braden Jacobson,mens,3,-0.032,0.383,0.47,26.3
Danni-Elle Townsend,Ivan Jakovljevic,mixed,1,-0.042,0.375,0.449,19.2
Gina Li,Eileen Wang,womens,9,0.094,0.4,0.594,94.8
Abigail Okelley,Jaeda Minniefield,womens,7,0.025,0.342,0.532,73.4
Monika Wynne,Anna Lenhart,womens,5,0.038,0.398,0.539,80.0
Ethan Bakalinsky,Dale Kim,mens,8,-0.005,0.347,0.496,52.5
Elliott Schupp,Anderson Scarpa,mens,8,0.192,0.417,0.675,99.4
Mike Radermacher,Usama Khalid,mens,11,0.089,0.377,0.594,93.9
Justin Simpson,Ashton Bradley,mens,2,-0.01,0.384,0.5,47.2
Jade Rau,Stevie Petropouleas,womens,6,-0.021,0.392,0.48,36.6
Zach Gonnering,Alexander Crum,mens,4,0.024,0.372,0.52,72.9
Kyle Rinck,Emilien Burnel,mens,9,0.025,0.367,0.535,73.4
George Rangelov,Daniel Miron,mens,4,-0.018,0.372,0.481,40.5
Matthew Denny,Curtis Hoyt,mens,2,-0.044,0.393,0.466,17.1
Braylon Ohrel,Blake Suard,mens,4,0.038,0.375,0.534,80.3
Elisha Turner,Aidan Gorneau,mens,2,-0.027,0.402,0.491,31.0
Catrina Coyner,Sabrina Barisano,womens,2,-0.02,0.368,0.485,37.6
Edward Perez,Adam Harvey,mens,4,-0.028,0.392,0.471,29.7
Daniel Weber,Michael Benash,mens,4,-0.006,0.388,0.494,51.4
Heather Kim,Patara Tezduyar,womens,2,-0.014,0.377,0.478,43.8
Eduardo Santini Ayon,Jace Morris,mens,8,0.002,0.371,0.504,57.9
Connor Duvally,Shay Hugo,mens,10,0.068,0.402,0.546,90.5
Oscar Serra,Cobi Moore,mens,6,0.001,0.391,0.501,57.0
Sam Kim,Tristan Dussault,mens,5,-0.027,0.365,0.461,31.0
Abby Trieu,Rebekah Kitto,womens,2,-0.059,0.405,0.453,9.5
Vincent Rettke,Bret Berryman,mens,4,0.002,0.354,0.496,58.3
Lincoln M,Will Kayal,mens,2,-0.022,0.356,0.477,35.6
Matthew Finnerty,Francis Chi,mens,3,0.006,0.378,0.513,61.0
Dan Caticha,Larry Diep,mens,2,-0.044,0.372,0.455,17.3
Lani Silversides,Lauren Delong,womens,2,-0.047,0.357,0.448,15.6
Tobias Moreno,David Yahng,mens,5,0.02,0.39,0.528,71.1
Brendan Gallagher,Ethan Hall,mens,3,-0.003,0.35,0.494,54.5
Sara Remynse,Kendall Warren,womens,2,-0.038,0.371,0.457,21.7
Chantal Van Winkle,Cynthia McPherson,womens,5,-0.014,0.376,0.485,44.1
Dustin Maylath-Bryant,Ian Dube,mens,2,0.003,0.409,0.512,59.7
Jack Dipietro,Adam Lattman,mens,2,-0.082,0.377,0.433,3.8
Peter Dorward,Ryan Rabidou,mens,2,-0.009,0.393,0.494,48.3
William Hsieh,Magnus Violet,mens,2,-0.03,0.38,0.481,28.1
Sandy Wang,Hannah Shin,womens,3,-0.013,0.385,0.488,44.7
Joshua Wallace,Albin Cehic,mens,2,-0.045,0.407,0.479,16.6
Chantal Mabie,Neely Sullivan,womens,2,-0.02,0.381,0.477,38.5
Gonzalo Nunez,Dylan Taylor,mens,2,-0.002,0.377,0.509,55.0
Dekel Bar,Casey Diamond,mens,3,-0.006,0.39,0.495,51.3
Zane Navratil,AJ Koller,mens,1,-0.047,0.375,0.459,15.9
Ella Yeh,Len Yang,mixed,1,-0.038,0.368,0.464,21.6
Kendall Warren,David Yahng,mixed,2,-0.044,0.38,0.448,17.2
Audrey Banada,Emilien Burnel,mixed,3,-0.012,0.39,0.484,46.4
Eileen Wang,Francis Chi,mixed,7,0.053,0.383,0.556,85.8
Caleb Herrick,Cynthia McPherson,mixed,5,0.021,0.389,0.509,71.4
Edward Perez,Jaeda Minniefield,mixed,9,0.068,0.381,0.562,90.5
Gregory Perkins,Abby Trieu,mixed,2,-0.045,0.387,0.456,16.7
Garrison Eaby,Sabrina Barisano,mixed,11,0.001,0.368,0.508,57.6
Stevie Petropouleas,Ethan Bakalinsky,mixed,3,-0.02,0.366,0.475,38.0
Tristan Dussault,Andrea Koop,mixed,12,0.133,0.389,0.621,97.8
Sandy Wang,Blake Suard,mixed,2,0.002,0.4,0.498,58.5
Ana Gordon,Dylan Taylor,mixed,3,-0.016,0.376,0.48,42.0
Monika Wynne,Usama Khalid,mixed,4,-0.061,0.395,0.449,8.9
Aidan Gorneau,Crystal Sorem,mixed,2,-0.032,0.415,0.469,26.6
Zach Gonnering,Brooke Caruso,mixed,4,-0.079,0.387,0.423,4.3
Victoria Nguyen,Preston Gordon,mixed,6,0.023,0.39,0.511,72.5
Rachael Fitzgerald,Ben Herrick,mixed,2,0.002,0.375,0.507,58.9
Elliott Schupp,Audrey Adele Brown,mixed,4,-0.036,0.376,0.464,22.8
Elisha Turner,Catrina Coyner,mixed,2,0.01,0.379,0.494,64.1
Sam Kim,Hannah Shin,mixed,2,-0.003,0.377,0.503,53.8
Peter Dorward,Chantal Van Winkle,mixed,2,0.0,0.393,0.49,56.3
Arielle Butler,Anderson Scarpa,mixed,12,0.0,0.381,0.504,56.4
Teddy Morin,Erica Johnson,mixed,2,-0.027,0.392,0.467,30.9
Heather Kim,Ethan Hall,mixed,4,0.003,0.365,0.499,59.0
Chantal Mabie,Mike Radermacher,mixed,5,0.054,0.362,0.551,86.1
Ali Evans,Jacky Lau,mixed,2,-0.045,0.355,0.461,16.8
Jimmy Daher,Patara Tezduyar,mixed,2,-0.011,0.407,0.481,47.0
Gina Li,Shay Hugo,mixed,3,-0.028,0.361,0.471,29.3
Mackonner Dy,Ryan Torresin,mens,1,-0.045,0.36,0.451,16.9
Mari Humberg,Jaume Martinez Vich,mixed,4,0.053,0.378,0.533,86.0
Jessie Irvine,Mari Humberg,womens,5,0.003,0.395,0.502,59.1
Daria Walczak,Alexa Schull,womens,4,0.116,0.402,0.594,96.9
Pablo Tellez,Emma Nelson,mixed,1,-0.027,0.364,0.489,30.2
Mitchell Hargreaves,Zachary Grabovic,mens,2,-0.008,0.378,0.491,49.7
Jordann Vigna,Rosie Johanson,womens,1,0.004,0.391,0.504,60.2
Ella Cosma,Lauren Mercado,womens,2,-0.047,0.39,0.456,15.5
Ting Chieh Wei,Zane Navratil,mixed,3,0.013,0.4,0.501,66.5
Katie Morris,Karolina Owczarek,womens,1,-0.027,0.406,0.472,30.7
Yates Johnson,Federico Staksrud,mens,3,-0.015,0.371,0.494,43.6
Ben Cawston,Jhonnatan Medina Alvarez,mens,1,-0.022,0.391,0.479,36.1
Ryan Torresin,Rosie Johanson,mixed,1,-0.025,0.377,0.479,32.9
Sarah Burr,Talia Saunders,womens,2,0.01,0.371,0.508,64.5
Kallan Arledge,Ryan Morneau,mens,2,0.055,0.391,0.544,86.8
Pablo Tellez,Anouar Braham,mens,1,-0.03,0.377,0.472,27.8
Dylan Frazier,Yuta Funemizu,mens,4,0.082,0.355,0.589,92.9
Ella Cosma,Ryan Morneau,mixed,2,0.008,0.358,0.512,63.0
Mitchell Hargreaves,Talia Saunders,mixed,1,0.001,0.366,0.512,56.4
Raquel Amaro,Pep Canyadell Fabregas,mixed,1,-0.016,0.385,0.488,42.6
Daria Walczak,Jonathan Truong,mixed,4,-0.015,0.38,0.492,42.8
Lauren Mercado,Kallan Arledge,mixed,1,0.005,0.394,0.501,60.5
Milan Rane,Alex Walker,womens,2,-0.072,0.401,0.439,5.4
Christopher Haworth,Pesa Teoni,mens,3,0.049,0.376,0.534,84.4
Raquel Amaro,Karolina Owczarek,womens,1,0.0,0.375,0.502,56.3
Hannah Blatt,Pesa Teoni,mixed,2,-0.054,0.388,0.45,11.5
Zane Ford,Estee Widdershoven,mixed,2,-0.008,0.374,0.491,49.6
Ben Cawston,Katie Morris,mixed,1,0.014,0.383,0.511,67.8
Kyle Hermetz,Ryan Torresin,mens,1,-0.016,0.366,0.493,42.4
Jhonnatan Medina Alvarez,Pep Canyadell Fabregas,mens,1,-0.012,0.383,0.481,46.3
Jordann Vigna,Ryan Torresin,mixed,1,-0.02,0.39,0.487,37.6
Rosie Johanson,Kim Layton,womens,1,-0.011,0.375,0.479,46.5
Donald Young,Mari Humberg,mixed,1,0.007,0.375,0.498,62.2
Sarah Burr,Zachary Grabovic,mixed,1,-0.008,0.373,0.484,49.7
