uuid,name,gender,n_high,n_low,low,high,clutch,clutch_se,z
50982c9d-4d95-48ce-8e38-6704fde63599,Thomas Romano,M,162,318,0.242652568233098,0.13200301134864179,-0.11064955688445621,0.2966054738472787,-0.37305298330882913
df8c0e05-75ea-4ef3-923e-685ff05f23f5,Selim Ben Ali,M,150,336,0.06378006156217343,-0.04707509627056575,-0.11085515783273918,0.30924559606822993,-0.35846964109484303
26bd8869-21d6-4c7e-9edc-0bd16aebf18a,Evan Pratt,M,151,299,0.13319744016359517,0.022278684813821874,-0.11091875534977329,0.30915205352923236,-0.3587838220174888
222bf2cd-da9b-4c4c-ab99-0fa77bec15c6,Jason Loyd,M,359,646,0.03176337210664906,-0.07975807725122887,-0.11152144935787793,0.229033055139736,-0.4869229434582587
95015a41-423e-4439-94ee-84e275c45787,Stephen Preissler,M,190,448,-0.0259743327399267,-0.1405922174239284,-0.11461788468400172,0.26437283281428703,-0.43354638017786384
ae103be7-01f5-4d0a-ad3e-ad524a4f6309,Seina Shima,F,210,402,0.06900702400701786,-0.04738784477511637,-0.11639486878213423,0.28923173776230704,-0.4024277200097192
b179dfb4-dcf9-4da2-94d2-4ed21ef015b0,Cynthia McPherson,F,221,484,0.0854621354496615,-0.03257101302438732,-0.11803314847404882,0.34758302667133506,-0.3395826016143697
bde1ffe8-4651-40ac-8e1b-24e850ff7586,Tommy Labat,M,190,364,0.04695108811117127,-0.07468601450904107,-0.12163710262021234,0.2835862216711726,-0.4289245856283332
cdb01e3a-b0e0-449b-a7c5-278127f2cd61,Mary McGowan,F,669,1293,-0.04250433933633079,-0.16463970787059948,-0.12213536853426868,0.18560022477268495,-0.6580561455884806
42f928d1-d33d-4f8a-b6f4-90d785e60cbe,Parker Dyer,M,152,215,0.04817347269135873,-0.07711797468405845,-0.1252914473754172,0.332298868936826,-0.3770444593334942
3f5b4c15-bf91-488f-bd3b-e4bb388f3728,Austin Oreilly,M,176,366,0.06252231337356787,-0.0632182808502993,-0.12574059422386719,0.3507113181579966,-0.35853018626339467
8085a986-b03a-4c96-9d50-a42d3cba3934,Jacob Bolkowy,M,162,282,0.07974456790682444,-0.046168340374813585,-0.12591290828163804,0.36233013483615256,-0.347508794261831
571d4503-e073-4580-a555-be3c7f93c59c,Chuck Taylor,M,2387,4573,0.019117729562945794,-0.10684387033150307,-0.12596159989444886,0.10557175041886777,-1.1931373629278863
02a3c8ae-fb47-4b82-8001-b33d9446a90e,Robert Laidlaw,M,647,1318,0.06421057049398415,-0.061889858270031295,-0.12610042876401545,0.19056296391542019,-0.6617257948400933
91ccec0d-b14e-41bc-8a23-0d9bcacfbe5b,Kevin Pham,M,181,381,0.023782473301224207,-0.10377046499936876,-0.12755293830059297,0.3055761369608957,-0.4174178637414865
f0484f0e-f240-4b6f-9da5-b6dba3fa370e,Kenta Miyoshi,M,1014,1997,-0.010385048908078037,-0.1381630247177953,-0.12777797580971725,0.15421501892113185,-0.8285702437002265
f6e249dc-5bb9-483a-a99f-df364df93341,Kelly Goodnow,F,655,1311,0.15318751572975728,0.025188817171494966,-0.12799869855826232,0.1802136987631887,-0.7102606485340499
0ccab93d-398c-40a8-821f-07a2ded79dde,Zoeya Khan,F,1823,3688,0.03422634102203154,-0.09445341556487932,-0.12867975658691086,0.11445786591067593,-1.1242543757310122
4e3bcf37-c264-475d-b956-7c3992d3d7fd,Brandon Nsekpong,M,858,1599,-0.02648742104141035,-0.15667901634173284,-0.13019159530032248,0.17597050241912718,-0.7398489719045733
5046c75e-a79b-4902-8d4a-d92bd3c58e9b,Aryaan Bhatia,M,466,912,0.025096449965488522,-0.10558946637530103,-0.13068591634078955,0.2333365455738549,-0.560074788196542
d70642e4-3d95-430a-a537-acc04e56c97d,Dustin Boyer,M,363,775,0.0808751546774732,-0.05190807220328727,-0.13278322688076047,0.2570213282498484,-0.5166233782423026
3f523db3-f8c4-46c8-a54f-533d7220d27b,Kyle Goodburn,M,211,437,0.03488400890169324,-0.09872702310663396,-0.1336110320083272,0.29661694062566174,-0.45044976772566664
acf4ae69-cc7f-4a30-a613-c8ca0b80e11c,Zachary Grabovic,M,173,343,0.06164833892058871,-0.07216495166155402,-0.13381329058214275,0.27317524991792824,-0.4898441224903981
1936f665-e630-462a-bd89-0dcfcf7c9e6b,Indigo Dagnall,M,443,846,0.04020667959519633,-0.09642169176239027,-0.1366283713575866,0.21997183059728143,-0.6211175812221256
44d043e4-e81d-4496-b9fa-d01f47dfbc10,Gavin Nickerson,M,217,470,0.03632115280065156,-0.10056139572686737,-0.13688254852751894,0.3284790049518336,-0.4167162785566483
738265f6-e8cf-4d0c-8f2e-88ca455d1dc5,Ernesto Russo,M,267,563,-0.0033654092023885224,-0.14198513973014365,-0.13861973052775511,0.26268411660641805,-0.5277050334012021
658d2f1c-5f7d-4baa-a6ca-d29d3fed6166,Wade Bryant,M,172,304,0.09890350539854698,-0.04122964813631949,-0.14013315353486647,0.3010980802172533,-0.46540699772564226
33dbfc0d-f246-40da-a277-74c31f2662ae,Ryan Ng,M,161,309,0.08807904786057738,-0.05240626561598269,-0.14048531347656007,0.353730877073892,-0.39715309740182403
69f2c636-4483-4d7b-81bd-e2ac920b88e0,Angel Hernandez,M,213,475,0.16959906119155976,0.028543371315142715,-0.14105568987641703,0.32978134218869515,-0.42772489474467423
9eb2503a-b18e-42e2-986d-6c8ee07d0a36,Cade Pierson,F,496,1009,-0.033513318339845055,-0.17612407250212833,-0.14261075416228328,0.20046599774890136,-0.7113962256128538
a179a271-6190-4516-b19c-ae7ba47d5821,Drake Palm,M,526,1012,0.11835874306694005,-0.026939694437180355,-0.14529843750412041,0.195790262300767,-0.74211268628323
14da50fe-4769-4bc3-aa3c-5d2e8a8527c1,Court Zalinski,F,194,415,0.08051197110351549,-0.06495021593653016,-0.14546218704004565,0.3138075558879522,-0.4635394665002401
c844b814-8025-407b-becf-3c96ea4b19a6,Preston Gordon,M,310,521,0.028702998310410857,-0.11787947934939803,-0.1465824776598089,0.26491293082640865,-0.5533232266259627
53eadec7-a6b1-4ce3-9825-d76affdc3f4f,Juan Varon,M,769,1486,0.07639481080022249,-0.07038761940860698,-0.14678243020882947,0.17947605681484316,-0.8178385062262532
61e0ca34-5642-40bd-9eaf-acd7ea93480a,Marcel Chan,M,230,473,0.0714343323473734,-0.07561166916185269,-0.1470460015092261,0.259825905074623,-0.5659404956830378
e2466ee7-aaa4-4c6a-a288-63e717054640,Bret Berryman,M,1391,2674,0.0692354357557707,-0.07838670935032874,-0.14762214510609944,0.16720023205770118,-0.8829063410339928
392de00d-8c51-4096-be1c-b9e59d882913,Lauren Wong,F,261,509,0.1264272134769936,-0.02608670941765663,-0.1525139228946502,0.27060309747104483,-0.5636074543121945
11ed643d-b6df-4198-a0b1-bee4fb905625,Mihae Kwon,F,627,1331,0.14094837759641185,-0.011804210301763082,-0.15275258789817492,0.20842154787479675,-0.7329020893268514
b3f6f49d-bc24-44fd-8068-4e5971e9d61a,Daniel Miron,M,888,1713,0.048302979388309956,-0.10481981811238458,-0.15312279750069455,0.1656006692290977,-0.924650837544981
d0a30dc1-a7d7-475c-bfc9-d55e0aa8e7e3,Ethan Bakalinsky,M,579,1165,0.011838870901657236,-0.1432342181166171,-0.15507308901827432,0.2255436070366984,-0.6875525804331144
db21a8a7-2a8d-4601-9c95-f00c80a982f0,Miguel Alda,M,563,1038,0.12414102986890438,-0.030981078281101387,-0.15512210815000577,0.2105563063911951,-0.7367250632797601
666db10a-f8de-4310-a988-cb0005f38a30,Edgaras Zilys,M,223,445,0.006533156816616925,-0.15049620698903615,-0.15702936380565308,0.27850384496134356,-0.5638319421674369
27bace9b-afb2-424a-af5b-f69ccce01725,Sabrina Guillebeaux,F,182,394,0.11512120679233812,-0.04251663550012984,-0.15763784229246797,0.2761445487152397,-0.5708526314420356
4c87b545-c39a-482a-aa24-0ce2951f20d8,Connie Lee,F,465,934,0.07060937513226692,-0.08808371671490987,-0.15869309184717678,0.20221661540283797,-0.7847678170809185
46964855-27d5-412f-be82-2df7e45a99e5,Jaden Lam,M,204,340,0.04244976125909873,-0.11664219994238634,-0.15909196120148505,0.2726402519339328,-0.5835233795193118
f40135fa-ed68-4d6f-9dbd-a9fb0a210e4b,Justin Slattery,M,237,460,0.041593712474344256,-0.1176783878619201,-0.15927210033626435,0.29161082933194077,-0.5461803345957528
f13c20c3-1fed-4a9e-abec-f3f3bf1f8f91,Anne-Sophie Courteau,F,849,1666,0.10493414252078041,-0.05531930344201976,-0.16025344596280017,0.16122152647488208,-0.9939953396221395
9ca93d3c-68c2-4d4f-a534-fc4b00bfe362,Collin Vero-Casavant,M,157,285,0.02501178663843486,-0.13652629396722687,-0.16153808060566174,0.2883739263851137,-0.560168814950118
11989ea1-e653-42f9-91ce-13f1a78c0b4f,Lucas Coutinho,M,272,485,0.0953061558598659,-0.06816965084522289,-0.1634758067050888,0.2363322805118942,-0.6917201761477579
469e5fa1-ea76-4286-bdf8-ddd2d18aab5a,Emma Van Hee,F,546,1110,-0.04679452552211031,-0.21113244662307468,-0.16433792110096437,0.19162566511872672,-0.8575986990007027
3d81052b-beb5-43a8-9941-a5595a0be3c8,Brianna Kemp,F,271,472,0.05418417783848446,-0.11080577901531448,-0.16498995685379894,0.27295708070812463,-0.6044538446329009
8b7405b5-f3bc-4e32-bfbc-cc2e14f7454c,Jose Martinez,M,706,1348,0.021605460848636,-0.1438211506683062,-0.1654266115169422,0.18533931402429454,-0.8925608276248279
756a7a13-a3d8-4d89-8afb-e2071ec6dc82,Lauren Mercado,F,360,720,0.1509917261775694,-0.015090638872682038,-0.16608236505025142,0.22222724343978276,-0.7473537559100174
660a75bf-df9f-4da0-ba25-07abf3e50b4b,Mikael Vollbach,M,284,606,0.08975262215221255,-0.07743440535722289,-0.16718702750943543,0.2524188145536704,-0.6623398014330164
d05d0739-3776-491b-8973-51cd4826a885,Taylor Stockton,M,198,415,0.030586033576366543,-0.13736872317518806,-0.1679547567515546,0.3479390580942172,-0.4827131442830851
ad13ca35-c83d-4c06-8555-7b4f20b416bc,Noah Zwiren,M,162,294,0.04769351652774805,-0.1206516713604276,-0.16834518788817565,0.2917967861441724,-0.5769261207866725
5d6ffa8c-1dd3-467d-82ab-f15f348a434f,Nasa Hatakeyama,M,322,630,0.16981984745463732,0.0013092147525900987,-0.16851063270204722,0.2522509965219183,-0.6680276194167788
109b8cf8-56c9-4b40-9b16-e4326c55138b,Nguyen Thang,M,246,534,0.07664083418694126,-0.09279468583949327,-0.16943552002643453,0.2514381238136182,-0.6738656710309803
8cefb109-0044-4545-a5c3-0cfb4df51612,Tavon Morrow,M,673,1396,0.09787849157454312,-0.07262525599268209,-0.1705037475672252,0.19049097675613474,-0.8950751918580528
68c97127-3873-41f9-a1ec-9bb608a7a74a,Nicolas Almeida,M,288,556,0.18152168791682452,0.01100912436298189,-0.17051256355384264,0.256577371186684,-0.6645658686314111
c3066b2d-fc90-4774-a571-cde5fc5583d4,Chloe Diskin,F,588,1147,-0.08547456493326065,-0.2560487528873566,-0.17057418795409596,0.18953530264900714,-0.8999599840773488
c971bb40-090b-4e47-be58-905495e38401,Miles Hoover,M,1411,2938,0.19798104101793945,0.02677968328370524,-0.17120135773423423,0.1347091822995383,-1.2708959761447607
d24967d0-68b6-440e-9f7c-4ecc2fc3e7f5,Ilvana Trujillo,F,163,409,0.0562443712107836,-0.11767031443269031,-0.1739146856434739,0.2765323309134957,-0.6289126666273158
3a48d245-8dea-460b-9eba-0b4fe7abc1dc,Amir Evgamukov,M,182,341,0.14461068107451702,-0.030964573977819515,-0.17557525505233654,0.3013471311673586,-0.582634566229959
b67f32da-c777-48ab-a6bd-4f5087d2a40f,Ekaterina Biakina,F,584,1247,-0.032353290764658336,-0.20834185964871535,-0.175988568884057,0.1971152158206014,-0.8928208213222251
c14774e8-bb9b-4512-a867-fb4aed28941d,Harrison Yee,M,431,886,-0.08899258177558815,-0.2672714194691385,-0.17827883769355035,0.26229963473779566,-0.6796762712680268
798294b4-02e6-4c16-b3f6-9337758ae915,Kendall Kikkawa,M,192,443,0.1103788827680326,-0.06824091473979017,-0.17861979750782275,0.25759163758202763,-0.6934223454786763
18ee08e4-2965-4966-a1a4-257d66f0bdfa,Jessica Haywood,F,491,914,0.10877426273959244,-0.07210488003854706,-0.1808791427781395,0.2093901613349995,-0.8638378308938511
a552ba50-5178-4107-aec6-ab9c0a0989b3,Aizec Olson,M,211,476,0.10159527691736678,-0.08090435654029819,-0.18249963345766496,0.3750141769335511,-0.4866472914436036
26ef815c-33ef-404d-a3b8-f0a26c240109,Stephen Madonia,M,1251,2711,0.12238945586031375,-0.060490755193517626,-0.18288021105383137,0.1414364269325955,-1.2930205818971006
2cff4f24-1547-4fe0-af74-9e3412f1ba71,Sam Querrey,M,669,1373,0.059041044753239666,-0.12389979456722056,-0.18294083932046024,0.17699271385487292,-1.0336066120239533
0a287886-b880-4c46-8c66-ea4d198a7eba,Pablo Copetti,M,248,448,-0.00985000558258664,-0.1933014601314918,-0.18345145454890516,0.2730209251368993,-0.6719318471905337
6392c4f6-2b1d-4595-b7ff-9958bed31ff4,Ronan Camron,M,175,367,0.06140686948431925,-0.12242957176964017,-0.18383644125395943,0.2761092545172613,-0.6658105016268719
276c3b2a-2dca-4124-a404-18ab4d412dcb,Jordan Bridge,M,273,483,-0.027878152833258216,-0.21271423946042145,-0.18483608662716322,0.27323222136904973,-0.6764798298715602
d0d6d65c-6a52-4676-8c71-281d29a8db01,Harrison Brown,M,243,511,0.12106601930183035,-0.06537448405414006,-0.1864405033559704,0.26791789984272013,-0.6958867006102218
a018902f-114c-4519-997c-4fdf52d4a0e1,Abbigal Hatton,F,1269,2634,0.06840494008931525,-0.12278997021350124,-0.1911949103028165,0.13432946106528976,-1.423328202067957
8bfb2660-cdda-43fb-81cb-5ff420c9f86e,Jae Centonze,M,232,532,0.03341732198056586,-0.15884317491772618,-0.19226049689829203,0.31762803500654657,-0.6053007786114641
7864fbf6-245b-40e7-af07-0fb16958c3c1,Kamden Bradstreet,M,322,618,-0.0036613816436686965,-0.19606150889163967,-0.19240012724797098,0.25955797927527574,-0.7412606916773685
df443e1a-4508-4b35-917b-2780cf0ff6c8,Eddy Kim,M,199,435,0.3129423741793428,0.11883817097814336,-0.19410420320119942,0.2824097335646953,-0.6873141401719195
40c23f2e-99c3-4c87-8cc6-32f8b2d7b334,Carolina Mayorga-Perry,F,316,585,0.14708648689933312,-0.04797209161014453,-0.19505857850947766,0.2325604833185226,-0.8387434345082562
28df3b18-505d-45b2-ad6d-c773c0dbd0b1,Breaden Brooks,M,160,348,0.039621216654406696,-0.15702535132965617,-0.19664656798406288,0.336662262389809,-0.584106358069836
04ab231b-f2ab-456a-a79a-1728f29e42fa,Eliel Herminas,M,321,667,0.06172917212715071,-0.13803744314918237,-0.19976661527633308,0.32374337761364036,-0.6170523602639904
bcc72b93-5072-475b-a088-e8cffc39af23,Mason Durbin,M,176,322,0.031181977174406107,-0.17251710150031765,-0.20369907867472375,0.29574186826298093,-0.6887732192642725
9d80e298-b7d6-4094-988d-6dd488a91c52,Matt Rucinski,M,243,519,0.16116484398274142,-0.045250926104193824,-0.20641577008693524,0.2536949553285349,-0.8136376611021959
33fcb3fe-f32a-4b52-9f31-4d2225c9b126,Jemere Plummer,M,219,502,0.14477280368853124,-0.06184800935184542,-0.20662081304037666,0.2635231519019208,-0.7840708171146863
ab3af95f-cc49-4ff2-a731-668dd10a6b50,Farzin Amiri,M,566,1061,0.042900046849638926,-0.16416944105861814,-0.20706948790825708,0.19492969512105293,-1.0622778011306344
d6adc70a-8e20-4c7d-93f1-026f368c6210,Louis Laville,M,261,622,0.1257549860673547,-0.0817655181937491,-0.2075205042611038,0.2340992912505218,-0.8864636161543322
e5915579-1c1d-4406-b707-6d877bcebedd,Kwan Wun Man,F,250,610,-0.04716912023549255,-0.25554104370379993,-0.20837192346830738,0.27759660801842534,-0.7506284927461246
2a8b7adb-5f06-4b01-88a7-86e56d8d9274,Hannah Fife,F,196,388,0.08611004859733767,-0.12514583898926568,-0.21125588758660335,0.2868905071781195,-0.7363641608937675
aabcf6ba-177f-4f35-ade3-0ea5de2f193f,Ben Slive,M,443,881,0.15182493030061964,-0.0616692315825908,-0.21349416188321044,0.21139360450396952,-1.0099367120598082
92b20d3a-70c5-453e-8b2d-38c1c552b693,Edward Kim,M,257,538,-0.033167572579341234,-0.24680648058995144,-0.2136389080106102,0.2945158867844002,-0.7253900981138044
47690bb2-18cf-4172-889a-1f9cc5bb6d9d,Amir Tabatabaeian,M,228,463,0.07727247283134989,-0.14011721626813442,-0.2173896890994843,0.26124494700363615,-0.8321297372173042
12b298bc-6545-409a-ba9d-bd5b2d6f0e00,Sepand (sep) Attar,M,202,433,0.0769400991396117,-0.14233246442671516,-0.21927256356632685,0.28363711407749037,-0.773074300517742
66d6c944-63ff-400d-a729-da58b13dced2,Vova Zverkovsky,M,270,468,0.07261965039837658,-0.14728351917672475,-0.2199031695751013,0.34555896661417257,-0.6363694501396924
2c1692a6-0fa2-47b0-9d2b-e12b5c054ef4,Janet Liu,F,563,1162,-0.0037258837242337695,-0.2244514617029529,-0.22072557797871914,0.21227473980091874,-1.0398108516619828
4f142e8d-9a57-41cb-a89b-5b4c3af752fa,Ella Boydston,F,994,2049,0.04781898901568775,-0.17297492845731072,-0.22079391747299848,0.15878389053945569,-1.3905309708867104
ce39808f-90a7-4c17-9566-c6c83697b695,Marco Leung,M,607,1136,0.02882234719260055,-0.1921152521167645,-0.22093759930936505,0.21463977280147387,-1.0293413770695528
1d5698ad-f0a1-4ff7-8321-6c166069946e,Pally Ray,M,646,1277,-0.05812717462572818,-0.2796509740386921,-0.2215237994129639,0.22603221686996236,-0.9800540935295424
493d192e-3eff-4058-8f2f-fa84530b5a39,Easton Horricks,M,596,1238,0.16714470719714264,-0.054632544024475024,-0.22177725122161768,0.2062859837025606,-1.0750960741055176
22135bb3-55b3-404e-9853-ee3ea3b18a06,Kei Sawaki,F,326,671,0.16051099647384895,-0.06129169387971059,-0.22180269035355954,0.247479473455025,-0.8962468169864934
23becc4a-36a4-4854-884e-d2efa8998955,Ana Gordon,F,251,524,0.10969418430868863,-0.11338341089373075,-0.22307759520241938,0.2923808511410026,-0.7629692380053943
89647b43-f3f5-49e6-896f-614f0175a3f5,Jackson Ayotte,M,1180,2393,0.0381737387902398,-0.18901015083352865,-0.22718388962376845,0.15617282391539083,-1.4546954068452334
eb7c3159-99e3-41d6-988f-71443cda0a75,Austin White,M,245,556,0.17769863491935675,-0.05122280330349094,-0.2289214382228477,0.260898375755448,-0.8774352755550546
5e5e27c7-e3bf-479b-b339-4276a5fa5516,Jolie Lam,F,153,282,0.04365036046146724,-0.18712980631007414,-0.2307801667715414,0.283123471362348,-0.8151219878064563
d9ce8a56-7c25-4d42-9f9b-964a5a02e537,Elliot Markowitz,M,212,417,0.041218582487999256,-0.1896859800958786,-0.23090456258387784,0.25261978544931335,-0.9140398966501674
d57934e4-fe65-4168-8fd7-26da1b07cb2d,Michelle Murphy,F,484,977,0.020475101728697917,-0.2108374546586202,-0.23131255638731812,0.21860454643105942,-1.0581324138208918
7d1a5320-aaee-46b1-a912-da2edd195248,Rika Fujiwara,F,297,561,0.14689875827074744,-0.08496032155855934,-0.23185907982930679,0.24859535616544282,-0.9326766332473329
1dcfe215-9845-4590-9432-8a3087e748af,Brittany Levkulich,F,419,810,-0.003557300108095837,-0.23684049600517268,-0.23328319589707686,0.2400768157320246,-0.971702307804137
c3012322-e95e-4e38-a0d8-106f9e236869,Keilly Ulery,F,1252,2542,0.03822169809193968,-0.1952699623785294,-0.23349166047046907,0.1438452955982422,-1.6232137415366565
a991a28b-3f46-4367-854e-6e5ed5132056,Matthew Nesbitt,M,175,343,0.14124694520188974,-0.09271033108646382,-0.23395727628835356,0.37931143362499276,-0.6167946851811908
62865128-f55c-4c57-a35e-30834e4439b8,Bassem Kheireddin,M,465,904,0.1925257065605227,-0.04375987696225574,-0.23628558352277845,0.32421511553991783,-0.7287926200766128
020d8ae2-4895-4135-b7dc-6f43b34c9926,David Hall,M,434,909,-0.005572922795581262,-0.24209365831006074,-0.2365207355144795,0.21505142910043273,-1.0998333584847755
dca3335c-a2fa-4863-b26c-a2e587de7534,Maebry Jones,F,294,687,0.19092007933321195,-0.045968558717297645,-0.23688863805050958,0.26939696579398487,-0.8793292728904182
56f0b269-240a-42cb-b404-0b0bf747ad98,Dylan Lewis,M,294,656,0.1408828259103742,-0.09629462476667348,-0.2371774506770477,0.2812533285951271,-0.8432876220941443
e1cb8dc7-930e-4fd6-8034-cdbf250ae62a,TY Parrish,M,226,461,0.027082042645889478,-0.21089074067744007,-0.23797278332332955,0.2587200428951407,-0.919808069990851
3b7dc75e-0c73-4576-872a-a32e27106d67,Cole Whitaker,M,246,511,0.11141233407286223,-0.12658078978680518,-0.23799312385966742,0.24203687357314244,-0.9832928361130354
3352fcce-bc05-4a02-bf59-c1984cec3e56,Chris Walker,M,160,259,0.11332063985744013,-0.1253422162429285,-0.23866285610036864,0.36056161021782945,-0.6619197644368823
1d775d93-6cbb-4ed0-addc-244a46d15aae,Louise Kwong,F,225,482,0.1303489223949319,-0.10905326259261514,-0.23940218498754703,0.3376676426185197,-0.7089876398314299
f91b88a1-7d1e-41ad-9782-200959faf6bd,Olivia McMillan,F,1747,3612,0.11879317047761147,-0.12151701087582831,-0.2403101813534398,0.11678815307937254,-2.057658889340584
1bb4e304-37c1-43eb-b223-6eb45ab3b78a,Madeline Schulte,F,680,1450,0.09645367681357166,-0.14457415719932923,-0.2410278340129009,0.18092314143986266,-1.3322111925246254
237778ff-378f-4f99-82cb-cc3bb7b5d02e,Caleb Herrick,M,159,293,0.18619545719107175,-0.05520667372987289,-0.24140213092094465,0.3275344165451922,-0.7370282899343394
18dd2b8c-d93c-43eb-be75-a64bcf36f486,Julia Ronney,F,554,1198,0.09318935038807477,-0.14872744107557082,-0.2419167914636456,0.18551126146580374,-1.3040544792383904
7d2587cd-0152-4be3-9b29-25d06e5d93c3,Jay Wang,M,167,345,0.11260093215887709,-0.12983547706178622,-0.2424364092206633,0.3117716656197238,-0.7776088591590278
a0582749-fb23-42cc-98ed-1915464c4814,Luke Wasson,M,1871,3810,0.1138743762371219,-0.1297218386406561,-0.243596214877778,0.11858730625287948,-2.054150841054821
9d55617e-fe7a-4d1c-8bda-3637647ff5cc,Jonny Pickleball Andrews,M,782,1580,0.07171205580297185,-0.17198606182543746,-0.24369811762840932,0.17557403208897582,-1.388007752222209
26898786-4fd1-4dd9-bc18-a5c515a6b0ef,Maverick Messinger,M,284,573,0.12608112743189495,-0.11781796898815353,-0.24389909642004848,0.23660017859706772,-1.0308491644691904
cb9ea037-f204-4216-ac56-930a01009166,Matt Burkhardt,M,637,1289,0.050081813123592084,-0.1939641210230308,-0.24404593414662287,0.18444736580489018,-1.3231196503222307
14f68da3-a855-4656-a618-81b5d8ff6bec,Jarryd Woog,M,253,487,0.05922505660094694,-0.1850878766280211,-0.24431293322896802,0.24001647790243275,-1.017900668171132
2e0c0227-6e3e-43d5-8037-7f8bd0f9b935,Gabriel Joseph,M,1187,2317,0.031652233039943134,-0.21447060659944267,-0.2461228396393858,0.1424941520043586,-1.7272487058406256
d0513962-42f2-40e9-904e-b5b615587b98,Janaye Sakkas,F,246,527,0.15574174393670076,-0.09086406022275481,-0.24660580415945557,0.34047067900491373,-0.7243084922325911
cbd1cfb1-5a03-4181-bbbd-67689238cf50,Johan Nilsson,M,225,478,0.14370260643859842,-0.10417444956911043,-0.24787705600770885,0.2928597446756475,-0.8464019398850512
608756f6-bfc7-41b5-9cfd-5e69eacfe513,Victoria Dimuzio,F,1489,3007,0.0843027223834526,-0.16388634738576158,-0.24818906976921418,0.12658003342769564,-1.9607284265016678
0c3263ce-a370-475e-8cd7-32414ea409dd,Ben Cawston,M,235,399,0.005909944579851244,-0.2437356475437173,-0.24964559212356854,0.2945525495351135,-0.847541779956002
0a84556e-30f6-4500-8c95-a9ccbc51c7b1,Leah J,F,177,326,0.032493690639837335,-0.2174103078839093,-0.24990399852374665,0.3427741385873914,-0.7290631654815837
9885290a-b002-41ab-b27c-eeacbc197822,Flynn Orton,M,163,338,0.19834818669537352,-0.05191563370573861,-0.2502638204011121,0.3123725477800288,-0.8011709805477101
f2f22110-2d83-4a94-9e5b-811d3b01898c,Clayton Boydston,M,682,1319,0.10654479449559458,-0.14524734068983725,-0.2517921351854318,0.188161172350318,-1.3381726529458788
850116be-7d0f-4325-ab06-1f37dd3d1c7e,Steve Deakin,M,1836,3636,0.06587904436702377,-0.18733713541400043,-0.2532161797810242,0.12195985112246667,-2.076225720600099
1d200bd4-3d5b-41f2-9235-3ebfce0a4bb0,Miyu Hazawa,F,152,326,0.08726136879501985,-0.16715798545406857,-0.2544193542490884,0.33118012239207445,-0.7682204850081212
67374341-3f7d-4434-95fe-7b6e826e6ca4,Kevin Dong,M,210,431,0.14371933121754207,-0.11088058270978354,-0.2545999139273256,0.26705152438655916,-0.953373752545184
8172788a-eec8-4064-90ee-a01dd09e2729,Jaikin Gomez,M,828,1746,0.28325393614910294,0.027465949351546323,-0.2557879867975566,0.18170953903426934,-1.4076750629438144
b14dd745-7463-4dc1-acbd-7ab1b32af58d,Anna Clarice Patrimonio,F,156,301,0.1307124948079126,-0.12514174033033187,-0.25585423513824446,0.31336613115935075,-0.8164706064170645
358376d4-f156-492c-b4c6-0bd3f5a69f86,Justin Dages,M,199,398,0.14070954872961727,-0.11582828766426408,-0.25653783639388134,0.29735677081631984,-0.8627274088618189
5d73e0b9-a7f9-4521-961b-8d79742ee23f,Albert Wan,M,555,1080,0.11473917104337145,-0.14431189688714466,-0.25905106793051613,0.21918916659102225,-1.1818607276967792
3418eaf5-4176-4ed6-ac5c-c45ea36e1f82,Ashlee Candelaria,F,200,455,0.13986687977812853,-0.12122080827084691,-0.2610876880489754,0.26837768760177205,-0.9728367897572253
6b446a3b-76f2-4d55-8c84-94ea8bdde2ac,Andrew Wang,M,249,462,0.10534446908276318,-0.15666498251637634,-0.2620094515991395,0.33935091557283775,-0.7720900094135806
d36e9231-a965-46ae-9a8a-7ce05416805c,Joshua Reason,M,376,774,0.10533848293333366,-0.15718474598333979,-0.26252322891667346,0.25322590009057044,-1.0367155524880263
dba7cf49-9f57-43e3-878d-a63ced26a243,Jaeda Minniefield,F,1812,3545,0.031764370805517785,-0.23287034764139672,-0.2646347184469145,0.1218811166641794,-2.1712528215184137
72781a5b-7e26-47ae-a581-625e4fa96099,Hudson De Risi,M,312,630,0.14762697714566958,-0.1180002073217313,-0.26562718446740086,0.32877392320320525,-0.8079326422224329
070be5dd-2dcf-44b6-b2e7-37d9fbd29aa2,Adalynn Lund,F,374,742,0.07837642865409367,-0.18789666391380563,-0.2662730925678993,0.26172803170175885,-1.0173655868520786
6e24f405-954d-487e-a419-eb2f5c87ec2f,Nguyen Huy,M,265,556,0.12421426412912019,-0.14376116205634137,-0.26797542618546155,0.2960713323683892,-0.9051042667380945
ac8ceab0-87e0-4d34-8f30-ca2b5c01bbad,Keaten Kappes,M,584,1119,0.11744550537983214,-0.1517398002127952,-0.2691853055926273,0.1918462488992087,-1.4031304085286058
b70cca60-0d9b-45e7-9327-ec95e850d1e2,William Hart,M,298,559,-0.06895466324852326,-0.33833427440145286,-0.26937961115292963,0.2608539709516233,-1.0326835745310061
4553e8f7-d51d-41cd-bc23-752742441bff,Garrison Eaby,M,662,1318,0.11704926428525848,-0.15389633363618682,-0.2709455979214453,0.21843701210483174,-1.2403831901500912
