p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Genie Bouchard,Liz Truluck,womens,3,-0.01,0.394,0.495,48.3
Federico Staksrud,Hayden Patriquin,mens,50,0.244,0.39,0.741,99.2
Naveen Beasley,Kevin Dayan,mens,16,0.086,0.395,0.584,90.5
Chloe Igleski,Jessica Mason,womens,5,-0.007,0.4,0.491,50.7
Bryanna Ojeda,Cade Pierson,womens,3,0.004,0.385,0.511,56.8
Nicole Eugenio,Judit Castillo,womens,2,-0.022,0.378,0.479,39.9
Kaitlyn Christian,Lauren Stratman,womens,6,-0.043,0.397,0.451,26.0
Thomas Wilson,Jack Sock,mens,3,-0.072,0.393,0.441,11.2
Callan Dawson,Wyatt Stone,mens,10,-0.008,0.39,0.492,49.3
Quang Duong,Noe Khlif,mens,5,-0.114,0.383,0.381,2.9
Brandon French,Darrian Young,mens,2,-0.046,0.399,0.456,23.5
Caden Nemoff,Blaine Hovenier,mens,3,0.013,0.373,0.508,62.9
Callie Smith,Alix Truong,womens,5,-0.011,0.391,0.508,47.2
Audrey Adele Brown,Malia K Lum,womens,2,-0.012,0.365,0.494,47.2
Riley Newman,Gabriel Tardio,mens,16,0.104,0.394,0.605,93.4
Rianna Valdes,Milan Rane,womens,8,0.003,0.403,0.509,56.6
Ben Johns,James Ignatowich,mens,6,-0.046,0.364,0.461,23.4
Christine Trifunovic,Trang Huynh,womens,2,-0.014,0.389,0.479,45.6
Hunter Johnson,Wesley Burrows,mens,2,-0.065,0.385,0.434,13.3
Erik Pailet,Zack Taylor,mens,2,-0.039,0.424,0.471,28.6
Lauren Wong,Ella Boydston,womens,6,-0.045,0.409,0.463,24.5
Madalina Grigoriu,Ryan Fu,mixed,2,0.004,0.413,0.492,57.7
Cason Campbell,Cailyn Campbell,mixed,6,-0.079,0.391,0.427,8.7
Eugenia Carolina Lopez Ascarate,Zack Taylor,mixed,9,0.038,0.382,0.531,76.0
Christopher Haworth,Shelby Bates,mixed,13,0.06,0.408,0.542,83.3
Ekaterina Biakina,Evgeniy Kim,mixed,2,-0.033,0.374,0.481,33.6
Jackson Ayotte,Dionne Lim,mixed,4,-0.024,0.365,0.479,39.3
Daniel Byun,Bryanna Ojeda,mixed,2,-0.038,0.393,0.461,29.1
Domenika Turkovic,Chiron Burl,mixed,2,-0.055,0.4,0.457,17.9
Ryan Smith,Maddy Rasmusen,mixed,16,0.016,0.379,0.521,64.9
Jillian Braverman,Jack Munro,mixed,4,-0.039,0.396,0.456,29.0
Sabrina Guillebeaux,Harrison Yee,mixed,2,-0.031,0.389,0.473,34.6
Yates Johnson,Yana Newell,mixed,5,-0.041,0.395,0.471,27.1
Christa Gecheva,Casey Diamond,mixed,4,0.017,0.403,0.529,65.5
Audrey Adele Brown,Ryan Finley,mixed,2,-0.016,0.4,0.489,44.4
Rafa Hewett,Mari Humberg,mixed,5,0.032,0.394,0.529,72.8
Regina Goldberg,Callan Dawson,mixed,5,-0.003,0.383,0.505,52.7
Genie Bouchard,Ryan Sherry,mixed,4,-0.058,0.379,0.445,17.0
Madeline Schulte,Blaine Hovenier,mixed,2,-0.049,0.399,0.456,21.8
Eric Oncins,Milan Rane,mixed,12,0.019,0.358,0.527,67.0
Todd Fought,Olivia McMillan,mixed,3,-0.021,0.407,0.481,40.4
Angie Walker,Daniel De la Rosa,mixed,5,0.025,0.426,0.519,69.5
Irina Tereschenko,Wyatt Stone,mixed,5,0.008,0.393,0.505,59.9
Christine Maddox,Chuck Taylor,mixed,2,-0.044,0.38,0.456,25.3
Mohaned Alhouni,Lauren Stratman,mixed,4,0.091,0.431,0.575,91.6
Hayden Patriquin,Vivian Glozman,mixed,13,0.039,0.381,0.535,76.2
Kaitlyn Christian,Connor Garnett,mixed,5,-0.071,0.396,0.444,11.5
Maximilian Wild,Ruben A Gonzales Jr,mens,17,-0.025,0.398,0.476,38.5
Etta Tuionetoa,Hunter Johnson,mixed,6,-0.014,0.35,0.481,45.3
Mitchell Hargreaves,Alex Walker,mixed,2,-0.018,0.4,0.473,42.9
Zane Navratil,Allyce Jones,mixed,16,-0.101,0.385,0.41,4.6
Eric Roddy,Layne Sleeth,mixed,2,-0.004,0.428,0.483,52.3
Marshall Brown,Jonny Pickleball Andrews,mens,6,0.037,0.398,0.541,75.2
Grayson Goldin,Christopher Haworth,mens,15,0.018,0.398,0.507,66.4
Ryan Fu,Johnny Goldberg,mens,4,-0.087,0.398,0.417,6.6
Cason Campbell,Dave Bacalla,mens,6,-0.046,0.4,0.439,23.9
Lingwei Kong,Marcela Aguila Ampon,womens,5,-0.046,0.404,0.448,24.4
Bryanna Ojeda,Michelle Murphy,womens,3,0.006,0.417,0.511,58.9
Audrey Adele Brown,Leah Tauber,womens,2,0.019,0.418,0.531,66.9
Madeline Schulte,Christine Trifunovic,womens,9,0.057,0.399,0.544,82.6
Christine Maddox,Kaitlyn Christian,womens,3,0.061,0.396,0.547,83.7
Michelle Esquivel,Olivia McMillan,womens,2,-0.046,0.413,0.477,24.2
Tyler Loong,Jessie Irvine,mixed,5,0.054,0.395,0.562,81.7
Riley Newman,Lea Jansen,mixed,8,0.1,0.406,0.599,92.8
Quang Duong,Donald Young,mens,9,0.024,0.387,0.535,69.3
Jonathan Truong,Chiron Burl,mens,4,-0.021,0.402,0.479,41.0
Travis Rettenmaier,Meghan Dizon,mixed,4,0.048,0.389,0.554,78.7
Ross Whittaker,Naveen Beasley,mens,14,0.014,0.382,0.506,64.1
Roman Estareja,Kento Tamaki,mens,3,-0.035,0.405,0.466,32.3
Jackson Ayotte,Kyle Koszuta,mens,3,0.0,0.402,0.506,55.2
Riley Newman,Zane Navratil,mens,4,-0.022,0.387,0.494,40.1
AJ Koller,Roscoe Bellamy,mens,15,0.137,0.375,0.638,96.5
Pablo Tellez,Hayden Patriquin,mens,37,0.172,0.376,0.666,98.3
Rob Cassidy,Daniel Jensen,mens,2,-0.019,0.396,0.496,42.1
Rafa Hewett,Eric Oncins,mens,9,-0.017,0.364,0.478,43.9
Steve Deakin,John Cincola,mens,2,-0.015,0.397,0.486,45.0
Genie Erokhina,Eugenia Carolina Lopez Ascarate,womens,2,-0.079,0.422,0.444,9.0
Noe Khlif,Collin Shick,mens,6,-0.058,0.398,0.454,16.7
Jessica Mason,Ekaterina Biakina,womens,2,-0.002,0.378,0.481,53.9
Tyler Loong,James Ignatowich,mens,9,0.071,0.367,0.563,87.4
Irina Tereschenko,Allyce Jones,womens,10,0.025,0.376,0.517,69.3
Casey Diamond,Rachel Rettger,mixed,2,-0.065,0.417,0.424,13.5
Robert Slutsky,Sarah Williams,mixed,6,0.095,0.411,0.589,92.1
Kevin Dayan,Mota Alhouni,mens,9,0.069,0.379,0.564,86.1
Sofia Sewing,Tanner Tomassi,mixed,7,-0.025,0.39,0.476,38.2
Edward Perez,Marshall Brown,mens,3,-0.017,0.386,0.474,43.6
Caden Nemoff,Robert Slutsky,mens,3,-0.037,0.386,0.466,30.4
Tanner Tomassi,Kyle Koszuta,mens,8,0.032,0.381,0.538,73.1
Max Freeman,Juan Benitez,mens,9,-0.068,0.375,0.441,13.0
Eric Oncins,Patrick Kawka,mens,4,-0.079,0.385,0.41,8.9
Johnny Goldberg,Etienne Blaszkewycz,mens,4,0.049,0.406,0.537,79.2
Zachary Marceau,Wesley Burrows,mens,5,0.008,0.4,0.509,59.8
Claudio Quinones Garcia,Dustin Boyer,mens,2,-0.014,0.4,0.486,46.1
Regina Goldberg,Brandon French,mixed,3,-0.021,0.408,0.481,40.2
Christa Gecheva,Kyle Koszuta,mixed,12,0.028,0.397,0.525,71.4
Rachael James,Donald Young,mixed,3,-0.018,0.401,0.486,42.7
Yuta Funemizu,Dionne Lim,mixed,4,-0.03,0.367,0.469,35.5
Rob Cassidy,Ryan Sherry,mens,5,0.031,0.409,0.526,72.6
Etta Tuionetoa,Christian Alshon,mixed,31,0.199,0.356,0.701,98.9
Blaine Hovenier,Martina Frantova,mixed,5,0.048,0.378,0.554,79.0
Lacy Schneemann,Gabriel Tardio,mixed,13,-0.0,0.381,0.5,54.8
Patrick Smith,Olivia McMillan,mixed,2,0.021,0.359,0.522,68.0
Mari Humberg,CJ Klinger,mixed,14,-0.012,0.387,0.482,46.9
Augustus Ge,Jackie Kawamoto,mixed,4,-0.03,0.428,0.472,35.4
Steve Deakin,Pierina Imparato,mixed,10,0.123,0.409,0.61,95.3
Jamie Haas,Darrian Young,mixed,3,0.028,0.408,0.526,71.1
Federico Staksrud,Catherine Parenteau,mixed,11,0.134,0.383,0.643,96.4
Jack Sock,Lea Jansen,mixed,25,0.11,0.367,0.609,94.2
Julian Arnold,Andrea Koop,mixed,2,-0.045,0.374,0.456,24.7
Kate Fahey,Patrick Kawka,mixed,6,0.073,0.376,0.573,88.0
Tyson McGuffin,Vivian Glozman,mixed,9,0.007,0.384,0.501,59.5
Ewa Radzikowska,Pablo Tellez,mixed,4,-0.0,0.39,0.513,55.0
Mohaned Alhouni,Chao Yi Wang,mixed,2,-0.053,0.426,0.451,19.3
Craig Johnson,Lauren Stratman,mixed,3,-0.069,0.376,0.437,12.5
Callan Dawson,Leah Tauber,mixed,8,-0.061,0.404,0.446,15.2
Helena Jansen,Daniel Jensen,mixed,9,-0.032,0.384,0.473,34.0
AJ Koller,Marcela Aguila Ampon,mixed,2,-0.076,0.407,0.431,10.2
Rafa Hewett,Layne Sleeth,mixed,5,-0.027,0.41,0.468,37.5
Bobbi Oshiro,John Cincola,mixed,4,-0.037,0.396,0.463,30.3
Jessie Irvine,Hayden Patriquin,mixed,17,-0.049,0.403,0.447,22.2
Ivan Jakovljevic,Sarah Ansboury,mixed,10,0.036,0.377,0.526,74.9
Angie Walker,Jaume Martinez Vich,mixed,3,-0.036,0.385,0.466,31.3
Yates Johnson,Vivienne David,mixed,11,-0.05,0.398,0.456,21.4
Eric Roddy,Samantha Parker,mixed,3,0.004,0.415,0.499,57.0
Michael Loyd,Alex Walker,mixed,9,-0.013,0.391,0.49,46.6
Rafa Hewett,Julian Arnold,mens,5,-0.053,0.385,0.461,19.0
Ryan Fu,Gregory Dow,mens,3,0.042,0.375,0.534,77.2
Callan Dawson,Pablo Tellez,mens,7,0.13,0.41,0.611,96.0
AJ Koller,Brandon French,mens,5,0.145,0.395,0.629,96.9
Callie Smith,Allyce Jones,womens,18,0.071,0.376,0.549,87.3
Noe Khlif,Ivan Jakovljevic,mens,2,-0.037,0.405,0.467,30.0
Jade Kawamoto,Lacy Schneemann,womens,14,0.092,0.391,0.579,91.7
Cade Pierson,Michelle Murphy,womens,2,-0.009,0.409,0.492,48.9
Federico Staksrud,Gabriel Tardio,mens,29,0.368,0.461,0.783,99.9
Nicole Eugenio,Martina Frantova,womens,2,-0.027,0.393,0.469,37.0
Christian Alshon,Hayden Patriquin,mens,19,-0.064,0.365,0.42,14.1
Genie Erokhina,Trang Huynh,womens,3,0.085,0.423,0.566,90.3
Daria Walczak,Lauren Stratman,womens,5,0.005,0.431,0.507,58.6
Todd Fought,CJ Klinger,mens,8,-0.048,0.404,0.453,22.7
Phillip Locklear,Jericho Grollman,mens,2,-0.029,0.379,0.475,36.3
Hannah Blatt,Lingwei Kong,womens,4,0.033,0.379,0.516,73.4
Sarah Ansboury,Olivia McMillan,womens,2,-0.014,0.39,0.49,45.7
Augustus Ge,Darrian Young,mens,2,-0.071,0.415,0.444,11.9
Tamaryn Emmrich,Kaitlyn Christian,womens,8,-0.074,0.405,0.428,10.5
Sofia Sewing,Ava Ignatowich,womens,2,-0.053,0.395,0.451,19.0
Eugenia Carolina Lopez Ascarate,Pierina Imparato,womens,2,-0.035,0.394,0.47,31.7
Mohaned Alhouni,Spencer Smith,mens,2,-0.062,0.392,0.435,14.9
Audrey Adele Brown,Helena Jansen,womens,2,-0.019,0.398,0.481,42.4
Andrea Koop,Jessie Irvine,womens,7,0.049,0.383,0.552,79.5
Tyra Hurricane Black,Vivian Glozman,womens,5,-0.021,0.398,0.484,40.6
Kate Fahey,Allison Phillips,womens,2,0.004,0.388,0.501,57.1
Henry Boyle,Mehvish Safdar,mixed,5,0.072,0.419,0.554,87.9
Madalina Grigoriu,Anouar Braham,mixed,6,0.014,0.388,0.506,63.5
Grayson Goldin,Roman Estareja,mens,5,-0.037,0.383,0.469,29.7
Jeremy Lim,Zachary Marceau,mens,3,0.038,0.418,0.536,75.8
Max Freeman,Sofia Sewing,mixed,4,-0.046,0.389,0.459,24.1
Adrian Garza,Yuta Funemizu,mens,3,-0.011,0.374,0.493,47.4
Ryan Sherry,Komal Safdar,mixed,4,0.033,0.388,0.508,73.5
Ross Whittaker,Salome Devidze,mixed,7,-0.056,0.389,0.451,17.7
Kate Fahey,Yates Johnson,mixed,6,0.084,0.404,0.574,90.1
Casey Diamond,CJ Klinger,mens,4,0.04,0.403,0.533,76.4
Noe Khlif,Regina Goldberg,mixed,4,0.014,0.377,0.504,64.0
Jackie Kawamoto,Jaume Martinez Vich,mixed,14,0.188,0.407,0.675,98.7
Quang Duong,Alix Truong,mixed,5,0.042,0.406,0.555,77.6
Samantha Parker,Wesley Burrows,mixed,2,-0.079,0.387,0.415,8.8
Christian Alshon,Anna Bright,mixed,23,-0.092,0.401,0.425,5.7
Jay Devilliers,Judit Castillo,mixed,5,0.015,0.391,0.509,64.4
Angie Walker,CJ Klinger,mixed,4,0.06,0.382,0.566,83.4
Gabriel Tardio,Tyra Hurricane Black,mixed,6,-0.008,0.397,0.496,50.5
Andrei Daescu,Catherine Parenteau,mixed,4,-0.082,0.377,0.415,8.0
Chao Yi Wang,Pablo Tellez,mixed,12,0.123,0.387,0.626,95.4
Martina Frantova,Michael Loyd,mixed,2,-0.059,0.374,0.442,16.4
Chuck Taylor,Olivia McMillan,mixed,4,-0.12,0.436,0.394,2.6
Hunter Johnson,Lacy Schneemann,mixed,2,-0.084,0.394,0.414,7.0
Pierina Imparato,Pesa Teoni,mixed,5,0.022,0.411,0.514,68.7
Camila Zilveti,Brandon French,mixed,3,-0.049,0.391,0.45,21.9
John Cincola,Marcela Aguila Ampon,mixed,5,-0.029,0.41,0.478,35.9
Roscoe Bellamy,Rachel Rettger,mixed,2,-0.039,0.411,0.457,28.7
Dekel Bar,Hayden Patriquin,mens,7,-0.054,0.384,0.439,18.5
Andrei Daescu,James Ignatowich,mens,23,-0.074,0.398,0.416,10.4
Jorja Johnson,Vivian Glozman,womens,19,0.072,0.374,0.569,87.8
Spencer Smith,Darrian Young,mens,2,-0.07,0.39,0.434,12.0
Lauren Stratman,Milan Rane,womens,4,-0.053,0.396,0.456,18.9
Noe Khlif,Tyler Loong,mens,5,0.095,0.416,0.594,92.4
Hunter Johnson,Roscoe Bellamy,mens,2,-0.062,0.391,0.453,15.0
Todd Fought,Michael Loyd,mens,14,0.267,0.413,0.723,99.5
Eric Roddy,Ivan Jakovljevic,mens,3,-0.011,0.383,0.499,47.7
Quang Duong,Christian Alshon,mens,12,0.157,0.398,0.647,97.7
Naveen Beasley,Dustin Boyer,mens,3,0.011,0.385,0.499,61.4
Regina Goldberg,Sarah Ansboury,womens,2,0.091,0.413,0.57,91.4
Madeline Schulte,Hannah Blatt,womens,4,0.047,0.386,0.556,78.6
Jay Devilliers,Pablo Tellez,mens,14,-0.013,0.376,0.48,46.3
Cason Campbell,Jonny Pickleball Andrews,mens,4,-0.001,0.407,0.491,54.3
Chuck Taylor,Steve Deakin,mens,4,-0.041,0.403,0.471,26.7
Alix Truong,Jackie Kawamoto,womens,6,-0.094,0.378,0.402,5.4
Jamie Haas,Olivia McMillan,womens,2,-0.045,0.381,0.464,24.8
Jessie Irvine,Tyra Hurricane Black,womens,10,0.035,0.405,0.526,74.6
Julian Arnold,Brandon French,mens,4,0.025,0.362,0.524,69.9
Lingwei Kong,Bobbi Oshiro,womens,5,-0.0,0.393,0.488,55.1
Leah Tauber,Marcela Aguila Ampon,womens,7,0.002,0.381,0.499,56.0
Nicole Eugenio,Genie Erokhina,womens,3,0.01,0.399,0.526,60.9
Martina Frantova,Samantha Parker,womens,5,0.012,0.394,0.506,62.7
Sofia Sewing,Dominique Schaefer,womens,11,0.166,0.404,0.639,98.0
Kate Fahey,Amanda Hendry,womens,3,0.026,0.373,0.524,70.0
Bryanna Ojeda,Jose Farias,mixed,2,-0.037,0.388,0.461,30.2
Nicole Eugenio,Naveen Beasley,mixed,7,0.157,0.391,0.639,97.8
David Litvinov,Madalina Grigoriu,mixed,6,0.023,0.391,0.522,69.0
Cade Pierson,Tanner Tomassi,mixed,3,-0.001,0.419,0.488,54.1
Marshall Brown,Kyle Koszuta,mens,2,-0.094,0.397,0.401,5.3
Jackson Ayotte,Yuta Funemizu,mens,4,-0.003,0.401,0.497,52.8
Jonathan Truong,Tanner Tomassi,mens,2,-0.037,0.394,0.476,30.7
Tavon Morrow,Miguel Alda,mens,11,0.032,0.391,0.535,73.0
Genie Erokhina,Christopher Haworth,mixed,6,0.067,0.376,0.57,85.6
Cassidy Hoag,Zak Parks,mixed,3,-0.071,0.392,0.416,11.5
Edward Perez,Helena Jansen,mixed,7,0.093,0.4,0.591,91.7
Ryan Fu,Max Freeman,mens,15,0.096,0.386,0.584,92.5
David Hall,Ethan Violette,mens,2,-0.014,0.385,0.489,45.4
Kate Fahey,Anderson Scarpa,mixed,8,0.076,0.365,0.582,88.9
Lauren Mercado,Ryan Finley,mixed,3,-0.006,0.404,0.496,51.5
Robert Laidlaw,Sarah Williams,mixed,3,0.005,0.383,0.504,58.0
James Delgado,Rio Newcombe,mens,4,0.05,0.402,0.534,80.3
Erik Pailet,Nick Black,mens,4,-0.08,0.403,0.428,8.4
Edward Perez,Adam Harvey,mens,4,0.037,0.374,0.537,75.0
Noe Khlif,Allison Phillips,mixed,10,0.133,0.408,0.616,96.2
Angie Walker,Casey Diamond,mixed,6,-0.08,0.386,0.425,8.5
Layne Sleeth,Ivan Jakovljevic,mixed,7,0.029,0.402,0.529,71.9
Travis Rettenmaier,Alex Walker,mixed,2,-0.063,0.427,0.449,14.6
Pablo Tellez,Mari Humberg,mixed,16,0.106,0.377,0.609,93.9
Jack Sock,Jackie Kawamoto,mixed,8,-0.108,0.377,0.395,3.7
Wesley Burrows,Olivia McMillan,mixed,6,0.16,0.405,0.656,97.9
Collin Johns,Allyce Jones,mixed,16,-0.124,0.374,0.382,2.1
Riley Newman,Callie Smith,mixed,4,-0.043,0.38,0.458,26.2
Etta Tuionetoa,Augustus Ge,mixed,11,0.052,0.372,0.558,80.6
Darrian Young,Judit Castillo,mixed,4,-0.079,0.421,0.434,8.9
Mohaned Alhouni,Ewa Radzikowska,mixed,5,-0.046,0.394,0.444,24.5
Lingwei Kong,Genie Erokhina,womens,5,-0.031,0.387,0.466,34.4
Kate Fahey,Alix Truong,womens,8,0.071,0.398,0.574,87.5
Collin Johns,Dekel Bar,mens,9,-0.044,0.395,0.446,25.7
Federico Staksrud,Augustus Ge,mens,11,0.043,0.377,0.547,77.7
Riley Newman,Brandon French,mens,5,-0.0,0.383,0.505,55.0
Ewa Radzikowska,Christa Gecheva,womens,5,-0.029,0.413,0.471,36.2
Noe Khlif,John Cincola,mens,3,-0.039,0.381,0.459,28.4
Chuck Taylor,Jose Farias,mens,2,-0.007,0.396,0.499,51.0
Madalina Grigoriu,Cade Pierson,womens,2,-0.032,0.385,0.475,33.9
Callan Dawson,Kento Tamaki,mens,11,0.042,0.381,0.52,77.5
Caitlin Klaassen,Domenika Turkovic,womens,2,-0.017,0.436,0.501,43.5
AJ Koller,Spencer Smith,mens,6,0.087,0.41,0.569,90.7
Cassidy Hoag,Rachel Rettger,womens,2,0.017,0.39,0.514,65.9
Travis Rettenmaier,Wyatt Stone,mens,2,-0.037,0.389,0.469,29.8
Martina Frantova,Liz Truluck,womens,4,0.011,0.41,0.509,61.2
Hannah Blatt,Helena Jansen,womens,4,-0.034,0.364,0.459,33.0
Allison Phillips,Ava Ignatowich,womens,4,0.054,0.395,0.547,81.6
Nicole Eugenio,Marcela Aguila Ampon,womens,2,-0.063,0.413,0.444,14.1
Rafa Hewett,Hunter Johnson,mens,25,0.115,0.398,0.608,94.5
Kaitlyn Christian,Olivia McMillan,womens,4,0.044,0.394,0.548,77.8
Daniel Jensen,Wesley Burrows,mens,3,-0.014,0.393,0.484,45.5
Chao Yi Wang,Judit Castillo,womens,2,-0.046,0.404,0.456,23.6
Lauren Wong,Marshall Brown,mixed,4,0.063,0.413,0.559,84.5
Bryanna Ojeda,Chase Ora,mixed,2,-0.051,0.378,0.449,21.0
Kevin Dayan,Michelle Murphy,mixed,3,0.013,0.399,0.509,63.2
Thatcher Schwendiman,Ella Boydston,mixed,5,0.025,0.387,0.516,69.7
Brandon French,Spencer Smith,mens,7,0.107,0.384,0.599,94.0
Blaine Hovenier,Layne Sleeth,mixed,5,0.023,0.401,0.532,68.9
Jack Sock,Kate Fahey,mixed,7,0.06,0.37,0.558,83.6
Kento Tamaki,Marcela Aguila Ampon,mixed,4,0.006,0.396,0.493,58.8
Eric Roddy,Rachel Rettger,mixed,2,-0.031,0.376,0.477,34.8
Allison Phillips,Michael Loyd,mixed,4,-0.129,0.406,0.379,1.9
Genie Erokhina,Roscoe Bellamy,mixed,9,0.022,0.397,0.526,68.3
Julian Arnold,Judit Castillo,mixed,4,0.034,0.377,0.534,73.7
Hannah Blatt,John Cincola,mixed,2,-0.025,0.377,0.474,38.5
Rob Cassidy,Marshall Brown,mens,7,0.07,0.388,0.567,87.1
Kento Tamaki,Wesley Burrows,mens,2,-0.009,0.395,0.494,48.5
Andre Millet,Adrian Garza,mens,2,-0.029,0.398,0.481,35.9
Evgeniy Kim,Miguel Alda,mens,2,-0.057,0.406,0.456,17.1
Caden Nemoff,Trang Huynh,mixed,2,-0.044,0.382,0.455,25.2
Mohaned Alhouni,Kaitlyn Christian,mixed,2,-0.064,0.388,0.436,13.9
Quang Duong,Lauren Stratman,mixed,9,-0.06,0.401,0.449,15.7
Christine Trifunovic,Craig Johnson,mixed,4,-0.052,0.414,0.448,20.1
Martina Frantova,Augustus Ge,mixed,4,-0.027,0.392,0.489,37.2
Daniel Jensen,Alex Walker,mixed,2,0.011,0.385,0.516,61.3
AJ Koller,Pierina Imparato,mixed,3,-0.089,0.385,0.41,6.1
Yates Johnson,Genie Bouchard,mixed,5,0.142,0.382,0.638,96.6
Noe Khlif,Milan Rane,mixed,13,0.033,0.392,0.524,73.2
Noe Khlif,Yates Johnson,mens,5,0.037,0.391,0.527,75.3
Andre Mercado,Pally Ray,mens,4,-0.089,0.422,0.416,6.0
Lauren Mercado,Pesa Teoni,mixed,2,-0.029,0.377,0.483,36.2
Caden Nemoff,Sam Angelo,mens,4,0.017,0.389,0.505,66.0
Zane Navratil,Lacy Schneemann,mixed,4,-0.055,0.42,0.459,17.8
Malia K Lum,Wyatt Stone,mixed,2,0.002,0.399,0.496,55.7
Tyler Loong,Salome Devidze,mixed,4,-0.025,0.389,0.472,38.4
Regina Goldberg,Todd Fought,mixed,2,-0.02,0.397,0.493,41.4
Angie Walker,Patrick Kawka,mixed,5,-0.042,0.38,0.464,26.3
Riley Newman,Christian Alshon,mens,23,0.03,0.378,0.537,72.2
Jackson Ayotte,Ryan Finley,mens,2,-0.047,0.391,0.462,23.2
Gabriel Joseph,Alex Neumann,mens,2,-0.037,0.377,0.452,30.7
James Ignatowich,Vivian Glozman,mixed,7,0.007,0.362,0.521,59.6
Regina Goldberg,Milan Rane,womens,2,-0.065,0.389,0.441,13.4
Martina Frantova,Lina Padegimaite,womens,4,0.013,0.374,0.514,63.1
Riley Newman,Catherine Parenteau,mixed,20,-0.049,0.351,0.442,21.6
Daniel Jensen,Rio Newcombe,mens,6,0.045,0.379,0.541,78.3
Maggie Brascia,Tyson McGuffin,mixed,7,-0.016,0.404,0.491,44.3
Zane Navratil,Dekel Bar,mens,14,0.24,0.426,0.698,99.2
Quang Duong,Wyatt Stone,mens,5,-0.005,0.394,0.496,52.2
Todd Fought,Patrick Kawka,mens,2,-0.061,0.382,0.439,15.3
Alix Truong,Judit Castillo,womens,4,0.003,0.399,0.521,56.7
Kaitlyn Christian,Jessie Irvine,womens,4,-0.04,0.37,0.46,28.1
Hannah Blatt,Rachel Rettger,womens,2,0.021,0.411,0.519,68.2
Callan Dawson,Darrian Young,mens,9,-0.053,0.389,0.444,19.5
Pierina Imparato,Marcela Aguila Ampon,womens,2,-0.031,0.377,0.478,35.1
Anna Bright,Tina Pisnik,womens,10,-0.044,0.394,0.453,25.5
James Ignatowich,Max Freeman,mens,3,-0.018,0.393,0.482,43.3
Christine Trifunovic,Michelle Murphy,womens,2,-0.023,0.386,0.478,39.7
Julian Arnold,Blaine Hovenier,mens,15,0.142,0.395,0.646,96.6
Rachel Rohrabacher,Jorja Johnson,womens,10,0.012,0.394,0.519,62.2
Kate Fahey,Lauren Stratman,womens,2,-0.041,0.415,0.467,27.2
Emilia Schmidt,Mitchell Hargreaves,mixed,2,-0.039,0.395,0.469,28.2
Michelle Esquivel,Prycen Haas,mixed,2,0.035,0.399,0.524,74.3
Caden Nemoff,Hailee Haymore,mixed,8,0.049,0.401,0.545,79.4
Regina Goldberg,Richard Livornese Jr,mixed,4,0.006,0.393,0.502,59.3
Richard Livornese Jr,Tanner Tomassi,mens,7,0.011,0.359,0.511,61.5
Willy De Vilchez,Jordan Chrysostom,mens,5,-0.033,0.403,0.471,33.6
Ammar Wazir,Dustin Boyer,mens,4,0.014,0.376,0.521,63.4
Mota Alhouni,Komal Safdar,mixed,2,-0.047,0.395,0.461,22.9
Blaine Hovenier,Yates Johnson,mens,2,-0.068,0.409,0.45,12.9
Chuck Taylor,Casey Diamond,mens,4,0.077,0.408,0.571,89.1
Noe Khlif,Brandon French,mens,4,-0.035,0.379,0.475,32.2
Caden Nemoff,Ryan Finley,mens,2,-0.041,0.382,0.456,27.0
James Delgado,Juan Benitez,mens,6,0.053,0.39,0.551,81.2
Genie Bouchard,Ava Ignatowich,womens,9,0.041,0.384,0.524,77.0
Michelle Murphy,Helen To,womens,6,0.008,0.386,0.516,59.9
Zane Navratil,Vivian Glozman,mixed,4,-0.022,0.386,0.464,40.0
Johnny Goldberg,John Cincola,mens,4,0.098,0.404,0.599,92.7
Jaume Martinez Vich,Milan Rane,mixed,17,0.089,0.386,0.581,91.0
Andrea Koop,Yates Johnson,mixed,2,-0.045,0.403,0.463,25.0
Collin Johns,Sofia Sewing,mixed,5,-0.078,0.393,0.42,9.7
Chuck Taylor,Angie Walker,mixed,3,0.002,0.408,0.492,56.2
Marshall Brown,Wesley Burrows,mens,4,-0.015,0.379,0.487,44.8
Tavon Morrow,Max Green,mens,2,-0.021,0.383,0.479,40.7
Riley Newman,Allyce Jones,mixed,5,-0.168,0.425,0.333,0.6
Sofia Sewing,Rachel Rettger,womens,4,0.061,0.413,0.556,83.9
Kate Fahey,Todd Fought,mixed,2,-0.072,0.397,0.434,11.3
Mary Brascia,Pablo Tellez,mixed,21,0.037,0.363,0.538,75.1
Eric Oncins,Rachel Rettger,mixed,3,0.005,0.39,0.509,58.3
Vivienne David,Wyatt Stone,mixed,3,0.002,0.381,0.504,56.3
Noe Khlif,Bobbi Oshiro,mixed,6,-0.063,0.39,0.454,14.8
AJ Koller,Martina Frantova,mixed,5,0.006,0.389,0.505,59.1
Mohaned Alhouni,Genie Erokhina,mixed,7,0.065,0.386,0.569,85.4
Eric Roddy,Ryan Fu,mens,4,0.054,0.395,0.546,81.8
Kento Tamaki,Daniel Jensen,mens,2,0.028,0.401,0.541,71.3
Allison Phillips,Roscoe Bellamy,mixed,2,-0.012,0.4,0.487,47.0
Grayson Goldin,Alex Neumann,mens,5,0.041,0.403,0.54,77.1
John Cincola,Olivia McMillan,mixed,2,0.017,0.397,0.51,65.7
