p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Edward Perez,George Rangelov,mens,4,-0.027,0.411,0.485,30.5
Lova Metor,Scott McRee,mens,5,0.032,0.375,0.516,76.9
Maddy Rasmusen,Anne-Sophie Courteau,womens,6,-0.033,0.351,0.453,25.6
Shailla Alda,Kendall Warren,womens,3,0.057,0.374,0.567,88.0
Zach Gonnering,Luke Wasson,mens,4,0.041,0.366,0.54,82.0
Yolena Carlon,Mary Monson,womens,4,-0.023,0.344,0.474,35.1
Kentaro Hamaguchi,Miles Hoover,mens,6,0.041,0.369,0.524,81.9
Stanton Long,Maddox G,mens,2,-0.03,0.352,0.458,27.6
Vincent Rettke,Blake Lowe,mens,2,0.005,0.359,0.509,60.8
Andre Mercado,Jake Anderson,mens,8,0.045,0.384,0.563,83.7
Jade Rau,Ashley Griffith,womens,7,-0.019,0.397,0.497,38.8
Javier De León Albors,Tyler Kane,mens,3,-0.023,0.401,0.478,34.5
Giorgia Vitale,Jaeda Minniefield,womens,5,-0.057,0.407,0.448,10.6
Caraline Cox,Gabi Dekkers,womens,5,0.03,0.381,0.523,75.8
Roger Dugas,Emanuel Dickson,mens,5,-0.008,0.364,0.498,49.9
Andrew Phanmanee,Jacob Lee,mens,2,-0.023,0.377,0.466,34.3
Cole Whitaker,Tobias Moreno,mens,4,0.039,0.371,0.534,81.0
Jarryd Woog,Hridhay P,mens,4,-0.016,0.366,0.479,41.9
Alex Chanthaphaeng,Carlos Pavon,mens,2,-0.002,0.377,0.505,55.3
Brian Williams,Eli Butts,mens,2,-0.012,0.38,0.498,45.6
Kendall Hunt,Elise Fortino,womens,4,0.014,0.378,0.51,66.3
Emma Cook,Emmaline Nichols,womens,2,-0.048,0.362,0.449,15.0
Tristan Cooley,Jonathan Clark,mens,4,-0.003,0.366,0.483,54.1
Denson H,Heath Helms,mens,3,-0.009,0.353,0.504,48.3
Spencer Johnson,Daniel Shepard,mens,2,-0.039,0.366,0.471,20.5
Courtenay Leonard,Anna Lenhart,womens,2,-0.02,0.396,0.479,38.2
Daniel Johnson,Colby Hill,mens,5,-0.015,0.4,0.478,42.9
Joseph Evans,Caleb Thompson,mens,2,0.009,0.396,0.513,63.0
Kallan Arledge,Karthik Ganesh,mens,3,-0.048,0.391,0.453,15.0
Rachida Berjane,Fatyha Berjane,womens,2,-0.044,0.362,0.452,17.5
Chase Parker,Logan Thompson,mens,3,0.034,0.391,0.517,78.4
Eden Malloy,Adela Umannova,womens,2,0.014,0.354,0.504,66.4
Keilly Ulery,Mary McGowan,womens,8,-0.024,0.397,0.474,33.6
Caitlin Klaassen,Ava Ignatowich,womens,3,-0.006,0.393,0.506,51.4
Putri Insani,Yulia Krylova,womens,3,-0.025,0.352,0.477,33.0
Tyson Tuiloma-T,Preston Ducrest,mens,2,-0.017,0.418,0.49,41.4
Paul Sin,Troy Huynh Jr,mens,2,-0.027,0.389,0.47,31.0
Chance Myers,Zack Bosshard,mens,3,0.023,0.379,0.525,71.7
Oscar Serra,Anne-Sophie Courteau,mixed,11,-0.024,0.398,0.492,33.5
Abbie Monski,TJ Rudden,mixed,2,0.009,0.385,0.507,63.2
Rafa Hewett,Nicole Conard,mixed,11,0.045,0.365,0.54,83.8
Colby Hill,Helen To,mixed,6,0.043,0.377,0.544,83.1
Parth Mody,Mary McGowan,mixed,3,0.007,0.36,0.513,61.9
Ashley Lu,Lova Metor,mixed,7,0.051,0.397,0.523,86.0
Liz Truluck,Anderson Scarpa,mixed,12,0.142,0.409,0.619,98.1
Yolena Carlon,Austin Bricker,mixed,6,0.052,0.372,0.558,86.1
Kirsten Myers,Chance Myers,mixed,2,-0.052,0.384,0.478,13.0
Courtenay Leonard,Matthew Mead,mixed,3,-0.002,0.364,0.5,55.1
Vincent Rettke,Adela Umannova,mixed,5,0.002,0.36,0.494,58.4
Haley Ferguson,Garrison Eaby,mixed,7,0.012,0.385,0.499,65.0
Marshall Brown,Rachida Berjane,mixed,4,-0.023,0.368,0.492,34.7
Karen Lu,Michael Vallejo,mixed,4,0.054,0.368,0.534,87.1
Daniel Miron,Keilly Ulery,mixed,9,0.064,0.344,0.554,90.2
Brianna McCullock,Carlos Pavon,mixed,2,-0.003,0.407,0.495,53.6
Mya Bui,Anouar Braham,mixed,9,0.08,0.364,0.57,93.1
Shailla Alda,Logan Thompson,mixed,2,-0.019,0.368,0.47,38.9
Donald Young,Marcela Aguila Ampon,mixed,6,0.084,0.396,0.585,93.7
Adaline Machado,Heath Helms,mixed,2,-0.03,0.397,0.479,27.7
Tobias Moreno,Andi Godwin,mixed,6,-0.001,0.378,0.503,55.8
Putri Insani,Ryan Camras,mixed,2,-0.003,0.379,0.523,53.9
Elise Fortino,Miles Hoover,mixed,9,0.039,0.36,0.521,81.1
Caitlin Klaassen,Thomas Romano,mixed,3,-0.033,0.37,0.472,24.9
Jake Anderson,Jaeda Minniefield,mixed,5,-0.063,0.377,0.426,8.2
Kentaro Hamaguchi,Giorgia Vitale,mixed,6,0.052,0.394,0.553,86.4
Lucas Erlikh,Patara Tezduyar,mixed,2,-0.039,0.369,0.459,20.5
Zach Gonnering,Fatyha Berjane,mixed,2,-0.047,0.375,0.45,15.5
Javier De León Albors,Francesca Marto,mixed,4,0.016,0.36,0.515,67.3
Jojo Henderson,Tucker Segars,mixed,3,0.007,0.377,0.494,61.8
Beatriz Lopez,Alvaro Regalado,mixed,5,0.002,0.368,0.496,58.7
Emma Cook,Stephen Bass,mixed,2,-0.048,0.386,0.458,15.1
Alex Chanthaphaeng,Keri Lu,mixed,2,-0.019,0.359,0.486,39.2
Bolaji Kukoyi,Gabi Dekkers,mixed,3,0.019,0.39,0.513,69.5
Brandon Macdonough,Nancy Suiugan,mixed,2,0.001,0.38,0.49,57.3
Camden Chaffin,Paula Rives,mixed,5,-0.039,0.369,0.457,20.5
Aurora Arvelo,Brooks Toth,mixed,2,-0.045,0.377,0.478,16.6
Kendall Warren,Jonathan Clark,mixed,4,0.015,0.377,0.513,66.5
Alexander Allweil,Caraline Cox,mixed,2,0.001,0.401,0.5,57.9
Casey Garretson,Kendall Hunt,mixed,2,-0.03,0.403,0.476,28.2
Cody Temple,Eden Malloy,mixed,2,-0.049,0.387,0.458,14.8
Aiko Yoshitomi,Eunggwon Kim,mixed,7,0.094,0.382,0.577,95.0
Braylon Ohrel,Christian Lund,mens,9,0.077,0.373,0.583,92.6
Stephen Bass,Vincent Rettke,mens,4,0.026,0.35,0.513,73.7
Tucker Segars,BO Lewis,mens,2,-0.008,0.39,0.498,49.5
Demetric Marrero Jr,Daniel Miron,mens,4,-0.029,0.401,0.48,29.2
Brittni Tonnessen,Austin White,mixed,2,-0.062,0.378,0.461,8.4
Anna Lenhart,Ryan Camras,mixed,10,-0.017,0.362,0.478,41.0
Ashley Lu,Dale Kim,mixed,5,0.028,0.398,0.55,74.9
Eden Malloy,Jack Boxill,mixed,2,-0.013,0.388,0.487,44.7
Hong Kit Wong,Kara Wheatley,mixed,11,0.077,0.363,0.578,92.6
Ethan Bakalinsky,Karthik Ganesh,mens,4,0.01,0.348,0.503,63.3
Jose Martinez,Jake Anderson,mens,5,-0.086,0.386,0.423,2.9
Brie Aldridge,Jake Anderson,mixed,11,0.056,0.383,0.556,87.6
Parth Mody,Helen To,mixed,9,-0.001,0.359,0.494,55.7
Dawson Davis,Caroline Maguire,mixed,2,-0.069,0.392,0.448,6.0
Spencer Liang,Preston Gordon,mixed,5,0.038,0.366,0.546,80.3
Keri Lu,Noah Lyu,mixed,2,-0.025,0.357,0.471,32.8
Bryson Alexander,Isidora Petkovic,mixed,3,0.015,0.394,0.518,66.6
Andre Mercado,Savanna Ticknor,mixed,5,0.042,0.373,0.553,82.5
Dylan Lewis,Mia Turcsany,mixed,4,-0.006,0.36,0.5,51.4
Nicolas Almeida,Emanuel Dickson,mens,5,0.013,0.346,0.503,65.7
VU Nguyen,Herick Isago,mens,2,0.006,0.416,0.499,61.0
Tobias Moreno,Michael Shaw,mens,9,0.07,0.37,0.548,91.5
Benjamin Harper,Benjamin Pepion,mens,2,-0.035,0.385,0.475,23.7
Frank Solana,Ross Cottrell,mens,2,-0.012,0.389,0.478,46.3
Hong Kit Wong,Eunggwon Kim,mens,20,-0.012,0.386,0.483,45.8
Kentaro Hamaguchi,Noah Waddell,mens,9,-0.011,0.395,0.478,46.5
Matthew Boyett,Sena Takeyama,mens,2,-0.025,0.363,0.482,32.9
Mike Radermacher,Mouaad Alhouni,mens,4,0.025,0.381,0.504,73.2
Trevor Schwarzmann,Diego Lebron Perez,mens,4,0.016,0.374,0.512,67.7
Connor McCartney,Bret Berryman,mens,2,-0.049,0.369,0.44,14.4
Matthew Nesbitt,Andrew Angulo,mens,4,0.05,0.378,0.565,85.4
Jun Jeon,Allen W Wang,mens,3,0.011,0.372,0.517,63.9
Eduardo Santini Ayon,Maddy Rasmusen,mixed,12,-0.008,0.361,0.493,49.8
Alli Hazrati,Ben Baravik,mixed,2,-0.033,0.386,0.46,25.2
Chloe Igleski,Shamus Flanagan,mixed,3,-0.064,0.385,0.446,7.5
Keri Lu,Masa Grgan,womens,4,0.049,0.386,0.555,85.2
Hunter Bivins,Colton Phillips,mens,2,-0.039,0.371,0.451,20.7
Morgan Downing,Nicolas Almeida,mixed,3,-0.024,0.354,0.462,33.6
Eduardo Santini Ayon,Jackson Ayotte,mens,9,0.049,0.339,0.564,85.2
Mia Yu,Allen W Wang,mixed,5,-0.011,0.384,0.482,47.1
Nancy Suiugan,Thomas Provost,mixed,2,-0.004,0.37,0.484,53.3
Isabella Nelson,Nicholas Wade,mixed,5,0.097,0.407,0.585,95.3
Reba Williams,Caroline Maguire,womens,2,-0.044,0.378,0.474,17.2
Lucas Sanchez,Eduardo Caillaux,mens,2,-0.03,0.338,0.467,27.8
Adalynn Lund,Ariana Ajani,womens,4,0.068,0.376,0.546,91.0
Tammy Kim,Michael Vallejo,mixed,3,0.017,0.392,0.52,68.1
Wesley Hanson,William Hart,mens,10,0.016,0.37,0.512,67.2
Aibika Kalsarieva,Rafael Lenhard,mixed,9,0.108,0.387,0.579,96.3
Jarryd Woog,Lauren Cole,mixed,5,0.02,0.345,0.53,70.0
Maria Klokotzky,Anne-Sophie Courteau,womens,6,0.078,0.383,0.562,92.7
Eileen Wang,Mia Yu,womens,4,0.054,0.394,0.547,87.2
Justin Dages,William Hsieh,mens,4,-0.003,0.389,0.501,54.0
Maria Klokotzky,Eli Steiner,mixed,9,0.004,0.378,0.511,59.8
Teresa Romero,Logan Thompson,mixed,2,-0.018,0.383,0.477,39.9
Regina Goldberg,Nicolas Acevedo,mixed,13,-0.033,0.368,0.46,25.0
Ruben Kellam,Yulia Krylova,mixed,2,-0.018,0.387,0.498,40.4
Nathaniel Veselenak,Pesa Teoni,mens,2,-0.078,0.373,0.439,3.9
Isabella Nelson,Audrey Banada,womens,3,-0.032,0.403,0.474,26.0
Lauren Cole,Spencer Liang,womens,7,0.021,0.362,0.516,70.4
Preston Gordon,Jack Hared,mens,2,-0.044,0.385,0.456,17.4
Chuck Taylor,Zach Gonnering,mens,8,0.017,0.354,0.523,68.4
Piercarlo Usai,Harrison Gold,mens,6,0.022,0.386,0.532,71.4
Sam Libo,Tobias Golberg,mens,5,0.001,0.369,0.5,57.6
George Wolf,Jonah Karczmer,mens,3,0.008,0.406,0.503,62.1
Ariana Ajani,Josiah A,mixed,2,-0.036,0.392,0.464,23.1
Rachel Summers,Zach Gonnering,mixed,3,-0.041,0.397,0.462,19.2
Sam Libo,Sonia Purello,mixed,2,-0.013,0.388,0.493,44.8
Emma Cook,Jessica Mason,womens,2,-0.019,0.371,0.479,38.6
Dylan Lewis,Austin White,mens,4,0.03,0.397,0.531,75.7
Johnny Goldberg,Mota Alhouni,mens,6,0.112,0.392,0.602,96.7
Ana Gordon,Jack Hared,mixed,7,-0.013,0.384,0.479,45.1
Olga Zavarotnaya,Natalia Simson,womens,2,-0.065,0.367,0.436,7.2
Abigail Okelley,Kristen Van Dernoot,womens,3,-0.071,0.374,0.434,5.5
Alli Hazrati,Eden Malloy,womens,5,-0.001,0.405,0.506,55.9
Haley Ferguson,Domenico Geminiani,mixed,4,0.002,0.365,0.516,58.4
Eva Mitchell,Harrison Gold,mixed,2,-0.015,0.383,0.505,43.1
Casey Garretson,Kristen Van Dernoot,mixed,2,0.011,0.367,0.508,63.9
Rachel Janssen,Fatyha Berjane,womens,4,-0.004,0.379,0.496,53.4
Nancy Suiugan,Liza Klyachkin,womens,2,-0.021,0.356,0.479,36.6
Kara Wheatley,Aibika Kalsarieva,womens,6,-0.052,0.412,0.471,12.7
Ana Gordon,Shailla Alda,womens,2,-0.077,0.374,0.437,4.5
Josiah Watje,Dan Nguyen,mens,2,-0.009,0.357,0.499,48.7
Thomas Provost,Logan Thompson,mens,2,-0.006,0.413,0.493,51.6
Rachel Janssen,Mike Radermacher,mixed,2,-0.047,0.411,0.455,15.6
Juan Varon,Karen Lu,mixed,3,-0.011,0.405,0.497,47.2
Winston Cannon,Nicholas Howell,mens,2,-0.005,0.38,0.479,52.4
Saurav Santhosh Nair,Karthikeya Jagadish,mens,4,-0.046,0.417,0.437,15.8
James Peng,Eileen Wang,mixed,3,-0.011,0.34,0.495,46.8
James Peng,Rahul Datta,mens,2,-0.021,0.375,0.491,36.5
Kate S,Hanson H,mixed,2,-0.048,0.402,0.467,15.3
Liza Klyachkin,Ross Cottrell,mixed,2,-0.043,0.378,0.465,17.8
Haley Ferguson,Maddy Rasmusen,womens,4,-0.029,0.38,0.473,29.1
Samantha Buyckx,Helen To,womens,6,0.012,0.359,0.51,64.8
Kentaro Hamaguchi,Abigail Okelley,mixed,2,-0.051,0.35,0.459,13.4
Matthew Schiller,Max Davis,mens,2,-0.027,0.38,0.474,30.5
Josiah A,Edward Kim,mens,3,-0.044,0.377,0.461,17.0
Martina Frantova,Mehvish Safdar,womens,5,-0.092,0.375,0.403,2.1
Polina Libo,Luana Stanciu,womens,3,0.035,0.381,0.521,79.0
Ava Cavataio,Alexa Schull,womens,11,-0.03,0.365,0.495,28.6
Jade Rau,Wil Shaffer,mixed,2,-0.055,0.418,0.447,11.4
Layne Sleeth,Victoria Dimuzio,womens,4,0.064,0.359,0.574,90.2
Camila Zilveti,Rachel Rettger,womens,2,-0.059,0.38,0.433,9.8
Ella Cosma,Andrew Caldarella,mixed,3,0.009,0.398,0.514,63.2
Zoey Weil,Pierina Imparato,womens,4,-0.0,0.384,0.508,56.3
Roscoe Bellamy,Connor Garnett,mens,15,0.129,0.384,0.593,97.6
Roscoe Bellamy,Kiora Kunimoto,mixed,6,0.053,0.38,0.556,86.9
Sahra Dennehy,Tama Shimabukuro,mixed,14,0.059,0.37,0.554,88.8
Daniel Phillips,Cleo Bond,mixed,2,0.043,0.411,0.545,82.8
Zane Navratil,Will Mackinnon,mens,4,0.037,0.366,0.541,80.0
Rafa Hewett,Nicolas Acevedo,mens,7,-0.007,0.38,0.504,50.3
Danni-Elle Townsend,CJ Klinger,mixed,17,-0.009,0.366,0.487,49.1
Chao Yi Wang,Armaan Bhatia,mixed,5,-0.025,0.388,0.474,32.7
Ava Cavataio,Anouar Braham,mixed,2,-0.076,0.391,0.431,4.6
Luana Stanciu,Chuck Taylor,mixed,2,0.028,0.382,0.513,75.1
Ting Chieh Wei,Camden Chaffin,mixed,5,-0.05,0.349,0.439,14.0
Lingwei Kong,Tyler Loong,mixed,5,0.056,0.365,0.552,87.7
AJ Koller,Martin Emmrich,mens,5,-0.034,0.373,0.471,24.3
Brooke Buckner,AJ Koller,mixed,3,-0.04,0.369,0.461,20.2
Noe Khlif,Jessie Irvine,mixed,6,-0.052,0.395,0.447,12.9
Nicole Conard,Mota Alhouni,mixed,4,-0.041,0.355,0.436,19.0
Aiko Yoshitomi,Estee Widdershoven,womens,4,0.021,0.413,0.515,70.5
Xiao Yi Wang-Beckvall,Albie Huang,womens,4,0.048,0.37,0.513,84.7
Julian Arnold,Kaitlyn Christian,mixed,2,-0.062,0.444,0.443,8.6
Will Mackinnon,Cailyn Campbell,mixed,6,0.04,0.378,0.54,81.4
Julian Arnold,Yates Johnson,mens,4,-0.032,0.333,0.455,25.7
Daniel Phillips,Wil Shaffer,mens,2,-0.004,0.387,0.493,53.5
Polina Libo,Spartak Rahachou,mixed,2,-0.005,0.4,0.503,52.7
Allison Phillips,Abbigal Hatton,womens,6,-0.048,0.405,0.467,14.8
Callie Smith,Max Freeman,mixed,4,-0.013,0.401,0.492,44.6
Andrea Koop,Alexander Crum,mixed,2,-0.055,0.362,0.448,11.4
John Cincola,Rachel Rettger,mixed,2,-0.003,0.401,0.491,54.6
Hunter Johnson,Meghan Dizon,mixed,6,0.057,0.36,0.561,88.2
Ella Yeh,Collin Johns,mixed,3,-0.039,0.381,0.464,20.8
Matthew Barlow,Mya Bui,mixed,5,0.026,0.391,0.496,73.6
Victoria Dimuzio,Clayton Powell,mixed,2,0.023,0.393,0.52,71.9
Lacy Schneemann,Jaume Martinez Vich,mixed,5,-0.108,0.384,0.381,1.2
Carlos Di Laura III,James Delgado,mens,2,-0.08,0.375,0.424,3.6
Blaine Hovenier,Allyce Jones,mixed,5,-0.048,0.383,0.455,15.3
Pablo Tellez,Giovanna Morelli,mixed,3,-0.008,0.384,0.504,49.9
Hunter Johnson,Christopher Haworth,mens,8,0.057,0.344,0.546,88.3
Jace Morris,Braden Jacobson,mens,3,0.008,0.394,0.504,62.2
Tom Protzek,Donald Young,mens,8,0.114,0.373,0.598,96.9
George Rangelov,Alexander Crum,mens,2,-0.021,0.384,0.472,36.7
Chloe Igleski,Ella Yeh,womens,4,-0.061,0.367,0.464,8.7
Zoeya Khan,Austin Bricker,mixed,2,-0.067,0.408,0.433,6.7
Xiao Yi Wang-Beckvall,Luc Pham,mixed,4,0.008,0.37,0.521,62.1
Genie Bouchard,Patrick Smith,mixed,2,0.008,0.392,0.486,62.1
Dylan Frazier,Jade Kawamoto,mixed,4,-0.025,0.376,0.493,32.7
Jonathan Truong,Jaume Martinez Vich,mens,5,-0.035,0.385,0.482,24.0
Kenta Miyoshi,Brooke Caruso,mixed,4,0.055,0.407,0.557,87.5
Michael Loyd,Camden Chaffin,mens,4,0.027,0.355,0.527,74.1
Caden Nemoff,John Cincola,mens,2,-0.046,0.374,0.466,16.1
Riley Newman,Layne Sleeth,mixed,2,-0.088,0.383,0.415,2.5
Will Howells,Tyra Hurricane Black,mixed,6,0.001,0.383,0.494,57.7
Jay Devilliers,Etta Tuionetoa,mixed,7,0.039,0.356,0.53,80.9
Lingwei Kong,Andrea Koop,womens,4,0.017,0.386,0.503,68.5
Audrey Adele Brown,Ava Ignatowich,womens,2,-0.038,0.366,0.457,21.3
Mohaned Alhouni,Patrick Smith,mens,2,-0.006,0.374,0.476,51.1
Matthew Barlow,Ivan Jakovljevic,mens,4,-0.02,0.387,0.492,37.8
Indigo Dagnall,Camila Zilveti,mixed,2,-0.026,0.385,0.478,31.8
Tam Trinh,Marshall Brown,mens,2,-0.067,0.386,0.463,6.9
Eric Roddy,Austin Bricker,mens,4,0.057,0.385,0.541,87.9
Jalina Ingram,Kiora Kunimoto,womens,2,-0.083,0.395,0.42,3.1
Pesa Teoni,Marcela Aguila Ampon,mixed,3,0.011,0.395,0.524,64.3
Angie Walker,Donald Young,mixed,4,0.03,0.397,0.54,75.6
Jack Sock,Blaine Hovenier,mens,9,0.012,0.354,0.503,64.8
Meghan Dizon,Tina Pisnik,womens,7,-0.016,0.365,0.489,41.8
Sahra Dennehy,Danni-Elle Townsend,womens,13,-0.017,0.384,0.495,41.5
Liz Truluck,Mari Humberg,womens,6,0.088,0.365,0.586,94.1
Lauren Stratman,Alex Walker,womens,6,0.017,0.376,0.526,68.3
Cleo Bond,Giovanna Morelli,womens,2,0.068,0.376,0.56,90.9
Lucy Kovalova,Kaitlyn Christian,womens,3,-0.034,0.373,0.479,24.6
Noe Khlif,Matt Wright,mens,2,-0.081,0.365,0.433,3.4
Angie Walker,Cailyn Campbell,womens,2,-0.046,0.357,0.463,16.1
Brooke Buckner,Milan Rane,womens,4,0.071,0.408,0.552,91.6
Elsie Hendershot,Genie Erokhina,womens,6,-0.016,0.36,0.482,42.0
Ella Cosma,Kelly Goodnow,womens,3,0.016,0.354,0.51,67.9
Clayton Powell,Will Howells,mens,4,0.035,0.36,0.53,78.8
Jake Anderson,Ryan Camras,mens,8,0.032,0.371,0.534,76.7
Ninh Nguyen,Sunny Krittayaweth,mens,12,0.046,0.34,0.558,84.1
Joshua Spencer Jr.,Justin Chock,mens,2,-0.022,0.376,0.477,35.8
Sammy Lee,Mike Radermacher,mens,5,0.039,0.366,0.539,81.2
Tyson Tuiloma-T,Beau Covell,mens,2,-0.024,0.383,0.477,34.1
Jackson Ayotte,Andrew Caldarella,mens,4,-0.058,0.358,0.44,10.0
Austin Hardy,Pesa Teoni,mens,5,-0.037,0.367,0.449,22.7
Isabella Dunlap,Bella Nelson,womens,10,0.057,0.403,0.542,88.1
Angela Morisette,Melissa Beré,womens,2,-0.009,0.387,0.5,48.4
Lizzie McFarland,Alexa Brent,womens,4,-0.022,0.382,0.478,35.4
Journey Barajas,Meggan William,womens,2,-0.024,0.389,0.491,33.9
Duncan Mulenga Jr.,Russell K,mens,2,-0.041,0.371,0.463,19.3
Nicolas Almeida,Chris Turvey,mens,2,-0.0,0.388,0.51,56.5
Mayu Omori,Averee Beck,womens,5,0.026,0.372,0.524,73.5
Alexander Qi,Garrett Whitehead,mens,7,0.032,0.395,0.523,76.8
Lindsey Newman,Chloe Diskin,womens,8,-0.075,0.37,0.415,4.8
Christine Trifunovic,Anna Lenhart,womens,4,0.002,0.374,0.502,58.7
Jason Weidman,Wesley Burrows,mens,4,-0.005,0.387,0.518,52.5
Bruno Barrueto Deza,Eric Diaz,mens,2,-0.044,0.366,0.457,17.4
Chase Nuttall,Brian Buzianis,mens,2,-0.018,0.356,0.49,40.3
Cameron Luhring,Rio Newcombe,mens,10,-0.054,0.359,0.453,11.7
Tyler Loong,Braden Jacobson,mens,12,0.099,0.396,0.598,95.5
Dillon Hageman,Raymond Velarde,mens,5,-0.022,0.36,0.476,35.7
Kelly Jensen,Mya Barron,womens,2,-0.037,0.377,0.459,22.1
Aliese Pedro,Sarah Beeston,womens,4,0.026,0.389,0.531,73.9
Benson Parry,Austin Ciampini,mens,4,-0.016,0.389,0.476,42.1
Bryan Lundberg,Kace Heiner,mens,2,-0.039,0.381,0.464,20.4
Ryder Boydston,Hudson G,mens,2,-0.028,0.383,0.447,30.2
Monika Wynne,Ella Boydston,womens,7,0.086,0.372,0.574,93.9
Crystal Sorem,Jamie Voelker,womens,2,-0.042,0.358,0.456,18.4
V. Mary Rivas,Nina Rhoades,womens,2,0.008,0.382,0.525,62.5
Ella Cosma,Allie Davis,womens,5,-0.06,0.39,0.457,9.1
Naomi De Hart,Lily Goodwin,womens,3,0.003,0.38,0.506,59.2
Justin Fullmer,Clayton Boydston,mens,2,-0.034,0.4,0.455,24.7
Loren Hsiao,Cristobal Del Castillo,mens,2,-0.026,0.369,0.48,32.1
Hannah Fife,Wendy Weston,womens,2,-0.068,0.36,0.418,6.6
Jase Edwards,Matt Burkhardt,mens,8,-0.046,0.404,0.461,16.4
Matthew Gilbert,Blake Suard,mens,2,0.023,0.387,0.528,71.7
Alec Weller,Ben McNair,mens,3,0.016,0.37,0.515,67.7
Courtney Clark,Katie Neils,womens,2,0.007,0.432,0.493,61.6
Brady Madrid,Jared Brungard,mens,3,0.012,0.39,0.506,65.0
Gavin Fowler,Payton Weber,mens,2,-0.023,0.392,0.472,34.2
Elsie Hendershot,Braden Jacobson,mixed,9,0.172,0.41,0.641,99.3
Cameron Luhring,Chloe Diskin,mixed,12,-0.077,0.386,0.435,4.1
Isabella Dunlap,Rafael Lenhard,mixed,11,0.019,0.354,0.523,69.7
Andrew Caldarella,Kelly Goodnow,mixed,6,0.053,0.364,0.545,86.9
Antonio Medina,Mya Barron,mixed,4,0.024,0.369,0.512,72.4
Russell K,Missy Turasky,mixed,2,-0.048,0.373,0.471,15.2
Chuck Taylor,Melissa Beré,mixed,5,0.021,0.346,0.52,70.9
Maddy Rasmusen,Rio Newcombe,mixed,10,0.001,0.379,0.492,57.8
Ninh Nguyen,Mayu Omori,mixed,4,-0.049,0.403,0.461,14.5
Hannah Fife,Miles Hoover,mixed,8,0.04,0.39,0.535,81.5
Sarah Beeston,Wesley Burrows,mixed,6,-0.069,0.379,0.432,6.3
Liam Duffin,Ella Boydston,mixed,4,-0.075,0.378,0.43,4.7
Allie Davis,Ben McNair,mixed,3,-0.059,0.363,0.443,9.4
Daniel Traxler,Emmaline Nichols,mixed,4,-0.023,0.382,0.481,34.3
Duncan Mulenga Jr.,Meggan William,mixed,3,0.055,0.391,0.556,87.5
Alexa Brent,Jared Brungard,mixed,4,-0.004,0.394,0.491,53.0
Ella Cosma,Jase Edwards,mixed,5,-0.029,0.394,0.471,29.0
Benson Parry,Angela Morisette,mixed,3,-0.021,0.38,0.485,36.5
Nicolas Almeida,Olivia Phillips,mixed,3,0.009,0.4,0.512,62.9
V. Mary Rivas,Mike Radermacher,mixed,2,0.022,0.383,0.536,71.0
Payton Weber,Nina Rhoades,mixed,5,0.023,0.389,0.509,71.8
Diana Kozenyatko,Justin Fullmer,mixed,2,-0.026,0.367,0.479,31.3
Lizzie McFarland,Hudson G,mixed,2,-0.029,0.385,0.477,29.0
Journey Barajas,Chris Turvey,mixed,2,-0.004,0.38,0.498,53.5
Zach Gonnering,Jamie Voelker,mixed,5,0.106,0.375,0.581,96.1
Garrett Whitehead,Lily Goodwin,mixed,6,0.0,0.386,0.498,57.0
Katie Neils,Kendall Kikkawa,mixed,3,-0.01,0.387,0.491,47.8
Elizabeth Boydston,Ryder Boydston,mixed,8,-0.013,0.388,0.482,44.3
Brian Buzianis,Naomi De Hart,mixed,2,-0.038,0.401,0.472,21.1
Crystal Sorem,Blake Suard,mixed,3,0.005,0.393,0.498,60.4
Maddox Castellanos,Flynn Orton,mens,3,-0.007,0.398,0.503,50.8
Justin Guiltinan,Levi Daniel,mens,7,0.067,0.391,0.572,90.9
Tuny Betancourt,William Hsieh,mens,2,-0.036,0.403,0.482,23.4
Kento Tamaki,Chase Ora,mens,5,-0.03,0.373,0.483,28.1
Brodie Smith,Fabian Jacobo,mens,3,0.035,0.373,0.522,78.8
Jaikin Gomez,Austin White,mens,2,-0.041,0.378,0.469,19.2
Cadell Traya,Nathan Tsai,mens,4,0.026,0.366,0.516,73.9
Kelly Jensen,Austin White,mixed,3,-0.074,0.387,0.451,4.9
Martin Thomas,Melissa Beré,mixed,7,0.061,0.405,0.545,89.5
Callan Dawson,Alex Emery,mens,8,0.025,0.392,0.545,73.0
Kelly Jensen,Dayna La Belle,womens,6,0.022,0.373,0.528,71.3
Mike Radermacher,Angela Morisette,mixed,8,-0.026,0.386,0.477,31.2
Levi Daniel,Janaye Sakkas,mixed,9,-0.08,0.365,0.436,3.6
Cade Pierson,Indigo Ciochetti,womens,2,-0.04,0.405,0.487,19.8
Adelie Osher,Sienna Hitzeman,womens,7,0.048,0.387,0.546,84.8
Wil Shaffer,Mike Radermacher,mens,7,0.074,0.387,0.568,91.9
Carter Southern,Carl Taibl,mens,2,-0.053,0.377,0.459,12.3
Bennett Miller,Madalena Flores,mixed,3,-0.01,0.398,0.484,47.9
Thao Tran,Preston Wong,mixed,5,-0.006,0.403,0.497,51.4
Carson Nguyen,Dohyun Lee,mens,2,-0.003,0.379,0.496,54.3
Tyler Roop,Gregorie Vinueza-Daly,mens,3,-0.019,0.356,0.475,39.4
Bryanna Ojeda,Kento Tamaki,mixed,9,0.1,0.405,0.592,95.6
