p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Christopher Crouch,Mya Bui,mixed,11,0.138,0.543,0.58,90.9
Audrey Adele Brown,Lucas Pascoe,mixed,2,0.003,0.521,0.494,58.2
Ting Chieh Wei,Roscoe Bellamy,mixed,5,0.055,0.516,0.549,75.9
Michael Loyd,Kiora Kunimoto,mixed,5,-0.18,0.543,0.381,2.5
Kiora Kunimoto,Giovanna Morelli,womens,5,-0.049,0.519,0.474,32.2
Mohaned Alhouni,Camden Chaffin,mens,22,-0.132,0.493,0.396,6.8
Edward Perez,Gabriel Joseph,mens,2,0.048,0.536,0.538,73.8
Audrey Adele Brown,Rachel Summers,womens,2,-0.12,0.517,0.416,8.3
Zane Ford,Juan Benitez,mens,12,-0.03,0.498,0.473,41.7
Armaan Bhatia,Austin Bricker,mens,5,0.139,0.52,0.604,91.1
Mohaned Alhouni,Tyra Hurricane Black,mixed,7,-0.057,0.508,0.453,28.3
Eric Oncins,Jackie Kawamoto,mixed,7,0.031,0.511,0.53,68.9
Hannah Blatt,Donald Young,mixed,4,0.11,0.537,0.581,87.5
Parris Todd,Dekel Bar,mixed,12,-0.177,0.511,0.369,2.8
Chuck Taylor,Tatiana Ruhl,mixed,2,-0.055,0.531,0.451,29.3
Connor Mogle,Pesa Teoni,mens,13,0.011,0.507,0.509,61.2
Christopher Crouch,Rafael Lenhard,mens,2,-0.014,0.536,0.508,50.0
Andrea Koop,Albie Huang,womens,4,-0.064,0.519,0.451,25.0
George Rangelov,Ava Ignatowich,mixed,3,0.042,0.505,0.541,72.1
Kate Fahey,Lacy Schneemann,womens,11,-0.382,0.55,0.24,0.0
Christa Gecheva,Lina Padegimaite,womens,6,-0.119,0.526,0.425,8.4
Genie Erokhina,Judit Castillo,womens,28,-0.006,0.486,0.492,54.0
Milan Rane,Tina Pisnik,womens,13,0.008,0.493,0.516,60.0
Lingwei Kong,Jalina Ingram,womens,12,0.016,0.499,0.504,63.2
Noe Khlif,Pablo Tellez,mens,8,-0.129,0.491,0.404,7.2
Allison Phillips,Marcela Aguila Ampon,womens,5,0.033,0.5,0.54,69.5
Martina Frantova,Liz Truluck,womens,6,-0.197,0.51,0.355,1.6
Hannah Blatt,Olivia McMillan,womens,8,0.001,0.527,0.513,57.0
Zoey Weil,Lauren Stratman,womens,9,-0.021,0.492,0.469,46.2
Jonathan Truong,Wyatt Stone,mens,18,0.117,0.487,0.597,88.4
Ting Chieh Wei,Allyce Jones,womens,36,0.359,0.502,0.759,99.4
Chloe Igleski,Cailyn Campbell,womens,2,-0.043,0.538,0.468,34.9
Parris Todd,Alix Truong,womens,18,0.104,0.482,0.577,86.4
Collin Johns,Jaume Martinez Vich,mens,6,0.04,0.547,0.536,71.2
Zane Navratil,Donald Young,mens,8,-0.062,0.498,0.443,26.0
Hunter Johnson,Roscoe Bellamy,mens,10,-0.138,0.514,0.392,6.0
Blaine Hovenier,Darrian Young,mens,8,-0.09,0.542,0.426,15.0
Emma Nelson,Mari Humberg,womens,5,0.055,0.544,0.549,75.8
Zoeya Khan,Mehvish Safdar,womens,3,-0.03,0.551,0.476,41.4
Tom Protzek,Tyler Loong,mens,12,-0.131,0.51,0.406,7.0
Genie Bouchard,Pierina Imparato,womens,2,-0.045,0.507,0.459,33.9
Lexi Jensen,Simone Leonard,womens,7,0.03,0.502,0.514,68.5
Rick Kurtz,Rikk Shimizu,mens,4,-0.143,0.538,0.399,5.2
Keaten Kappes,Tomoko Taniguchi,mixed,10,0.025,0.542,0.525,66.8
James Kaoma,Florencia Rossi Luqur,mixed,9,0.192,0.538,0.641,95.1
Duncan Mulenga Jr.,Christina Jordan,mixed,4,-0.047,0.555,0.471,33.0
Trevor Machek,Elyssar Medawar,mixed,2,-0.022,0.535,0.486,45.9
Billy Buchhauser,Alison Brown,mixed,2,-0.094,0.544,0.444,14.0
Mulima Mulenga,Maya Roderick,mixed,2,-0.085,0.532,0.439,16.9
Jonah Karczmer,Kelly Goodnow,mixed,3,-0.023,0.518,0.483,44.9
Austin Bachman,Alison Bruggeman,mixed,5,-0.007,0.513,0.491,53.6
Lexi Jensen,Eli Steiner,mixed,7,0.002,0.527,0.501,57.3
Sydney Sonday,Sammy Lee,mixed,7,0.035,0.543,0.527,69.9
Janet Liu,Matt Burkhardt,mixed,18,0.185,0.5,0.645,94.6
Ethan Bakalinsky,Francis Chi,mens,4,-0.004,0.515,0.487,54.9
Trevor Machek,Robert Lees,mens,2,-0.025,0.528,0.491,44.1
Dennis Uspensky,Amanda Rosati,mixed,9,0.007,0.533,0.511,59.4
Leah J,Maverick Messinger,mixed,7,-0.078,0.548,0.436,19.4
Nick Petterson,Grayson Brandon,mens,8,-0.044,0.533,0.496,34.5
Austin Bachman,Breaden Brooks,mens,5,0.011,0.557,0.511,61.1
Savanna Ticknor,Jace Morris,mixed,6,0.109,0.518,0.57,87.4
Amelia J,Jaxon Thomas,mixed,7,-0.04,0.523,0.465,36.1
Natalia Simson,Karina Lam,womens,3,-0.065,0.545,0.446,24.8
Leah J,Aline Morales,womens,5,0.047,0.512,0.525,73.4
Simone Leonard,Miles Hoover,mixed,2,-0.084,0.52,0.442,17.1
Jayda Maldonado,Ethan Bakalinsky,mixed,12,0.099,0.558,0.574,85.2
Carlota Trevino,Connor Weeks,mixed,6,-0.026,0.513,0.497,44.0
Jackson Ayotte,Ciara Kelly,mixed,2,-0.021,0.523,0.49,46.0
Hannah Pardus,Khalijawan Barber,mixed,2,-0.065,0.526,0.459,24.8
Zach Gonnering,Chloe Diskin,mixed,11,-0.186,0.514,0.371,2.3
Eduardo Santini Ayon,Chelsea Purcell,mixed,15,0.055,0.487,0.551,75.7
Daniel Byun,Kelly Chen,mixed,3,0.074,0.546,0.543,80.2
William Hsieh,Dan Nguyen,mens,4,0.037,0.503,0.543,70.5
Evan Zoeteman,Matthew Fisher,mens,4,0.029,0.519,0.526,68.0
Hayden Rand,Dave Conley,mens,2,-0.051,0.537,0.466,31.3
Jaden Lam,James Kaoma,mens,3,-0.052,0.516,0.466,30.9
Brayden Nguyen,Keaten Kappes,mens,10,0.064,0.504,0.536,78.1
E. Elenga Satuala,Jacob Bolkowy,mixed,5,-0.124,0.556,0.423,7.8
Nick Werner,Justin Fullmer,mens,4,-0.02,0.543,0.486,46.7
Joshua Mackens,Nicholas Howell,mens,2,-0.076,0.518,0.448,20.5
Daniel Traxler,Miles Hoover,mens,37,-0.158,0.503,0.383,3.8
Cadell Traya,Sunny Krittayaweth,mens,9,0.023,0.5,0.518,65.8
Beau Martin,George Yang,mens,2,-0.05,0.529,0.47,31.7
Daniel Byun,Matt Burkhardt,mens,6,-0.203,0.551,0.36,1.4
Kadin Metzner,Jerry Worsham,mens,2,-0.081,0.534,0.446,17.9
Courtenay Leonard,Marissa Lucero,womens,2,-0.11,0.515,0.429,9.9
Zach Gonnering,Eli Steiner,mens,4,-0.033,0.505,0.478,39.9
Enrique Porchas,David Baca,mens,5,-0.023,0.521,0.487,45.3
Joshua Cooperman,Chrissie Cruz,mixed,3,0.002,0.529,0.51,57.5
Kailas Shekar,Riley Inn,mens,38,0.055,0.5,0.538,75.8
Natalia Simson,Francis Chi,mixed,2,-0.086,0.522,0.422,16.3
Kevin Caulfield,Chase Blocker,mens,2,-0.065,0.515,0.441,24.8
Cameron Luhring,Matthew Barlow,mens,8,0.083,0.483,0.559,82.0
Tomoko Taniguchi,Chelsea Purcell,womens,3,-0.088,0.534,0.431,15.6
Riley Hanks,Alison Bruggeman,womens,5,0.004,0.572,0.524,58.7
Sam Angelo,Rio Newcombe,mens,6,0.016,0.495,0.5,63.4
Mark Whipple,Ryan Eveloff,mens,3,-0.037,0.513,0.471,37.7
Savanna Ticknor,Olivia Phillips,womens,2,-0.038,0.508,0.471,36.8
Evan Zoeteman,Melissa Ferger,mixed,2,0.05,0.52,0.542,74.3
Ryan Smith,Charles Case,mens,7,0.091,0.558,0.573,83.7
Erik Pailet,Nick Black,mens,20,0.139,0.516,0.593,90.9
Mike Radermacher,Laura Madison,mixed,9,-0.032,0.536,0.466,40.6
Victor Rodrigo,Sammy Lee,mens,7,-0.008,0.505,0.507,53.1
Sam Angelo,Dana Raugust,mixed,6,0.008,0.502,0.506,59.8
Jaden Lam,Karina Lam,mixed,2,-0.069,0.545,0.454,23.1
Arsh Sharma,Russell K,mens,2,0.063,0.521,0.554,77.9
Jonah Karczmer,Luke G,mens,3,-0.038,0.541,0.482,36.9
Breaden Brooks,Riley Hanks,mixed,4,-0.002,0.495,0.499,55.9
Len Yang,Etienne Blaszkewycz,mens,10,0.175,0.513,0.632,94.1
Eddy Kim,Blake Suard,mens,8,-0.063,0.513,0.453,25.5
Ross Hopkins,Caden Salefsky,mens,5,-0.028,0.504,0.48,42.9
Carson Nguyen,Matthew Mead,mens,2,-0.079,0.559,0.444,18.8
Ray Filardi,Kyle Morris,mens,3,-0.006,0.556,0.487,53.9
Pally Ray,Joshua Cooperman,mens,2,-0.067,0.521,0.464,23.8
Jacob Bolkowy,Connor Weeks,mens,8,0.083,0.515,0.556,81.8
Chrissie Cruz,Laura Madison,womens,2,-0.077,0.531,0.44,19.8
Olivia Phillips,Jace Howard,mixed,2,-0.029,0.511,0.468,41.9
Pally Ray,Journey Barajas,mixed,2,-0.058,0.503,0.459,27.8
Jayson Harris,Kyle Borawski,mens,4,-0.097,0.535,0.436,13.3
Rafa Hewett,Kaitlyn Christian,mixed,5,0.077,0.522,0.559,80.6
Zoeya Khan,Juan Benitez,mixed,2,-0.065,0.539,0.462,24.6
AJ Koller,Etta Tuionetoa,mixed,10,0.055,0.496,0.531,75.7
Victoria Dimuzio,John Lucian Goins,mixed,4,0.104,0.53,0.564,86.4
Jack Sock,Lacy Schneemann,mixed,29,0.223,0.508,0.668,96.7
Len Yang,Paula Rives,mixed,7,-0.158,0.526,0.395,3.7
Ella Yeh,John Cincola,mixed,4,0.125,0.508,0.574,89.2
Connor Mogle,Andrew Caldarella,mens,3,-0.011,0.543,0.479,51.5
Gabriel Joseph,Elsie Hendershot,mixed,5,0.19,0.502,0.639,94.9
Luana Stanciu,Wesley Burrows,mixed,6,0.002,0.514,0.483,57.6
Blaine Hovenier,Genie Erokhina,mixed,10,0.08,0.48,0.583,81.3
Kiora Kunimoto,Anouar Braham,mixed,5,-0.205,0.547,0.364,1.3
Edward Perez,Ava Ignatowich,mixed,16,0.132,0.526,0.598,90.1
Tama Shimabukuro,Marcela Aguila Ampon,mixed,4,0.038,0.538,0.528,70.9
Ella Cosma,Braden Jacobson,mixed,2,-0.028,0.489,0.478,42.9
Ting Chieh Wei,Michael Loyd,mixed,4,0.01,0.543,0.496,60.7
Marshall Brown,Lina Padegimaite,mixed,2,-0.04,0.526,0.466,36.0
Daria Walczak,Camden Chaffin,mixed,7,-0.014,0.507,0.472,49.9
Ross Whittaker,Abbigal Hatton,mixed,6,0.138,0.518,0.599,90.8
Armaan Bhatia,Darrian Young,mens,7,0.101,0.521,0.579,86.0
Carlota Trevino,Dana Raugust,womens,6,0.091,0.523,0.567,83.6
Rachel Summers,Luc Pham,mixed,4,0.103,0.541,0.564,86.2
Rafael Lenhard,Rachel Rettger,mixed,3,-0.027,0.524,0.47,43.4
Jade Rau,Christopher Crouch,mixed,9,0.082,0.51,0.559,81.6
Lingwei Kong,Eric Roddy,mixed,3,0.004,0.527,0.511,58.3
Christopher Crouch,Marshall Brown,mens,2,-0.159,0.547,0.398,3.7
Sydney Sonday,Chloe Diskin,womens,4,-0.047,0.509,0.464,33.0
Lucas Pascoe,Cleo Bond,mixed,2,-0.084,0.504,0.426,17.0
Donald Young,Braden Jacobson,mens,3,-0.129,0.528,0.399,7.3
Rafael Lenhard,Pesa Teoni,mens,5,0.109,0.525,0.579,87.3
Caden Nemoff,Camila Zilveti,mixed,2,-0.061,0.538,0.459,26.7
Blaine Hovenier,Tyler Loong,mens,4,-0.057,0.534,0.459,28.1
Christine Trifunovic,Mota Alhouni,mixed,6,0.197,0.533,0.644,95.5
Andrei Daescu,Tyra Hurricane Black,mixed,21,-0.109,0.486,0.422,10.1
Emma Nelson,Max Freeman,mixed,4,0.169,0.547,0.613,93.7
Zoey Weil,Brandon French,mixed,14,0.158,0.524,0.621,92.8
Jalina Ingram,CJ Klinger,mixed,16,-0.135,0.508,0.406,6.4
Mohaned Alhouni,Lindsey Newman,mixed,30,0.339,0.514,0.749,99.2
Roscoe Bellamy,Milan Rane,mixed,3,-0.126,0.51,0.401,7.5
Andrew Caldarella,Jaeda Minniefield,mixed,2,-0.125,0.514,0.423,7.6
Maggie Brascia,Will Mackinnon,mixed,4,0.132,0.514,0.601,90.1
Roscoe Bellamy,Brandon French,mens,5,-0.026,0.554,0.499,43.7
Mota Alhouni,John Lucian Goins,mens,4,0.088,0.529,0.551,82.9
Edward Perez,Luke Wasson,mens,4,-0.032,0.52,0.471,40.1
Tom Protzek,Patrick Smith,mens,4,-0.058,0.544,0.465,28.0
Indigo Dagnall,Jaxon Madsen,mens,4,-0.041,0.527,0.469,35.8
Jalina Ingram,Christa Gecheva,womens,4,0.087,0.507,0.564,82.7
Alix Truong,Alex Walker,womens,9,0.06,0.529,0.543,77.4
Pierina Imparato,Kiora Kunimoto,womens,2,-0.094,0.565,0.431,14.1
Angie Walker,Mari Humberg,womens,6,0.094,0.479,0.564,84.2
Lingwei Kong,Lindsey Newman,womens,3,-0.078,0.527,0.435,19.0
Liz Truluck,Mya Bui,womens,2,-0.101,0.533,0.434,12.0
Camila Zilveti,Brooke Caruso,womens,5,0.026,0.522,0.519,67.3
Etta Tuionetoa,Meghan Dizon,womens,9,-0.1,0.517,0.439,12.1
Allison Phillips,Cleo Bond,womens,2,-0.088,0.527,0.42,15.8
Ella Cosma,Jaeda Minniefield,womens,4,0.176,0.521,0.627,94.3
Genie Bouchard,Victoria Dimuzio,womens,3,-0.047,0.512,0.466,33.2
Gabriel Joseph,Wesley Burrows,mens,16,-0.002,0.505,0.489,55.8
Emma Nelson,Marcela Aguila Ampon,womens,3,-0.028,0.507,0.484,42.9
Eric Roddy,Tam Trinh,mens,2,-0.127,0.539,0.399,7.5
Andre Mercado,Aryaan Bhatia,mens,2,-0.053,0.522,0.454,30.2
Collin Johns,Hunter Johnson,mens,7,0.087,0.536,0.566,82.7
Yates Johnson,Anouar Braham,mens,4,0.025,0.537,0.512,67.0
Paula Rives,Giovanna Morelli,womens,6,-0.021,0.512,0.494,46.1
Jade Rau,Luana Stanciu,womens,2,-0.049,0.541,0.446,32.4
Rafa Hewett,Noe Khlif,mens,10,0.144,0.553,0.608,91.3
Zoeya Khan,Ella Yeh,womens,2,-0.119,0.539,0.416,8.5
Tamaryn Emmrich,Cailyn Campbell,womens,2,-0.065,0.508,0.451,24.7
Lacy Schneemann,Tina Pisnik,womens,38,0.51,0.539,0.829,99.9
Craig Johnson,Lucas Pascoe,mens,3,0.064,0.503,0.551,78.2
Rachel Summers,Rachel Rettger,womens,7,-0.016,0.498,0.496,49.0
Naomi Nguyen,Daria Walczak,womens,4,0.076,0.519,0.545,80.5
Chuck Taylor,John Cincola,mens,2,-0.045,0.519,0.47,33.9
Parris Todd,Kate Fahey,womens,28,-0.074,0.511,0.426,21.1
Zoeya Khan,Lina Padegimaite,womens,15,0.425,0.544,0.786,99.7
Emma Van Hee,Keilly Ulery,womens,4,0.008,0.53,0.497,59.7
Bassem Kheireddin,Dylan Payne,mens,5,-0.03,0.529,0.496,41.6
Kevin Dong,Wade Heerboth,mens,9,0.013,0.542,0.524,62.1
Gianni Mancini,Eshaan Mylavarapu,mens,3,0.015,0.509,0.511,62.8
Ava Pisacrita,Landry Laywell,womens,4,0.005,0.505,0.506,58.8
Julianna Hess,Mackenzie Lee,womens,2,-0.072,0.55,0.441,21.6
Angel Hernandez,Matt Burkhardt,mens,5,0.008,0.529,0.502,59.6
Eli Trumeter,Axel Morgan,mens,2,0.0,0.51,0.496,56.8
Abigail Okelley,Mary Monson,womens,3,-0.067,0.519,0.441,23.8
Patricia Martins,Nikita Pradeep,womens,5,-0.034,0.523,0.484,38.9
Rodrigo Yoshikata,Manfred Jeske,mens,5,-0.029,0.527,0.481,42.1
Christian Borrero,AJ Brown,mens,3,-0.02,0.531,0.492,46.8
Christa Gecheva,Paula Rives,womens,12,-0.212,0.508,0.334,1.1
Abla Mannarino,Fatyha Berjane,womens,5,0.123,0.525,0.586,88.9
Darinka Tiboldi,Tatiana Ruhl,womens,5,0.067,0.565,0.541,78.9
Monika Wynne,Shannon Pretorius,womens,7,-0.064,0.546,0.457,24.9
Nicole Conard,Abbigal Hatton,womens,12,-0.075,0.502,0.429,20.5
Camila Zilveti,Luana Stanciu,womens,10,-0.049,0.521,0.475,32.0
Bruno Faletto,Anouar Braham,mens,26,0.093,0.507,0.565,84.1
Ahmad Soussi,Dixon Doege,mens,4,0.016,0.527,0.513,63.5
Mark Dancuart,Ryan Torresin,mens,17,0.076,0.515,0.556,80.5
Rachel Summers,Stevie Petropouleas,womens,4,0.078,0.535,0.554,80.9
Eduardo Garcia,Amit Verma,mens,8,0.005,0.537,0.506,58.9
Hyunmin Park,Stephen Sharman,mens,2,-0.083,0.507,0.428,17.5
Ashley Griffith,Averee Beck,womens,4,-0.058,0.516,0.447,28.0
Kayla Field,Marie Lutz,womens,2,-0.003,0.534,0.509,55.4
Ella Yeh,Allison Phillips,womens,7,0.088,0.511,0.564,82.8
Jessica Mason,Elise Fortino,womens,2,-0.011,0.562,0.494,51.4
Katie O'Riley,Kasia Carr,womens,9,0.014,0.527,0.509,62.4
Kentaro Hamaguchi,George Rangelov,mens,2,-0.179,0.504,0.374,2.7
Joel Pelletier,Haddow Thul,mens,4,0.044,0.538,0.52,72.6
Ben Bailey,Seth Goodman,mens,2,-0.038,0.543,0.468,37.0
Hudson Hall,Ethan Miller,mens,4,0.019,0.54,0.511,64.8
Marisa Ruiz,Kelsey Laurente,womens,17,0.151,0.514,0.614,92.0
Brenna Murray,Maddy Rasmusen,womens,4,0.033,0.52,0.524,69.4
Christopher Crouch,Connor Mogle,mens,40,0.336,0.5,0.744,99.1
Kurt Lau,Vladimir Orellana,mens,6,-0.087,0.53,0.437,16.1
Blake Goodman,Luke Wasson,mens,14,0.096,0.511,0.576,84.7
Arianna Raga,Emma Cook,womens,2,-0.112,0.527,0.42,9.5
Ava Cavataio,Estee Widdershoven,womens,8,0.276,0.528,0.694,98.2
Carlos Di Laura III,Martin Emmrich,mens,14,0.232,0.521,0.659,97.0
Jason Loyd,Daniel Phillips,mens,4,0.078,0.527,0.554,81.1
Naveen Beasley,Jose Martinez,mens,7,0.053,0.564,0.544,75.1
Chase Womack,Etienne Blaszkewycz,mens,8,0.052,0.529,0.535,74.8
Chris Jammal,Mark Growcott,mens,10,0.045,0.55,0.55,73.0
Austin Bricker,Juan Benitez,mens,11,-0.115,0.524,0.417,9.0
Indigo Dagnall,Luc Pham,mens,8,0.158,0.504,0.619,92.8
Kylie Imperial,Jazz Hearn IV,womens,2,-0.145,0.542,0.404,5.1
Brittany Yang,Masa Grgan,womens,4,0.119,0.52,0.581,88.7
Janet Liu,Stephanie Vogt,womens,12,-0.048,0.494,0.453,32.8
Audrey Adele Brown,Anna Lenhart,womens,2,0.025,0.563,0.519,66.6
Easton Horricks,Jaikin Gomez,mens,5,-0.085,0.549,0.459,16.9
Andrew Loftin,Michael Burdakin,mens,3,-0.07,0.543,0.466,22.6
Tom Protzek,Luca Mack,mens,7,-0.018,0.541,0.49,47.7
Zoey Weil,Samantha Parker,womens,15,0.194,0.519,0.621,95.2
Frank Welsher Iii,Karthik Ganesh,mens,5,0.028,0.538,0.509,67.8
Brent Werbeck,Pieter De Vries,mens,6,0.067,0.523,0.55,79.0
Zach Gonnering,Nicholas Romano,mens,5,0.045,0.523,0.542,72.9
Alex Gee,Matt Ngo,mens,2,-0.069,0.542,0.442,22.8
James Seagraves,Sebastian Gutierrez,mens,4,0.011,0.528,0.514,61.0
Dylan Wilhelm,Noah Torres,mens,2,-0.017,0.561,0.485,48.4
Hunter Merritt,Gael Lomas,mens,2,-0.017,0.547,0.499,48.7
JP Gorby,Divin Sarthak,mens,3,-0.045,0.558,0.483,34.0
Sam Kim,Don Alto,mens,4,0.059,0.558,0.536,77.1
Preston Gordon,Ethan Hall,mens,4,0.024,0.52,0.521,66.2
Wendy Weston,Cheyenne Jones,womens,2,-0.072,0.526,0.447,21.8
Victoria Mikuta,Jessica Ho,womens,4,0.016,0.518,0.521,63.6
Liam Duffin,Nicholas Wade,mens,27,0.236,0.525,0.671,97.1
Keaten Kappes,Arnav Duarah,mens,5,-0.054,0.52,0.451,29.9
Veronica Villegas,Kathryne Yung,womens,2,-0.088,0.559,0.446,15.9
Ansley Drenner,Valentina Martin,womens,2,-0.048,0.549,0.471,32.6
Tiger Chowdhury,TJ Rudden,mens,2,-0.072,0.516,0.454,22.2
Yolena Carlon,Chloe Diskin,womens,13,0.051,0.488,0.524,74.7
Tamaryn Emmrich,Lindsey Newman,womens,2,-0.183,0.56,0.375,2.3
Carlota Trevino,Allie Reichert,womens,10,0.028,0.516,0.521,67.8
Jimmy Terzian,Ben Davis,mens,2,-0.056,0.539,0.475,28.7
Eliel Herminas,Cristobal Del Castillo,mens,10,0.074,0.517,0.553,80.1
Eli Steiner,Oliver Frank,mens,11,0.019,0.495,0.51,64.8
George Bulger,Eric Landau,mens,2,-0.035,0.544,0.464,38.6
Mats Dolese,Jonathon Hart,mens,2,-0.024,0.532,0.473,44.7
Sam Libo,Hudson De Risi,mens,3,0.01,0.522,0.514,60.6
Dominique Canale,Martina Wynia,womens,2,-0.051,0.535,0.466,31.3
Justin Guiltinan,Carson Esraelian,mens,2,-0.05,0.532,0.468,31.8
Jordan Fenner,Carson Stovall,mens,2,-0.044,0.554,0.472,34.4
Jake Anderson,Bret Berryman,mens,7,0.009,0.548,0.501,60.3
Austin Mireles,Makiyah Cormick,mens,6,0.012,0.532,0.516,61.3
Trevor Horstmann,Garrett Peterson,mens,2,-0.004,0.511,0.499,55.1
Brookes Jones,Diego Lebron Perez,mens,2,-0.009,0.543,0.492,52.6
Ana Gordon,Rachael Fitzgerald,womens,9,0.038,0.534,0.524,70.7
Mikar Larenzo Fisher,Matthew Finnerty,mens,5,-0.023,0.513,0.476,45.0
Kayla Williams,Jaeda Minniefield,womens,9,0.037,0.53,0.519,70.5
Connor McCartney,Chase Mason,mens,9,-0.034,0.523,0.475,39.4
Lova Metor,Michael Vallejo,mens,2,0.03,0.51,0.519,68.2
Sunny Krittayaweth,Yaamunan Venkatesan,mens,3,-0.007,0.534,0.488,53.3
Jay Evans,Thomas Provost,mens,2,-0.086,0.527,0.441,16.5
Caitlin Klaassen,Louise Kwong,womens,2,-0.091,0.532,0.436,14.7
Poongi Hong,William Kammerait,mens,2,-0.039,0.518,0.464,36.5
Lina Romero Alarcon,Rachel Janssen,womens,2,-0.005,0.527,0.485,54.6
Chris Jammal,Natalie Hur,mixed,8,-0.01,0.525,0.501,51.9
Frank Welsher Iii,Valentina Martin,mixed,2,-0.035,0.536,0.472,38.3
Vritti Sethi,Karthik Ganesh,mixed,7,-0.073,0.506,0.442,21.3
Hudson Hall,Lina Romero Alarcon,mixed,2,-0.1,0.523,0.424,12.2
Kendall Hunt,Seth Goodman,mixed,2,-0.012,0.522,0.496,51.1
Elise Fortino,Arnav Duarah,mixed,4,-0.06,0.526,0.454,27.0
Luana Stanciu,Miles Hoover,mixed,15,0.323,0.538,0.733,99.0
Jessica Mason,Chase Mason,mixed,4,-0.099,0.507,0.427,12.5
Astrid Torres,Divin Sarthak,mixed,2,-0.101,0.529,0.418,12.0
Arianna Raga,Dan Nguyen,mixed,4,0.088,0.509,0.573,82.9
Jada Bui,Ryan Torresin,mixed,16,0.191,0.499,0.634,95.0
Christa Gecheva,Mark Dancuart,mixed,9,0.101,0.529,0.588,85.9
Lindsey Newman,Martin Emmrich,mixed,11,0.181,0.494,0.642,94.5
Abbigal Hatton,Etienne Blaszkewycz,mixed,7,-0.121,0.53,0.406,8.1
Kevin Dong,Allie Reichert,mixed,11,-0.049,0.51,0.461,31.9
Jazz Hearn IV,Eli Steiner,mixed,2,-0.074,0.562,0.463,20.8
Ivan Jakovljevic,Samantha Parker,mixed,6,-0.096,0.525,0.419,13.4
Ava Cavataio,Juan Benitez,mixed,11,0.185,0.52,0.639,94.6
Carlota Trevino,Anouar Braham,mixed,8,-0.006,0.535,0.5,54.0
Bruno Faletto,Marisa Ruiz,mixed,9,-0.034,0.53,0.481,39.0
William Kammerait,Rachel Janssen,mixed,5,0.026,0.538,0.529,67.1
Emma Wang,Martin Stanchev,mixed,5,0.004,0.514,0.499,58.6
Mats Dolese,Fatyha Berjane,mixed,2,-0.076,0.56,0.472,20.3
Zoey Weil,Camden Chaffin,mixed,11,0.412,0.575,0.768,99.7
Tom Protzek,Ella Yeh,mixed,8,0.124,0.541,0.586,89.1
Julianna Hess,Diego Lebron Perez,mixed,5,0.073,0.552,0.546,80.0
Abigail Okelley,Axel Morgan,mixed,5,0.058,0.562,0.561,76.7
Patricia Martins,Cristobal Del Castillo,mixed,3,-0.021,0.529,0.476,46.0
Michael Vallejo,Brittany Yang,mixed,7,-0.011,0.502,0.488,51.6
Indigo Dagnall,Jaeda Minniefield,mixed,5,-0.054,0.507,0.443,29.8
Nicholas Wade,Maddy Rasmusen,mixed,8,-0.137,0.52,0.401,6.1
Victoria Nguyen,Luc Pham,mixed,2,-0.113,0.497,0.409,9.3
Ross Whittaker,Shannon Pretorius,mixed,4,-0.007,0.533,0.494,53.5
Zach Gonnering,Averee Beck,mixed,5,-0.016,0.505,0.502,49.2
Jason Loyd,Emma Van Hee,mixed,2,-0.062,0.528,0.454,26.2
Matthew Finnerty,Anna Lenhart,mixed,14,-0.047,0.503,0.466,33.0
Emma Cook,Vincent Rettke,mixed,15,0.294,0.56,0.691,98.4
Eli Trumeter,Kasia Carr,mixed,4,0.023,0.53,0.517,65.8
Zoeya Khan,Naveen Beasley,mixed,4,-0.086,0.515,0.431,16.4
Princess Gbadamosi,Bassem Kheireddin,mixed,4,0.032,0.517,0.54,69.1
Ana Gordon,Don Alto,mixed,5,0.04,0.516,0.519,71.1
Lova Metor,Masa Grgan,mixed,2,-0.091,0.547,0.433,14.9
Monika Wynne,Makiyah Cormick,mixed,2,-0.065,0.527,0.454,24.6
Kylie Imperial,Jose Martinez,mixed,4,-0.029,0.564,0.473,42.3
Manfred Jeske,Emmaline Nichols,mixed,6,-0.045,0.555,0.471,33.7
Kentaro Hamaguchi,Kayla Williams,mixed,5,0.054,0.506,0.543,75.5
Brookes Jones,Mackenzie Lee,mixed,2,-0.017,0.503,0.494,48.7
Yolena Carlon,Wade Heerboth,mixed,6,-0.097,0.518,0.417,13.0
Dominique Canale,Ben Davis,mixed,3,-0.02,0.504,0.496,46.8
Austin Mireles,Nikita Pradeep,mixed,5,0.05,0.521,0.543,74.3
Liam Duffin,Mary Monson,mixed,9,-0.076,0.522,0.447,20.1
Brenna Murray,Bret Berryman,mixed,5,-0.063,0.552,0.476,25.8
Rachael Fitzgerald,Preston Gordon,mixed,2,-0.06,0.523,0.462,27.0
Cassie Postma,Joel Pelletier,mixed,4,0.033,0.539,0.511,69.4
Rodrigo Yoshikata,Tatiana Ruhl,mixed,3,-0.027,0.547,0.481,43.2
Wendy Weston,Hudson De Risi,mixed,2,-0.062,0.531,0.472,26.1
Andrew Loftin,Ava Pisacrita,mixed,5,-0.178,0.551,0.382,2.7
James Seagraves,Cheyenne Jones,mixed,3,-0.023,0.535,0.484,45.2
Rachel Summers,Adair Garcia,mixed,3,0.031,0.53,0.529,68.6
Lyn Yuen Choo,Mark Growcott,mixed,3,-0.114,0.537,0.42,9.2
