player_id,full_name,gender,V_total,phi,phi_se,n,in_pool,pool_rank,replacement
b8167e12-0591-4cb4-a950-ecb6da83e1e0,Andie Dikosavljevic,F,0.02086,0.00118,0.00013,2871,1,87,Mya Bui
90264f6d-f165-4b60-86e5-451cf64f62ae,Emilia Schmidt,F,0.02633,0.00101,0.00027,2847,1,88,Mya Bui
a65a8877-2c30-4964-8b0c-52e92ecfab5c,Sophie Abrams,F,0.02223,0.00055,0.00018,2855,1,89,Mya Bui
87d60b6f-6f2e-4610-ab89-487e8acc097e,Mya Bui,F,0.01026,0.00000,0.00000,2865,1,90,Mya Bui
5ff7095c-6dc7-4534-8e29-1b62c6f66bba,Felicity Di Laura,F,0.01949,-0.00022,0.00015,2856,1,91,Mya Bui
6b432472-f73b-4f2b-b65d-5848657d117b,Amber Policare,F,0.02672,-0.00062,0.00037,2841,1,92,Mya Bui
1abf464c-e8fc-472b-b1c8-f42a5c1fc02a,Natalie Hur,F,0.01046,-0.00140,0.00007,2857,1,93,Mya Bui
7ab0b456-a129-4879-86a6-05d34bd8781e,Domenika Turkovic,F,0.02106,-0.00146,0.00023,2842,1,94,Mya Bui
9b5db00a-b0b7-46a5-815d-56878e28326c,Nok Yiu Tang,F,0.01282,-0.00331,0.00016,2871,1,95,Mya Bui
b924b201-a7b1-4af5-83ef-d132c2d27008,Lara Giltinan,F,0.02827,-0.00346,0.00061,2851,1,96,Mya Bui
7d1a5320-aaee-46b1-a912-da2edd195248,Rika Fujiwara,F,0.02691,-0.00383,0.00059,2845,1,97,Mya Bui
98019e23-09e2-43ff-917a-b7809c775f4e,Pei Chuan Kao,F,0.02047,-0.00390,0.00032,2872,1,98,Mya Bui
c3012322-e95e-4e38-a0d8-106f9e236869,Keilly Ulery,F,0.02418,-0.00508,0.00059,2865,1,99,Mya Bui
67a8852b-b49d-4cb0-8ff0-1f4ddf644485,Amanda Hendry,F,0.00770,-0.00558,0.00019,2862,1,100,Mya Bui
9bce3fcf-8e63-4ed7-b4a5-00e0063a618f,Ariana Rodriguez,F,0.02067,-0.00607,0.00042,3000,0,101,Mya Bui
b1254256-f3ac-46db-b28c-4dd0c6955ea0,Eileen Wang,F,0.01930,-0.00646,0.00040,3000,0,102,Mya Bui
fa7cb18f-9d87-4d49-bb43-5291b7201bd3,Jessica Ho,F,0.02457,-0.00769,0.00066,3000,0,103,Mya Bui
55b78314-2f02-4a0c-83c2-b7cbfd8b4329,Madalina Grigoriu,F,0.01184,-0.00789,0.00033,3000,0,104,Mya Bui
a70be599-8b9f-405d-9e10-f501b0046e74,Shannon Pretorius,F,0.02047,-0.00824,0.00054,3000,0,105,Mya Bui
b6fe1237-b049-405c-a641-d57f8170a9a0,Albie Huang,F,0.01655,-0.00909,0.00048,3000,0,106,Mya Bui
f51d6dfa-5101-49d8-aea5-269e481e1918,Helen To,F,0.00868,-0.00923,0.00036,3000,0,107,Mya Bui
d196fd35-a56a-4533-8687-542a22730546,Selina Turulja,F,0.01164,-0.01043,0.00046,3000,0,108,Mya Bui
25a6f570-d617-427a-9fc4-3bf6115a9a84,Hannah Blatt,F,0.01773,-0.01058,0.00064,3000,0,109,Mya Bui
47cdc6f5-3e06-4249-adde-f588681bb483,Maria Klokotzky,F,0.00651,-0.01212,0.00050,3000,0,110,Mya Bui
4212e979-7692-4231-8934-d6a7042aa217,Lauren Hidalgo-Smith,F,0.01439,-0.01229,0.00064,3000,0,111,Mya Bui
e813ca8d-346f-4071-a933-4df20663f624,Sarah Mulhern,F,0.00908,-0.01264,0.00056,3000,0,112,Mya Bui
d8610fd6-1ab3-409a-bea3-d7f7b87d7ee0,Shea Donahue,F,0.01341,-0.01275,0.00065,3000,0,113,Mya Bui
2c1692a6-0fa2-47b0-9d2b-e12b5c054ef4,Janet Liu,F,0.00987,-0.01280,0.00059,3000,0,114,Mya Bui
18dd2b8c-d93c-43eb-be75-a64bcf36f486,Julia Ronney,F,0.01006,-0.01306,0.00061,3000,0,115,Mya Bui
fb8a1763-24f4-43e5-b7aa-0004402dd4a7,Danna Funaro,F,0.00711,-0.01324,0.00058,3000,0,116,Mya Bui
37a4491a-bf9f-4f29-900b-b5b1f15c9d0f,Elina Geut,F,0.01105,-0.01335,0.00064,3000,0,117,Mya Bui
ec94501d-8b59-4236-b77d-7238f8925e48,Marcela Aguila Ampon,F,0.00592,-0.01353,0.00059,3000,0,118,Mya Bui
46f2280d-18d7-4589-9157-c5e6492099cd,Polina Libo,F,0.00967,-0.01365,0.00064,3000,0,119,Mya Bui
f4bbf7d4-371e-42f7-9979-568f57881a11,Adelie Osher,F,0.00691,-0.01412,0.00064,3000,0,120,Mya Bui
