player_id,full_name,gender,V_total,phi,phi_se,n,in_pool,pool_rank,replacement
f879086b-e0e5-4772-b0a6-4055c265da69,Tina Pisnik,F,0.25765,0.19183,0.00142,2762,1,8,Martina Frantova
be33755f-9262-461b-aedd-e9a7a686a82c,Jackie Kawamoto,F,0.24865,0.17907,0.00138,2744,1,9,Martina Frantova
fec65f7e-f2c8-482f-ab5b-541cf53b1064,Tyra Hurricane Black,F,0.24453,0.17688,0.00138,2774,1,10,Martina Frantova
b9bacc1e-29b5-4a92-a9c1-24e08ac72215,Sofia Sewing,F,0.21737,0.15876,0.00127,2756,1,11,Martina Frantova
2c4de762-88d6-47c3-8b2b-af562c5d1f93,Danni-Elle Townsend,F,0.21189,0.14653,0.00125,2755,1,12,Martina Frantova
b1ab7d76-a859-4136-8405-3ed7c9be287a,Mari Humberg,F,0.20289,0.13532,0.00120,2743,1,13,Martina Frantova
ff789b9c-80c4-442c-b97e-2e2311298cfb,Vivian Glozman,F,0.18894,0.11944,0.00108,2775,1,14,Martina Frantova
9b97206b-783a-4fab-85e9-45a6240325a5,Catherine Parenteau,F,0.19190,0.11747,0.00106,2780,1,15,Martina Frantova
7f36e416-0907-43b2-8ec4-e9533088e30f,Bobbi Oshiro,F,0.17173,0.10792,0.00103,2733,1,16,Martina Frantova
a3ed7970-35d2-485c-8285-187c298a2d83,Lacy Schneemann,F,0.16502,0.09661,0.00101,2753,1,17,Martina Frantova
20684550-cb89-4ea2-9e2f-0f44eb920b45,Chao Yi Wang,F,0.16483,0.09218,0.00095,2767,1,18,Martina Frantova
afc0bfc9-8cd8-4600-bd45-681092186db3,Vivienne David,F,0.14883,0.08650,0.00097,2754,1,19,Martina Frantova
051f5c82-82ce-4ab8-b4f8-36976638a89b,Sahra Dennehy,F,0.15696,0.08571,0.00088,2728,1,20,Martina Frantova
676b1cbc-766c-4616-bf39-1787ffd8c72a,Etta Tuionetoa,F,0.14014,0.07792,0.00092,2768,1,21,Martina Frantova
1d51becb-4ea0-4878-9660-e3fd2dfaa0ea,Ewa Radzikowska,F,0.13023,0.07273,0.00090,2763,1,22,Martina Frantova
8f521dcc-1cb5-4c8d-933c-af6b267bd395,Meghan Dizon,F,0.13562,0.06981,0.00090,2725,1,23,Martina Frantova
1bfba782-55f3-42e4-9889-9018e793c0b5,Leigh Waters,F,0.11610,0.06308,0.00083,2758,1,24,Martina Frantova
efe9989b-5864-48c2-806c-06697024e1da,Allyce Jones,F,0.12611,0.06163,0.00084,2745,1,25,Martina Frantova
98c2531f-f5ce-48b5-b251-eb69425d409c,Jillian Braverman,F,0.11484,0.05893,0.00075,2746,1,26,Martina Frantova
55ed7e0a-ff2d-4ac2-aad6-b6772ef4f448,Layne Sleeth,F,0.12417,0.05809,0.00071,2768,1,27,Martina Frantova
655e0349-7e66-4233-b999-b6cca2298f9b,Yana Newell,F,0.10757,0.05654,0.00079,2763,1,28,Martina Frantova
06dc9b8a-5c01-49cf-bb4d-70d7b5f85acf,Brooke Buckner,F,0.11474,0.05181,0.00054,2754,1,29,Martina Frantova
646f7432-e6ad-4ccf-95ee-a0e5d9514d28,Alix Truong,F,0.10925,0.05062,0.00073,2744,1,30,Martina Frantova
7319013d-d511-4aa5-a356-4aa2cccf94f5,Lea Jansen,F,0.10135,0.04330,0.00045,2752,1,31,Martina Frantova
ec4cdfe2-c6f6-4de1-824e-9adcaeb31196,Judit Castillo,F,0.09418,0.03786,0.00044,2768,1,32,Martina Frantova
29e8121d-6f86-4192-b7af-ab05b77b89fe,Ting Chieh Wei,F,0.09339,0.03581,0.00058,2779,1,33,Martina Frantova
70c18684-f615-4d05-9aa9-5cbdbd53ab9f,Carlota Trevino,F,0.09320,0.03516,0.00055,2731,1,34,Martina Frantova
6794d224-7da3-43d9-8300-e24e731f5dea,Samantha Parker,F,0.09290,0.03415,0.00051,2756,1,35,Martina Frantova
4798e757-53f5-4e52-92aa-98172c8f7862,Roos Van Reek,F,0.08581,0.03282,0.00043,2782,1,36,Martina Frantova
8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,Jessie Irvine,F,0.07868,0.02914,0.00055,2766,1,37,Martina Frantova
719e2d3b-d10d-402d-a195-41f072214679,Isabella Dunlap,F,0.08606,0.02905,0.00045,2749,1,38,Martina Frantova
66a6c35b-33a2-4a23-b5db-fa53c96d643a,Kaitlyn Christian,F,0.06030,0.02834,0.00026,2727,1,39,Martina Frantova
eb14fc6e-ede1-4999-bec3-e36695e7f94e,Milan Rane,F,0.08197,0.02639,0.00047,2761,1,40,Martina Frantova
736475dd-7ccd-40d8-8b43-8c2d9ef9e674,Maggie Brascia,F,0.06603,0.02551,0.00053,2759,1,41,Martina Frantova
bf84d952-c6a8-4494-943d-064b223e764f,Estee Widdershoven,F,0.07989,0.02478,0.00048,2778,1,42,Martina Frantova
12890797-7355-49ca-848e-56d67e33c4de,Marianna Petrei,F,0.06268,0.02456,0.00027,2747,1,43,Martina Frantova
3e6b668a-8d26-4424-9420-3ceb18486b65,Daria Walczak,F,0.07799,0.02451,0.00043,2777,1,44,Martina Frantova
20945292-032a-47f1-93c5-d44ada6e4783,Yufei Long,F,0.07220,0.02433,0.00036,2737,1,45,Martina Frantova
504e8c08-caf6-4db8-b454-11ffa321261c,Lucy Kovalova,F,0.06062,0.02364,0.00051,2787,1,46,Martina Frantova
ded801fd-297a-4761-b63e-d8fbbfeb5762,Shelby Bates,F,0.06494,0.01977,0.00039,2770,1,47,Martina Frantova
71992955-8b6f-470b-a991-796cfa56a826,Liz Truluck,F,0.06574,0.01875,0.00032,2760,1,48,Martina Frantova
a95df9a8-772c-4dbf-8c28-e200b7308584,Kiora Kunimoto,F,0.04531,0.01867,0.00029,2767,1,49,Martina Frantova
1d701c30-6b5d-485f-ae97-60f3b0c50896,Zoey Weil,F,0.06748,0.01837,0.00038,2760,1,50,Martina Frantova
dcd029fb-2814-401b-a1cb-0c4269d9954b,Allie Reichert,F,0.05422,0.01805,0.00045,2761,1,51,Martina Frantova
1dd5c313-10f5-4e0a-bb9b-699913a5abe8,Mary Brascia,F,0.04342,0.01725,0.00027,2761,1,52,Martina Frantova
3cec5850-24e2-44e3-96bc-ee87aa34581d,Katerina Stewart,F,0.04757,0.01716,0.00041,2739,1,53,Martina Frantova
0d14405e-2e45-4dcb-8fb7-73558c261b4f,Seone Mendez,F,0.04626,0.01679,0.00039,2738,1,54,Martina Frantova
577d1124-44c9-435d-88e9-01a146f2d177,Eugenia Carolina Lopez Ascarate,F,0.04979,0.01676,0.00043,2721,1,55,Martina Frantova
461f063e-a587-4638-bad9-421ff33d91d7,Genie Erokhina,F,0.05559,0.01377,0.00032,2755,1,56,Martina Frantova
4da698bf-605d-4c6c-8566-6bfbdb6c1a24,Genie Bouchard,F,0.04172,0.01263,0.00040,2753,1,57,Martina Frantova
3ad652aa-3fdd-4e53-8f34-dfdedc3c1901,Christine Maddox,F,0.03426,0.01043,0.00022,2760,1,58,Martina Frantova
0c1bb94d-3af2-42f4-b938-d712c707ace4,Callie Smith,F,0.04154,0.01002,0.00017,2752,1,59,Martina Frantova
9eff9049-c45c-42ee-9a49-e9a797cc2116,Cailyn Campbell,F,0.02895,0.00790,0.00015,2757,1,60,Martina Frantova
1d36eae4-41f1-4739-b9d2-0783fd371112,Samantha Buyckx,F,0.02943,0.00701,0.00019,3000,0,61,Martina Frantova
a226291c-c48b-408b-a846-f45400d313a9,Alexa Schull,F,0.03152,0.00623,0.00015,3000,0,62,Martina Frantova
8620b5f6-d9d5-4cb9-9a28-ed21da77511e,Lauren Cole,F,0.02432,0.00522,0.00014,3000,0,63,Martina Frantova
6aa0a796-9759-40f5-9c8f-bf4461d032fb,Helena Jansen,F,0.03618,0.00506,0.00054,3000,0,64,Martina Frantova
76419f3a-712c-4241-8940-6f9bda847ba7,Lauren Stratman,F,0.02853,0.00496,0.00011,3000,0,65,Martina Frantova
c4ca8085-84ed-451f-81c0-6df4a1c8d59f,Dominique Schaefer,F,0.03214,0.00470,0.00035,3000,0,66,Martina Frantova
cd7b97fc-d912-4c59-8ab3-c2d70e79d998,Lina Padegimaite,F,0.03233,0.00288,0.00043,3000,0,67,Martina Frantova
437c71fe-2e32-4ba4-b053-96e21195fe4b,Yu-Chieh Hsieh,F,0.02924,0.00159,0.00038,3000,0,68,Martina Frantova
608756f6-bfc7-41b5-9cfd-5e69eacfe513,Victoria Dimuzio,F,0.02943,0.00138,0.00044,3000,0,69,Martina Frantova
f2a996de-50a0-4d1d-b16f-f6450daa4a1e,Kelsey Laurente,F,0.02477,0.00136,0.00028,3000,0,70,Martina Frantova
1bbc9415-96dd-4751-9513-95274c5fc0f9,Nicole Eugenio,F,0.02126,0.00055,0.00023,3000,0,71,Martina Frantova
90264f6d-f165-4b60-86e5-451cf64f62ae,Emilia Schmidt,F,0.02633,-0.00122,0.00047,3000,0,72,Martina Frantova
6b432472-f73b-4f2b-b65d-5848657d117b,Amber Policare,F,0.02672,-0.00138,0.00053,3000,0,73,Martina Frantova
1e538b1f-66e9-4166-ac60-3aef311ee0b5,Jada Bui,F,0.02379,-0.00199,0.00043,3000,0,74,Martina Frantova
b924b201-a7b1-4af5-83ef-d132c2d27008,Lara Giltinan,F,0.02827,-0.00215,0.00067,3000,0,75,Martina Frantova
a65a8877-2c30-4964-8b0c-52e92ecfab5c,Sophie Abrams,F,0.02223,-0.00292,0.00043,3000,0,76,Martina Frantova
7d1a5320-aaee-46b1-a912-da2edd195248,Rika Fujiwara,F,0.02691,-0.00305,0.00066,3000,0,77,Martina Frantova
435e466e-22c7-4917-8cb4-ff45bbccde19,Tamaryn Emmrich,F,0.02126,-0.00310,0.00042,3000,0,78,Martina Frantova
c3012322-e95e-4e38-a0d8-106f9e236869,Keilly Ulery,F,0.02418,-0.00361,0.00065,3000,0,79,Martina Frantova
fa7cb18f-9d87-4d49-bb43-5291b7201bd3,Jessica Ho,F,0.02457,-0.00412,0.00066,3000,0,80,Martina Frantova
