player_id,full_name,gender,V_total,phi,phi_se,n,in_pool,pool_rank,replacement
2e858abd-e6cb-4a07-b6ea-fd6ca01556ae,Rachael James,F,0.01380,0.00489,0.00018,2833,1,75,Emily Cederquist
608756f6-bfc7-41b5-9cfd-5e69eacfe513,Victoria Dimuzio,F,0.02943,0.00422,0.00020,2841,1,76,Emily Cederquist
90264f6d-f165-4b60-86e5-451cf64f62ae,Emilia Schmidt,F,0.02633,0.00104,0.00027,2809,1,77,Emily Cederquist
574957ae-e8d5-486e-aabc-a1cc6a392f8d,Jalina Ingram,F,0.02008,0.00069,0.00007,2826,1,78,Emily Cederquist
b3485ff8-bab5-4443-8245-3f81cbfb2b77,Emily Cederquist,F,0.01577,0.00000,0.00000,2814,1,79,Emily Cederquist
3aaa968d-90ed-4a57-bc29-938a618b6aa9,Jamie Haas,F,0.01655,-0.00002,0.00002,2810,1,80,Emily Cederquist
1e538b1f-66e9-4166-ac60-3aef311ee0b5,Jada Bui,F,0.02379,-0.00022,0.00021,3000,0,81,Emily Cederquist
6b432472-f73b-4f2b-b65d-5848657d117b,Amber Policare,F,0.02672,-0.00059,0.00036,3000,0,82,Emily Cederquist
b924b201-a7b1-4af5-83ef-d132c2d27008,Lara Giltinan,F,0.02827,-0.00110,0.00047,3000,0,83,Emily Cederquist
435e466e-22c7-4917-8cb4-ff45bbccde19,Tamaryn Emmrich,F,0.02126,-0.00135,0.00019,3000,0,84,Emily Cederquist
a65a8877-2c30-4964-8b0c-52e92ecfab5c,Sophie Abrams,F,0.02223,-0.00139,0.00022,3000,0,85,Emily Cederquist
b8167e12-0591-4cb4-a950-ecb6da83e1e0,Andie Dikosavljevic,F,0.02086,-0.00161,0.00019,3000,0,86,Emily Cederquist
7d1a5320-aaee-46b1-a912-da2edd195248,Rika Fujiwara,F,0.02691,-0.00207,0.00047,3000,0,87,Emily Cederquist
5ff7095c-6dc7-4534-8e29-1b62c6f66bba,Felicity Di Laura,F,0.01949,-0.00240,0.00020,3000,0,88,Emily Cederquist
7ab0b456-a129-4879-86a6-05d34bd8781e,Domenika Turkovic,F,0.02106,-0.00262,0.00025,3000,0,89,Emily Cederquist
c3012322-e95e-4e38-a0d8-106f9e236869,Keilly Ulery,F,0.02418,-0.00268,0.00045,3000,0,90,Emily Cederquist
fa7cb18f-9d87-4d49-bb43-5291b7201bd3,Jessica Ho,F,0.02457,-0.00323,0.00047,3000,0,91,Emily Cederquist
98019e23-09e2-43ff-917a-b7809c775f4e,Pei Chuan Kao,F,0.02047,-0.00398,0.00032,3000,0,92,Emily Cederquist
9bce3fcf-8e63-4ed7-b4a5-00e0063a618f,Ariana Rodriguez,F,0.02067,-0.00428,0.00036,3000,0,93,Emily Cederquist
b1254256-f3ac-46db-b28c-4dd0c6955ea0,Eileen Wang,F,0.01930,-0.00480,0.00036,3000,0,94,Emily Cederquist
9b5db00a-b0b7-46a5-815d-56878e28326c,Nok Yiu Tang,F,0.01282,-0.00492,0.00021,3000,0,95,Emily Cederquist
a70be599-8b9f-405d-9e10-f501b0046e74,Shannon Pretorius,F,0.02047,-0.00499,0.00041,3000,0,96,Emily Cederquist
25a6f570-d617-427a-9fc4-3bf6115a9a84,Hannah Blatt,F,0.01773,-0.00614,0.00046,3000,0,97,Emily Cederquist
b6fe1237-b049-405c-a641-d57f8170a9a0,Albie Huang,F,0.01655,-0.00636,0.00039,3000,0,98,Emily Cederquist
